Año	Nº Accidentes	Grupo	Descripción Ocupación	Sexo	Código	Municipio
2015	4	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	22125	Huesca
2015	3	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	44013	Alcañiz
2015	2	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	44025	Andorra
2015	1	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	44216	Teruel
2015	4	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	50025	Almunia de Doña Godina (La)
2015	1	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	50163	María de Huerva
2015	1	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	50219	Puebla de Alfindén (La)
2015	2	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	50251	Tarazona
2015	5	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	50252	Tauste
2015	1	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	50272	Utebo
2015	72	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	50297	Zaragoza
2015	1	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	50298	Zuera
2015	34	9	Ocupaciones elementales	Hombres	22048	Barbastro
2015	16	9	Ocupaciones elementales	Hombres	22061	Binéfar
2015	59	9	Ocupaciones elementales	Hombres	22112	Fraga
2015	74	9	Ocupaciones elementales	Hombres	22125	Huesca
2015	11	9	Ocupaciones elementales	Hombres	22130	Jaca
2015	64	9	Ocupaciones elementales	Hombres	22158	Monzón
2015	5	9	Ocupaciones elementales	Hombres	22199	Sabiñánigo
2015	13	9	Ocupaciones elementales	Hombres	44013	Alcañiz
2015	5	9	Ocupaciones elementales	Hombres	44025	Andorra
2015	58	9	Ocupaciones elementales	Hombres	44216	Teruel
2015	12	9	Ocupaciones elementales	Hombres	50008	Alagón
2015	23	9	Ocupaciones elementales	Hombres	50025	Almunia de Doña Godina (La)
2015	27	9	Ocupaciones elementales	Hombres	50067	Calatayud
2015	34	9	Ocupaciones elementales	Hombres	50074	Caspe
2015	33	9	Ocupaciones elementales	Hombres	50089	Cuarte de Huerva
2015	46	9	Ocupaciones elementales	Hombres	50095	Ejea de los Caballeros
2015	4	9	Ocupaciones elementales	Hombres	50163	María de Huerva
2015	46	9	Ocupaciones elementales	Hombres	50182	Muela (La)
2015	34	9	Ocupaciones elementales	Hombres	50219	Puebla de Alfindén (La)
2015	27	9	Ocupaciones elementales	Hombres	50251	Tarazona
2015	24	9	Ocupaciones elementales	Hombres	50252	Tauste
2015	32	9	Ocupaciones elementales	Hombres	50272	Utebo
2015	767	9	Ocupaciones elementales	Hombres	50297	Zaragoza
2015	34	9	Ocupaciones elementales	Hombres	50298	Zuera
2015	9	9	Ocupaciones elementales	Mujeres	22048	Barbastro
2015	4	9	Ocupaciones elementales	Mujeres	22061	Binéfar
2015	21	9	Ocupaciones elementales	Mujeres	22112	Fraga
2015	44	9	Ocupaciones elementales	Mujeres	22125	Huesca
2015	4	9	Ocupaciones elementales	Mujeres	22130	Jaca
2015	13	9	Ocupaciones elementales	Mujeres	22158	Monzón
2015	1	9	Ocupaciones elementales	Mujeres	22199	Sabiñánigo
2015	10	9	Ocupaciones elementales	Mujeres	44013	Alcañiz
2015	2	9	Ocupaciones elementales	Mujeres	44025	Andorra
2015	22	9	Ocupaciones elementales	Mujeres	44216	Teruel
2015	9	9	Ocupaciones elementales	Mujeres	50008	Alagón
2015	22	9	Ocupaciones elementales	Mujeres	50025	Almunia de Doña Godina (La)
2015	17	9	Ocupaciones elementales	Mujeres	50067	Calatayud
2015	14	9	Ocupaciones elementales	Mujeres	50074	Caspe
2015	12	9	Ocupaciones elementales	Mujeres	50089	Cuarte de Huerva
2015	16	9	Ocupaciones elementales	Mujeres	50095	Ejea de los Caballeros
2015	2	9	Ocupaciones elementales	Mujeres	50163	María de Huerva
2015	20	9	Ocupaciones elementales	Mujeres	50182	Muela (La)
2015	7	9	Ocupaciones elementales	Mujeres	50219	Puebla de Alfindén (La)
2015	4	9	Ocupaciones elementales	Mujeres	50251	Tarazona
2015	4	9	Ocupaciones elementales	Mujeres	50252	Tauste
2015	7	9	Ocupaciones elementales	Mujeres	50272	Utebo
2015	622	9	Ocupaciones elementales	Mujeres	50297	Zaragoza
2015	14	9	Ocupaciones elementales	Mujeres	50298	Zuera
2014	1	1	Directores y gerentes	Hombres	22048	Barbastro
2014	2	1	Directores y gerentes	Hombres	22125	Huesca
2014	2	1	Directores y gerentes	Hombres	22158	Monzón
2014	1	1	Directores y gerentes	Hombres	44013	Alcañiz
2014	1	1	Directores y gerentes	Hombres	44216	Teruel
2014	1	1	Directores y gerentes	Hombres	50008	Alagón
2014	1	1	Directores y gerentes	Hombres	50067	Calatayud
2014	2	1	Directores y gerentes	Hombres	50089	Cuarte de Huerva
2014	17	1	Directores y gerentes	Hombres	50297	Zaragoza
2014	1	1	Directores y gerentes	Hombres	50298	Zuera
2014	1	1	Directores y gerentes	Mujeres	50272	Utebo
2014	5	1	Directores y gerentes	Mujeres	50297	Zaragoza
2014	3	2	Técnicos y profesionales científicos e intelectuales	Hombres	22048	Barbastro
2014	5	2	Técnicos y profesionales científicos e intelectuales	Hombres	22125	Huesca
2014	5	2	Técnicos y profesionales científicos e intelectuales	Hombres	22130	Jaca
2014	1	2	Técnicos y profesionales científicos e intelectuales	Hombres	22158	Monzón
2014	1	2	Técnicos y profesionales científicos e intelectuales	Hombres	44013	Alcañiz
2014	4	2	Técnicos y profesionales científicos e intelectuales	Hombres	44216	Teruel
2014	1	2	Técnicos y profesionales científicos e intelectuales	Hombres	50025	Almunia de Doña Godina (La)
2014	1	2	Técnicos y profesionales científicos e intelectuales	Hombres	50067	Calatayud
2014	1	2	Técnicos y profesionales científicos e intelectuales	Hombres	50074	Caspe
2014	1	2	Técnicos y profesionales científicos e intelectuales	Hombres	50089	Cuarte de Huerva
2014	2	2	Técnicos y profesionales científicos e intelectuales	Hombres	50095	Ejea de los Caballeros
2014	1	2	Técnicos y profesionales científicos e intelectuales	Hombres	50219	Puebla de Alfindén (La)
2014	1	2	Técnicos y profesionales científicos e intelectuales	Hombres	50272	Utebo
2014	61	2	Técnicos y profesionales científicos e intelectuales	Hombres	50297	Zaragoza
2014	1	2	Técnicos y profesionales científicos e intelectuales	Hombres	50298	Zuera
2014	2	2	Técnicos y profesionales científicos e intelectuales	Mujeres	22048	Barbastro
2014	1	2	Técnicos y profesionales científicos e intelectuales	Mujeres	22061	Binéfar
2014	1	2	Técnicos y profesionales científicos e intelectuales	Mujeres	22112	Fraga
2014	15	2	Técnicos y profesionales científicos e intelectuales	Mujeres	22125	Huesca
2014	1	2	Técnicos y profesionales científicos e intelectuales	Mujeres	22130	Jaca
2014	2	2	Técnicos y profesionales científicos e intelectuales	Mujeres	22158	Monzón
2014	2	2	Técnicos y profesionales científicos e intelectuales	Mujeres	44013	Alcañiz
2014	12	2	Técnicos y profesionales científicos e intelectuales	Mujeres	44216	Teruel
2014	1	2	Técnicos y profesionales científicos e intelectuales	Mujeres	50067	Calatayud
2014	2	2	Técnicos y profesionales científicos e intelectuales	Mujeres	50089	Cuarte de Huerva
2014	1	2	Técnicos y profesionales científicos e intelectuales	Mujeres	50163	María de Huerva
2014	1	2	Técnicos y profesionales científicos e intelectuales	Mujeres	50219	Puebla de Alfindén (La)
2014	3	2	Técnicos y profesionales científicos e intelectuales	Mujeres	50252	Tauste
2014	1	2	Técnicos y profesionales científicos e intelectuales	Mujeres	50272	Utebo
2014	160	2	Técnicos y profesionales científicos e intelectuales	Mujeres	50297	Zaragoza
2014	5	3	Técnicos; profesionales de apoyo	Hombres	22048	Barbastro
2014	2	3	Técnicos; profesionales de apoyo	Hombres	22061	Binéfar
2014	5	3	Técnicos; profesionales de apoyo	Hombres	22112	Fraga
2014	38	3	Técnicos; profesionales de apoyo	Hombres	22125	Huesca
2014	2	3	Técnicos; profesionales de apoyo	Hombres	22130	Jaca
2014	4	3	Técnicos; profesionales de apoyo	Hombres	22158	Monzón
2014	1	3	Técnicos; profesionales de apoyo	Hombres	22199	Sabiñánigo
2014	1	3	Técnicos; profesionales de apoyo	Hombres	44216	Teruel
2014	1	3	Técnicos; profesionales de apoyo	Hombres	50008	Alagón
2014	5	3	Técnicos; profesionales de apoyo	Hombres	50025	Almunia de Doña Godina (La)
2014	1	3	Técnicos; profesionales de apoyo	Hombres	50067	Calatayud
2014	3	3	Técnicos; profesionales de apoyo	Hombres	50089	Cuarte de Huerva
2014	15	3	Técnicos; profesionales de apoyo	Hombres	50182	Muela (La)
2014	2	3	Técnicos; profesionales de apoyo	Hombres	50219	Puebla de Alfindén (La)
2014	2	3	Técnicos; profesionales de apoyo	Hombres	50251	Tarazona
2014	1	3	Técnicos; profesionales de apoyo	Hombres	50252	Tauste
2014	7	3	Técnicos; profesionales de apoyo	Hombres	50272	Utebo
2014	133	3	Técnicos; profesionales de apoyo	Hombres	50297	Zaragoza
2014	4	3	Técnicos; profesionales de apoyo	Hombres	50298	Zuera
2014	3	3	Técnicos; profesionales de apoyo	Mujeres	22048	Barbastro
2014	2	3	Técnicos; profesionales de apoyo	Mujeres	22061	Binéfar
2014	1	3	Técnicos; profesionales de apoyo	Mujeres	22112	Fraga
2014	10	3	Técnicos; profesionales de apoyo	Mujeres	22125	Huesca
2014	2	3	Técnicos; profesionales de apoyo	Mujeres	22130	Jaca
2014	1	3	Técnicos; profesionales de apoyo	Mujeres	22199	Sabiñánigo
2014	1	3	Técnicos; profesionales de apoyo	Mujeres	44025	Andorra
2014	1	3	Técnicos; profesionales de apoyo	Mujeres	44216	Teruel
2014	2	3	Técnicos; profesionales de apoyo	Mujeres	50067	Calatayud
2014	2	3	Técnicos; profesionales de apoyo	Mujeres	50089	Cuarte de Huerva
2014	1	3	Técnicos; profesionales de apoyo	Mujeres	50182	Muela (La)
2014	66	3	Técnicos; profesionales de apoyo	Mujeres	50297	Zaragoza
2014	2	3	Técnicos; profesionales de apoyo	Mujeres	50298	Zuera
2014	1	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	22048	Barbastro
2014	2	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	22125	Huesca
2014	2	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	22158	Monzón
2014	5	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	44216	Teruel
2014	1	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	50067	Calatayud
2014	1	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	50074	Caspe
2014	3	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	50182	Muela (La)
2014	4	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	50219	Puebla de Alfindén (La)
2014	1	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	50251	Tarazona
2014	55	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	50297	Zaragoza
2014	1	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	50298	Zuera
2014	3	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	22048	Barbastro
2014	1	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	22112	Fraga
2014	20	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	22125	Huesca
2014	2	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	22130	Jaca
2014	3	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	22158	Monzón
2014	2	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	44013	Alcañiz
2014	1	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	44025	Andorra
2014	15	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	44216	Teruel
2014	1	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	50025	Almunia de Doña Godina (La)
2014	2	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	50067	Calatayud
2014	2	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	50089	Cuarte de Huerva
2014	3	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	50219	Puebla de Alfindén (La)
2014	3	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	50272	Utebo
2014	104	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	50297	Zaragoza
2014	11	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	22048	Barbastro
2014	6	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	22061	Binéfar
2014	8	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	22112	Fraga
2014	37	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	22125	Huesca
2014	6	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	22130	Jaca
2014	6	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	22158	Monzón
2014	4	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	22199	Sabiñánigo
2014	13	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	44013	Alcañiz
2014	3	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	44025	Andorra
2014	20	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	44216	Teruel
2014	1	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	50008	Alagón
2014	4	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	50025	Almunia de Doña Godina (La)
2014	9	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	50067	Calatayud
2014	1	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	50074	Caspe
2014	6	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	50089	Cuarte de Huerva
2014	1	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	50182	Muela (La)
2014	3	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	50219	Puebla de Alfindén (La)
2014	1	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	50251	Tarazona
2014	1	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	50252	Tauste
2014	10	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	50272	Utebo
2014	498	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	50297	Zaragoza
2014	6	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	50298	Zuera
2014	24	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	22048	Barbastro
2014	9	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	22061	Binéfar
2014	13	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	22112	Fraga
2014	82	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	22125	Huesca
2014	29	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	22130	Jaca
2014	24	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	22158	Monzón
2014	11	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	22199	Sabiñánigo
2014	28	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	44013	Alcañiz
2014	13	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	44025	Andorra
2014	53	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	44216	Teruel
2014	2	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	50008	Alagón
2014	13	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	50025	Almunia de Doña Godina (La)
2014	16	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	50067	Calatayud
2014	5	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	50074	Caspe
2014	14	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	50089	Cuarte de Huerva
2014	7	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	50095	Ejea de los Caballeros
2014	4	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	50163	María de Huerva
2014	5	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	50182	Muela (La)
2014	5	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	50219	Puebla de Alfindén (La)
2014	6	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	50251	Tarazona
2014	6	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	50252	Tauste
2014	14	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	50272	Utebo
2014	914	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	50297	Zaragoza
2014	3	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	50298	Zuera
2014	2	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	22048	Barbastro
2014	6	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	22061	Binéfar
2014	18	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	22112	Fraga
2014	18	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	22125	Huesca
2014	1	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	22130	Jaca
2014	6	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	22158	Monzón
2014	2	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	22199	Sabiñánigo
2014	4	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	44013	Alcañiz
2014	18	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	44216	Teruel
2014	2	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	50008	Alagón
2014	3	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	50067	Calatayud
2014	4	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	50074	Caspe
2014	1	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	50089	Cuarte de Huerva
2014	18	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	50095	Ejea de los Caballeros
2014	1	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	50219	Puebla de Alfindén (La)
2014	3	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	50251	Tarazona
2014	13	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	50252	Tauste
2014	1	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	50272	Utebo
2014	21	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	50297	Zaragoza
2014	1	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	50298	Zuera
2014	1	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Mujeres	22125	Huesca
2014	2	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Mujeres	22158	Monzón
2014	1	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Mujeres	44013	Alcañiz
2014	1	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Mujeres	50089	Cuarte de Huerva
2014	4	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Mujeres	50297	Zaragoza
2014	30	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	22048	Barbastro
2014	65	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	22061	Binéfar
2014	38	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	22112	Fraga
2014	118	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	22125	Huesca
2014	17	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	22130	Jaca
2014	62	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	22158	Monzón
2014	22	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	22199	Sabiñánigo
2014	21	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	44013	Alcañiz
2014	12	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	44025	Andorra
2014	68	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	44216	Teruel
2014	11	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	50008	Alagón
2014	17	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	50025	Almunia de Doña Godina (La)
2014	37	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	50067	Calatayud
2014	11	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	50074	Caspe
2014	61	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	50089	Cuarte de Huerva
2014	40	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	50095	Ejea de los Caballeros
2014	10	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	50163	María de Huerva
2014	41	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	50182	Muela (La)
2014	64	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	50219	Puebla de Alfindén (La)
2014	18	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	50251	Tarazona
2014	26	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	50252	Tauste
2014	48	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	50272	Utebo
2014	918	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	50297	Zaragoza
2014	27	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	50298	Zuera
2014	1	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	22048	Barbastro
2014	2	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	22061	Binéfar
2014	3	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	22112	Fraga
2014	1	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	22125	Huesca
2014	1	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	44025	Andorra
2014	2	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	44216	Teruel
2014	2	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	50025	Almunia de Doña Godina (La)
2014	17	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	50067	Calatayud
2014	1	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	50074	Caspe
2014	1	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	50089	Cuarte de Huerva
2014	2	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	50095	Ejea de los Caballeros
2014	1	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	50219	Puebla de Alfindén (La)
2014	2	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	50272	Utebo
2014	73	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	50297	Zaragoza
2014	1	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	50298	Zuera
2014	27	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	22048	Barbastro
2014	14	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	22061	Binéfar
2014	36	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	22112	Fraga
2014	57	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	22125	Huesca
2014	11	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	22130	Jaca
2014	36	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	22158	Monzón
2014	6	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	22199	Sabiñánigo
2014	31	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	44013	Alcañiz
2014	9	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	44025	Andorra
2014	45	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	44216	Teruel
2014	5	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	50008	Alagón
2014	10	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	50025	Almunia de Doña Godina (La)
2014	24	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	50067	Calatayud
2014	5	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	50074	Caspe
2014	48	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	50089	Cuarte de Huerva
2014	28	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	50095	Ejea de los Caballeros
2014	4	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	50163	María de Huerva
2014	37	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	50182	Muela (La)
2014	40	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	50219	Puebla de Alfindén (La)
2014	10	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	50251	Tarazona
2014	10	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	50252	Tauste
2014	21	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	50272	Utebo
2014	702	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	50297	Zaragoza
2014	14	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	50298	Zuera
2014	3	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	22112	Fraga
2014	6	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	22125	Huesca
2014	2	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	22158	Monzón
2014	1	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	22199	Sabiñánigo
2014	1	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	44013	Alcañiz
2014	2	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	44025	Andorra
