Año	Residencia CCAA nombre	Relación lugar de residencia y nacimiento	Nacimiento CCAA código	Nacimiento CCAA nombre	Edad (grandes grupos)	Sexo	Personas
2008	Aragón	2- Nacidos en otra CA	12	Galicia	0 a 15	Hombres	128
2008	Aragón	2- Nacidos en otra CA	12	Galicia	0 a 15	Mujeres	108
2008	Aragón	2- Nacidos en otra CA	12	Galicia	16 a 64	Hombres	2009
2008	Aragón	2- Nacidos en otra CA	12	Galicia	16 a 64	Mujeres	1760
2008	Aragón	2- Nacidos en otra CA	12	Galicia	65 y más	Hombres	538
2008	Aragón	2- Nacidos en otra CA	12	Galicia	65 y más	Mujeres	666
2008	Aragón	2- Nacidos en otra CA	13	Madrid (Comunidad de)	0 a 15	Hombres	599
2008	Aragón	2- Nacidos en otra CA	13	Madrid (Comunidad de)	0 a 15	Mujeres	571
2008	Aragón	2- Nacidos en otra CA	13	Madrid (Comunidad de)	16 a 64	Hombres	5548
2008	Aragón	2- Nacidos en otra CA	13	Madrid (Comunidad de)	16 a 64	Mujeres	5079
2008	Aragón	2- Nacidos en otra CA	13	Madrid (Comunidad de)	65 y más	Hombres	949
2008	Aragón	2- Nacidos en otra CA	13	Madrid (Comunidad de)	65 y más	Mujeres	1414
2008	Aragón	2- Nacidos en otra CA	14	Murcia (Región de)	0 a 15	Hombres	77
2008	Aragón	2- Nacidos en otra CA	14	Murcia (Región de)	0 a 15	Mujeres	58
2008	Aragón	2- Nacidos en otra CA	14	Murcia (Región de)	16 a 64	Hombres	644
2008	Aragón	2- Nacidos en otra CA	14	Murcia (Región de)	16 a 64	Mujeres	644
2008	Aragón	2- Nacidos en otra CA	14	Murcia (Región de)	65 y más	Hombres	301
2008	Aragón	2- Nacidos en otra CA	14	Murcia (Región de)	65 y más	Mujeres	309
2008	Aragón	2- Nacidos en otra CA	15	Navarra (Comunidad Foral de)	0 a 15	Hombres	336
2008	Aragón	2- Nacidos en otra CA	15	Navarra (Comunidad Foral de)	0 a 15	Mujeres	345
2008	Aragón	2- Nacidos en otra CA	15	Navarra (Comunidad Foral de)	16 a 64	Hombres	3560
2008	Aragón	2- Nacidos en otra CA	15	Navarra (Comunidad Foral de)	16 a 64	Mujeres	4036
2008	Aragón	2- Nacidos en otra CA	15	Navarra (Comunidad Foral de)	65 y más	Hombres	1031
2008	Aragón	2- Nacidos en otra CA	15	Navarra (Comunidad Foral de)	65 y más	Mujeres	2077
2008	Aragón	2- Nacidos en otra CA	16	País Vasco	0 a 15	Hombres	174
2008	Aragón	2- Nacidos en otra CA	16	País Vasco	0 a 15	Mujeres	167
2008	Aragón	2- Nacidos en otra CA	16	País Vasco	16 a 64	Hombres	3610
2008	Aragón	2- Nacidos en otra CA	16	País Vasco	16 a 64	Mujeres	3604
2008	Aragón	2- Nacidos en otra CA	16	País Vasco	65 y más	Hombres	519
2008	Aragón	2- Nacidos en otra CA	16	País Vasco	65 y más	Mujeres	912
2008	Aragón	2- Nacidos en otra CA	17	Rioja (La)	0 a 15	Hombres	95
2008	Aragón	2- Nacidos en otra CA	17	Rioja (La)	0 a 15	Mujeres	86
2008	Aragón	2- Nacidos en otra CA	17	Rioja (La)	16 a 64	Hombres	1854
2008	Aragón	2- Nacidos en otra CA	17	Rioja (La)	16 a 64	Mujeres	2317
2008	Aragón	2- Nacidos en otra CA	17	Rioja (La)	65 y más	Hombres	859
2008	Aragón	2- Nacidos en otra CA	17	Rioja (La)	65 y más	Mujeres	1501
2008	Aragón	2- Nacidos en otra CA	18	Ciudad Autónoma de Ceuta	0 a 15	Hombres	14
2008	Aragón	2- Nacidos en otra CA	18	Ciudad Autónoma de Ceuta	0 a 15	Mujeres	14
2008	Aragón	2- Nacidos en otra CA	18	Ciudad Autónoma de Ceuta	16 a 64	Hombres	219
2008	Aragón	2- Nacidos en otra CA	18	Ciudad Autónoma de Ceuta	16 a 64	Mujeres	243
2008	Aragón	2- Nacidos en otra CA	18	Ciudad Autónoma de Ceuta	65 y más	Hombres	61
2008	Aragón	2- Nacidos en otra CA	18	Ciudad Autónoma de Ceuta	65 y más	Mujeres	88
2008	Aragón	2- Nacidos en otra CA	19	Ciudad Autónoma de Melilla	0 a 15	Hombres	14
2008	Aragón	2- Nacidos en otra CA	19	Ciudad Autónoma de Melilla	0 a 15	Mujeres	24
2008	Aragón	2- Nacidos en otra CA	19	Ciudad Autónoma de Melilla	16 a 64	Hombres	296
2008	Aragón	2- Nacidos en otra CA	19	Ciudad Autónoma de Melilla	16 a 64	Mujeres	299
2008	Aragón	2- Nacidos en otra CA	19	Ciudad Autónoma de Melilla	65 y más	Hombres	121
2008	Aragón	2- Nacidos en otra CA	19	Ciudad Autónoma de Melilla	65 y más	Mujeres	157
2008	Aragón	3- Nacidos en el extranjero	00	No aplicable	0 a 15	Hombres	10397
2008	Aragón	3- Nacidos en el extranjero	00	No aplicable	0 a 15	Mujeres	9961
2008	Aragón	3- Nacidos en el extranjero	00	No aplicable	16 a 64	Hombres	78973
2008	Aragón	3- Nacidos en el extranjero	00	No aplicable	16 a 64	Mujeres	62104
2008	Aragón	3- Nacidos en el extranjero	00	No aplicable	65 y más	Hombres	1437
2008	Aragón	3- Nacidos en el extranjero	00	No aplicable	65 y más	Mujeres	1990
2009	Aragón	1- Nacidos en Aragón	02	Aragón	0 a 15	Hombres	82445
2009	Aragón	1- Nacidos en Aragón	02	Aragón	0 a 15	Mujeres	77633
2009	Aragón	1- Nacidos en Aragón	02	Aragón	16 a 64	Hombres	307123
2009	Aragón	1- Nacidos en Aragón	02	Aragón	16 a 64	Mujeres	293551
2009	Aragón	1- Nacidos en Aragón	02	Aragón	65 y más	Hombres	90903
2009	Aragón	1- Nacidos en Aragón	02	Aragón	65 y más	Mujeres	117885
2009	Aragón	2- Nacidos en otra CA	01	Andalucía	0 a 15	Hombres	361
2009	Aragón	2- Nacidos en otra CA	01	Andalucía	0 a 15	Mujeres	310
2009	Aragón	2- Nacidos en otra CA	01	Andalucía	16 a 64	Hombres	9147
2009	Aragón	2- Nacidos en otra CA	01	Andalucía	16 a 64	Mujeres	8633
2009	Aragón	2- Nacidos en otra CA	01	Andalucía	65 y más	Hombres	3570
2009	Aragón	2- Nacidos en otra CA	01	Andalucía	65 y más	Mujeres	4541
2009	Aragón	2- Nacidos en otra CA	03	Asturias (Principado de)	0 a 15	Hombres	66
2009	Aragón	2- Nacidos en otra CA	03	Asturias (Principado de)	0 a 15	Mujeres	66
2009	Aragón	2- Nacidos en otra CA	03	Asturias (Principado de)	16 a 64	Hombres	1102
2009	Aragón	2- Nacidos en otra CA	03	Asturias (Principado de)	16 a 64	Mujeres	1002
2009	Aragón	2- Nacidos en otra CA	03	Asturias (Principado de)	65 y más	Hombres	217
2009	Aragón	2- Nacidos en otra CA	03	Asturias (Principado de)	65 y más	Mujeres	329
2009	Aragón	2- Nacidos en otra CA	04	Balears (Illes)	0 a 15	Hombres	102
2009	Aragón	2- Nacidos en otra CA	04	Balears (Illes)	0 a 15	Mujeres	84
2009	Aragón	2- Nacidos en otra CA	04	Balears (Illes)	16 a 64	Hombres	407
2009	Aragón	2- Nacidos en otra CA	04	Balears (Illes)	16 a 64	Mujeres	373
2009	Aragón	2- Nacidos en otra CA	04	Balears (Illes)	65 y más	Hombres	49
2009	Aragón	2- Nacidos en otra CA	04	Balears (Illes)	65 y más	Mujeres	60
2009	Aragón	2- Nacidos en otra CA	05	Canarias	0 a 15	Hombres	85
2009	Aragón	2- Nacidos en otra CA	05	Canarias	0 a 15	Mujeres	112
2009	Aragón	2- Nacidos en otra CA	05	Canarias	16 a 64	Hombres	515
2009	Aragón	2- Nacidos en otra CA	05	Canarias	16 a 64	Mujeres	503
2009	Aragón	2- Nacidos en otra CA	05	Canarias	65 y más	Hombres	45
2009	Aragón	2- Nacidos en otra CA	05	Canarias	65 y más	Mujeres	86
2009	Aragón	2- Nacidos en otra CA	06	Cantabria	0 a 15	Hombres	34
2009	Aragón	2- Nacidos en otra CA	06	Cantabria	0 a 15	Mujeres	40
2009	Aragón	2- Nacidos en otra CA	06	Cantabria	16 a 64	Hombres	690
2009	Aragón	2- Nacidos en otra CA	06	Cantabria	16 a 64	Mujeres	707
2009	Aragón	2- Nacidos en otra CA	06	Cantabria	65 y más	Hombres	234
2009	Aragón	2- Nacidos en otra CA	06	Cantabria	65 y más	Mujeres	362
2009	Aragón	2- Nacidos en otra CA	07	Castilla y León	0 a 15	Hombres	267
2009	Aragón	2- Nacidos en otra CA	07	Castilla y León	0 a 15	Mujeres	235
2009	Aragón	2- Nacidos en otra CA	07	Castilla y León	16 a 64	Hombres	10838
2009	Aragón	2- Nacidos en otra CA	07	Castilla y León	16 a 64	Mujeres	11284
2009	Aragón	2- Nacidos en otra CA	07	Castilla y León	65 y más	Hombres	5920
2009	Aragón	2- Nacidos en otra CA	07	Castilla y León	65 y más	Mujeres	8065
2009	Aragón	2- Nacidos en otra CA	08	Castilla-La Mancha	0 a 15	Hombres	121
2009	Aragón	2- Nacidos en otra CA	08	Castilla-La Mancha	0 a 15	Mujeres	132
2009	Aragón	2- Nacidos en otra CA	08	Castilla-La Mancha	16 a 64	Hombres	4584
2009	Aragón	2- Nacidos en otra CA	08	Castilla-La Mancha	16 a 64	Mujeres	4525
2009	Aragón	2- Nacidos en otra CA	08	Castilla-La Mancha	65 y más	Hombres	2867
2009	Aragón	2- Nacidos en otra CA	08	Castilla-La Mancha	65 y más	Mujeres	3662
2009	Aragón	2- Nacidos en otra CA	09	Cataluña	0 a 15	Hombres	1656
2009	Aragón	2- Nacidos en otra CA	09	Cataluña	0 a 15	Mujeres	1503
2009	Aragón	2- Nacidos en otra CA	09	Cataluña	16 a 64	Hombres	15128
2009	Aragón	2- Nacidos en otra CA	09	Cataluña	16 a 64	Mujeres	15049
2009	Aragón	2- Nacidos en otra CA	09	Cataluña	65 y más	Hombres	2161
2009	Aragón	2- Nacidos en otra CA	09	Cataluña	65 y más	Mujeres	2896
2009	Aragón	2- Nacidos en otra CA	10	Comunitat Valenciana	0 a 15	Hombres	450
2009	Aragón	2- Nacidos en otra CA	10	Comunitat Valenciana	0 a 15	Mujeres	442
2009	Aragón	2- Nacidos en otra CA	10	Comunitat Valenciana	16 a 64	Hombres	3922
2009	Aragón	2- Nacidos en otra CA	10	Comunitat Valenciana	16 a 64	Mujeres	3788
2009	Aragón	2- Nacidos en otra CA	10	Comunitat Valenciana	65 y más	Hombres	1095
2009	Aragón	2- Nacidos en otra CA	10	Comunitat Valenciana	65 y más	Mujeres	1370
2009	Aragón	2- Nacidos en otra CA	11	Extremadura	0 a 15	Hombres	70
2009	Aragón	2- Nacidos en otra CA	11	Extremadura	0 a 15	Mujeres	45
2009	Aragón	2- Nacidos en otra CA	11	Extremadura	16 a 64	Hombres	2959
2009	Aragón	2- Nacidos en otra CA	11	Extremadura	16 a 64	Mujeres	2771
2009	Aragón	2- Nacidos en otra CA	11	Extremadura	65 y más	Hombres	1077
2009	Aragón	2- Nacidos en otra CA	11	Extremadura	65 y más	Mujeres	1303
2009	Aragón	2- Nacidos en otra CA	12	Galicia	0 a 15	Hombres	121
2009	Aragón	2- Nacidos en otra CA	12	Galicia	0 a 15	Mujeres	99
2009	Aragón	2- Nacidos en otra CA	12	Galicia	16 a 64	Hombres	2001
2009	Aragón	2- Nacidos en otra CA	12	Galicia	16 a 64	Mujeres	1727
2009	Aragón	2- Nacidos en otra CA	12	Galicia	65 y más	Hombres	562
2009	Aragón	2- Nacidos en otra CA	12	Galicia	65 y más	Mujeres	695
2009	Aragón	2- Nacidos en otra CA	13	Madrid (Comunidad de)	0 a 15	Hombres	617
2009	Aragón	2- Nacidos en otra CA	13	Madrid (Comunidad de)	0 a 15	Mujeres	596
2009	Aragón	2- Nacidos en otra CA	13	Madrid (Comunidad de)	16 a 64	Hombres	5592
2009	Aragón	2- Nacidos en otra CA	13	Madrid (Comunidad de)	16 a 64	Mujeres	5130
2009	Aragón	2- Nacidos en otra CA	13	Madrid (Comunidad de)	65 y más	Hombres	966
2009	Aragón	2- Nacidos en otra CA	13	Madrid (Comunidad de)	65 y más	Mujeres	1425
2009	Aragón	2- Nacidos en otra CA	14	Murcia (Región de)	0 a 15	Hombres	81
2009	Aragón	2- Nacidos en otra CA	14	Murcia (Región de)	0 a 15	Mujeres	67
2009	Aragón	2- Nacidos en otra CA	14	Murcia (Región de)	16 a 64	Hombres	644
2009	Aragón	2- Nacidos en otra CA	14	Murcia (Región de)	16 a 64	Mujeres	626
2009	Aragón	2- Nacidos en otra CA	14	Murcia (Región de)	65 y más	Hombres	295
2009	Aragón	2- Nacidos en otra CA	14	Murcia (Región de)	65 y más	Mujeres	319
2009	Aragón	2- Nacidos en otra CA	15	Navarra (Comunidad Foral de)	0 a 15	Hombres	326
2009	Aragón	2- Nacidos en otra CA	15	Navarra (Comunidad Foral de)	0 a 15	Mujeres	348
2009	Aragón	2- Nacidos en otra CA	15	Navarra (Comunidad Foral de)	16 a 64	Hombres	3515
2009	Aragón	2- Nacidos en otra CA	15	Navarra (Comunidad Foral de)	16 a 64	Mujeres	4017
2009	Aragón	2- Nacidos en otra CA	15	Navarra (Comunidad Foral de)	65 y más	Hombres	1039
2009	Aragón	2- Nacidos en otra CA	15	Navarra (Comunidad Foral de)	65 y más	Mujeres	2078
2009	Aragón	2- Nacidos en otra CA	16	País Vasco	0 a 15	Hombres	169
2009	Aragón	2- Nacidos en otra CA	16	País Vasco	0 a 15	Mujeres	152
2009	Aragón	2- Nacidos en otra CA	16	País Vasco	16 a 64	Hombres	3589
2009	Aragón	2- Nacidos en otra CA	16	País Vasco	16 a 64	Mujeres	3617
2009	Aragón	2- Nacidos en otra CA	16	País Vasco	65 y más	Hombres	518
2009	Aragón	2- Nacidos en otra CA	16	País Vasco	65 y más	Mujeres	898
2009	Aragón	2- Nacidos en otra CA	17	Rioja (La)	0 a 15	Hombres	91
2009	Aragón	2- Nacidos en otra CA	17	Rioja (La)	0 a 15	Mujeres	81
2009	Aragón	2- Nacidos en otra CA	17	Rioja (La)	16 a 64	Hombres	1809
2009	Aragón	2- Nacidos en otra CA	17	Rioja (La)	16 a 64	Mujeres	2256
2009	Aragón	2- Nacidos en otra CA	17	Rioja (La)	65 y más	Hombres	863
2009	Aragón	2- Nacidos en otra CA	17	Rioja (La)	65 y más	Mujeres	1523
2009	Aragón	2- Nacidos en otra CA	18	Ciudad Autónoma de Ceuta	0 a 15	Hombres	12
2009	Aragón	2- Nacidos en otra CA	18	Ciudad Autónoma de Ceuta	0 a 15	Mujeres	9
2009	Aragón	2- Nacidos en otra CA	18	Ciudad Autónoma de Ceuta	16 a 64	Hombres	215
2009	Aragón	2- Nacidos en otra CA	18	Ciudad Autónoma de Ceuta	16 a 64	Mujeres	236
2009	Aragón	2- Nacidos en otra CA	18	Ciudad Autónoma de Ceuta	65 y más	Hombres	65
2009	Aragón	2- Nacidos en otra CA	18	Ciudad Autónoma de Ceuta	65 y más	Mujeres	94
2009	Aragón	2- Nacidos en otra CA	19	Ciudad Autónoma de Melilla	0 a 15	Hombres	21
2009	Aragón	2- Nacidos en otra CA	19	Ciudad Autónoma de Melilla	0 a 15	Mujeres	19
2009	Aragón	2- Nacidos en otra CA	19	Ciudad Autónoma de Melilla	16 a 64	Hombres	295
2009	Aragón	2- Nacidos en otra CA	19	Ciudad Autónoma de Melilla	16 a 64	Mujeres	300
2009	Aragón	2- Nacidos en otra CA	19	Ciudad Autónoma de Melilla	65 y más	Hombres	117
2009	Aragón	2- Nacidos en otra CA	19	Ciudad Autónoma de Melilla	65 y más	Mujeres	158
2009	Aragón	3- Nacidos en el extranjero	00	No aplicable	0 a 15	Hombres	11239
2009	Aragón	3- Nacidos en el extranjero	00	No aplicable	0 a 15	Mujeres	10735
2009	Aragón	3- Nacidos en el extranjero	00	No aplicable	16 a 64	Hombres	87302
2009	Aragón	3- Nacidos en el extranjero	00	No aplicable	16 a 64	Mujeres	68949
2009	Aragón	3- Nacidos en el extranjero	00	No aplicable	65 y más	Hombres	1545
2009	Aragón	3- Nacidos en el extranjero	00	No aplicable	65 y más	Mujeres	2153
2010	Aragón	1- Nacidos en Aragón	02	Aragón	0 a 15	Hombres	84548
2010	Aragón	1- Nacidos en Aragón	02	Aragón	0 a 15	Mujeres	79508
2010	Aragón	1- Nacidos en Aragón	02	Aragón	16 a 64	Hombres	305395
2010	Aragón	1- Nacidos en Aragón	02	Aragón	16 a 64	Mujeres	291732
2010	Aragón	1- Nacidos en Aragón	02	Aragón	65 y más	Hombres	91222
2010	Aragón	1- Nacidos en Aragón	02	Aragón	65 y más	Mujeres	118275
2010	Aragón	2- Nacidos en otra CA	01	Andalucía	0 a 15	Hombres	364
2010	Aragón	2- Nacidos en otra CA	01	Andalucía	0 a 15	Mujeres	301
2010	Aragón	2- Nacidos en otra CA	01	Andalucía	16 a 64	Hombres	8929
2010	Aragón	2- Nacidos en otra CA	01	Andalucía	16 a 64	Mujeres	8405
2010	Aragón	2- Nacidos en otra CA	01	Andalucía	65 y más	Hombres	3699
2010	Aragón	2- Nacidos en otra CA	01	Andalucía	65 y más	Mujeres	4680
2010	Aragón	2- Nacidos en otra CA	03	Asturias (Principado de)	0 a 15	Hombres	69
2010	Aragón	2- Nacidos en otra CA	03	Asturias (Principado de)	0 a 15	Mujeres	66
2010	Aragón	2- Nacidos en otra CA	03	Asturias (Principado de)	16 a 64	Hombres	1102
2010	Aragón	2- Nacidos en otra CA	03	Asturias (Principado de)	16 a 64	Mujeres	984
2010	Aragón	2- Nacidos en otra CA	03	Asturias (Principado de)	65 y más	Hombres	225
2010	Aragón	2- Nacidos en otra CA	03	Asturias (Principado de)	65 y más	Mujeres	343
2010	Aragón	2- Nacidos en otra CA	04	Balears (Illes)	0 a 15	Hombres	97
2010	Aragón	2- Nacidos en otra CA	04	Balears (Illes)	0 a 15	Mujeres	76
2010	Aragón	2- Nacidos en otra CA	04	Balears (Illes)	16 a 64	Hombres	405
2010	Aragón	2- Nacidos en otra CA	04	Balears (Illes)	16 a 64	Mujeres	395
2010	Aragón	2- Nacidos en otra CA	04	Balears (Illes)	65 y más	Hombres	52
2010	Aragón	2- Nacidos en otra CA	04	Balears (Illes)	65 y más	Mujeres	60
2010	Aragón	2- Nacidos en otra CA	05	Canarias	0 a 15	Hombres	103
2010	Aragón	2- Nacidos en otra CA	05	Canarias	0 a 15	Mujeres	110
2010	Aragón	2- Nacidos en otra CA	05	Canarias	16 a 64	Hombres	510
2010	Aragón	2- Nacidos en otra CA	05	Canarias	16 a 64	Mujeres	512
2010	Aragón	2- Nacidos en otra CA	05	Canarias	65 y más	Hombres	45
2010	Aragón	2- Nacidos en otra CA	05	Canarias	65 y más	Mujeres	85
2010	Aragón	2- Nacidos en otra CA	06	Cantabria	0 a 15	Hombres	32
2010	Aragón	2- Nacidos en otra CA	06	Cantabria	0 a 15	Mujeres	39
2010	Aragón	2- Nacidos en otra CA	06	Cantabria	16 a 64	Hombres	682
2010	Aragón	2- Nacidos en otra CA	06	Cantabria	16 a 64	Mujeres	705
2010	Aragón	2- Nacidos en otra CA	06	Cantabria	65 y más	Hombres	224
2010	Aragón	2- Nacidos en otra CA	06	Cantabria	65 y más	Mujeres	365
2010	Aragón	2- Nacidos en otra CA	07	Castilla y León	0 a 15	Hombres	270
2010	Aragón	2- Nacidos en otra CA	07	Castilla y León	0 a 15	Mujeres	230
2010	Aragón	2- Nacidos en otra CA	07	Castilla y León	16 a 64	Hombres	10497
2010	Aragón	2- Nacidos en otra CA	07	Castilla y León	16 a 64	Mujeres	10959
2010	Aragón	2- Nacidos en otra CA	07	Castilla y León	65 y más	Hombres	6055
2010	Aragón	2- Nacidos en otra CA	07	Castilla y León	65 y más	Mujeres	8214
2010	Aragón	2- Nacidos en otra CA	08	Castilla-La Mancha	0 a 15	Hombres	117
2010	Aragón	2- Nacidos en otra CA	08	Castilla-La Mancha	0 a 15	Mujeres	131
2010	Aragón	2- Nacidos en otra CA	08	Castilla-La Mancha	16 a 64	Hombres	4429
2010	Aragón	2- Nacidos en otra CA	08	Castilla-La Mancha	16 a 64	Mujeres	4382
2010	Aragón	2- Nacidos en otra CA	08	Castilla-La Mancha	65 y más	Hombres	2912
2010	Aragón	2- Nacidos en otra CA	08	Castilla-La Mancha	65 y más	Mujeres	3717
2010	Aragón	2- Nacidos en otra CA	09	Cataluña	0 a 15	Hombres	1611
2010	Aragón	2- Nacidos en otra CA	09	Cataluña	0 a 15	Mujeres	1471
2010	Aragón	2- Nacidos en otra CA	09	Cataluña	16 a 64	Hombres	15273
2010	Aragón	2- Nacidos en otra CA	09	Cataluña	16 a 64	Mujeres	15193
2010	Aragón	2- Nacidos en otra CA	09	Cataluña	65 y más	Hombres	2192
2010	Aragón	2- Nacidos en otra CA	09	Cataluña	65 y más	Mujeres	2971
2010	Aragón	2- Nacidos en otra CA	10	Comunitat Valenciana	0 a 15	Hombres	471
2010	Aragón	2- Nacidos en otra CA	10	Comunitat Valenciana	0 a 15	Mujeres	472
2010	Aragón	2- Nacidos en otra CA	10	Comunitat Valenciana	16 a 64	Hombres	3963
2010	Aragón	2- Nacidos en otra CA	10	Comunitat Valenciana	16 a 64	Mujeres	3809
2010	Aragón	2- Nacidos en otra CA	10	Comunitat Valenciana	65 y más	Hombres	1109
2010	Aragón	2- Nacidos en otra CA	10	Comunitat Valenciana	65 y más	Mujeres	1403
2010	Aragón	2- Nacidos en otra CA	11	Extremadura	0 a 15	Hombres	62
2010	Aragón	2- Nacidos en otra CA	11	Extremadura	0 a 15	Mujeres	44
2010	Aragón	2- Nacidos en otra CA	11	Extremadura	16 a 64	Hombres	2868
2010	Aragón	2- Nacidos en otra CA	11	Extremadura	16 a 64	Mujeres	2694
2010	Aragón	2- Nacidos en otra CA	11	Extremadura	65 y más	Hombres	1129
2010	Aragón	2- Nacidos en otra CA	11	Extremadura	65 y más	Mujeres	1358
2010	Aragón	2- Nacidos en otra CA	12	Galicia	0 a 15	Hombres	112
2010	Aragón	2- Nacidos en otra CA	12	Galicia	0 a 15	Mujeres	88
2010	Aragón	2- Nacidos en otra CA	12	Galicia	16 a 64	Hombres	1959
2010	Aragón	2- Nacidos en otra CA	12	Galicia	16 a 64	Mujeres	1694
2010	Aragón	2- Nacidos en otra CA	12	Galicia	65 y más	Hombres	575
2010	Aragón	2- Nacidos en otra CA	12	Galicia	65 y más	Mujeres	710
2010	Aragón	2- Nacidos en otra CA	13	Madrid (Comunidad de)	0 a 15	Hombres	600
2010	Aragón	2- Nacidos en otra CA	13	Madrid (Comunidad de)	0 a 15	Mujeres	565
2010	Aragón	2- Nacidos en otra CA	13	Madrid (Comunidad de)	16 a 64	Hombres	5620
2010	Aragón	2- Nacidos en otra CA	13	Madrid (Comunidad de)	16 a 64	Mujeres	5119
2010	Aragón	2- Nacidos en otra CA	13	Madrid (Comunidad de)	65 y más	Hombres	1010
2010	Aragón	2- Nacidos en otra CA	13	Madrid (Comunidad de)	65 y más	Mujeres	1451
2010	Aragón	2- Nacidos en otra CA	14	Murcia (Región de)	0 a 15	Hombres	71
2010	Aragón	2- Nacidos en otra CA	14	Murcia (Región de)	0 a 15	Mujeres	60
2010	Aragón	2- Nacidos en otra CA	14	Murcia (Región de)	16 a 64	Hombres	638
2010	Aragón	2- Nacidos en otra CA	14	Murcia (Región de)	16 a 64	Mujeres	618
2010	Aragón	2- Nacidos en otra CA	14	Murcia (Región de)	65 y más	Hombres	300
2010	Aragón	2- Nacidos en otra CA	14	Murcia (Región de)	65 y más	Mujeres	318
2010	Aragón	2- Nacidos en otra CA	15	Navarra (Comunidad Foral de)	0 a 15	Hombres	289
2010	Aragón	2- Nacidos en otra CA	15	Navarra (Comunidad Foral de)	0 a 15	Mujeres	328
2010	Aragón	2- Nacidos en otra CA	15	Navarra (Comunidad Foral de)	16 a 64	Hombres	3508
2010	Aragón	2- Nacidos en otra CA	15	Navarra (Comunidad Foral de)	16 a 64	Mujeres	3963
2010	Aragón	2- Nacidos en otra CA	15	Navarra (Comunidad Foral de)	65 y más	Hombres	1042
2010	Aragón	2- Nacidos en otra CA	15	Navarra (Comunidad Foral de)	65 y más	Mujeres	2084
2010	Aragón	2- Nacidos en otra CA	16	País Vasco	0 a 15	Hombres	179
2010	Aragón	2- Nacidos en otra CA	16	País Vasco	0 a 15	Mujeres	158
2010	Aragón	2- Nacidos en otra CA	16	País Vasco	16 a 64	Hombres	3544
2010	Aragón	2- Nacidos en otra CA	16	País Vasco	16 a 64	Mujeres	3608
2010	Aragón	2- Nacidos en otra CA	16	País Vasco	65 y más	Hombres	524
2010	Aragón	2- Nacidos en otra CA	16	País Vasco	65 y más	Mujeres	895
2010	Aragón	2- Nacidos en otra CA	17	Rioja (La)	0 a 15	Hombres	88
2010	Aragón	2- Nacidos en otra CA	17	Rioja (La)	0 a 15	Mujeres	95
2010	Aragón	2- Nacidos en otra CA	17	Rioja (La)	16 a 64	Hombres	1787
2010	Aragón	2- Nacidos en otra CA	17	Rioja (La)	16 a 64	Mujeres	2187
2010	Aragón	2- Nacidos en otra CA	17	Rioja (La)	65 y más	Hombres	871
2010	Aragón	2- Nacidos en otra CA	17	Rioja (La)	65 y más	Mujeres	1543
2010	Aragón	2- Nacidos en otra CA	18	Ciudad Autónoma de Ceuta	0 a 15	Hombres	13
2010	Aragón	2- Nacidos en otra CA	18	Ciudad Autónoma de Ceuta	0 a 15	Mujeres	10
2010	Aragón	2- Nacidos en otra CA	18	Ciudad Autónoma de Ceuta	16 a 64	Hombres	212
2010	Aragón	2- Nacidos en otra CA	18	Ciudad Autónoma de Ceuta	16 a 64	Mujeres	229
2010	Aragón	2- Nacidos en otra CA	18	Ciudad Autónoma de Ceuta	65 y más	Hombres	65
2010	Aragón	2- Nacidos en otra CA	18	Ciudad Autónoma de Ceuta	65 y más	Mujeres	95
2010	Aragón	2- Nacidos en otra CA	19	Ciudad Autónoma de Melilla	0 a 15	Hombres	22
2010	Aragón	2- Nacidos en otra CA	19	Ciudad Autónoma de Melilla	0 a 15	Mujeres	16
2010	Aragón	2- Nacidos en otra CA	19	Ciudad Autónoma de Melilla	16 a 64	Hombres	287
2010	Aragón	2- Nacidos en otra CA	19	Ciudad Autónoma de Melilla	16 a 64	Mujeres	294
2010	Aragón	2- Nacidos en otra CA	19	Ciudad Autónoma de Melilla	65 y más	Hombres	118
2010	Aragón	2- Nacidos en otra CA	19	Ciudad Autónoma de Melilla	65 y más	Mujeres	154
2010	Aragón	3- Nacidos en el extranjero	00	No aplicable	0 a 15	Hombres	10952
2010	Aragón	3- Nacidos en el extranjero	00	No aplicable	0 a 15	Mujeres	10461
2010	Aragón	3- Nacidos en el extranjero	00	No aplicable	16 a 64	Hombres	86460
2010	Aragón	3- Nacidos en el extranjero	00	No aplicable	16 a 64	Mujeres	71166
2010	Aragón	3- Nacidos en el extranjero	00	No aplicable	65 y más	Hombres	1670
2010	Aragón	3- Nacidos en el extranjero	00	No aplicable	65 y más	Mujeres	2320
2011	Aragón	1- Nacidos en Aragón	02	Aragón	0 a 15	Hombres	86249
2011	Aragón	1- Nacidos en Aragón	02	Aragón	0 a 15	Mujeres	80953
2011	Aragón	1- Nacidos en Aragón	02	Aragón	16 a 64	Hombres	303218
2011	Aragón	1- Nacidos en Aragón	02	Aragón	16 a 64	Mujeres	289514
2011	Aragón	1- Nacidos en Aragón	02	Aragón	65 y más	Hombres	91809
2011	Aragón	1- Nacidos en Aragón	02	Aragón	65 y más	Mujeres	119063
2011	Aragón	2- Nacidos en otra CA	01	Andalucía	0 a 15	Hombres	349
2011	Aragón	2- Nacidos en otra CA	01	Andalucía	0 a 15	Mujeres	307
2011	Aragón	2- Nacidos en otra CA	01	Andalucía	16 a 64	Hombres	8738
