Año	Residencia comarca código	Residencia comarca nombre	Edad (grupos quinquenales)	Sexo	Extranjeros
2009	05	Cinco Villas	10 a 14	Mujeres	91
2009	05	Cinco Villas	15 a 19	Hombres	110
2009	05	Cinco Villas	15 a 19	Mujeres	121
2009	05	Cinco Villas	20 a 24	Hombres	195
2009	05	Cinco Villas	20 a 24	Mujeres	207
2009	05	Cinco Villas	25 a 29	Hombres	280
2009	05	Cinco Villas	25 a 29	Mujeres	244
2009	05	Cinco Villas	30 a 34	Hombres	367
2009	05	Cinco Villas	30 a 34	Mujeres	180
2009	05	Cinco Villas	35 a 39	Hombres	322
2009	05	Cinco Villas	35 a 39	Mujeres	191
2009	05	Cinco Villas	40 a 44	Hombres	226
2009	05	Cinco Villas	40 a 44	Mujeres	146
2009	05	Cinco Villas	45 a 49	Hombres	168
2009	05	Cinco Villas	45 a 49	Mujeres	103
2009	05	Cinco Villas	50 a 54	Hombres	103
2009	05	Cinco Villas	50 a 54	Mujeres	72
2009	05	Cinco Villas	55 a 59	Hombres	59
2009	05	Cinco Villas	55 a 59	Mujeres	48
2009	05	Cinco Villas	60 a 64	Hombres	22
2009	05	Cinco Villas	60 a 64	Mujeres	21
2009	05	Cinco Villas	65 a 69	Hombres	10
2009	05	Cinco Villas	65 a 69	Mujeres	7
2009	05	Cinco Villas	70 a 74	Hombres	1
2009	05	Cinco Villas	70 a 74	Mujeres	5
2009	05	Cinco Villas	75 a 79	Hombres	5
2009	05	Cinco Villas	75 a 79	Mujeres	4
2009	05	Cinco Villas	80 a 84	Hombres	2
2009	05	Cinco Villas	80 a 84	Mujeres	3
2009	06	Hoya de Huesca / Plana de Uesca	00 a 04	Hombres	234
2009	06	Hoya de Huesca / Plana de Uesca	00 a 04	Mujeres	249
2009	06	Hoya de Huesca / Plana de Uesca	05 a 09	Hombres	178
2009	06	Hoya de Huesca / Plana de Uesca	05 a 09	Mujeres	170
2009	06	Hoya de Huesca / Plana de Uesca	10 a 14	Hombres	199
2009	06	Hoya de Huesca / Plana de Uesca	10 a 14	Mujeres	171
2009	06	Hoya de Huesca / Plana de Uesca	15 a 19	Hombres	215
2009	06	Hoya de Huesca / Plana de Uesca	15 a 19	Mujeres	210
2009	06	Hoya de Huesca / Plana de Uesca	20 a 24	Hombres	364
2009	06	Hoya de Huesca / Plana de Uesca	20 a 24	Mujeres	351
2009	06	Hoya de Huesca / Plana de Uesca	25 a 29	Hombres	628
2009	06	Hoya de Huesca / Plana de Uesca	25 a 29	Mujeres	472
2009	06	Hoya de Huesca / Plana de Uesca	30 a 34	Hombres	657
2009	06	Hoya de Huesca / Plana de Uesca	30 a 34	Mujeres	447
2009	06	Hoya de Huesca / Plana de Uesca	35 a 39	Hombres	544
2009	06	Hoya de Huesca / Plana de Uesca	35 a 39	Mujeres	348
2009	06	Hoya de Huesca / Plana de Uesca	40 a 44	Hombres	360
2009	06	Hoya de Huesca / Plana de Uesca	40 a 44	Mujeres	253
2009	06	Hoya de Huesca / Plana de Uesca	45 a 49	Hombres	242
2009	06	Hoya de Huesca / Plana de Uesca	45 a 49	Mujeres	157
2009	06	Hoya de Huesca / Plana de Uesca	50 a 54	Hombres	155
2009	06	Hoya de Huesca / Plana de Uesca	50 a 54	Mujeres	126
2009	06	Hoya de Huesca / Plana de Uesca	55 a 59	Hombres	69
2009	06	Hoya de Huesca / Plana de Uesca	55 a 59	Mujeres	69
2009	06	Hoya de Huesca / Plana de Uesca	60 a 64	Hombres	31
2009	06	Hoya de Huesca / Plana de Uesca	60 a 64	Mujeres	47
2009	06	Hoya de Huesca / Plana de Uesca	65 a 69	Hombres	11
2009	06	Hoya de Huesca / Plana de Uesca	65 a 69	Mujeres	15
2009	06	Hoya de Huesca / Plana de Uesca	70 a 74	Hombres	12
2009	06	Hoya de Huesca / Plana de Uesca	70 a 74	Mujeres	19
2009	06	Hoya de Huesca / Plana de Uesca	75 a 79	Hombres	4
2009	06	Hoya de Huesca / Plana de Uesca	75 a 79	Mujeres	8
2009	06	Hoya de Huesca / Plana de Uesca	80 a 84	Hombres	4
2009	06	Hoya de Huesca / Plana de Uesca	80 a 84	Mujeres	7
2009	06	Hoya de Huesca / Plana de Uesca	85 a 89	Hombres	2
2009	06	Hoya de Huesca / Plana de Uesca	85 a 89	Mujeres	2
2009	06	Hoya de Huesca / Plana de Uesca	90 a 94	Mujeres	2
2009	06	Hoya de Huesca / Plana de Uesca	95 y más	Mujeres	1
2009	07	Somontano de Barbastro	00 a 04	Hombres	99
2009	07	Somontano de Barbastro	00 a 04	Mujeres	69
2009	07	Somontano de Barbastro	05 a 09	Hombres	65
2009	07	Somontano de Barbastro	05 a 09	Mujeres	48
2009	07	Somontano de Barbastro	10 a 14	Hombres	66
2009	07	Somontano de Barbastro	10 a 14	Mujeres	66
2009	07	Somontano de Barbastro	15 a 19	Hombres	62
2009	07	Somontano de Barbastro	15 a 19	Mujeres	59
2009	07	Somontano de Barbastro	20 a 24	Hombres	99
2009	07	Somontano de Barbastro	20 a 24	Mujeres	114
2009	07	Somontano de Barbastro	25 a 29	Hombres	182
2009	07	Somontano de Barbastro	25 a 29	Mujeres	146
2009	07	Somontano de Barbastro	30 a 34	Hombres	233
2009	07	Somontano de Barbastro	30 a 34	Mujeres	150
2009	07	Somontano de Barbastro	35 a 39	Hombres	197
2009	07	Somontano de Barbastro	35 a 39	Mujeres	130
2009	07	Somontano de Barbastro	40 a 44	Hombres	127
2009	07	Somontano de Barbastro	40 a 44	Mujeres	88
2009	07	Somontano de Barbastro	45 a 49	Hombres	65
2009	07	Somontano de Barbastro	45 a 49	Mujeres	59
2009	07	Somontano de Barbastro	50 a 54	Hombres	62
2009	07	Somontano de Barbastro	50 a 54	Mujeres	37
2009	07	Somontano de Barbastro	55 a 59	Hombres	25
2009	07	Somontano de Barbastro	55 a 59	Mujeres	30
2009	07	Somontano de Barbastro	60 a 64	Hombres	14
2009	07	Somontano de Barbastro	60 a 64	Mujeres	16
2009	07	Somontano de Barbastro	65 a 69	Hombres	9
2009	07	Somontano de Barbastro	65 a 69	Mujeres	6
2009	07	Somontano de Barbastro	70 a 74	Hombres	6
2009	07	Somontano de Barbastro	70 a 74	Mujeres	7
2009	07	Somontano de Barbastro	75 a 79	Hombres	3
2009	07	Somontano de Barbastro	75 a 79	Mujeres	5
2009	07	Somontano de Barbastro	80 a 84	Hombres	1
2009	07	Somontano de Barbastro	80 a 84	Mujeres	2
2009	07	Somontano de Barbastro	85 a 89	Mujeres	2
2009	07	Somontano de Barbastro	95 y más	Mujeres	1
2009	08	Cinca Medio	00 a 04	Hombres	146
2009	08	Cinca Medio	00 a 04	Mujeres	114
2009	08	Cinca Medio	05 a 09	Hombres	107
2009	08	Cinca Medio	05 a 09	Mujeres	98
2009	08	Cinca Medio	10 a 14	Hombres	85
2009	08	Cinca Medio	10 a 14	Mujeres	80
2009	08	Cinca Medio	15 a 19	Hombres	107
2009	08	Cinca Medio	15 a 19	Mujeres	66
2009	08	Cinca Medio	20 a 24	Hombres	148
2009	08	Cinca Medio	20 a 24	Mujeres	133
2009	08	Cinca Medio	25 a 29	Hombres	245
2009	08	Cinca Medio	25 a 29	Mujeres	173
2009	08	Cinca Medio	30 a 34	Hombres	272
2009	08	Cinca Medio	30 a 34	Mujeres	182
2009	08	Cinca Medio	35 a 39	Hombres	254
2009	08	Cinca Medio	35 a 39	Mujeres	156
2009	08	Cinca Medio	40 a 44	Hombres	234
2009	08	Cinca Medio	40 a 44	Mujeres	112
2009	08	Cinca Medio	45 a 49	Hombres	140
2009	08	Cinca Medio	45 a 49	Mujeres	68
2009	08	Cinca Medio	50 a 54	Hombres	85
2009	08	Cinca Medio	50 a 54	Mujeres	38
2009	08	Cinca Medio	55 a 59	Hombres	26
2009	08	Cinca Medio	55 a 59	Mujeres	26
2009	08	Cinca Medio	60 a 64	Hombres	17
2009	08	Cinca Medio	60 a 64	Mujeres	8
2009	08	Cinca Medio	65 a 69	Hombres	10
2009	08	Cinca Medio	65 a 69	Mujeres	4
2009	08	Cinca Medio	70 a 74	Hombres	3
2009	08	Cinca Medio	70 a 74	Mujeres	7
2009	08	Cinca Medio	75 a 79	Mujeres	2
2009	08	Cinca Medio	80 a 84	Hombres	1
2009	08	Cinca Medio	85 a 89	Mujeres	2
2009	09	La Litera / La Llitera	00 a 04	Hombres	95
2009	09	La Litera / La Llitera	00 a 04	Mujeres	85
2009	09	La Litera / La Llitera	05 a 09	Hombres	79
2009	09	La Litera / La Llitera	05 a 09	Mujeres	51
2009	09	La Litera / La Llitera	10 a 14	Hombres	61
2009	09	La Litera / La Llitera	10 a 14	Mujeres	37
2009	09	La Litera / La Llitera	15 a 19	Hombres	67
2009	09	La Litera / La Llitera	15 a 19	Mujeres	47
2009	09	La Litera / La Llitera	20 a 24	Hombres	144
2009	09	La Litera / La Llitera	20 a 24	Mujeres	101
2009	09	La Litera / La Llitera	25 a 29	Hombres	264
2009	09	La Litera / La Llitera	25 a 29	Mujeres	130
2009	09	La Litera / La Llitera	30 a 34	Hombres	331
2009	09	La Litera / La Llitera	30 a 34	Mujeres	127
2009	09	La Litera / La Llitera	35 a 39	Hombres	218
2009	09	La Litera / La Llitera	35 a 39	Mujeres	77
2009	09	La Litera / La Llitera	40 a 44	Hombres	142
2009	09	La Litera / La Llitera	40 a 44	Mujeres	48
2009	09	La Litera / La Llitera	45 a 49	Hombres	80
2009	09	La Litera / La Llitera	45 a 49	Mujeres	39
2009	09	La Litera / La Llitera	50 a 54	Hombres	41
2009	09	La Litera / La Llitera	50 a 54	Mujeres	31
2009	09	La Litera / La Llitera	55 a 59	Hombres	18
2009	09	La Litera / La Llitera	55 a 59	Mujeres	16
2009	09	La Litera / La Llitera	60 a 64	Hombres	7
2009	09	La Litera / La Llitera	60 a 64	Mujeres	7
2009	09	La Litera / La Llitera	65 a 69	Hombres	5
2009	09	La Litera / La Llitera	65 a 69	Mujeres	2
2009	09	La Litera / La Llitera	70 a 74	Hombres	5
2009	09	La Litera / La Llitera	70 a 74	Mujeres	4
2009	09	La Litera / La Llitera	75 a 79	Hombres	1
2009	09	La Litera / La Llitera	75 a 79	Mujeres	3
2009	09	La Litera / La Llitera	85 a 89	Mujeres	1
2009	09	La Litera / La Llitera	90 a 94	Hombres	1
2009	10	Los Monegros	00 a 04	Hombres	54
2009	10	Los Monegros	00 a 04	Mujeres	58
2009	10	Los Monegros	05 a 09	Hombres	63
2009	10	Los Monegros	05 a 09	Mujeres	59
2009	10	Los Monegros	10 a 14	Hombres	57
2009	10	Los Monegros	10 a 14	Mujeres	40
2009	10	Los Monegros	15 a 19	Hombres	60
2009	10	Los Monegros	15 a 19	Mujeres	47
2009	10	Los Monegros	20 a 24	Hombres	119
2009	10	Los Monegros	20 a 24	Mujeres	116
2009	10	Los Monegros	25 a 29	Hombres	166
2009	10	Los Monegros	25 a 29	Mujeres	117
2009	10	Los Monegros	30 a 34	Hombres	170
2009	10	Los Monegros	30 a 34	Mujeres	97
2009	10	Los Monegros	35 a 39	Hombres	147
2009	10	Los Monegros	35 a 39	Mujeres	95
2009	10	Los Monegros	40 a 44	Hombres	94
2009	10	Los Monegros	40 a 44	Mujeres	73
2009	10	Los Monegros	45 a 49	Hombres	60
2009	10	Los Monegros	45 a 49	Mujeres	45
2009	10	Los Monegros	50 a 54	Hombres	43
2009	10	Los Monegros	50 a 54	Mujeres	43
2009	10	Los Monegros	55 a 59	Hombres	13
2009	10	Los Monegros	55 a 59	Mujeres	15
2009	10	Los Monegros	60 a 64	Hombres	6
2009	10	Los Monegros	60 a 64	Mujeres	9
2009	10	Los Monegros	65 a 69	Hombres	6
2009	10	Los Monegros	65 a 69	Mujeres	6
2009	10	Los Monegros	70 a 74	Hombres	1
2009	10	Los Monegros	70 a 74	Mujeres	7
2009	10	Los Monegros	75 a 79	Hombres	5
2009	10	Los Monegros	75 a 79	Mujeres	1
2009	10	Los Monegros	80 a 84	Hombres	1
2009	10	Los Monegros	80 a 84	Mujeres	4
2009	10	Los Monegros	85 a 89	Hombres	1
2009	10	Los Monegros	85 a 89	Mujeres	2
2009	11	Bajo Cinca / Baix Cinca	00 a 04	Hombres	121
2009	11	Bajo Cinca / Baix Cinca	00 a 04	Mujeres	87
2009	11	Bajo Cinca / Baix Cinca	05 a 09	Hombres	111
2009	11	Bajo Cinca / Baix Cinca	05 a 09	Mujeres	95
2009	11	Bajo Cinca / Baix Cinca	10 a 14	Hombres	93
2009	11	Bajo Cinca / Baix Cinca	10 a 14	Mujeres	86
2009	11	Bajo Cinca / Baix Cinca	15 a 19	Hombres	105
2009	11	Bajo Cinca / Baix Cinca	15 a 19	Mujeres	92
2009	11	Bajo Cinca / Baix Cinca	20 a 24	Hombres	198
2009	11	Bajo Cinca / Baix Cinca	20 a 24	Mujeres	183
2009	11	Bajo Cinca / Baix Cinca	25 a 29	Hombres	333
2009	11	Bajo Cinca / Baix Cinca	25 a 29	Mujeres	253
2009	11	Bajo Cinca / Baix Cinca	30 a 34	Hombres	430
2009	11	Bajo Cinca / Baix Cinca	30 a 34	Mujeres	267
2009	11	Bajo Cinca / Baix Cinca	35 a 39	Hombres	362
2009	11	Bajo Cinca / Baix Cinca	35 a 39	Mujeres	208
2009	11	Bajo Cinca / Baix Cinca	40 a 44	Hombres	272
2009	11	Bajo Cinca / Baix Cinca	40 a 44	Mujeres	157
2009	11	Bajo Cinca / Baix Cinca	45 a 49	Hombres	155
2009	11	Bajo Cinca / Baix Cinca	45 a 49	Mujeres	104
2009	11	Bajo Cinca / Baix Cinca	50 a 54	Hombres	93
2009	11	Bajo Cinca / Baix Cinca	50 a 54	Mujeres	53
2009	11	Bajo Cinca / Baix Cinca	55 a 59	Hombres	49
2009	11	Bajo Cinca / Baix Cinca	55 a 59	Mujeres	30
2009	11	Bajo Cinca / Baix Cinca	60 a 64	Hombres	14
2009	11	Bajo Cinca / Baix Cinca	60 a 64	Mujeres	17
2009	11	Bajo Cinca / Baix Cinca	65 a 69	Hombres	5
2009	11	Bajo Cinca / Baix Cinca	65 a 69	Mujeres	5
2009	11	Bajo Cinca / Baix Cinca	70 a 74	Hombres	4
2009	11	Bajo Cinca / Baix Cinca	70 a 74	Mujeres	4
2009	11	Bajo Cinca / Baix Cinca	75 a 79	Hombres	2
2009	11	Bajo Cinca / Baix Cinca	75 a 79	Mujeres	2
2009	11	Bajo Cinca / Baix Cinca	85 a 89	Mujeres	1
2009	11	Bajo Cinca / Baix Cinca	95 y más	Hombres	6
2009	12	Tarazona y el Moncayo	00 a 04	Hombres	33
2009	12	Tarazona y el Moncayo	00 a 04	Mujeres	32
2009	12	Tarazona y el Moncayo	05 a 09	Hombres	42
2009	12	Tarazona y el Moncayo	05 a 09	Mujeres	34
2009	12	Tarazona y el Moncayo	10 a 14	Hombres	52
2009	12	Tarazona y el Moncayo	10 a 14	Mujeres	49
2009	12	Tarazona y el Moncayo	15 a 19	Hombres	41
2009	12	Tarazona y el Moncayo	15 a 19	Mujeres	41
2009	12	Tarazona y el Moncayo	20 a 24	Hombres	68
2009	12	Tarazona y el Moncayo	20 a 24	Mujeres	61
2009	12	Tarazona y el Moncayo	25 a 29	Hombres	94
2009	12	Tarazona y el Moncayo	25 a 29	Mujeres	84
2009	12	Tarazona y el Moncayo	30 a 34	Hombres	105
2009	12	Tarazona y el Moncayo	30 a 34	Mujeres	85
2009	12	Tarazona y el Moncayo	35 a 39	Hombres	102
2009	12	Tarazona y el Moncayo	35 a 39	Mujeres	75
2009	12	Tarazona y el Moncayo	40 a 44	Hombres	79
2009	12	Tarazona y el Moncayo	40 a 44	Mujeres	41
2009	12	Tarazona y el Moncayo	45 a 49	Hombres	33
2009	12	Tarazona y el Moncayo	45 a 49	Mujeres	25
2009	12	Tarazona y el Moncayo	50 a 54	Hombres	19
2009	12	Tarazona y el Moncayo	50 a 54	Mujeres	23
2009	12	Tarazona y el Moncayo	55 a 59	Hombres	9
2009	12	Tarazona y el Moncayo	55 a 59	Mujeres	10
2009	12	Tarazona y el Moncayo	60 a 64	Hombres	6
2009	12	Tarazona y el Moncayo	60 a 64	Mujeres	4
2009	12	Tarazona y el Moncayo	65 a 69	Mujeres	5
2009	12	Tarazona y el Moncayo	70 a 74	Hombres	1
2009	12	Tarazona y el Moncayo	70 a 74	Mujeres	2
2009	12	Tarazona y el Moncayo	75 a 79	Hombres	1
2009	12	Tarazona y el Moncayo	75 a 79	Mujeres	1
2009	12	Tarazona y el Moncayo	80 a 84	Mujeres	1
2009	12	Tarazona y el Moncayo	85 a 89	Mujeres	1
2009	13	Campo de Borja	00 a 04	Hombres	87
2009	13	Campo de Borja	00 a 04	Mujeres	67
2009	13	Campo de Borja	05 a 09	Hombres	72
2009	13	Campo de Borja	05 a 09	Mujeres	49
2009	13	Campo de Borja	10 a 14	Hombres	53
2009	13	Campo de Borja	10 a 14	Mujeres	40
2009	13	Campo de Borja	15 a 19	Hombres	53
2009	13	Campo de Borja	15 a 19	Mujeres	53
2009	13	Campo de Borja	20 a 24	Hombres	130
2009	13	Campo de Borja	20 a 24	Mujeres	122
2009	13	Campo de Borja	25 a 29	Hombres	219
2009	13	Campo de Borja	25 a 29	Mujeres	127
2009	13	Campo de Borja	30 a 34	Hombres	236
2009	13	Campo de Borja	30 a 34	Mujeres	136
2009	13	Campo de Borja	35 a 39	Hombres	163
2009	13	Campo de Borja	35 a 39	Mujeres	87
2009	13	Campo de Borja	40 a 44	Hombres	134
2009	13	Campo de Borja	40 a 44	Mujeres	58
2009	13	Campo de Borja	45 a 49	Hombres	66
2009	13	Campo de Borja	45 a 49	Mujeres	48
2009	13	Campo de Borja	50 a 54	Hombres	43
2009	13	Campo de Borja	50 a 54	Mujeres	28
2009	13	Campo de Borja	55 a 59	Hombres	22
2009	13	Campo de Borja	55 a 59	Mujeres	17
2009	13	Campo de Borja	60 a 64	Hombres	11
2009	13	Campo de Borja	60 a 64	Mujeres	15
2009	13	Campo de Borja	65 a 69	Hombres	4
2009	13	Campo de Borja	65 a 69	Mujeres	5
2009	13	Campo de Borja	70 a 74	Hombres	2
2009	13	Campo de Borja	70 a 74	Mujeres	3
2009	13	Campo de Borja	75 a 79	Hombres	2
2009	13	Campo de Borja	80 a 84	Hombres	1
2009	13	Campo de Borja	80 a 84	Mujeres	2
2009	13	Campo de Borja	85 a 89	Mujeres	1
2009	13	Campo de Borja	90 a 94	Mujeres	1
2009	14	Aranda	00 a 04	Hombres	20
2009	14	Aranda	00 a 04	Mujeres	11
2009	14	Aranda	05 a 09	Hombres	20
2009	14	Aranda	05 a 09	Mujeres	22
2009	14	Aranda	10 a 14	Hombres	17
2009	14	Aranda	10 a 14	Mujeres	19
2009	14	Aranda	15 a 19	Hombres	25
2009	14	Aranda	15 a 19	Mujeres	22
2009	14	Aranda	20 a 24	Hombres	33
2009	14	Aranda	20 a 24	Mujeres	32
2009	14	Aranda	25 a 29	Hombres	40
2009	14	Aranda	25 a 29	Mujeres	36
2009	14	Aranda	30 a 34	Hombres	50
2009	14	Aranda	30 a 34	Mujeres	40
2009	14	Aranda	35 a 39	Hombres	57
2009	14	Aranda	35 a 39	Mujeres	37
2009	14	Aranda	40 a 44	Hombres	39
2009	14	Aranda	40 a 44	Mujeres	20
2009	14	Aranda	45 a 49	Hombres	26
2009	14	Aranda	45 a 49	Mujeres	11
2009	14	Aranda	50 a 54	Hombres	11
2009	14	Aranda	50 a 54	Mujeres	11
2009	14	Aranda	55 a 59	Hombres	5
2009	14	Aranda	55 a 59	Mujeres	4
2009	14	Aranda	60 a 64	Hombres	1
2009	14	Aranda	60 a 64	Mujeres	1
2009	14	Aranda	65 a 69	Hombres	3
2009	14	Aranda	65 a 69	Mujeres	3
2009	14	Aranda	70 a 74	Mujeres	1
2009	14	Aranda	75 a 79	Mujeres	1
2009	15	Ribera Alta del Ebro	00 a 04	Hombres	92
2009	15	Ribera Alta del Ebro	00 a 04	Mujeres	82
2009	15	Ribera Alta del Ebro	05 a 09	Hombres	82
2009	15	Ribera Alta del Ebro	05 a 09	Mujeres	81
2009	15	Ribera Alta del Ebro	10 a 14	Hombres	73
2009	15	Ribera Alta del Ebro	10 a 14	Mujeres	86
2009	15	Ribera Alta del Ebro	15 a 19	Hombres	89
2009	15	Ribera Alta del Ebro	15 a 19	Mujeres	91
2009	15	Ribera Alta del Ebro	20 a 24	Hombres	159
2009	15	Ribera Alta del Ebro	20 a 24	Mujeres	159
2009	15	Ribera Alta del Ebro	25 a 29	Hombres	238
2009	15	Ribera Alta del Ebro	25 a 29	Mujeres	178
2009	15	Ribera Alta del Ebro	30 a 34	Hombres	258
2009	15	Ribera Alta del Ebro	30 a 34	Mujeres	222
2009	15	Ribera Alta del Ebro	35 a 39	Hombres	249
2009	15	Ribera Alta del Ebro	35 a 39	Mujeres	163
2009	15	Ribera Alta del Ebro	40 a 44	Hombres	198
2009	15	Ribera Alta del Ebro	40 a 44	Mujeres	107
2009	15	Ribera Alta del Ebro	45 a 49	Hombres	154
2009	15	Ribera Alta del Ebro	45 a 49	Mujeres	98
2009	15	Ribera Alta del Ebro	50 a 54	Hombres	86
2009	15	Ribera Alta del Ebro	50 a 54	Mujeres	47
2009	15	Ribera Alta del Ebro	55 a 59	Hombres	40
2009	15	Ribera Alta del Ebro	55 a 59	Mujeres	41
2009	15	Ribera Alta del Ebro	60 a 64	Hombres	15
2009	15	Ribera Alta del Ebro	60 a 64	Mujeres	24
2009	15	Ribera Alta del Ebro	65 a 69	Hombres	6
2009	15	Ribera Alta del Ebro	65 a 69	Mujeres	10
2009	15	Ribera Alta del Ebro	70 a 74	Hombres	5
2009	15	Ribera Alta del Ebro	70 a 74	Mujeres	2
2009	15	Ribera Alta del Ebro	75 a 79	Hombres	2
2009	15	Ribera Alta del Ebro	75 a 79	Mujeres	4
2009	15	Ribera Alta del Ebro	80 a 84	Hombres	1
2009	15	Ribera Alta del Ebro	80 a 84	Mujeres	1
2009	15	Ribera Alta del Ebro	90 a 94	Mujeres	1
2009	16	Valdejalón	00 a 04	Hombres	213
2009	16	Valdejalón	00 a 04	Mujeres	180
2009	16	Valdejalón	05 a 09	Hombres	164
2009	16	Valdejalón	05 a 09	Mujeres	142
2009	16	Valdejalón	10 a 14	Hombres	156
2009	16	Valdejalón	10 a 14	Mujeres	103
2009	16	Valdejalón	15 a 19	Hombres	167
2009	16	Valdejalón	15 a 19	Mujeres	148
2009	16	Valdejalón	20 a 24	Hombres	401
2009	16	Valdejalón	20 a 24	Mujeres	303
2009	16	Valdejalón	25 a 29	Hombres	497
2009	16	Valdejalón	25 a 29	Mujeres	418
2009	16	Valdejalón	30 a 34	Hombres	605
2009	16	Valdejalón	30 a 34	Mujeres	400
2009	16	Valdejalón	35 a 39	Hombres	544
2009	16	Valdejalón	35 a 39	Mujeres	325
2009	16	Valdejalón	40 a 44	Hombres	401
2009	16	Valdejalón	40 a 44	Mujeres	234
2009	16	Valdejalón	45 a 49	Hombres	226
2009	16	Valdejalón	45 a 49	Mujeres	151
2009	16	Valdejalón	50 a 54	Hombres	191
2009	16	Valdejalón	50 a 54	Mujeres	105
2009	16	Valdejalón	55 a 59	Hombres	57
2009	16	Valdejalón	55 a 59	Mujeres	56
2009	16	Valdejalón	60 a 64	Hombres	27
2009	16	Valdejalón	60 a 64	Mujeres	31
2009	16	Valdejalón	65 a 69	Hombres	13
2009	16	Valdejalón	65 a 69	Mujeres	21
2009	16	Valdejalón	70 a 74	Hombres	5
2009	16	Valdejalón	70 a 74	Mujeres	15
2009	16	Valdejalón	75 a 79	Hombres	5
2009	16	Valdejalón	75 a 79	Mujeres	3
2009	16	Valdejalón	85 a 89	Mujeres	1
2009	17	D.C. Zaragoza	00 a 04	Hombres	2972
2009	17	D.C. Zaragoza	00 a 04	Mujeres	2875
2009	17	D.C. Zaragoza	05 a 09	Hombres	2303
2009	17	D.C. Zaragoza	05 a 09	Mujeres	2211
2009	17	D.C. Zaragoza	10 a 14	Hombres	2347
2009	17	D.C. Zaragoza	10 a 14	Mujeres	2170
2009	17	D.C. Zaragoza	15 a 19	Hombres	2842
2009	17	D.C. Zaragoza	15 a 19	Mujeres	2579
2009	17	D.C. Zaragoza	20 a 24	Hombres	5343
2009	17	D.C. Zaragoza	20 a 24	Mujeres	5144
2009	17	D.C. Zaragoza	25 a 29	Hombres	7857
2009	17	D.C. Zaragoza	25 a 29	Mujeres	7020
2009	17	D.C. Zaragoza	30 a 34	Hombres	8634
2009	17	D.C. Zaragoza	30 a 34	Mujeres	6473
2009	17	D.C. Zaragoza	35 a 39	Hombres	7132
2009	17	D.C. Zaragoza	35 a 39	Mujeres	4911
2009	17	D.C. Zaragoza	40 a 44	Hombres	5153
2009	17	D.C. Zaragoza	40 a 44	Mujeres	3689
2009	17	D.C. Zaragoza	45 a 49	Hombres	3320
2009	17	D.C. Zaragoza	45 a 49	Mujeres	2537
2009	17	D.C. Zaragoza	50 a 54	Hombres	1899
2009	17	D.C. Zaragoza	50 a 54	Mujeres	1746
2009	17	D.C. Zaragoza	55 a 59	Hombres	961
2009	17	D.C. Zaragoza	55 a 59	Mujeres	1054
2009	17	D.C. Zaragoza	60 a 64	Hombres	399
2009	17	D.C. Zaragoza	60 a 64	Mujeres	573
2009	17	D.C. Zaragoza	65 a 69	Hombres	216
2009	17	D.C. Zaragoza	65 a 69	Mujeres	319
2009	17	D.C. Zaragoza	70 a 74	Hombres	140
2009	17	D.C. Zaragoza	70 a 74	Mujeres	183
2009	17	D.C. Zaragoza	75 a 79	Hombres	67
2009	17	D.C. Zaragoza	75 a 79	Mujeres	115
2009	17	D.C. Zaragoza	80 a 84	Hombres	22
2009	17	D.C. Zaragoza	80 a 84	Mujeres	42
2009	17	D.C. Zaragoza	85 a 89	Hombres	15
2009	17	D.C. Zaragoza	85 a 89	Mujeres	25
2009	17	D.C. Zaragoza	90 a 94	Hombres	4
2009	17	D.C. Zaragoza	90 a 94	Mujeres	5
2009	17	D.C. Zaragoza	95 y más	Hombres	2
2009	17	D.C. Zaragoza	95 y más	Mujeres	5
2009	18	Ribera Baja del Ebro	00 a 04	Hombres	32
2009	18	Ribera Baja del Ebro	00 a 04	Mujeres	20
2009	18	Ribera Baja del Ebro	05 a 09	Hombres	23
2009	18	Ribera Baja del Ebro	05 a 09	Mujeres	17
2009	18	Ribera Baja del Ebro	10 a 14	Hombres	18
2009	18	Ribera Baja del Ebro	10 a 14	Mujeres	10
2009	18	Ribera Baja del Ebro	15 a 19	Hombres	24
2009	18	Ribera Baja del Ebro	15 a 19	Mujeres	13
2009	18	Ribera Baja del Ebro	20 a 24	Hombres	41
2009	18	Ribera Baja del Ebro	20 a 24	Mujeres	39
2009	18	Ribera Baja del Ebro	25 a 29	Hombres	59
2009	18	Ribera Baja del Ebro	25 a 29	Mujeres	28
2009	18	Ribera Baja del Ebro	30 a 34	Hombres	54
2009	18	Ribera Baja del Ebro	30 a 34	Mujeres	45
2009	18	Ribera Baja del Ebro	35 a 39	Hombres	38
2009	18	Ribera Baja del Ebro	35 a 39	Mujeres	32
2009	18	Ribera Baja del Ebro	40 a 44	Hombres	34
2009	18	Ribera Baja del Ebro	40 a 44	Mujeres	22
2009	18	Ribera Baja del Ebro	45 a 49	Hombres	29
2009	18	Ribera Baja del Ebro	45 a 49	Mujeres	19
2009	18	Ribera Baja del Ebro	50 a 54	Hombres	21
2009	18	Ribera Baja del Ebro	50 a 54	Mujeres	11
2009	18	Ribera Baja del Ebro	55 a 59	Hombres	9
2009	18	Ribera Baja del Ebro	55 a 59	Mujeres	6
2009	18	Ribera Baja del Ebro	60 a 64	Hombres	5
2009	18	Ribera Baja del Ebro	60 a 64	Mujeres	6
2009	18	Ribera Baja del Ebro	65 a 69	Hombres	1
