Año	Comarca código	Comarca nombre	Tipo licencias código	Tipo licencias descripción	Licencias
2013	31	Sierra de Albarracín	XD	Servicio público mixto-Mercancías y viajeros	0
2013	32	Gúdar-Javalambre	OT	Operaciones de transporte	6
2013	32	Gúdar-Javalambre	VD-N	Transporte de viajeros nacionales servicio público	19
2013	32	Gúdar-Javalambre	VS-N	Ambulancias nacionales servicio público	12
2013	32	Gúdar-Javalambre	VT-N	Licencias taxi	14
2013	32	Gúdar-Javalambre	MDL-N	Transporte mercancías ligeras nacionales servicio público	38
2013	32	Gúdar-Javalambre	MDP-N	Transporte mercancías pesadas nacionales servicio público	235
2013	32	Gúdar-Javalambre	MPC-N	Transporte mercancías propias nacional	101
2013	32	Gúdar-Javalambre	VPC-N	Transporte privado de viajeros nacional	0
2013	32	Gúdar-Javalambre	VTC-N	Transporte de alquiler con conductor nacional	28
2013	32	Gúdar-Javalambre	MDLE-N	Transporte mercancías ligeras nacional servicio público autorizado por empresa	20
2013	32	Gúdar-Javalambre	MDPE-N	Transporte mercancías pesadas nacinal servicio público autorizado por empresa	58
2013	32	Gúdar-Javalambre	MPCE-N	transporte mercancías propias nacional autorizado por empresa	62
2013	32	Gúdar-Javalambre	VSPC-N	Transporte privado ambulancias nacional	0
2013	32	Gúdar-Javalambre	VD	Transporte público viajeros en autobús	0
2013	32	Gúdar-Javalambre	XD-N	Servicio público nacional mixto-Mercancías y viajeros	0
2013	32	Gúdar-Javalambre	XD	Servicio público mixto-Mercancías y viajeros	0
2013	33	Matarraña / Matarranya	OT	Operaciones de transporte	0
2013	33	Matarraña / Matarranya	VD-N	Transporte de viajeros nacionales servicio público	10
2013	33	Matarraña / Matarranya	VS-N	Ambulancias nacionales servicio público	0
2013	33	Matarraña / Matarranya	VT-N	Licencias taxi	11
2013	33	Matarraña / Matarranya	MDL-N	Transporte mercancías ligeras nacionales servicio público	14
2013	33	Matarraña / Matarranya	MDP-N	Transporte mercancías pesadas nacionales servicio público	73
2013	33	Matarraña / Matarranya	MPC-N	Transporte mercancías propias nacional	115
2013	33	Matarraña / Matarranya	VPC-N	Transporte privado de viajeros nacional	0
2013	33	Matarraña / Matarranya	VTC-N	Transporte de alquiler con conductor nacional	0
2013	33	Matarraña / Matarranya	MDLE-N	Transporte mercancías ligeras nacional servicio público autorizado por empresa	12
2013	33	Matarraña / Matarranya	MDPE-N	Transporte mercancías pesadas nacinal servicio público autorizado por empresa	26
2013	33	Matarraña / Matarranya	MPCE-N	transporte mercancías propias nacional autorizado por empresa	45
2013	33	Matarraña / Matarranya	VSPC-N	Transporte privado ambulancias nacional	0
2013	33	Matarraña / Matarranya	VD	Transporte público viajeros en autobús	0
2013	33	Matarraña / Matarranya	XD-N	Servicio público nacional mixto-Mercancías y viajeros	0
2013	33	Matarraña / Matarranya	XD	Servicio público mixto-Mercancías y viajeros	0
2014	01	La Jacetania	OT	Operaciones de transporte	1
2014	01	La Jacetania	VD-N	Transporte de viajeros nacionales servicio público	31
2014	01	La Jacetania	VS-N	Ambulancias nacionales servicio público	0
2014	01	La Jacetania	VT-N	Licencias taxi	27
2014	01	La Jacetania	MDL-N	Transporte mercancías ligeras nacionales servicio público	28
2014	01	La Jacetania	MDP-N	Transporte mercancías pesadas nacionales servicio público	120
2014	01	La Jacetania	MPC-N	Transporte mercancías propias nacional	51
2014	01	La Jacetania	VPC-N	Transporte privado de viajeros nacional	0
2014	01	La Jacetania	VTC-N	Transporte de alquiler con conductor nacional	0
2014	01	La Jacetania	MDLE-N	Transporte mercancías ligeras nacional servicio público autorizado por empresa	11
2014	01	La Jacetania	MDPE-N	Transporte mercancías pesadas nacinal servicio público autorizado por empresa	40
2014	01	La Jacetania	MPCE-N	transporte mercancías propias nacional autorizado por empresa	37
2014	01	La Jacetania	VSPC-N	Transporte privado ambulancias nacional	0
2014	01	La Jacetania	VD	Transporte público viajeros en autobús	5
2014	01	La Jacetania	XD-N	Servicio público nacional mixto-Mercancías y viajeros	0
2014	01	La Jacetania	VSE-N	Transporte público ambulancias nacional empresa	0
2014	02	Alto Gállego	OT	Operaciones de transporte	4
2014	02	Alto Gállego	VD-N	Transporte de viajeros nacionales servicio público	0
2014	02	Alto Gállego	VS-N	Ambulancias nacionales servicio público	0
2014	02	Alto Gállego	VT-N	Licencias taxi	17
2014	02	Alto Gállego	MDL-N	Transporte mercancías ligeras nacionales servicio público	14
2014	02	Alto Gállego	MDP-N	Transporte mercancías pesadas nacionales servicio público	155
2014	02	Alto Gállego	MPC-N	Transporte mercancías propias nacional	29
2014	02	Alto Gállego	VPC-N	Transporte privado de viajeros nacional	0
2014	02	Alto Gállego	VTC-N	Transporte de alquiler con conductor nacional	0
2014	02	Alto Gállego	MDLE-N	Transporte mercancías ligeras nacional servicio público autorizado por empresa	9
2014	02	Alto Gállego	MDPE-N	Transporte mercancías pesadas nacinal servicio público autorizado por empresa	29
2014	02	Alto Gállego	MPCE-N	transporte mercancías propias nacional autorizado por empresa	19
2014	02	Alto Gállego	VSPC-N	Transporte privado ambulancias nacional	0
2014	02	Alto Gállego	VD	Transporte público viajeros en autobús	0
2014	02	Alto Gállego	XD-N	Servicio público nacional mixto-Mercancías y viajeros	0
2014	02	Alto Gállego	VSE-N	Transporte público ambulancias nacional empresa	0
2014	03	Sobrarbe	OT	Operaciones de transporte	0
2014	03	Sobrarbe	VD-N	Transporte de viajeros nacionales servicio público	12
2014	03	Sobrarbe	VS-N	Ambulancias nacionales servicio público	0
2014	03	Sobrarbe	VT-N	Licencias taxi	31
2014	03	Sobrarbe	MDL-N	Transporte mercancías ligeras nacionales servicio público	14
2014	03	Sobrarbe	MDP-N	Transporte mercancías pesadas nacionales servicio público	70
2014	03	Sobrarbe	MPC-N	Transporte mercancías propias nacional	39
2014	03	Sobrarbe	VPC-N	Transporte privado de viajeros nacional	0
2014	03	Sobrarbe	VTC-N	Transporte de alquiler con conductor nacional	0
2014	03	Sobrarbe	MDLE-N	Transporte mercancías ligeras nacional servicio público autorizado por empresa	7
2014	03	Sobrarbe	MDPE-N	Transporte mercancías pesadas nacinal servicio público autorizado por empresa	19
2014	03	Sobrarbe	MPCE-N	transporte mercancías propias nacional autorizado por empresa	24
2014	03	Sobrarbe	VSPC-N	Transporte privado ambulancias nacional	0
2014	03	Sobrarbe	VD	Transporte público viajeros en autobús	0
2014	03	Sobrarbe	XD-N	Servicio público nacional mixto-Mercancías y viajeros	0
2014	03	Sobrarbe	VSE-N	Transporte público ambulancias nacional empresa	0
2014	04	La Ribagorza	OT	Operaciones de transporte	3
2014	04	La Ribagorza	VD-N	Transporte de viajeros nacionales servicio público	8
2014	04	La Ribagorza	VS-N	Ambulancias nacionales servicio público	4
2014	04	La Ribagorza	VT-N	Licencias taxi	38
2014	04	La Ribagorza	MDL-N	Transporte mercancías ligeras nacionales servicio público	20
2014	04	La Ribagorza	MDP-N	Transporte mercancías pesadas nacionales servicio público	169
2014	04	La Ribagorza	MPC-N	Transporte mercancías propias nacional	48
2014	04	La Ribagorza	VPC-N	Transporte privado de viajeros nacional	1
2014	04	La Ribagorza	VTC-N	Transporte de alquiler con conductor nacional	0
2014	04	La Ribagorza	MDLE-N	Transporte mercancías ligeras nacional servicio público autorizado por empresa	9
2014	04	La Ribagorza	MDPE-N	Transporte mercancías pesadas nacinal servicio público autorizado por empresa	42
2014	04	La Ribagorza	MPCE-N	transporte mercancías propias nacional autorizado por empresa	35
2014	04	La Ribagorza	VSPC-N	Transporte privado ambulancias nacional	0
2014	04	La Ribagorza	VD	Transporte público viajeros en autobús	4
2014	04	La Ribagorza	XD-N	Servicio público nacional mixto-Mercancías y viajeros	0
2014	04	La Ribagorza	VSE-N	Transporte público ambulancias nacional empresa	1
2014	05	Cinco Villas	OT	Operaciones de transporte	5
2014	05	Cinco Villas	VD-N	Transporte de viajeros nacionales servicio público	17
2014	05	Cinco Villas	VS-N	Ambulancias nacionales servicio público	2
2014	05	Cinco Villas	VT-N	Licencias taxi	20
2014	05	Cinco Villas	MDL-N	Transporte mercancías ligeras nacionales servicio público	30
2014	05	Cinco Villas	MDP-N	Transporte mercancías pesadas nacionales servicio público	230
2014	05	Cinco Villas	MPC-N	Transporte mercancías propias nacional	99
2014	05	Cinco Villas	VPC-N	Transporte privado de viajeros nacional	1
2014	05	Cinco Villas	VTC-N	Transporte de alquiler con conductor nacional	0
2014	05	Cinco Villas	MDLE-N	Transporte mercancías ligeras nacional servicio público autorizado por empresa	15
2014	05	Cinco Villas	MDPE-N	Transporte mercancías pesadas nacinal servicio público autorizado por empresa	92
2014	05	Cinco Villas	MPCE-N	transporte mercancías propias nacional autorizado por empresa	65
2014	05	Cinco Villas	VSPC-N	Transporte privado ambulancias nacional	0
2014	05	Cinco Villas	VD	Transporte público viajeros en autobús	0
2014	05	Cinco Villas	XD-N	Servicio público nacional mixto-Mercancías y viajeros	0
2014	05	Cinco Villas	VSE-N	Transporte público ambulancias nacional empresa	0
2014	06	Hoya de Huesca / Plana de Uesca	OT	Operaciones de transporte	7
2014	06	Hoya de Huesca / Plana de Uesca	VD-N	Transporte de viajeros nacionales servicio público	204
2014	06	Hoya de Huesca / Plana de Uesca	VS-N	Ambulancias nacionales servicio público	5
2014	06	Hoya de Huesca / Plana de Uesca	VT-N	Licencias taxi	59
2014	06	Hoya de Huesca / Plana de Uesca	MDL-N	Transporte mercancías ligeras nacionales servicio público	77
2014	06	Hoya de Huesca / Plana de Uesca	MDP-N	Transporte mercancías pesadas nacionales servicio público	364
2014	06	Hoya de Huesca / Plana de Uesca	MPC-N	Transporte mercancías propias nacional	174
2014	06	Hoya de Huesca / Plana de Uesca	VPC-N	Transporte privado de viajeros nacional	4
2014	06	Hoya de Huesca / Plana de Uesca	VTC-N	Transporte de alquiler con conductor nacional	0
2014	06	Hoya de Huesca / Plana de Uesca	MDLE-N	Transporte mercancías ligeras nacional servicio público autorizado por empresa	48
2014	06	Hoya de Huesca / Plana de Uesca	MDPE-N	Transporte mercancías pesadas nacinal servicio público autorizado por empresa	97
2014	06	Hoya de Huesca / Plana de Uesca	MPCE-N	transporte mercancías propias nacional autorizado por empresa	91
2014	06	Hoya de Huesca / Plana de Uesca	VSPC-N	Transporte privado ambulancias nacional	0
2014	06	Hoya de Huesca / Plana de Uesca	VD	Transporte público viajeros en autobús	0
2014	06	Hoya de Huesca / Plana de Uesca	XD-N	Servicio público nacional mixto-Mercancías y viajeros	0
2014	06	Hoya de Huesca / Plana de Uesca	VSE-N	Transporte público ambulancias nacional empresa	0
2014	07	Somontano de Barbastro	OT	Operaciones de transporte	2
2014	07	Somontano de Barbastro	VD-N	Transporte de viajeros nacionales servicio público	8
2014	07	Somontano de Barbastro	VS-N	Ambulancias nacionales servicio público	0
2014	07	Somontano de Barbastro	VT-N	Licencias taxi	19
2014	07	Somontano de Barbastro	MDL-N	Transporte mercancías ligeras nacionales servicio público	14
2014	07	Somontano de Barbastro	MDP-N	Transporte mercancías pesadas nacionales servicio público	209
2014	07	Somontano de Barbastro	MPC-N	Transporte mercancías propias nacional	82
2014	07	Somontano de Barbastro	VPC-N	Transporte privado de viajeros nacional	0
2014	07	Somontano de Barbastro	VTC-N	Transporte de alquiler con conductor nacional	0
2014	07	Somontano de Barbastro	MDLE-N	Transporte mercancías ligeras nacional servicio público autorizado por empresa	8
2014	07	Somontano de Barbastro	MDPE-N	Transporte mercancías pesadas nacinal servicio público autorizado por empresa	65
2014	07	Somontano de Barbastro	MPCE-N	transporte mercancías propias nacional autorizado por empresa	44
2014	07	Somontano de Barbastro	VSPC-N	Transporte privado ambulancias nacional	0
2014	07	Somontano de Barbastro	VD	Transporte público viajeros en autobús	0
2014	07	Somontano de Barbastro	XD-N	Servicio público nacional mixto-Mercancías y viajeros	0
2014	07	Somontano de Barbastro	VSE-N	Transporte público ambulancias nacional empresa	0
2014	08	Cinca Medio	OT	Operaciones de transporte	8
2014	08	Cinca Medio	VD-N	Transporte de viajeros nacionales servicio público	8
2014	08	Cinca Medio	VS-N	Ambulancias nacionales servicio público	0
2014	08	Cinca Medio	VT-N	Licencias taxi	12
2014	08	Cinca Medio	MDL-N	Transporte mercancías ligeras nacionales servicio público	11
2014	08	Cinca Medio	MDP-N	Transporte mercancías pesadas nacionales servicio público	390
2014	08	Cinca Medio	MPC-N	Transporte mercancías propias nacional	61
2014	08	Cinca Medio	VPC-N	Transporte privado de viajeros nacional	0
2014	08	Cinca Medio	VTC-N	Transporte de alquiler con conductor nacional	0
2014	08	Cinca Medio	MDLE-N	Transporte mercancías ligeras nacional servicio público autorizado por empresa	9
2014	08	Cinca Medio	MDPE-N	Transporte mercancías pesadas nacinal servicio público autorizado por empresa	87
2014	08	Cinca Medio	MPCE-N	transporte mercancías propias nacional autorizado por empresa	34
2014	08	Cinca Medio	VSPC-N	Transporte privado ambulancias nacional	0
2014	08	Cinca Medio	VD	Transporte público viajeros en autobús	0
2014	08	Cinca Medio	XD-N	Servicio público nacional mixto-Mercancías y viajeros	0
2014	08	Cinca Medio	VSE-N	Transporte público ambulancias nacional empresa	0
2014	09	La Litera / La Llitera	OT	Operaciones de transporte	5
2014	09	La Litera / La Llitera	VD-N	Transporte de viajeros nacionales servicio público	18
2014	09	La Litera / La Llitera	VS-N	Ambulancias nacionales servicio público	0
2014	09	La Litera / La Llitera	VT-N	Licencias taxi	15
2014	09	La Litera / La Llitera	MDL-N	Transporte mercancías ligeras nacionales servicio público	19
2014	09	La Litera / La Llitera	MDP-N	Transporte mercancías pesadas nacionales servicio público	252
2014	09	La Litera / La Llitera	MPC-N	Transporte mercancías propias nacional	136
2014	09	La Litera / La Llitera	VPC-N	Transporte privado de viajeros nacional	0
2014	09	La Litera / La Llitera	VTC-N	Transporte de alquiler con conductor nacional	0
2014	09	La Litera / La Llitera	MDLE-N	Transporte mercancías ligeras nacional servicio público autorizado por empresa	14
2014	09	La Litera / La Llitera	MDPE-N	Transporte mercancías pesadas nacinal servicio público autorizado por empresa	84
2014	09	La Litera / La Llitera	MPCE-N	transporte mercancías propias nacional autorizado por empresa	72
2014	09	La Litera / La Llitera	VSPC-N	Transporte privado ambulancias nacional	0
2014	09	La Litera / La Llitera	VD	Transporte público viajeros en autobús	0
2014	09	La Litera / La Llitera	XD-N	Servicio público nacional mixto-Mercancías y viajeros	0
2014	09	La Litera / La Llitera	VSE-N	Transporte público ambulancias nacional empresa	0
2014	10	Los Monegros	OT	Operaciones de transporte	7
2014	10	Los Monegros	VD-N	Transporte de viajeros nacionales servicio público	2
2014	10	Los Monegros	VS-N	Ambulancias nacionales servicio público	0
2014	10	Los Monegros	VT-N	Licencias taxi	13
2014	10	Los Monegros	MDL-N	Transporte mercancías ligeras nacionales servicio público	25
2014	10	Los Monegros	MDP-N	Transporte mercancías pesadas nacionales servicio público	233
2014	10	Los Monegros	MPC-N	Transporte mercancías propias nacional	69
2014	10	Los Monegros	VPC-N	Transporte privado de viajeros nacional	0
2014	10	Los Monegros	VTC-N	Transporte de alquiler con conductor nacional	0
2014	10	Los Monegros	MDLE-N	Transporte mercancías ligeras nacional servicio público autorizado por empresa	13
2014	10	Los Monegros	MDPE-N	Transporte mercancías pesadas nacinal servicio público autorizado por empresa	77
2014	10	Los Monegros	MPCE-N	transporte mercancías propias nacional autorizado por empresa	37
2014	10	Los Monegros	VSPC-N	Transporte privado ambulancias nacional	0
2014	10	Los Monegros	VD	Transporte público viajeros en autobús	0
2014	10	Los Monegros	XD-N	Servicio público nacional mixto-Mercancías y viajeros	0
2014	10	Los Monegros	VSE-N	Transporte público ambulancias nacional empresa	0
2014	11	Bajo Cinca / Baix Cinca	OT	Operaciones de transporte	2
2014	11	Bajo Cinca / Baix Cinca	VD-N	Transporte de viajeros nacionales servicio público	0
2014	11	Bajo Cinca / Baix Cinca	VS-N	Ambulancias nacionales servicio público	0
2014	11	Bajo Cinca / Baix Cinca	VT-N	Licencias taxi	17
2014	11	Bajo Cinca / Baix Cinca	MDL-N	Transporte mercancías ligeras nacionales servicio público	13
2014	11	Bajo Cinca / Baix Cinca	MDP-N	Transporte mercancías pesadas nacionales servicio público	429
2014	11	Bajo Cinca / Baix Cinca	MPC-N	Transporte mercancías propias nacional	173
2014	11	Bajo Cinca / Baix Cinca	VPC-N	Transporte privado de viajeros nacional	2
2014	11	Bajo Cinca / Baix Cinca	VTC-N	Transporte de alquiler con conductor nacional	6
2014	11	Bajo Cinca / Baix Cinca	MDLE-N	Transporte mercancías ligeras nacional servicio público autorizado por empresa	10
2014	11	Bajo Cinca / Baix Cinca	MDPE-N	Transporte mercancías pesadas nacinal servicio público autorizado por empresa	82
2014	11	Bajo Cinca / Baix Cinca	MPCE-N	transporte mercancías propias nacional autorizado por empresa	114
2014	11	Bajo Cinca / Baix Cinca	VSPC-N	Transporte privado ambulancias nacional	0
2014	11	Bajo Cinca / Baix Cinca	VD	Transporte público viajeros en autobús	0
2014	11	Bajo Cinca / Baix Cinca	XD-N	Servicio público nacional mixto-Mercancías y viajeros	0
2014	11	Bajo Cinca / Baix Cinca	VSE-N	Transporte público ambulancias nacional empresa	0
2014	12	Tarazona y el Moncayo	OT	Operaciones de transporte	0
2014	12	Tarazona y el Moncayo	VD-N	Transporte de viajeros nacionales servicio público	5
2014	12	Tarazona y el Moncayo	VS-N	Ambulancias nacionales servicio público	0
2014	12	Tarazona y el Moncayo	VT-N	Licencias taxi	10
2014	12	Tarazona y el Moncayo	MDL-N	Transporte mercancías ligeras nacionales servicio público	18
2014	12	Tarazona y el Moncayo	MDP-N	Transporte mercancías pesadas nacionales servicio público	126
2014	12	Tarazona y el Moncayo	MPC-N	Transporte mercancías propias nacional	38
2014	12	Tarazona y el Moncayo	VPC-N	Transporte privado de viajeros nacional	0
2014	12	Tarazona y el Moncayo	VTC-N	Transporte de alquiler con conductor nacional	0
2014	12	Tarazona y el Moncayo	MDLE-N	Transporte mercancías ligeras nacional servicio público autorizado por empresa	9
2014	12	Tarazona y el Moncayo	MDPE-N	Transporte mercancías pesadas nacinal servicio público autorizado por empresa	44
2014	12	Tarazona y el Moncayo	MPCE-N	transporte mercancías propias nacional autorizado por empresa	25
2014	12	Tarazona y el Moncayo	VSPC-N	Transporte privado ambulancias nacional	0
2014	12	Tarazona y el Moncayo	VD	Transporte público viajeros en autobús	0
2014	12	Tarazona y el Moncayo	XD-N	Servicio público nacional mixto-Mercancías y viajeros	0
2014	12	Tarazona y el Moncayo	VSE-N	Transporte público ambulancias nacional empresa	0
2014	13	Campo de Borja	OT	Operaciones de transporte	1
2014	13	Campo de Borja	VD-N	Transporte de viajeros nacionales servicio público	3
2014	13	Campo de Borja	VS-N	Ambulancias nacionales servicio público	0
2014	13	Campo de Borja	VT-N	Licencias taxi	8
2014	13	Campo de Borja	MDL-N	Transporte mercancías ligeras nacionales servicio público	22
2014	13	Campo de Borja	MDP-N	Transporte mercancías pesadas nacionales servicio público	52
2014	13	Campo de Borja	MPC-N	Transporte mercancías propias nacional	43
2014	13	Campo de Borja	VPC-N	Transporte privado de viajeros nacional	0
2014	13	Campo de Borja	VTC-N	Transporte de alquiler con conductor nacional	0
2014	13	Campo de Borja	MDLE-N	Transporte mercancías ligeras nacional servicio público autorizado por empresa	11
2014	13	Campo de Borja	MDPE-N	Transporte mercancías pesadas nacinal servicio público autorizado por empresa	22
2014	13	Campo de Borja	MPCE-N	transporte mercancías propias nacional autorizado por empresa	28
2014	13	Campo de Borja	VSPC-N	Transporte privado ambulancias nacional	0
2014	13	Campo de Borja	VD	Transporte público viajeros en autobús	0
2014	13	Campo de Borja	XD-N	Servicio público nacional mixto-Mercancías y viajeros	0
2014	13	Campo de Borja	VSE-N	Transporte público ambulancias nacional empresa	0
2014	14	Aranda	OT	Operaciones de transporte	0
2014	14	Aranda	VD-N	Transporte de viajeros nacionales servicio público	14
2014	14	Aranda	VS-N	Ambulancias nacionales servicio público	0
2014	14	Aranda	VT-N	Licencias taxi	6
2014	14	Aranda	MDL-N	Transporte mercancías ligeras nacionales servicio público	9
2014	14	Aranda	MDP-N	Transporte mercancías pesadas nacionales servicio público	34
2014	14	Aranda	MPC-N	Transporte mercancías propias nacional	11
2014	14	Aranda	VPC-N	Transporte privado de viajeros nacional	0
2014	14	Aranda	VTC-N	Transporte de alquiler con conductor nacional	0
2014	14	Aranda	MDLE-N	Transporte mercancías ligeras nacional servicio público autorizado por empresa	5
2014	14	Aranda	MDPE-N	Transporte mercancías pesadas nacinal servicio público autorizado por empresa	8
2014	14	Aranda	MPCE-N	transporte mercancías propias nacional autorizado por empresa	9
2014	14	Aranda	VSPC-N	Transporte privado ambulancias nacional	0
2014	14	Aranda	VD	Transporte público viajeros en autobús	0
2014	14	Aranda	XD-N	Servicio público nacional mixto-Mercancías y viajeros	0
2014	14	Aranda	VSE-N	Transporte público ambulancias nacional empresa	0
2014	15	Ribera Alta del Ebro	OT	Operaciones de transporte	16
2014	15	Ribera Alta del Ebro	VD-N	Transporte de viajeros nacionales servicio público	6
2014	15	Ribera Alta del Ebro	VS-N	Ambulancias nacionales servicio público	0
2014	15	Ribera Alta del Ebro	VT-N	Licencias taxi	21
2014	15	Ribera Alta del Ebro	MDL-N	Transporte mercancías ligeras nacionales servicio público	37
2014	15	Ribera Alta del Ebro	MDP-N	Transporte mercancías pesadas nacionales servicio público	1299
2014	15	Ribera Alta del Ebro	MPC-N	Transporte mercancías propias nacional	90
2014	15	Ribera Alta del Ebro	VPC-N	Transporte privado de viajeros nacional	3
2014	15	Ribera Alta del Ebro	VTC-N	Transporte de alquiler con conductor nacional	0
2014	15	Ribera Alta del Ebro	MDLE-N	Transporte mercancías ligeras nacional servicio público autorizado por empresa	24
2014	15	Ribera Alta del Ebro	MDPE-N	Transporte mercancías pesadas nacinal servicio público autorizado por empresa	82
2014	15	Ribera Alta del Ebro	MPCE-N	transporte mercancías propias nacional autorizado por empresa	58
2014	15	Ribera Alta del Ebro	VSPC-N	Transporte privado ambulancias nacional	0
2014	15	Ribera Alta del Ebro	VD	Transporte público viajeros en autobús	0
2014	15	Ribera Alta del Ebro	XD-N	Servicio público nacional mixto-Mercancías y viajeros	0
2014	15	Ribera Alta del Ebro	VSE-N	Transporte público ambulancias nacional empresa	0
2014	16	Valdejalón	OT	Operaciones de transporte	8
2014	16	Valdejalón	VD-N	Transporte de viajeros nacionales servicio público	0
2014	16	Valdejalón	VS-N	Ambulancias nacionales servicio público	0
2014	16	Valdejalón	VT-N	Licencias taxi	25
2014	16	Valdejalón	MDL-N	Transporte mercancías ligeras nacionales servicio público	28
2014	16	Valdejalón	MDP-N	Transporte mercancías pesadas nacionales servicio público	311
2014	16	Valdejalón	MPC-N	Transporte mercancías propias nacional	147
2014	16	Valdejalón	VPC-N	Transporte privado de viajeros nacional	4
2014	16	Valdejalón	VTC-N	Transporte de alquiler con conductor nacional	0
2014	16	Valdejalón	MDLE-N	Transporte mercancías ligeras nacional servicio público autorizado por empresa	18
2014	16	Valdejalón	MDPE-N	Transporte mercancías pesadas nacinal servicio público autorizado por empresa	58
2014	16	Valdejalón	MPCE-N	transporte mercancías propias nacional autorizado por empresa	102
2014	16	Valdejalón	VSPC-N	Transporte privado ambulancias nacional	0
2014	16	Valdejalón	VD	Transporte público viajeros en autobús	0
2014	16	Valdejalón	XD-N	Servicio público nacional mixto-Mercancías y viajeros	0
2014	16	Valdejalón	VSE-N	Transporte público ambulancias nacional empresa	0
2014	17	D.C. Zaragoza	OT	Operaciones de transporte	137
2014	17	D.C. Zaragoza	VD-N	Transporte de viajeros nacionales servicio público	454
2014	17	D.C. Zaragoza	VS-N	Ambulancias nacionales servicio público	13
2014	17	D.C. Zaragoza	VT-N	Licencias taxi	1762
2014	17	D.C. Zaragoza	MDL-N	Transporte mercancías ligeras nacionales servicio público	1323
2014	17	D.C. Zaragoza	MDP-N	Transporte mercancías pesadas nacionales servicio público	3700
2014	17	D.C. Zaragoza	MPC-N	Transporte mercancías propias nacional	1047
2014	17	D.C. Zaragoza	VPC-N	Transporte privado de viajeros nacional	9
2014	17	D.C. Zaragoza	VTC-N	Transporte de alquiler con conductor nacional	104
2014	17	D.C. Zaragoza	MDLE-N	Transporte mercancías ligeras nacional servicio público autorizado por empresa	805
2014	17	D.C. Zaragoza	MDPE-N	Transporte mercancías pesadas nacinal servicio público autorizado por empresa	756
2014	17	D.C. Zaragoza	MPCE-N	transporte mercancías propias nacional autorizado por empresa	502
2014	17	D.C. Zaragoza	VSPC-N	Transporte privado ambulancias nacional	3
2014	17	D.C. Zaragoza	VD	Transporte público viajeros en autobús	0
2014	17	D.C. Zaragoza	XD-N	Servicio público nacional mixto-Mercancías y viajeros	0
2014	17	D.C. Zaragoza	VSE-N	Transporte público ambulancias nacional empresa	0
2014	18	Ribera Baja del Ebro	OT	Operaciones de transporte	0
2014	18	Ribera Baja del Ebro	VD-N	Transporte de viajeros nacionales servicio público	0
2014	18	Ribera Baja del Ebro	VS-N	Ambulancias nacionales servicio público	0
2014	18	Ribera Baja del Ebro	VT-N	Licencias taxi	5
2014	18	Ribera Baja del Ebro	MDL-N	Transporte mercancías ligeras nacionales servicio público	1
2014	18	Ribera Baja del Ebro	MDP-N	Transporte mercancías pesadas nacionales servicio público	58
2014	18	Ribera Baja del Ebro	MPC-N	Transporte mercancías propias nacional	34
2014	18	Ribera Baja del Ebro	VPC-N	Transporte privado de viajeros nacional	0
2014	18	Ribera Baja del Ebro	VTC-N	Transporte de alquiler con conductor nacional	0
2014	18	Ribera Baja del Ebro	MDLE-N	Transporte mercancías ligeras nacional servicio público autorizado por empresa	1
2014	18	Ribera Baja del Ebro	MDPE-N	Transporte mercancías pesadas nacinal servicio público autorizado por empresa	18
2014	18	Ribera Baja del Ebro	MPCE-N	transporte mercancías propias nacional autorizado por empresa	23
2014	18	Ribera Baja del Ebro	VSPC-N	Transporte privado ambulancias nacional	0
2014	18	Ribera Baja del Ebro	VD	Transporte público viajeros en autobús	0
2014	18	Ribera Baja del Ebro	XD-N	Servicio público nacional mixto-Mercancías y viajeros	0
2014	18	Ribera Baja del Ebro	VSE-N	Transporte público ambulancias nacional empresa	0
2014	19	Bajo Aragón-Caspe / Baix Aragó-Casp	OT	Operaciones de transporte	1
2014	19	Bajo Aragón-Caspe / Baix Aragó-Casp	VD-N	Transporte de viajeros nacionales servicio público	19
2014	19	Bajo Aragón-Caspe / Baix Aragó-Casp	VS-N	Ambulancias nacionales servicio público	0
2014	19	Bajo Aragón-Caspe / Baix Aragó-Casp	VT-N	Licencias taxi	6
2014	19	Bajo Aragón-Caspe / Baix Aragó-Casp	MDL-N	Transporte mercancías ligeras nacionales servicio público	3
2014	19	Bajo Aragón-Caspe / Baix Aragó-Casp	MDP-N	Transporte mercancías pesadas nacionales servicio público	75
2014	19	Bajo Aragón-Caspe / Baix Aragó-Casp	MPC-N	Transporte mercancías propias nacional	53
2014	19	Bajo Aragón-Caspe / Baix Aragó-Casp	VPC-N	Transporte privado de viajeros nacional	1
2014	19	Bajo Aragón-Caspe / Baix Aragó-Casp	VTC-N	Transporte de alquiler con conductor nacional	0
2014	19	Bajo Aragón-Caspe / Baix Aragó-Casp	MDLE-N	Transporte mercancías ligeras nacional servicio público autorizado por empresa	3
2014	19	Bajo Aragón-Caspe / Baix Aragó-Casp	MDPE-N	Transporte mercancías pesadas nacinal servicio público autorizado por empresa	18
2014	19	Bajo Aragón-Caspe / Baix Aragó-Casp	MPCE-N	transporte mercancías propias nacional autorizado por empresa	40
2014	19	Bajo Aragón-Caspe / Baix Aragó-Casp	VSPC-N	Transporte privado ambulancias nacional	0
2014	19	Bajo Aragón-Caspe / Baix Aragó-Casp	VD	Transporte público viajeros en autobús	0
2014	19	Bajo Aragón-Caspe / Baix Aragó-Casp	XD-N	Servicio público nacional mixto-Mercancías y viajeros	0
