Municipio código	Municipio nombre	Año	Población	Censo electoral	Participación	Abstención	Votos nulos	Votos blancos	Votos a candidaturas	% Participación
44066	Castel de Cabra	2015	128	109	82	27	0	1	81	75,2293577981651
44067	Castelnou	2007	122	112	100	12	0	0	100	89,2857142857143
44067	Castelnou	2011	120	107	93	14	0	1	92	86,9158878504673
44067	Castelnou	2015	140	120	98	22	1	0	97	81,6666666666667
44068	Castelserás	2007	828	701	601	100	1	10	590	85,734664764622
44068	Castelserás	2011	831	688	582	106	7	25	550	84,593023255814
44068	Castelserás	2015	830	673	547	126	8	17	522	81,2778603268945
44070	Castellar (El)	2007	80	69	58	11	0	0	58	84,0579710144928
44070	Castellar (El)	2011	68	62	55	7	0	3	52	88,7096774193548
44070	Castellar (El)	2015	60	56	47	9	1	0	46	83,9285714285714
44071	Castellote	2007	817	654	510	144	1	3	506	77,9816513761468
44071	Castellote	2011	804	655	501	154	4	6	491	76,4885496183206
44071	Castellote	2015	754	610	460	150	5	6	449	75,4098360655738
44074	Cedrillas	2007	547	438	378	60	0	5	373	86,3013698630137
44074	Cedrillas	2011	623	434	355	79	5	13	337	81,7972350230415
44074	Cedrillas	2015	619	432	355	77	4	10	341	82,1759259259259
44075	Celadas	2007	418	342	265	77	4	6	255	77,4853801169591
44075	Celadas	2011	440	337	275	62	6	13	256	81,6023738872404
44075	Celadas	2015	399	322	240	82	7	12	221	74,5341614906832
44076	Cella	2007	2935	2373	1929	444	28	31	1870	81,2895069532238
44076	Cella	2011	2951	2348	1895	453	24	35	1836	80,7069846678024
44076	Cella	2015	2818	2259	1790	469	43	42	1705	79,2386011509517
44077	Cerollera (La)	2007	121	83	64	19	1	0	63	77,1084337349398
44077	Cerollera (La)	2011	113	76	65	11	0	0	65	85,5263157894737
44077	Cerollera (La)	2015	106	81	63	18	1	0	62	77,7777777777778
44080	Codoñera (La)	2007	351	289	265	24	0	6	259	91,6955017301038
44080	Codoñera (La)	2011	397	297	261	36	6	3	252	87,8787878787879
44080	Codoñera (La)	2015	374	292	263	29	1	5	257	90,0684931506849
44082	Corbalán	2007	83	80	53	27	0	2	51	66,25
44082	Corbalán	2011	99	91	73	18	1	2	70	80,2197802197802
44082	Corbalán	2015	106	90	80	10	2	4	74	88,8888888888889
44084	Cortes de Aragón	2007	103	84	63	21	0	1	62	75
44084	Cortes de Aragón	2011	75	68	55	13	0	3	52	80,8823529411765
44084	Cortes de Aragón	2015	61	55	49	6	0	0	49	89,0909090909091
44085	Cosa	2007	87	80	57	23	1	0	56	71,25
44085	Cosa	2011	64	61	49	12	0	0	49	80,327868852459
44085	Cosa	2015	56	54	40	14	0	2	38	74,0740740740741
44086	Cretas	2007	630	523	450	73	5	6	439	86,0420650095602
44086	Cretas	2011	618	481	410	71	5	9	396	85,2390852390852
44086	Cretas	2015	601	459	384	75	8	6	370	83,6601307189542
44087	Crivillén	2007	110	116	97	19	1	0	96	83,6206896551724
44087	Crivillén	2011	93	102	92	10	0	1	91	90,1960784313725
44087	Crivillén	2015	75	86	72	14	2	0	70	83,7209302325581
44088	Cuba (La)	2007	51	41	37	4	0	0	37	90,2439024390244
44088	Cuba (La)	2011	52	37	38	-1	1	3	34	102,702702702703
44088	Cuba (La)	2015	45	29	29	0	0	1	28	100
44089	Cubla	2007	54	52	44	8	0	0	44	84,6153846153846
44089	Cubla	2011	61	60	56	4	0	1	55	93,3333333333333
44089	Cubla	2015	55	48	41	7	0	0	41	85,4166666666667
44090	Cucalón	2007	91	87	71	16	0	1	70	81,6091954022989
44090	Cucalón	2011	102	82	70	12	0	0	70	85,3658536585366
44090	Cucalón	2015	103	84	57	27	1	2	54	67,8571428571429
44092	Cuervo (El)	2007	121	108	86	22	0	0	86	79,6296296296296
44092	Cuervo (El)	2011	107	90	69	21	1	0	68	76,6666666666667
44092	Cuervo (El)	2015	85	79	59	20	0	1	58	74,6835443037975
44093	Cuevas de Almudén	2007	116	85	62	23	0	2	60	72,9411764705882
44093	Cuevas de Almudén	2011	133	85	69	16	1	4	64	81,1764705882353
44093	Cuevas de Almudén	2015	145	81	56	25	0	0	56	69,1358024691358
44094	Cuevas Labradas	2007	146	139	125	14	2	2	121	89,9280575539568
44094	Cuevas Labradas	2011	141	120	101	19	0	2	99	84,1666666666667
44094	Cuevas Labradas	2015	127	113	98	15	5	1	92	86,7256637168142
44096	Ejulve	2007	215	179	156	23	5	2	149	87,1508379888268
44096	Ejulve	2011	198	171	149	22	2	5	142	87,1345029239766
44096	Ejulve	2015	194	166	135	31	4	3	128	81,3253012048193
44097	Escorihuela	2007	200	189	163	26	1	3	159	86,2433862433862
44097	Escorihuela	2011	185	157	137	20	0	1	136	87,2611464968153
44097	Escorihuela	2015	160	149	111	38	2	1	108	74,496644295302
44099	Escucha	2007	1104	797	695	102	4	7	684	87,2020075282309
44099	Escucha	2011	1015	737	633	104	4	14	615	85,8887381275441
44099	Escucha	2015	981	702	585	117	6	14	565	83,3333333333333
44100	Estercuel	2007	276	217	176	41	0	0	176	81,1059907834101
44100	Estercuel	2011	271	199	163	36	2	2	159	81,9095477386935
44100	Estercuel	2015	230	184	150	34	2	1	147	81,5217391304348
44101	Ferreruela de Huerva	2007	72	66	54	12	2	1	51	81,8181818181818
44101	Ferreruela de Huerva	2011	74	61	50	11	0	4	46	81,9672131147541
44101	Ferreruela de Huerva	2015	64	60	50	10	1	2	47	83,3333333333333
44102	Fonfría	2007	26	25	24	1	1	1	22	96
44102	Fonfría	2011	30	30	24	6	1	2	21	80
44102	Fonfría	2015	30	31	27	4	0	0	27	87,0967741935484
44103	Formiche Alto	2007	203	145	133	12	0	4	129	91,7241379310345
44103	Formiche Alto	2011	190	133	109	24	1	4	104	81,9548872180451
44103	Formiche Alto	2015	168	131	111	20	2	4	105	84,7328244274809
44105	Fórnoles	2007	105	93	77	16	0	1	76	82,7956989247312
44105	Fórnoles	2011	103	83	70	13	0	3	67	84,3373493975904
44105	Fórnoles	2015	78	82	65	17	0	3	62	79,2682926829268
44106	Fortanete	2007	203	172	141	31	2	4	135	81,9767441860465
44106	Fortanete	2011	224	175	136	39	6	5	125	77,7142857142857
44106	Fortanete	2015	201	162	113	49	1	4	108	69,7530864197531
44107	Foz-Calanda	2007	297	219	181	38	1	2	178	82,648401826484
44107	Foz-Calanda	2011	296	241	201	40	1	5	195	83,402489626556
44107	Foz-Calanda	2015	269	218	157	61	0	3	154	72,0183486238532
44108	Fresneda (La)	2007	462	358	290	68	3	4	283	81,0055865921788
44108	Fresneda (La)	2011	511	350	291	59	2	7	282	83,1428571428571
44108	Fresneda (La)	2015	468	334	290	44	3	9	278	86,8263473053892
44109	Frías de Albarracín	2007	181	153	107	46	0	0	107	69,9346405228758
44109	Frías de Albarracín	2011	156	126	98	28	1	2	95	77,7777777777778
44109	Frías de Albarracín	2015	144	108	94	14	1	2	91	87,037037037037
44110	Fuenferrada	2007	43	40	33	7	0	0	33	82,5
44110	Fuenferrada	2011	37	57	51	6	0	0	51	89,4736842105263
44110	Fuenferrada	2015	62	50	37	13	2	0	35	74
44111	Fuentes Calientes	2007	117	107	75	32	0	1	74	70,0934579439252
44111	Fuentes Calientes	2011	119	101	78	23	2	1	75	77,2277227722772
44111	Fuentes Calientes	2015	111	91	75	16	0	1	74	82,4175824175824
44112	Fuentes Claras	2007	641	522	418	104	2	4	412	80,0766283524904
44112	Fuentes Claras	2011	590	483	376	107	3	13	360	77,8467908902692
44112	Fuentes Claras	2015	531	439	280	159	10	5	265	63,7813211845103
44113	Fuentes de Rubielos	2007	126	76	56	20	0	0	56	73,6842105263158
44113	Fuentes de Rubielos	2011	127	85	73	12	0	4	69	85,8823529411765
44113	Fuentes de Rubielos	2015	121	71	58	13	0	0	58	81,6901408450704
44114	Fuentespalda	2007	347	283	236	47	3	0	233	83,3922261484099
44114	Fuentespalda	2011	341	258	222	36	7	0	215	86,046511627907
44114	Fuentespalda	2015	299	239	185	54	3	4	178	77,4058577405858
44115	Galve	2007	145	115	104	11	0	2	102	90,4347826086957
44115	Galve	2011	154	117	111	6	0	2	109	94,8717948717949
44115	Galve	2015	164	108	94	14	1	2	91	87,037037037037
44116	Gargallo	2007	101	89	71	18	2	0	69	79,7752808988764
44116	Gargallo	2011	118	95	81	14	2	1	78	85,2631578947368
44116	Gargallo	2015	110	83	65	18	3	1	61	78,3132530120482
44117	Gea de Albarracín	2007	435	386	322	64	2	1	319	83,419689119171
44117	Gea de Albarracín	2011	430	360	308	52	4	7	297	85,5555555555556
44117	Gea de Albarracín	2015	397	349	284	65	8	5	271	81,3753581661891
44118	Ginebrosa (La)	2007	239	196	170	26	1	1	168	86,734693877551
44118	Ginebrosa (La)	2011	229	185	140	45	1	1	138	75,6756756756757
44118	Ginebrosa (La)	2015	206	169	136	33	1	3	132	80,4733727810651
44119	Griegos	2007	136	128	97	31	0	0	97	75,78125
44119	Griegos	2011	134	119	86	33	1	1	84	72,2689075630252
44119	Griegos	2015	142	134	82	52	3	2	77	61,1940298507463
44120	Guadalaviar	2007	275	229	163	66	3	3	157	71,17903930131
44120	Guadalaviar	2011	243	220	159	61	4	5	150	72,2727272727273
44120	Guadalaviar	2015	248	218	149	69	2	5	142	68,348623853211
44121	Gúdar	2007	101	80	63	17	0	0	63	78,75
44121	Gúdar	2011	84	68	60	8	1	4	55	88,2352941176471
44121	Gúdar	2015	76	62	48	14	0	0	48	77,4193548387097
44122	Híjar	2007	1898	1532	1149	383	4	23	1122	75
44122	Híjar	2011	1899	1457	1089	368	14	35	1040	74,7426218256692
44122	Híjar	2015	1763	1365	1004	361	19	18	967	73,5531135531136
44123	Hinojosa de Jarque	2007	148	135	88	47	0	0	88	65,1851851851852
44123	Hinojosa de Jarque	2011	151	114	79	35	1	4	74	69,2982456140351
44123	Hinojosa de Jarque	2015	136	106	66	40	0	1	65	62,2641509433962
44124	Hoz de la Vieja (La)	2007	100	92	66	26	0	0	66	71,7391304347826
44124	Hoz de la Vieja (La)	2011	88	90	75	15	0	0	75	83,3333333333333
44124	Hoz de la Vieja (La)	2015	81	81	60	21	2	1	57	74,0740740740741
44125	Huesa del Común	2007	106	96	79	17	0	1	78	82,2916666666667
44125	Huesa del Común	2011	90	82	65	17	1	0	64	79,2682926829268
44125	Huesa del Común	2015	73	67	50	17	0	0	50	74,6268656716418
44126	Iglesuela del Cid (La)	2007	498	371	326	45	2	4	320	87,8706199460916
44126	Iglesuela del Cid (La)	2011	505	351	275	76	7	5	263	78,3475783475783
44126	Iglesuela del Cid (La)	2015	462	337	236	101	10	5	221	70,0296735905045
44127	Jabaloyas	2007	82	83	75	8	0	0	75	90,3614457831325
44127	Jabaloyas	2011	81	80	71	9	0	0	71	88,75
44127	Jabaloyas	2015	73	73	63	10	1	1	61	86,3013698630137
44128	Jarque de la Val	2007	99	90	69	21	0	2	67	76,6666666666667
44128	Jarque de la Val	2011	90	83	60	23	3	0	57	72,289156626506
44128	Jarque de la Val	2015	82	71	44	27	0	0	44	61,9718309859155
44129	Jatiel	2007	63	54	49	5	0	1	48	90,7407407407407
44129	Jatiel	2011	52	45	45	0	0	0	45	100
44129	Jatiel	2015	48	42	36	6	0	0	36	85,7142857142857
44130	Jorcas	2007	41	46	38	8	1	0	37	82,6086956521739
44130	Jorcas	2011	43	39	31	8	0	0	31	79,4871794871795
44130	Jorcas	2015	37	34	29	5	0	1	28	85,2941176470588
44131	Josa	2007	39	24	20	4	2	0	18	83,3333333333333
44131	Josa	2011	34	26	23	3	0	1	22	88,4615384615385
44131	Josa	2015	36	26	19	7	0	0	19	73,0769230769231
44132	Lagueruela	2007	59	63	61	2	1	0	60	96,8253968253968
44132	Lagueruela	2011	62	64	56	8	0	0	56	87,5
44132	Lagueruela	2015	78	63	60	3	0	0	60	95,2380952380952
44133	Lanzuela	2007	27	21	18	3	0	1	17	85,7142857142857
44133	Lanzuela	2011	25	19	15	4	0	1	14	78,9473684210526
44133	Lanzuela	2015	30	23	18	5	0	0	18	78,2608695652174
44135	Libros	2007	142	139	116	23	0	1	115	83,4532374100719
44135	Libros	2011	153	152	122	30	0	0	122	80,2631578947368
44135	Libros	2015	129	125	97	28	4	3	90	77,6
44136	Lidón	2007	74	63	48	15	0	1	47	76,1904761904762
44136	Lidón	2011	57	51	43	8	0	0	43	84,3137254901961
44136	Lidón	2015	54	48	42	6	0	0	42	87,5
44137	Linares de Mora	2007	307	238	196	42	0	5	191	82,3529411764706
44137	Linares de Mora	2011	313	218	192	26	0	2	190	88,0733944954128
44137	Linares de Mora	2015	274	207	196	11	2	2	192	94,6859903381643
44138	Loscos	2007	185	179	130	49	0	3	127	72,6256983240223
44138	Loscos	2011	177	156	112	44	1	0	111	71,7948717948718
44138	Loscos	2015	154	145	101	44	0	2	99	69,6551724137931
44141	Lledó	2007	181	155	136	19	4	3	129	87,741935483871
44141	Lledó	2011	170	151	114	37	1	1	112	75,4966887417219
44141	Lledó	2015	169	136	114	22	3	1	110	83,8235294117647
44142	Maicas	2007	36	36	21	15	0	1	20	58,3333333333333
44142	Maicas	2011	42	39	30	9	0	1	29	76,9230769230769
44142	Maicas	2015	35	36	26	10	0	1	25	72,2222222222222
44143	Manzanera	2007	524	398	337	61	0	5	332	84,6733668341709
44143	Manzanera	2011	551	387	313	74	5	2	306	80,8785529715762
44143	Manzanera	2015	526	383	308	75	2	3	303	80,4177545691906
44144	Martín del Río	2007	472	363	287	76	3	0	284	79,0633608815427
44144	Martín del Río	2011	469	330	257	73	2	0	255	77,8787878787879
44144	Martín del Río	2015	437	349	250	99	4	1	245	71,6332378223496
44145	Mas de las Matas	2007	1450	1178	926	252	9	32	885	78,6078098471986
44145	Mas de las Matas	2011	1415	1090	788	302	9	31	748	72,2935779816514
44145	Mas de las Matas	2015	1324	1049	772	277	8	34	730	73,5938989513823
44146	Mata de los Olmos (La)	2007	268	191	182	9	0	0	182	95,2879581151832
44146	Mata de los Olmos (La)	2011	289	185	176	9	2	2	172	95,1351351351351
44146	Mata de los Olmos (La)	2015	268	173	162	11	1	2	159	93,6416184971098
44147	Mazaleón	2007	589	460	389	71	4	5	380	84,5652173913043
44147	Mazaleón	2011	586	441	359	82	2	13	344	81,40589569161
44147	Mazaleón	2015	540	420	342	78	7	16	319	81,4285714285714
44148	Mezquita de Jarque	2007	125	103	66	37	0	1	65	64,0776699029126
44148	Mezquita de Jarque	2011	120	99	60	39	1	1	58	60,6060606060606
44148	Mezquita de Jarque	2015	117	93	71	22	0	0	71	76,3440860215054
44149	Mirambel	2007	134	113	99	14	0	1	98	87,6106194690265
44149	Mirambel	2011	125	109	95	14	0	2	93	87,1559633027523
44149	Mirambel	2015	117	100	86	14	1	2	83	86
44150	Miravete de la Sierra	2007	41	42	27	15	0	0	27	64,2857142857143
44150	Miravete de la Sierra	2011	38	31	29	2	0	3	26	93,5483870967742
44150	Miravete de la Sierra	2015	34	29	23	6	0	2	21	79,3103448275862
44151	Molinos	2007	312	259	215	44	0	1	214	83,011583011583
44151	Molinos	2011	303	214	166	48	4	5	157	77,5700934579439
44151	Molinos	2015	264	196	166	30	1	3	162	84,6938775510204
44152	Monforte de Moyuela	2007	81	78	58	20	0	2	56	74,3589743589744
44152	Monforte de Moyuela	2011	69	64	56	8	2	5	49	87,5
44152	Monforte de Moyuela	2015	63	66	38	28	0	1	37	57,5757575757576
44153	Monreal del Campo	2007	2558	1859	1260	599	8	21	1231	67,7783754706832
44153	Monreal del Campo	2011	2765	1883	1249	634	22	29	1198	66,3303239511418
44153	Monreal del Campo	2015	2636	1845	1128	717	37	35	1056	61,1382113821138
44154	Monroyo	2007	307	279	237	42	0	2	235	84,9462365591398
44154	Monroyo	2011	379	270	232	38	3	3	226	85,9259259259259
44154	Monroyo	2015	364	274	227	47	3	6	218	82,8467153284672
44155	Montalbán	2007	1486	1229	915	314	10	8	897	74,4507729861676
44155	Montalbán	2011	1408	1167	869	298	11	28	830	74,4644387317909
44155	Montalbán	2015	1335	1120	845	275	12	13	820	75,4464285714286
44156	Monteagudo del Castillo	2007	67	61	42	19	1	2	39	68,8524590163934
44156	Monteagudo del Castillo	2011	71	57	44	13	1	5	38	77,1929824561404
44156	Monteagudo del Castillo	2015	55	48	35	13	1	4	30	72,9166666666667
44157	Monterde de Albarracín	2007	54	61	47	14	1	0	46	77,0491803278689
44157	Monterde de Albarracín	2011	69	64	49	15	0	1	48	76,5625
44157	Monterde de Albarracín	2015	73	68	50	18	0	1	49	73,5294117647059
44158	Mora de Rubielos	2007	1609	1107	900	207	7	21	872	81,3008130081301
44158	Mora de Rubielos	2011	1706	1143	921	222	9	26	886	80,5774278215223
44158	Mora de Rubielos	2015	1612	1177	915	262	54	26	835	77,7400169923534
44159	Moscardón	2007	61	49	40	9	1	0	39	81,6326530612245
44159	Moscardón	2011	71	49	40	9	0	0	40	81,6326530612245
44159	Moscardón	2015	60	41	35	6	0	1	34	85,3658536585366
44160	Mosqueruela	2007	694	526	418	108	7	8	403	79,467680608365
44160	Mosqueruela	2011	608	476	370	106	6	13	351	77,7310924369748
44160	Mosqueruela	2015	601	484	342	142	11	8	323	70,6611570247934
44161	Muniesa	2007	723	544	439	105	2	5	432	80,6985294117647
44161	Muniesa	2011	669	496	391	105	2	11	378	78,8306451612903
44161	Muniesa	2015	638	457	324	133	2	10	312	70,8971553610503
44163	Noguera de Albarracín	2007	149	134	105	29	2	1	102	78,3582089552239
44163	Noguera de Albarracín	2011	134	122	107	15	1	0	106	87,7049180327869
44163	Noguera de Albarracín	2015	137	128	98	30	2	2	94	76,5625
44164	Nogueras	2007	32	30	22	8	0	0	22	73,3333333333333
44164	Nogueras	2011	35	34	27	7	0	1	26	79,4117647058824
44164	Nogueras	2015	30	27	24	3	1	1	22	88,8888888888889
44165	Nogueruelas	2007	239	226	188	38	0	0	188	83,1858407079646
44165	Nogueruelas	2011	237	188	159	29	1	1	157	84,5744680851064
44165	Nogueruelas	2015	214	182	156	26	0	3	153	85,7142857142857
44167	Obón	2007	72	54	47	7	0	0	47	87,037037037037
44167	Obón	2011	36	39	31	8	0	2	29	79,4871794871795
44167	Obón	2015	42	39	32	7	0	1	31	82,0512820512821
44168	Odón	2007	245	212	177	35	1	3	173	83,4905660377358
44168	Odón	2011	220	198	165	33	10	0	155	83,3333333333333
44168	Odón	2015	237	188	137	51	10	8	119	72,8723404255319
44169	Ojos Negros	2007	496	441	334	107	0	0	334	75,7369614512472
44169	Ojos Negros	2011	489	411	330	81	2	7	321	80,2919708029197
44169	Ojos Negros	2015	421	356	284	72	5	4	275	79,7752808988764
44171	Olba	2007	236	196	146	50	2	2	142	74,4897959183673
44171	Olba	2011	237	190	143	47	2	9	132	75,2631578947368
44171	Olba	2015	263	188	142	46	3	1	138	75,531914893617
44172	Oliete	2007	460	379	316	63	1	7	308	83,377308707124
44172	Oliete	2011	479	345	277	68	0	2	275	80,2898550724638
44172	Oliete	2015	422	319	253	66	2	10	241	79,3103448275862
44173	Olmos (Los)	2007	145	120	96	24	0	1	95	80
44173	Olmos (Los)	2011	128	109	89	20	3	0	86	81,651376146789
44173	Olmos (Los)	2015	130	102	86	16	2	0	84	84,3137254901961
44174	Orihuela del Tremedal	2007	578	440	362	78	2	7	353	82,2727272727273
44174	Orihuela del Tremedal	2011	564	436	366	70	3	9	354	83,9449541284404
44174	Orihuela del Tremedal	2015	539	436	343	93	1	10	332	78,6697247706422
44175	Orrios	2007	173	157	108	49	1	5	102	68,7898089171975
44175	Orrios	2011	159	142	118	24	5	4	109	83,0985915492958
44175	Orrios	2015	140	125	101	24	5	2	94	80,8
44176	Palomar de Arroyos	2007	219	188	153	35	0	0	153	81,3829787234043
44176	Palomar de Arroyos	2011	198	168	143	25	0	0	143	85,1190476190476
44176	Palomar de Arroyos	2015	184	165	136	29	0	0	136	82,4242424242424
44177	Pancrudo	2007	113	121	84	37	0	1	83	69,4214876033058
44177	Pancrudo	2011	136	120	80	40	1	1	78	66,6666666666667
44177	Pancrudo	2015	117	113	80	33	1	4	75	70,7964601769912
44178	Parras de Castellote (Las)	2007	80	73	59	14	0	0	59	80,8219178082192
44178	Parras de Castellote (Las)	2011	73	72	53	19	1	0	52	73,6111111111111
44178	Parras de Castellote (Las)	2015	58	58	49	9	0	0	49	84,4827586206897
44179	Peñarroya de Tastavins	2007	488	398	273	125	1	3	269	68,5929648241206
44179	Peñarroya de Tastavins	2011	517	373	256	117	3	2	251	68,6327077747989
44179	Peñarroya de Tastavins	2015	487	351	253	98	2	6	245	72,0797720797721
44180	Peracense	2007	129	99	84	15	0	1	83	84,8484848484848
44180	Peracense	2011	89	77	70	7	0	0	70	90,9090909090909
44180	Peracense	2015	69	68	57	11	0	3	54	83,8235294117647
44181	Peralejos	2007	84	86	71	15	0	6	65	82,5581395348837
44181	Peralejos	2011	78	81	68	13	0	2	66	83,9506172839506
44181	Peralejos	2015	85	78	53	25	1	0	52	67,9487179487179
44182	Perales del Alfambra	2007	286	235	183	52	4	9	170	77,8723404255319
44182	Perales del Alfambra	2011	279	215	178	37	1	11	166	82,7906976744186
44182	Perales del Alfambra	2015	253	200	153	47	1	5	147	76,5
44183	Pitarque	2007	108	94	79	15	3	0	76	84,0425531914894
44183	Pitarque	2011	96	79	57	22	2	0	55	72,1518987341772
44183	Pitarque	2015	93	75	54	21	0	0	54	72
44184	Plou	2007	58	45	30	15	0	0	30	66,6666666666667
44184	Plou	2011	43	36	32	4	0	0	32	88,8888888888889
44184	Plou	2015	46	47	42	5	0	0	42	89,3617021276596
44185	Pobo (El)	2007	133	116	100	16	1	2	97	86,2068965517241
44185	Pobo (El)	2011	139	119	103	16	2	1	100	86,5546218487395
44185	Pobo (El)	2015	148	108	97	11	0	8	89	89,8148148148148
44187	Portellada (La)	2007	274	244	224	20	0	3	221	91,8032786885246
44187	Portellada (La)	2011	262	225	177	48	2	5	170	78,6666666666667
44187	Portellada (La)	2015	234	201	174	27	4	3	167	86,5671641791045
44189	Pozondón	2007	94	84	72	12	0	0	72	85,7142857142857
44189	Pozondón	2011	83	72	55	17	0	0	55	76,3888888888889
44189	Pozondón	2015	63	60	42	18	0	2	40	70
44190	Pozuel del Campo	2007	105	98	74	24	1	0	73	75,5102040816327
44190	Pozuel del Campo	2011	100	82	65	17	2	0	63	79,2682926829268
44190	Pozuel del Campo	2015	81	73	51	22	0	2	49	69,8630136986301
44191	Puebla de Híjar (La)	2007	1016	844	660	184	1	13	646	78,1990521327014
44191	Puebla de Híjar (La)	2011	1006	819	675	144	5	9	661	82,4175824175824
44191	Puebla de Híjar (La)	2015	965	776	643	133	5	14	624	82,860824742268
44192	Puebla de Valverde (La)	2007	538	395	360	35	3	4	353	91,1392405063291
44192	Puebla de Valverde (La)	2011	571	398	358	40	2	7	349	89,9497487437186
44192	Puebla de Valverde (La)	2015	521	370	319	51	5	7	307	86,2162162162162
44193	Puertomingalvo	2007	229	135	108	27	0	2	106	80
44193	Puertomingalvo	2011	207	105	84	21	1	2	81	80
44193	Puertomingalvo	2015	117	84	72	12	0	1	71	85,7142857142857
44194	Ráfales	2007	156	148	118	30	3	2	113	79,7297297297297
44194	Ráfales	2011	170	132	106	26	3	1	102	80,3030303030303
44194	Ráfales	2015	142	110	79	31	2	2	75	71,8181818181818
44195	Rillo	2007	111	111	74	37	1	0	73	66,6666666666667
44195	Rillo	2011	113	105	68	37	1	5	62	64,7619047619048
44195	Rillo	2015	106	93	66	27	3	0	63	70,9677419354839
44196	Riodeva	2007	201	176	133	43	1	2	130	75,5681818181818
44196	Riodeva	2011	180	149	131	18	0	3	128	87,9194630872483
44196	Riodeva	2015	165	144	108	36	1	0	107	75
44197	Ródenas	2007	88	70	50	20	0	1	49	71,4285714285714
44197	Ródenas	2011	79	62	51	11	0	3	48	82,258064516129
44197	Ródenas	2015	75	60	44	16	0	2	42	73,3333333333333
44198	Royuela	2007	224	206	178	28	0	2	176	86,4077669902913
44198	Royuela	2011	248	211	175	36	3	7	165	82,9383886255924
44198	Royuela	2015	227	192	151	41	1	5	145	78,6458333333333
44199	Rubiales	2007	53	57	50	7	0	3	47	87,719298245614
44199	Rubiales	2011	57	49	47	2	0	1	46	95,9183673469388
44199	Rubiales	2015	51	44	42	2	0	1	41	95,4545454545455
44200	Rubielos de la Cérida	2007	53	51	33	18	0	0	33	64,7058823529412
44200	Rubielos de la Cérida	2011	45	42	33	9	0	0	33	78,5714285714286
44200	Rubielos de la Cérida	2015	41	41	28	13	1	0	27	68,2926829268293
44201	Rubielos de Mora	2007	710	538	456	82	3	4	449	84,7583643122677
44201	Rubielos de Mora	2011	772	521	464	57	13	8	443	89,0595009596929
44201	Rubielos de Mora	2015	687	502	430	72	6	7	417	85,6573705179283
44203	Salcedillo	2007	10	9	6	3	0	0	6	66,6666666666667
44203	Salcedillo	2011	8	6	6	0	1	0	5	100
44203	Salcedillo	2015	10	9	9	0	0	0	9	100
44204	Saldón	2007	29	30	0	30	0	0	0	0
44204	Saldón	2011	29	26	23	3	0	0	23	88,4615384615385
44204	Saldón	2015	27	26	25	1	0	0	25	96,1538461538462
44205	Samper de Calanda	2007	1007	859	661	198	13	2	646	76,9499417927823
44205	Samper de Calanda	2011	925	773	570	203	4	11	555	73,738680465718
44205	Samper de Calanda	2015	861	712	526	186	5	9	512	73,876404494382
44206	San Agustín	2007	159	131	99	32	1	1	97	75,5725190839695
44206	San Agustín	2011	150	163	149	14	3	1	145	91,4110429447853
44206	San Agustín	2015	141	117	95	22	0	2	93	81,1965811965812
44207	San Martín del Río	2007	234	216	168	48	2	0	166	77,7777777777778
44207	San Martín del Río	2011	199	185	145	40	2	0	143	78,3783783783784
44207	San Martín del Río	2015	179	167	133	34	6	2	125	79,6407185628743
44208	Santa Cruz de Nogueras	2007	38	35	29	6	0	0	29	82,8571428571429
44208	Santa Cruz de Nogueras	2011	36	34	26	8	0	1	25	76,4705882352941
44208	Santa Cruz de Nogueras	2015	42	35	24	11	1	0	23	68,5714285714286
44209	Santa Eulalia	2007	1170	956	707	249	3	14	690	73,9539748953975
44209	Santa Eulalia	2011	1152	898	694	204	20	20	654	77,28285077951
44209	Santa Eulalia	2015	1111	841	642	199	20	16	606	76,3376932223543
44210	Sarrión	2007	1104	793	625	168	7	7	611	78,8146279949559
44210	Sarrión	2011	1140	755	605	150	5	9	591	80,1324503311258
44210	Sarrión	2015	1152	770	607	163	5	4	598	78,8311688311688
44211	Segura de los Baños	2007	39	38	33	5	0	0	33	86,8421052631579
44211	Segura de los Baños	2011	40	37	30	7	0	0	30	81,0810810810811
44211	Segura de los Baños	2015	39	39	26	13	0	0	26	66,6666666666667
44212	Seno	2007	46	44	29	15	0	1	28	65,9090909090909
44212	Seno	2011	49	46	31	15	1	0	30	67,3913043478261
44212	Seno	2015	42	42	39	3	0	0	39	92,8571428571429
44213	Singra	2007	98	80	58	22	2	0	56	72,5
44213	Singra	2011	98	61	52	9	0	1	51	85,2459016393443
44213	Singra	2015	76	63	49	14	1	4	44	77,7777777777778
44215	Terriente	2007	185	161	128	33	0	5	123	79,5031055900621
44215	Terriente	2011	186	153	127	26	2	3	122	83,0065359477124
44215	Terriente	2015	177	156	128	28	0	2	126	82,0512820512821
44216	Teruel	2007	33673	25515	16678	8837	182	416	16080	65,3654712913972
44216	Teruel	2011	35241	25842	16874	8968	415	630	15829	65,296803652968
44216	Teruel	2015	35675	26472	16992	9480	442	450	16100	64,1885766092475
44217	Toril y Masegoso	2007	35	44	36	8	0	0	36	81,8181818181818
44217	Toril y Masegoso	2011	34	39	30	9	0	1	29	76,9230769230769
44217	Toril y Masegoso	2015	32	28	19	9	0	0	19	67,8571428571429
44218	Tormón	2007	32	38	23	15	0	0	23	60,5263157894737
44218	Tormón	2011	32	39	36	3	0	1	35	92,3076923076923
44218	Tormón	2015	28	36	28	8	0	0	28	77,7777777777778
