Mes y año	Mes (código)	Mes nombre	Año	Provincia código	Provincia nombre	Sexo	Número de contratos	Número trabajadores (CC)
Junio 2012	201206	Junio	2012	22	Huesca	Hombres	542	02 De 10 a 19 trabajadores
Junio 2012	201206	Junio	2012	22	Huesca	Mujeres	518	02 De 10 a 19 trabajadores
Junio 2012	201206	Junio	2012	22	Huesca	Hombres	672	03 De 20 a 49 trabajadores
Junio 2012	201206	Junio	2012	22	Huesca	Mujeres	680	03 De 20 a 49 trabajadores
Junio 2012	201206	Junio	2012	22	Huesca	Hombres	505	04 De 50 a 99 trabajadores
Junio 2012	201206	Junio	2012	22	Huesca	Mujeres	433	04 De 50 a 99 trabajadores
Junio 2012	201206	Junio	2012	22	Huesca	Hombres	132	05 De 100 a 199 trabajadores
Junio 2012	201206	Junio	2012	22	Huesca	Mujeres	112	05 De 100 a 199 trabajadores
Junio 2012	201206	Junio	2012	22	Huesca	Hombres	59	06 De 200 a 499 trabajadores
Junio 2012	201206	Junio	2012	22	Huesca	Mujeres	216	06 De 200 a 499 trabajadores
Junio 2012	201206	Junio	2012	22	Huesca	Hombres	3	07 De 500 a 999 trabajadores
Junio 2012	201206	Junio	2012	22	Huesca	Mujeres	10	07 De 500 a 999 trabajadores
Junio 2012	201206	Junio	2012	22	Huesca	Mujeres	1	08 De 1.000 a 4.999 trabajadores
Junio 2012	201206	Junio	2012	22	Huesca	Hombres	88	99 No consta
Junio 2012	201206	Junio	2012	22	Huesca	Mujeres	54	99 No consta
Junio 2012	201206	Junio	2012	44	Teruel	Hombres	753	01 De 1 a 9 trabajadores
Junio 2012	201206	Junio	2012	44	Teruel	Mujeres	616	01 De 1 a 9 trabajadores
Junio 2012	201206	Junio	2012	44	Teruel	Hombres	169	02 De 10 a 19 trabajadores
Junio 2012	201206	Junio	2012	44	Teruel	Mujeres	102	02 De 10 a 19 trabajadores
Junio 2012	201206	Junio	2012	44	Teruel	Hombres	216	03 De 20 a 49 trabajadores
Junio 2012	201206	Junio	2012	44	Teruel	Mujeres	254	03 De 20 a 49 trabajadores
Junio 2012	201206	Junio	2012	44	Teruel	Hombres	82	04 De 50 a 99 trabajadores
Junio 2012	201206	Junio	2012	44	Teruel	Mujeres	182	04 De 50 a 99 trabajadores
Junio 2012	201206	Junio	2012	44	Teruel	Hombres	579	05 De 100 a 199 trabajadores
Junio 2012	201206	Junio	2012	44	Teruel	Mujeres	151	05 De 100 a 199 trabajadores
Junio 2012	201206	Junio	2012	44	Teruel	Hombres	33	06 De 200 a 499 trabajadores
Junio 2012	201206	Junio	2012	44	Teruel	Mujeres	48	06 De 200 a 499 trabajadores
Junio 2012	201206	Junio	2012	44	Teruel	Hombres	28	07 De 500 a 999 trabajadores
Junio 2012	201206	Junio	2012	44	Teruel	Mujeres	10	07 De 500 a 999 trabajadores
Junio 2012	201206	Junio	2012	44	Teruel	Mujeres	1	08 De 1.000 a 4.999 trabajadores
Junio 2012	201206	Junio	2012	44	Teruel	Hombres	42	99 No consta
Junio 2012	201206	Junio	2012	44	Teruel	Mujeres	23	99 No consta
Junio 2012	201206	Junio	2012	50	Zaragoza	Hombres	4424	01 De 1 a 9 trabajadores
Junio 2012	201206	Junio	2012	50	Zaragoza	Mujeres	5588	01 De 1 a 9 trabajadores
Junio 2012	201206	Junio	2012	50	Zaragoza	Hombres	1860	02 De 10 a 19 trabajadores
Junio 2012	201206	Junio	2012	50	Zaragoza	Mujeres	1052	02 De 10 a 19 trabajadores
Junio 2012	201206	Junio	2012	50	Zaragoza	Hombres	2583	03 De 20 a 49 trabajadores
Junio 2012	201206	Junio	2012	50	Zaragoza	Mujeres	2251	03 De 20 a 49 trabajadores
Junio 2012	201206	Junio	2012	50	Zaragoza	Hombres	1479	04 De 50 a 99 trabajadores
Junio 2012	201206	Junio	2012	50	Zaragoza	Mujeres	1557	04 De 50 a 99 trabajadores
Junio 2012	201206	Junio	2012	50	Zaragoza	Hombres	1403	05 De 100 a 199 trabajadores
Junio 2012	201206	Junio	2012	50	Zaragoza	Mujeres	1091	05 De 100 a 199 trabajadores
Junio 2012	201206	Junio	2012	50	Zaragoza	Hombres	2451	06 De 200 a 499 trabajadores
Junio 2012	201206	Junio	2012	50	Zaragoza	Mujeres	2008	06 De 200 a 499 trabajadores
Junio 2012	201206	Junio	2012	50	Zaragoza	Hombres	1419	07 De 500 a 999 trabajadores
Junio 2012	201206	Junio	2012	50	Zaragoza	Mujeres	1442	07 De 500 a 999 trabajadores
Junio 2012	201206	Junio	2012	50	Zaragoza	Hombres	248	08 De 1.000 a 4.999 trabajadores
Junio 2012	201206	Junio	2012	50	Zaragoza	Mujeres	313	08 De 1.000 a 4.999 trabajadores
Junio 2012	201206	Junio	2012	50	Zaragoza	Hombres	55	09 De 5.000 o más trabajadores
Junio 2012	201206	Junio	2012	50	Zaragoza	Mujeres	13	09 De 5.000 o más trabajadores
Junio 2012	201206	Junio	2012	50	Zaragoza	Hombres	510	99 No consta
Junio 2012	201206	Junio	2012	50	Zaragoza	Mujeres	240	99 No consta
Mayo 2012	201205	Mayo	2012	22	Huesca	Hombres	2112	01 De 1 a 9 trabajadores
Mayo 2012	201205	Mayo	2012	22	Huesca	Mujeres	1031	01 De 1 a 9 trabajadores
Mayo 2012	201205	Mayo	2012	22	Huesca	Hombres	798	02 De 10 a 19 trabajadores
Mayo 2012	201205	Mayo	2012	22	Huesca	Mujeres	422	02 De 10 a 19 trabajadores
Mayo 2012	201205	Mayo	2012	22	Huesca	Hombres	853	03 De 20 a 49 trabajadores
Mayo 2012	201205	Mayo	2012	22	Huesca	Mujeres	470	03 De 20 a 49 trabajadores
Mayo 2012	201205	Mayo	2012	22	Huesca	Hombres	793	04 De 50 a 99 trabajadores
Mayo 2012	201205	Mayo	2012	22	Huesca	Mujeres	589	04 De 50 a 99 trabajadores
Mayo 2012	201205	Mayo	2012	22	Huesca	Hombres	113	05 De 100 a 199 trabajadores
Mayo 2012	201205	Mayo	2012	22	Huesca	Mujeres	207	05 De 100 a 199 trabajadores
Mayo 2012	201205	Mayo	2012	22	Huesca	Hombres	196	06 De 200 a 499 trabajadores
Mayo 2012	201205	Mayo	2012	22	Huesca	Mujeres	156	06 De 200 a 499 trabajadores
Mayo 2012	201205	Mayo	2012	22	Huesca	Hombres	4	07 De 500 a 999 trabajadores
Mayo 2012	201205	Mayo	2012	22	Huesca	Mujeres	9	07 De 500 a 999 trabajadores
Mayo 2012	201205	Mayo	2012	22	Huesca	Hombres	177	99 No consta
Mayo 2012	201205	Mayo	2012	22	Huesca	Mujeres	35	99 No consta
Mayo 2012	201205	Mayo	2012	44	Teruel	Hombres	701	01 De 1 a 9 trabajadores
Mayo 2012	201205	Mayo	2012	44	Teruel	Mujeres	592	01 De 1 a 9 trabajadores
Mayo 2012	201205	Mayo	2012	44	Teruel	Hombres	219	02 De 10 a 19 trabajadores
Mayo 2012	201205	Mayo	2012	44	Teruel	Mujeres	195	02 De 10 a 19 trabajadores
Mayo 2012	201205	Mayo	2012	44	Teruel	Hombres	121	03 De 20 a 49 trabajadores
Mayo 2012	201205	Mayo	2012	44	Teruel	Mujeres	176	03 De 20 a 49 trabajadores
Mayo 2012	201205	Mayo	2012	44	Teruel	Hombres	88	04 De 50 a 99 trabajadores
Mayo 2012	201205	Mayo	2012	44	Teruel	Mujeres	120	04 De 50 a 99 trabajadores
Mayo 2012	201205	Mayo	2012	44	Teruel	Hombres	594	05 De 100 a 199 trabajadores
Mayo 2012	201205	Mayo	2012	44	Teruel	Mujeres	147	05 De 100 a 199 trabajadores
Mayo 2012	201205	Mayo	2012	44	Teruel	Hombres	31	06 De 200 a 499 trabajadores
Mayo 2012	201205	Mayo	2012	44	Teruel	Mujeres	25	06 De 200 a 499 trabajadores
Mayo 2012	201205	Mayo	2012	44	Teruel	Hombres	3	07 De 500 a 999 trabajadores
Mayo 2012	201205	Mayo	2012	44	Teruel	Mujeres	13	07 De 500 a 999 trabajadores
Mayo 2012	201205	Mayo	2012	44	Teruel	Hombres	103	99 No consta
Mayo 2012	201205	Mayo	2012	44	Teruel	Mujeres	51	99 No consta
Mayo 2012	201205	Mayo	2012	50	Zaragoza	Hombres	4569	01 De 1 a 9 trabajadores
Mayo 2012	201205	Mayo	2012	50	Zaragoza	Mujeres	3983	01 De 1 a 9 trabajadores
Mayo 2012	201205	Mayo	2012	50	Zaragoza	Hombres	1720	02 De 10 a 19 trabajadores
Mayo 2012	201205	Mayo	2012	50	Zaragoza	Mujeres	1143	02 De 10 a 19 trabajadores
Mayo 2012	201205	Mayo	2012	50	Zaragoza	Hombres	2429	03 De 20 a 49 trabajadores
Mayo 2012	201205	Mayo	2012	50	Zaragoza	Mujeres	1699	03 De 20 a 49 trabajadores
Mayo 2012	201205	Mayo	2012	50	Zaragoza	Hombres	1818	04 De 50 a 99 trabajadores
Mayo 2012	201205	Mayo	2012	50	Zaragoza	Mujeres	1844	04 De 50 a 99 trabajadores
Mayo 2012	201205	Mayo	2012	50	Zaragoza	Hombres	2272	05 De 100 a 199 trabajadores
Mayo 2012	201205	Mayo	2012	50	Zaragoza	Mujeres	1313	05 De 100 a 199 trabajadores
Mayo 2012	201205	Mayo	2012	50	Zaragoza	Hombres	1916	06 De 200 a 499 trabajadores
Mayo 2012	201205	Mayo	2012	50	Zaragoza	Mujeres	1736	06 De 200 a 499 trabajadores
Mayo 2012	201205	Mayo	2012	50	Zaragoza	Hombres	929	07 De 500 a 999 trabajadores
Mayo 2012	201205	Mayo	2012	50	Zaragoza	Mujeres	1177	07 De 500 a 999 trabajadores
Mayo 2012	201205	Mayo	2012	50	Zaragoza	Hombres	219	08 De 1.000 a 4.999 trabajadores
Mayo 2012	201205	Mayo	2012	50	Zaragoza	Mujeres	294	08 De 1.000 a 4.999 trabajadores
Mayo 2012	201205	Mayo	2012	50	Zaragoza	Hombres	61	09 De 5.000 o más trabajadores
Mayo 2012	201205	Mayo	2012	50	Zaragoza	Mujeres	6	09 De 5.000 o más trabajadores
Mayo 2012	201205	Mayo	2012	50	Zaragoza	Hombres	537	99 No consta
Mayo 2012	201205	Mayo	2012	50	Zaragoza	Mujeres	170	99 No consta
Abril 2012	201204	Abril	2012	22	Huesca	Hombres	1087	01 De 1 a 9 trabajadores
Abril 2012	201204	Abril	2012	22	Huesca	Mujeres	764	01 De 1 a 9 trabajadores
Abril 2012	201204	Abril	2012	22	Huesca	Hombres	348	02 De 10 a 19 trabajadores
Abril 2012	201204	Abril	2012	22	Huesca	Mujeres	212	02 De 10 a 19 trabajadores
Abril 2012	201204	Abril	2012	22	Huesca	Hombres	409	03 De 20 a 49 trabajadores
Abril 2012	201204	Abril	2012	22	Huesca	Mujeres	409	03 De 20 a 49 trabajadores
Abril 2012	201204	Abril	2012	22	Huesca	Hombres	171	04 De 50 a 99 trabajadores
Abril 2012	201204	Abril	2012	22	Huesca	Mujeres	230	04 De 50 a 99 trabajadores
Abril 2012	201204	Abril	2012	22	Huesca	Hombres	74	05 De 100 a 199 trabajadores
Abril 2012	201204	Abril	2012	22	Huesca	Mujeres	87	05 De 100 a 199 trabajadores
Abril 2012	201204	Abril	2012	22	Huesca	Hombres	102	06 De 200 a 499 trabajadores
Abril 2012	201204	Abril	2012	22	Huesca	Mujeres	187	06 De 200 a 499 trabajadores
Abril 2012	201204	Abril	2012	22	Huesca	Hombres	2	07 De 500 a 999 trabajadores
Abril 2012	201204	Abril	2012	22	Huesca	Mujeres	11	07 De 500 a 999 trabajadores
Abril 2012	201204	Abril	2012	22	Huesca	Hombres	67	99 No consta
Abril 2012	201204	Abril	2012	22	Huesca	Mujeres	29	99 No consta
Abril 2012	201204	Abril	2012	44	Teruel	Hombres	487	01 De 1 a 9 trabajadores
Abril 2012	201204	Abril	2012	44	Teruel	Mujeres	463	01 De 1 a 9 trabajadores
Abril 2012	201204	Abril	2012	44	Teruel	Hombres	123	02 De 10 a 19 trabajadores
Abril 2012	201204	Abril	2012	44	Teruel	Mujeres	94	02 De 10 a 19 trabajadores
Abril 2012	201204	Abril	2012	44	Teruel	Hombres	126	03 De 20 a 49 trabajadores
Abril 2012	201204	Abril	2012	44	Teruel	Mujeres	127	03 De 20 a 49 trabajadores
Abril 2012	201204	Abril	2012	44	Teruel	Hombres	69	04 De 50 a 99 trabajadores
Abril 2012	201204	Abril	2012	44	Teruel	Mujeres	110	04 De 50 a 99 trabajadores
Abril 2012	201204	Abril	2012	44	Teruel	Hombres	684	05 De 100 a 199 trabajadores
Abril 2012	201204	Abril	2012	44	Teruel	Mujeres	194	05 De 100 a 199 trabajadores
Abril 2012	201204	Abril	2012	44	Teruel	Hombres	11	06 De 200 a 499 trabajadores
Abril 2012	201204	Abril	2012	44	Teruel	Mujeres	7	06 De 200 a 499 trabajadores
Abril 2012	201204	Abril	2012	44	Teruel	Hombres	1	07 De 500 a 999 trabajadores
Abril 2012	201204	Abril	2012	44	Teruel	Mujeres	2	07 De 500 a 999 trabajadores
Abril 2012	201204	Abril	2012	44	Teruel	Mujeres	1	08 De 1.000 a 4.999 trabajadores
Abril 2012	201204	Abril	2012	44	Teruel	Hombres	25	99 No consta
Abril 2012	201204	Abril	2012	44	Teruel	Mujeres	14	99 No consta
Abril 2012	201204	Abril	2012	50	Zaragoza	Hombres	2978	01 De 1 a 9 trabajadores
Abril 2012	201204	Abril	2012	50	Zaragoza	Mujeres	3087	01 De 1 a 9 trabajadores
Abril 2012	201204	Abril	2012	50	Zaragoza	Hombres	1144	02 De 10 a 19 trabajadores
Abril 2012	201204	Abril	2012	50	Zaragoza	Mujeres	744	02 De 10 a 19 trabajadores
Abril 2012	201204	Abril	2012	50	Zaragoza	Hombres	1858	03 De 20 a 49 trabajadores
Abril 2012	201204	Abril	2012	50	Zaragoza	Mujeres	1457	03 De 20 a 49 trabajadores
Abril 2012	201204	Abril	2012	50	Zaragoza	Hombres	769	04 De 50 a 99 trabajadores
Abril 2012	201204	Abril	2012	50	Zaragoza	Mujeres	895	04 De 50 a 99 trabajadores
Abril 2012	201204	Abril	2012	50	Zaragoza	Hombres	796	05 De 100 a 199 trabajadores
Abril 2012	201204	Abril	2012	50	Zaragoza	Mujeres	653	05 De 100 a 199 trabajadores
Abril 2012	201204	Abril	2012	50	Zaragoza	Hombres	1367	06 De 200 a 499 trabajadores
Abril 2012	201204	Abril	2012	50	Zaragoza	Mujeres	1344	06 De 200 a 499 trabajadores
Abril 2012	201204	Abril	2012	50	Zaragoza	Hombres	987	07 De 500 a 999 trabajadores
Abril 2012	201204	Abril	2012	50	Zaragoza	Mujeres	986	07 De 500 a 999 trabajadores
Abril 2012	201204	Abril	2012	50	Zaragoza	Hombres	213	08 De 1.000 a 4.999 trabajadores
Abril 2012	201204	Abril	2012	50	Zaragoza	Mujeres	296	08 De 1.000 a 4.999 trabajadores
Abril 2012	201204	Abril	2012	50	Zaragoza	Hombres	39	09 De 5.000 o más trabajadores
Abril 2012	201204	Abril	2012	50	Zaragoza	Mujeres	1	09 De 5.000 o más trabajadores
Abril 2012	201204	Abril	2012	50	Zaragoza	Hombres	179	99 No consta
Abril 2012	201204	Abril	2012	50	Zaragoza	Mujeres	82	99 No consta
Marzo 2012	201203	Marzo	2012	22	Huesca	Hombres	1012	01 De 1 a 9 trabajadores
Marzo 2012	201203	Marzo	2012	22	Huesca	Mujeres	764	01 De 1 a 9 trabajadores
Marzo 2012	201203	Marzo	2012	22	Huesca	Hombres	425	02 De 10 a 19 trabajadores
Marzo 2012	201203	Marzo	2012	22	Huesca	Mujeres	224	02 De 10 a 19 trabajadores
Marzo 2012	201203	Marzo	2012	22	Huesca	Hombres	441	03 De 20 a 49 trabajadores
Marzo 2012	201203	Marzo	2012	22	Huesca	Mujeres	411	03 De 20 a 49 trabajadores
Marzo 2012	201203	Marzo	2012	22	Huesca	Hombres	237	04 De 50 a 99 trabajadores
Marzo 2012	201203	Marzo	2012	22	Huesca	Mujeres	333	04 De 50 a 99 trabajadores
Marzo 2012	201203	Marzo	2012	22	Huesca	Hombres	58	05 De 100 a 199 trabajadores
Marzo 2012	201203	Marzo	2012	22	Huesca	Mujeres	87	05 De 100 a 199 trabajadores
Marzo 2012	201203	Marzo	2012	22	Huesca	Hombres	122	06 De 200 a 499 trabajadores
Marzo 2012	201203	Marzo	2012	22	Huesca	Mujeres	263	06 De 200 a 499 trabajadores
Marzo 2012	201203	Marzo	2012	22	Huesca	Hombres	3	07 De 500 a 999 trabajadores
Marzo 2012	201203	Marzo	2012	22	Huesca	Mujeres	6	07 De 500 a 999 trabajadores
Marzo 2012	201203	Marzo	2012	22	Huesca	Mujeres	2	08 De 1.000 a 4.999 trabajadores
Marzo 2012	201203	Marzo	2012	22	Huesca	Hombres	67	99 No consta
Marzo 2012	201203	Marzo	2012	22	Huesca	Mujeres	27	99 No consta
Marzo 2012	201203	Marzo	2012	44	Teruel	Hombres	480	01 De 1 a 9 trabajadores
Marzo 2012	201203	Marzo	2012	44	Teruel	Mujeres	372	01 De 1 a 9 trabajadores
Marzo 2012	201203	Marzo	2012	44	Teruel	Hombres	156	02 De 10 a 19 trabajadores
Marzo 2012	201203	Marzo	2012	44	Teruel	Mujeres	87	02 De 10 a 19 trabajadores
Marzo 2012	201203	Marzo	2012	44	Teruel	Hombres	237	03 De 20 a 49 trabajadores
Marzo 2012	201203	Marzo	2012	44	Teruel	Mujeres	200	03 De 20 a 49 trabajadores
Marzo 2012	201203	Marzo	2012	44	Teruel	Hombres	96	04 De 50 a 99 trabajadores
Marzo 2012	201203	Marzo	2012	44	Teruel	Mujeres	115	04 De 50 a 99 trabajadores
Marzo 2012	201203	Marzo	2012	44	Teruel	Hombres	379	05 De 100 a 199 trabajadores
Marzo 2012	201203	Marzo	2012	44	Teruel	Mujeres	137	05 De 100 a 199 trabajadores
Marzo 2012	201203	Marzo	2012	44	Teruel	Hombres	9	06 De 200 a 499 trabajadores
Marzo 2012	201203	Marzo	2012	44	Teruel	Mujeres	18	06 De 200 a 499 trabajadores
Marzo 2012	201203	Marzo	2012	44	Teruel	Hombres	1	07 De 500 a 999 trabajadores
Marzo 2012	201203	Marzo	2012	44	Teruel	Mujeres	3	07 De 500 a 999 trabajadores
Marzo 2012	201203	Marzo	2012	44	Teruel	Mujeres	1	08 De 1.000 a 4.999 trabajadores
Marzo 2012	201203	Marzo	2012	44	Teruel	Hombres	60	99 No consta
Marzo 2012	201203	Marzo	2012	44	Teruel	Mujeres	25	99 No consta
Marzo 2012	201203	Marzo	2012	50	Zaragoza	Hombres	3215	01 De 1 a 9 trabajadores
Marzo 2012	201203	Marzo	2012	50	Zaragoza	Mujeres	3127	01 De 1 a 9 trabajadores
Marzo 2012	201203	Marzo	2012	50	Zaragoza	Hombres	1204	02 De 10 a 19 trabajadores
Marzo 2012	201203	Marzo	2012	50	Zaragoza	Mujeres	739	02 De 10 a 19 trabajadores
Marzo 2012	201203	Marzo	2012	50	Zaragoza	Hombres	1624	03 De 20 a 49 trabajadores
Marzo 2012	201203	Marzo	2012	50	Zaragoza	Mujeres	1601	03 De 20 a 49 trabajadores
Marzo 2012	201203	Marzo	2012	50	Zaragoza	Hombres	975	04 De 50 a 99 trabajadores
Marzo 2012	201203	Marzo	2012	50	Zaragoza	Mujeres	985	04 De 50 a 99 trabajadores
Marzo 2012	201203	Marzo	2012	50	Zaragoza	Hombres	977	05 De 100 a 199 trabajadores
Marzo 2012	201203	Marzo	2012	50	Zaragoza	Mujeres	642	05 De 100 a 199 trabajadores
Marzo 2012	201203	Marzo	2012	50	Zaragoza	Hombres	1276	06 De 200 a 499 trabajadores
Marzo 2012	201203	Marzo	2012	50	Zaragoza	Mujeres	1434	06 De 200 a 499 trabajadores
Marzo 2012	201203	Marzo	2012	50	Zaragoza	Hombres	949	07 De 500 a 999 trabajadores
Marzo 2012	201203	Marzo	2012	50	Zaragoza	Mujeres	1293	07 De 500 a 999 trabajadores
Marzo 2012	201203	Marzo	2012	50	Zaragoza	Hombres	217	08 De 1.000 a 4.999 trabajadores
Marzo 2012	201203	Marzo	2012	50	Zaragoza	Mujeres	308	08 De 1.000 a 4.999 trabajadores
Marzo 2012	201203	Marzo	2012	50	Zaragoza	Hombres	48	09 De 5.000 o más trabajadores
Marzo 2012	201203	Marzo	2012	50	Zaragoza	Mujeres	9	09 De 5.000 o más trabajadores
Marzo 2012	201203	Marzo	2012	50	Zaragoza	Hombres	215	99 No consta
Marzo 2012	201203	Marzo	2012	50	Zaragoza	Mujeres	137	99 No consta
Febrero 2012	201202	Febrero	2012	22	Huesca	Hombres	855	01 De 1 a 9 trabajadores
Febrero 2012	201202	Febrero	2012	22	Huesca	Mujeres	749	01 De 1 a 9 trabajadores
Febrero 2012	201202	Febrero	2012	22	Huesca	Hombres	279	02 De 10 a 19 trabajadores
Febrero 2012	201202	Febrero	2012	22	Huesca	Mujeres	195	02 De 10 a 19 trabajadores
Febrero 2012	201202	Febrero	2012	22	Huesca	Hombres	353	03 De 20 a 49 trabajadores
Febrero 2012	201202	Febrero	2012	22	Huesca	Mujeres	326	03 De 20 a 49 trabajadores
Febrero 2012	201202	Febrero	2012	22	Huesca	Hombres	271	04 De 50 a 99 trabajadores
Febrero 2012	201202	Febrero	2012	22	Huesca	Mujeres	264	04 De 50 a 99 trabajadores
Febrero 2012	201202	Febrero	2012	22	Huesca	Hombres	28	05 De 100 a 199 trabajadores
Febrero 2012	201202	Febrero	2012	22	Huesca	Mujeres	98	05 De 100 a 199 trabajadores
Febrero 2012	201202	Febrero	2012	22	Huesca	Hombres	166	06 De 200 a 499 trabajadores
Febrero 2012	201202	Febrero	2012	22	Huesca	Mujeres	312	06 De 200 a 499 trabajadores
Febrero 2012	201202	Febrero	2012	22	Huesca	Hombres	7	07 De 500 a 999 trabajadores
Febrero 2012	201202	Febrero	2012	22	Huesca	Mujeres	20	07 De 500 a 999 trabajadores
Febrero 2012	201202	Febrero	2012	22	Huesca	Hombres	2	08 De 1.000 a 4.999 trabajadores
Febrero 2012	201202	Febrero	2012	22	Huesca	Hombres	59	99 No consta
Febrero 2012	201202	Febrero	2012	22	Huesca	Mujeres	27	99 No consta
Febrero 2012	201202	Febrero	2012	44	Teruel	Hombres	427	01 De 1 a 9 trabajadores
Febrero 2012	201202	Febrero	2012	44	Teruel	Mujeres	307	01 De 1 a 9 trabajadores
Febrero 2012	201202	Febrero	2012	44	Teruel	Hombres	117	02 De 10 a 19 trabajadores
Febrero 2012	201202	Febrero	2012	44	Teruel	Mujeres	71	02 De 10 a 19 trabajadores
Febrero 2012	201202	Febrero	2012	44	Teruel	Hombres	247	03 De 20 a 49 trabajadores
Febrero 2012	201202	Febrero	2012	44	Teruel	Mujeres	200	03 De 20 a 49 trabajadores
Febrero 2012	201202	Febrero	2012	44	Teruel	Hombres	104	04 De 50 a 99 trabajadores
Febrero 2012	201202	Febrero	2012	44	Teruel	Mujeres	115	04 De 50 a 99 trabajadores
Febrero 2012	201202	Febrero	2012	44	Teruel	Hombres	70	05 De 100 a 199 trabajadores
Febrero 2012	201202	Febrero	2012	44	Teruel	Mujeres	110	05 De 100 a 199 trabajadores
Febrero 2012	201202	Febrero	2012	44	Teruel	Hombres	490	06 De 200 a 499 trabajadores
Febrero 2012	201202	Febrero	2012	44	Teruel	Mujeres	103	06 De 200 a 499 trabajadores
Febrero 2012	201202	Febrero	2012	44	Teruel	Hombres	5	07 De 500 a 999 trabajadores
Febrero 2012	201202	Febrero	2012	44	Teruel	Mujeres	10	07 De 500 a 999 trabajadores
Febrero 2012	201202	Febrero	2012	44	Teruel	Hombres	14	99 No consta
Febrero 2012	201202	Febrero	2012	44	Teruel	Mujeres	9	99 No consta
Febrero 2012	201202	Febrero	2012	50	Zaragoza	Hombres	2965	01 De 1 a 9 trabajadores
Febrero 2012	201202	Febrero	2012	50	Zaragoza	Mujeres	2853	01 De 1 a 9 trabajadores
Febrero 2012	201202	Febrero	2012	50	Zaragoza	Hombres	949	02 De 10 a 19 trabajadores
Febrero 2012	201202	Febrero	2012	50	Zaragoza	Mujeres	671	02 De 10 a 19 trabajadores
Febrero 2012	201202	Febrero	2012	50	Zaragoza	Hombres	1208	03 De 20 a 49 trabajadores
Febrero 2012	201202	Febrero	2012	50	Zaragoza	Mujeres	1311	03 De 20 a 49 trabajadores
Febrero 2012	201202	Febrero	2012	50	Zaragoza	Hombres	916	04 De 50 a 99 trabajadores
Febrero 2012	201202	Febrero	2012	50	Zaragoza	Mujeres	993	04 De 50 a 99 trabajadores
Febrero 2012	201202	Febrero	2012	50	Zaragoza	Hombres	833	05 De 100 a 199 trabajadores
Febrero 2012	201202	Febrero	2012	50	Zaragoza	Mujeres	770	05 De 100 a 199 trabajadores
Febrero 2012	201202	Febrero	2012	50	Zaragoza	Hombres	1789	06 De 200 a 499 trabajadores
Febrero 2012	201202	Febrero	2012	50	Zaragoza	Mujeres	1508	06 De 200 a 499 trabajadores
Febrero 2012	201202	Febrero	2012	50	Zaragoza	Hombres	805	07 De 500 a 999 trabajadores
Febrero 2012	201202	Febrero	2012	50	Zaragoza	Mujeres	997	07 De 500 a 999 trabajadores
Febrero 2012	201202	Febrero	2012	50	Zaragoza	Hombres	611	08 De 1.000 a 4.999 trabajadores
Febrero 2012	201202	Febrero	2012	50	Zaragoza	Mujeres	536	08 De 1.000 a 4.999 trabajadores
Febrero 2012	201202	Febrero	2012	50	Zaragoza	Hombres	45	09 De 5.000 o más trabajadores
Febrero 2012	201202	Febrero	2012	50	Zaragoza	Mujeres	8	09 De 5.000 o más trabajadores
Febrero 2012	201202	Febrero	2012	50	Zaragoza	Hombres	147	99 No consta
Febrero 2012	201202	Febrero	2012	50	Zaragoza	Mujeres	87	99 No consta
Enero 2012	201201	Enero	2012	22	Huesca	Hombres	911	01 De 1 a 9 trabajadores
Enero 2012	201201	Enero	2012	22	Huesca	Mujeres	614	01 De 1 a 9 trabajadores
Enero 2012	201201	Enero	2012	22	Huesca	Hombres	299	02 De 10 a 19 trabajadores
Enero 2012	201201	Enero	2012	22	Huesca	Mujeres	187	02 De 10 a 19 trabajadores
Enero 2012	201201	Enero	2012	22	Huesca	Hombres	531	03 De 20 a 49 trabajadores
Enero 2012	201201	Enero	2012	22	Huesca	Mujeres	411	03 De 20 a 49 trabajadores
Enero 2012	201201	Enero	2012	22	Huesca	Hombres	203	04 De 50 a 99 trabajadores
Enero 2012	201201	Enero	2012	22	Huesca	Mujeres	256	04 De 50 a 99 trabajadores
Enero 2012	201201	Enero	2012	22	Huesca	Hombres	78	05 De 100 a 199 trabajadores
Enero 2012	201201	Enero	2012	22	Huesca	Mujeres	106	05 De 100 a 199 trabajadores
Enero 2012	201201	Enero	2012	22	Huesca	Hombres	135	06 De 200 a 499 trabajadores
Enero 2012	201201	Enero	2012	22	Huesca	Mujeres	271	06 De 200 a 499 trabajadores
Enero 2012	201201	Enero	2012	22	Huesca	Hombres	9	07 De 500 a 999 trabajadores
Enero 2012	201201	Enero	2012	22	Huesca	Mujeres	1	07 De 500 a 999 trabajadores
Enero 2012	201201	Enero	2012	22	Huesca	Mujeres	4	08 De 1.000 a 4.999 trabajadores
Enero 2012	201201	Enero	2012	22	Huesca	Hombres	57	99 No consta
Enero 2012	201201	Enero	2012	22	Huesca	Mujeres	23	99 No consta
Enero 2012	201201	Enero	2012	44	Teruel	Hombres	363	01 De 1 a 9 trabajadores
Enero 2012	201201	Enero	2012	44	Teruel	Mujeres	305	01 De 1 a 9 trabajadores
Enero 2012	201201	Enero	2012	44	Teruel	Hombres	260	02 De 10 a 19 trabajadores
Enero 2012	201201	Enero	2012	44	Teruel	Mujeres	166	02 De 10 a 19 trabajadores
Enero 2012	201201	Enero	2012	44	Teruel	Hombres	120	03 De 20 a 49 trabajadores
