Año	Temporalidad	Ord_Temporalidad	Sector Código	Sector Descripción	Nº Accidentes	Comarca Código	Comarca Nombre
2019	Temporal	2	1	Agricultura, ganadería y pesca	1	02	Alto Gállego
2019	Indefinido	1	1	Agricultura, ganadería y pesca	1	03	Sobrarbe
2019	Sin clasificar	3	1	Agricultura, ganadería y pesca	2	03	Sobrarbe
2019	Temporal	2	1	Agricultura, ganadería y pesca	2	03	Sobrarbe
2019	Indefinido	1	1	Agricultura, ganadería y pesca	12	04	La Ribagorza
2019	Sin clasificar	3	1	Agricultura, ganadería y pesca	5	04	La Ribagorza
2019	Temporal	2	1	Agricultura, ganadería y pesca	6	04	La Ribagorza
2019	Indefinido	1	1	Agricultura, ganadería y pesca	58	05	Cinco Villas
2019	Sin clasificar	3	1	Agricultura, ganadería y pesca	15	05	Cinco Villas
2019	Temporal	2	1	Agricultura, ganadería y pesca	30	05	Cinco Villas
2019	Indefinido	1	1	Agricultura, ganadería y pesca	87	06	Hoya de Huesca / Plana de Uesca
2019	Sin clasificar	3	1	Agricultura, ganadería y pesca	13	06	Hoya de Huesca / Plana de Uesca
2019	Temporal	2	1	Agricultura, ganadería y pesca	31	06	Hoya de Huesca / Plana de Uesca
2019	Indefinido	1	1	Agricultura, ganadería y pesca	12	07	Somontano de Barbastro
2019	Sin clasificar	3	1	Agricultura, ganadería y pesca	2	07	Somontano de Barbastro
2019	Temporal	2	1	Agricultura, ganadería y pesca	9	07	Somontano de Barbastro
2019	Indefinido	1	1	Agricultura, ganadería y pesca	26	08	Cinca Medio
2019	Sin clasificar	3	1	Agricultura, ganadería y pesca	7	08	Cinca Medio
2019	Temporal	2	1	Agricultura, ganadería y pesca	27	08	Cinca Medio
2019	Indefinido	1	1	Agricultura, ganadería y pesca	36	09	La Litera / La Llitera
2019	Sin clasificar	3	1	Agricultura, ganadería y pesca	7	09	La Litera / La Llitera
2019	Temporal	2	1	Agricultura, ganadería y pesca	9	09	La Litera / La Llitera
2019	Indefinido	1	1	Agricultura, ganadería y pesca	42	10	Los Monegros
2019	Sin clasificar	3	1	Agricultura, ganadería y pesca	11	10	Los Monegros
2019	Temporal	2	1	Agricultura, ganadería y pesca	21	10	Los Monegros
2019	Indefinido	1	1	Agricultura, ganadería y pesca	78	11	Bajo Cinca / Baix Cinca
2019	Sin clasificar	3	1	Agricultura, ganadería y pesca	11	11	Bajo Cinca / Baix Cinca
2019	Temporal	2	1	Agricultura, ganadería y pesca	106	11	Bajo Cinca / Baix Cinca
2019	Indefinido	1	1	Agricultura, ganadería y pesca	4	12	Tarazona y el Moncayo
2019	Sin clasificar	3	1	Agricultura, ganadería y pesca	1	12	Tarazona y el Moncayo
2019	Temporal	2	1	Agricultura, ganadería y pesca	3	12	Tarazona y el Moncayo
2019	Indefinido	1	1	Agricultura, ganadería y pesca	8	13	Campo de Borja
2019	Sin clasificar	3	1	Agricultura, ganadería y pesca	9	13	Campo de Borja
2019	Temporal	2	1	Agricultura, ganadería y pesca	8	13	Campo de Borja
2019	Indefinido	1	1	Agricultura, ganadería y pesca	7	15	Ribera Alta del Ebro
2019	Sin clasificar	3	1	Agricultura, ganadería y pesca	2	15	Ribera Alta del Ebro
2019	Temporal	2	1	Agricultura, ganadería y pesca	16	15	Ribera Alta del Ebro
2019	Indefinido	1	1	Agricultura, ganadería y pesca	35	16	Valdejalón
2019	Sin clasificar	3	1	Agricultura, ganadería y pesca	8	16	Valdejalón
2019	Temporal	2	1	Agricultura, ganadería y pesca	50	16	Valdejalón
2019	Indefinido	1	1	Agricultura, ganadería y pesca	72	17	Central
2019	Sin clasificar	3	1	Agricultura, ganadería y pesca	11	17	Central
2019	Temporal	2	1	Agricultura, ganadería y pesca	46	17	Central
2019	Indefinido	1	1	Agricultura, ganadería y pesca	9	18	Ribera Baja del Ebro
2019	Sin clasificar	3	1	Agricultura, ganadería y pesca	3	18	Ribera Baja del Ebro
2019	Temporal	2	1	Agricultura, ganadería y pesca	5	18	Ribera Baja del Ebro
2019	Indefinido	1	1	Agricultura, ganadería y pesca	27	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2019	Sin clasificar	3	1	Agricultura, ganadería y pesca	10	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2019	Temporal	2	1	Agricultura, ganadería y pesca	53	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2019	Indefinido	1	1	Agricultura, ganadería y pesca	4	20	Comunidad de Calatayud
2019	Sin clasificar	3	1	Agricultura, ganadería y pesca	11	20	Comunidad de Calatayud
2019	Temporal	2	1	Agricultura, ganadería y pesca	23	20	Comunidad de Calatayud
2019	Indefinido	1	1	Agricultura, ganadería y pesca	8	21	Campo de Cariñena
2019	Sin clasificar	3	1	Agricultura, ganadería y pesca	10	21	Campo de Cariñena
2019	Temporal	2	1	Agricultura, ganadería y pesca	9	21	Campo de Cariñena
2019	Sin clasificar	3	1	Agricultura, ganadería y pesca	1	22	Campo de Belchite
2019	Indefinido	1	1	Agricultura, ganadería y pesca	3	23	Bajo Martín
2019	Sin clasificar	3	1	Agricultura, ganadería y pesca	4	23	Bajo Martín
2019	Temporal	2	1	Agricultura, ganadería y pesca	5	23	Bajo Martín
2019	Indefinido	1	1	Agricultura, ganadería y pesca	4	24	Campo de Daroca
2019	Sin clasificar	3	1	Agricultura, ganadería y pesca	3	24	Campo de Daroca
2019	Temporal	2	1	Agricultura, ganadería y pesca	4	24	Campo de Daroca
2019	Indefinido	1	1	Agricultura, ganadería y pesca	5	25	Jiloca
2019	Sin clasificar	3	1	Agricultura, ganadería y pesca	7	25	Jiloca
2019	Temporal	2	1	Agricultura, ganadería y pesca	2	25	Jiloca
2019	Sin clasificar	3	1	Agricultura, ganadería y pesca	5	26	Cuencas Mineras
2019	Temporal	2	1	Agricultura, ganadería y pesca	1	26	Cuencas Mineras
2019	Temporal	2	1	Agricultura, ganadería y pesca	1	27	Andorra-Sierra de Arcos
2019	Indefinido	1	1	Agricultura, ganadería y pesca	10	28	Bajo Aragón
2019	Sin clasificar	3	1	Agricultura, ganadería y pesca	17	28	Bajo Aragón
2019	Temporal	2	1	Agricultura, ganadería y pesca	12	28	Bajo Aragón
2019	Indefinido	1	1	Agricultura, ganadería y pesca	54	29	Comunidad de Teruel
2019	Sin clasificar	3	1	Agricultura, ganadería y pesca	7	29	Comunidad de Teruel
2019	Temporal	2	1	Agricultura, ganadería y pesca	9	29	Comunidad de Teruel
2019	Indefinido	1	1	Agricultura, ganadería y pesca	1	30	Maestrazgo
2019	Sin clasificar	3	1	Agricultura, ganadería y pesca	1	30	Maestrazgo
2019	Temporal	2	1	Agricultura, ganadería y pesca	1	30	Maestrazgo
2019	Indefinido	1	1	Agricultura, ganadería y pesca	1	31	Sierra de Albarracín
2019	Sin clasificar	3	1	Agricultura, ganadería y pesca	2	31	Sierra de Albarracín
2019	Temporal	2	1	Agricultura, ganadería y pesca	1	31	Sierra de Albarracín
2019	Indefinido	1	1	Agricultura, ganadería y pesca	1	32	Gúdar-Javalambre
2019	Sin clasificar	3	1	Agricultura, ganadería y pesca	5	32	Gúdar-Javalambre
2019	Indefinido	1	1	Agricultura, ganadería y pesca	4	33	Matarraña / Matarranya
2019	Sin clasificar	3	1	Agricultura, ganadería y pesca	4	33	Matarraña / Matarranya
2019	Temporal	2	1	Agricultura, ganadería y pesca	5	33	Matarraña / Matarranya
2019	Indefinido	1	1	Agricultura, ganadería y pesca	3	NC	Municipio del centro de trabajo fuera de Aragón
2019	Sin clasificar	3	1	Agricultura, ganadería y pesca	1	NC	Municipio del centro de trabajo fuera de Aragón
2019	Temporal	2	1	Agricultura, ganadería y pesca	26	NC	Municipio del centro de trabajo fuera de Aragón
2019	Indefinido	1	2	Industria y energía	3	01	La Jacetania
2019	Sin clasificar	3	2	Industria y energía	1	01	La Jacetania
2019	Temporal	2	2	Industria y energía	4	01	La Jacetania
2019	Indefinido	1	2	Industria y energía	10	02	Alto Gállego
2019	Sin clasificar	3	2	Industria y energía	1	02	Alto Gállego
2019	Temporal	2	2	Industria y energía	6	02	Alto Gállego
2019	Indefinido	1	2	Industria y energía	3	03	Sobrarbe
2019	Temporal	2	2	Industria y energía	1	03	Sobrarbe
2019	Indefinido	1	2	Industria y energía	5	04	La Ribagorza
2019	Temporal	2	2	Industria y energía	1	04	La Ribagorza
2019	Indefinido	1	2	Industria y energía	141	05	Cinco Villas
2019	Sin clasificar	3	2	Industria y energía	30	05	Cinco Villas
2019	Temporal	2	2	Industria y energía	84	05	Cinco Villas
2019	Indefinido	1	2	Industria y energía	111	06	Hoya de Huesca / Plana de Uesca
2019	Sin clasificar	3	2	Industria y energía	9	06	Hoya de Huesca / Plana de Uesca
2019	Temporal	2	2	Industria y energía	54	06	Hoya de Huesca / Plana de Uesca
2019	Indefinido	1	2	Industria y energía	44	07	Somontano de Barbastro
2019	Sin clasificar	3	2	Industria y energía	2	07	Somontano de Barbastro
2019	Temporal	2	2	Industria y energía	31	07	Somontano de Barbastro
2019	Indefinido	1	2	Industria y energía	106	08	Cinca Medio
2019	Sin clasificar	3	2	Industria y energía	5	08	Cinca Medio
2019	Temporal	2	2	Industria y energía	70	08	Cinca Medio
2019	Indefinido	1	2	Industria y energía	80	09	La Litera / La Llitera
2019	Sin clasificar	3	2	Industria y energía	2	09	La Litera / La Llitera
2019	Temporal	2	2	Industria y energía	140	09	La Litera / La Llitera
2019	Indefinido	1	2	Industria y energía	33	10	Los Monegros
2019	Sin clasificar	3	2	Industria y energía	3	10	Los Monegros
2019	Temporal	2	2	Industria y energía	10	10	Los Monegros
2019	Indefinido	1	2	Industria y energía	76	11	Bajo Cinca / Baix Cinca
2019	Sin clasificar	3	2	Industria y energía	1	11	Bajo Cinca / Baix Cinca
2019	Temporal	2	2	Industria y energía	29	11	Bajo Cinca / Baix Cinca
2019	Indefinido	1	2	Industria y energía	43	12	Tarazona y el Moncayo
2019	Sin clasificar	3	2	Industria y energía	3	12	Tarazona y el Moncayo
2019	Temporal	2	2	Industria y energía	27	12	Tarazona y el Moncayo
2019	Indefinido	1	2	Industria y energía	47	13	Campo de Borja
2019	Sin clasificar	3	2	Industria y energía	1	13	Campo de Borja
2019	Temporal	2	2	Industria y energía	25	13	Campo de Borja
2019	Indefinido	1	2	Industria y energía	13	14	Aranda
2019	Temporal	2	2	Industria y energía	6	14	Aranda
2019	Indefinido	1	2	Industria y energía	244	15	Ribera Alta del Ebro
2019	Sin clasificar	3	2	Industria y energía	1	15	Ribera Alta del Ebro
2019	Temporal	2	2	Industria y energía	142	15	Ribera Alta del Ebro
2019	Indefinido	1	2	Industria y energía	161	16	Valdejalón
2019	Sin clasificar	3	2	Industria y energía	3	16	Valdejalón
2019	Temporal	2	2	Industria y energía	101	16	Valdejalón
2019	Indefinido	1	2	Industria y energía	1591	17	Central
2019	Sin clasificar	3	2	Industria y energía	41	17	Central
2019	Temporal	2	2	Industria y energía	703	17	Central
2019	Indefinido	1	2	Industria y energía	43	18	Ribera Baja del Ebro
2019	Temporal	2	2	Industria y energía	24	18	Ribera Baja del Ebro
2019	Indefinido	1	2	Industria y energía	8	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2019	Sin clasificar	3	2	Industria y energía	2	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2019	Temporal	2	2	Industria y energía	4	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2019	Indefinido	1	2	Industria y energía	46	20	Comunidad de Calatayud
2019	Sin clasificar	3	2	Industria y energía	3	20	Comunidad de Calatayud
2019	Temporal	2	2	Industria y energía	19	20	Comunidad de Calatayud
2019	Indefinido	1	2	Industria y energía	57	21	Campo de Cariñena
2019	Sin clasificar	3	2	Industria y energía	1	21	Campo de Cariñena
2019	Temporal	2	2	Industria y energía	26	21	Campo de Cariñena
2019	Indefinido	1	2	Industria y energía	4	22	Campo de Belchite
2019	Temporal	2	2	Industria y energía	2	22	Campo de Belchite
2019	Indefinido	1	2	Industria y energía	24	23	Bajo Martín
2019	Temporal	2	2	Industria y energía	18	23	Bajo Martín
2019	Indefinido	1	2	Industria y energía	3	24	Campo de Daroca
2019	Temporal	2	2	Industria y energía	5	24	Campo de Daroca
2019	Indefinido	1	2	Industria y energía	26	25	Jiloca
2019	Sin clasificar	3	2	Industria y energía	1	25	Jiloca
2019	Temporal	2	2	Industria y energía	22	25	Jiloca
2019	Indefinido	1	2	Industria y energía	42	26	Cuencas Mineras
2019	Temporal	2	2	Industria y energía	10	26	Cuencas Mineras
2019	Indefinido	1	2	Industria y energía	14	27	Andorra-Sierra de Arcos
2019	Temporal	2	2	Industria y energía	11	27	Andorra-Sierra de Arcos
2019	Indefinido	1	2	Industria y energía	65	28	Bajo Aragón
2019	Sin clasificar	3	2	Industria y energía	7	28	Bajo Aragón
2019	Temporal	2	2	Industria y energía	17	28	Bajo Aragón
2019	Indefinido	1	2	Industria y energía	110	29	Comunidad de Teruel
2019	Sin clasificar	3	2	Industria y energía	4	29	Comunidad de Teruel
2019	Temporal	2	2	Industria y energía	81	29	Comunidad de Teruel
2019	Indefinido	1	2	Industria y energía	2	30	Maestrazgo
2019	Sin clasificar	3	2	Industria y energía	1	30	Maestrazgo
2019	Indefinido	1	2	Industria y energía	4	31	Sierra de Albarracín
2019	Indefinido	1	2	Industria y energía	25	32	Gúdar-Javalambre
2019	Sin clasificar	3	2	Industria y energía	1	32	Gúdar-Javalambre
2019	Temporal	2	2	Industria y energía	16	32	Gúdar-Javalambre
2019	Indefinido	1	2	Industria y energía	23	33	Matarraña / Matarranya
2019	Sin clasificar	3	2	Industria y energía	1	33	Matarraña / Matarranya
2019	Temporal	2	2	Industria y energía	11	33	Matarraña / Matarranya
2019	Indefinido	1	2	Industria y energía	8	NC	Municipio del centro de trabajo fuera de Aragón
2019	Sin clasificar	3	2	Industria y energía	15	NC	Municipio del centro de trabajo fuera de Aragón
2019	Temporal	2	2	Industria y energía	12	NC	Municipio del centro de trabajo fuera de Aragón
2019	Indefinido	1	3	Construcción	9	01	La Jacetania
2019	Sin clasificar	3	3	Construcción	5	01	La Jacetania
2019	Temporal	2	3	Construcción	18	01	La Jacetania
2019	Indefinido	1	3	Construcción	12	02	Alto Gállego
2019	Sin clasificar	3	3	Construcción	7	02	Alto Gállego
2019	Temporal	2	3	Construcción	17	02	Alto Gállego
2019	Indefinido	1	3	Construcción	5	03	Sobrarbe
2019	Sin clasificar	3	3	Construcción	3	03	Sobrarbe
2019	Temporal	2	3	Construcción	3	03	Sobrarbe
2019	Indefinido	1	3	Construcción	7	04	La Ribagorza
2019	Sin clasificar	3	3	Construcción	7	04	La Ribagorza
2019	Temporal	2	3	Construcción	15	04	La Ribagorza
2019	Indefinido	1	3	Construcción	18	05	Cinco Villas
2019	Sin clasificar	3	3	Construcción	7	05	Cinco Villas
2019	Temporal	2	3	Construcción	20	05	Cinco Villas
2019	Indefinido	1	3	Construcción	79	06	Hoya de Huesca / Plana de Uesca
2019	Sin clasificar	3	3	Construcción	15	06	Hoya de Huesca / Plana de Uesca
2019	Temporal	2	3	Construcción	99	06	Hoya de Huesca / Plana de Uesca
2019	Indefinido	1	3	Construcción	12	07	Somontano de Barbastro
2019	Sin clasificar	3	3	Construcción	4	07	Somontano de Barbastro
2019	Temporal	2	3	Construcción	16	07	Somontano de Barbastro
2019	Indefinido	1	3	Construcción	32	08	Cinca Medio
2019	Sin clasificar	3	3	Construcción	5	08	Cinca Medio
2019	Temporal	2	3	Construcción	33	08	Cinca Medio
2019	Indefinido	1	3	Construcción	29	09	La Litera / La Llitera
2019	Sin clasificar	3	3	Construcción	5	09	La Litera / La Llitera
2019	Temporal	2	3	Construcción	21	09	La Litera / La Llitera
2019	Indefinido	1	3	Construcción	15	10	Los Monegros
2019	Sin clasificar	3	3	Construcción	3	10	Los Monegros
2019	Temporal	2	3	Construcción	17	10	Los Monegros
2019	Indefinido	1	3	Construcción	21	11	Bajo Cinca / Baix Cinca
2019	Sin clasificar	3	3	Construcción	5	11	Bajo Cinca / Baix Cinca
2019	Temporal	2	3	Construcción	17	11	Bajo Cinca / Baix Cinca
2019	Indefinido	1	3	Construcción	3	12	Tarazona y el Moncayo
2019	Sin clasificar	3	3	Construcción	2	12	Tarazona y el Moncayo
2019	Temporal	2	3	Construcción	6	12	Tarazona y el Moncayo
2019	Indefinido	1	3	Construcción	7	13	Campo de Borja
2019	Sin clasificar	3	3	Construcción	5	13	Campo de Borja
2019	Temporal	2	3	Construcción	7	13	Campo de Borja
2019	Indefinido	1	3	Construcción	2	14	Aranda
2019	Sin clasificar	3	3	Construcción	4	14	Aranda
2019	Temporal	2	3	Construcción	2	14	Aranda
2019	Indefinido	1	3	Construcción	18	15	Ribera Alta del Ebro
2019	Sin clasificar	3	3	Construcción	5	15	Ribera Alta del Ebro
2019	Temporal	2	3	Construcción	30	15	Ribera Alta del Ebro
2019	Indefinido	1	3	Construcción	21	16	Valdejalón
2019	Sin clasificar	3	3	Construcción	8	16	Valdejalón
2019	Temporal	2	3	Construcción	22	16	Valdejalón
2019	Indefinido	1	3	Construcción	354	17	Central
2019	Sin clasificar	3	3	Construcción	95	17	Central
2019	Temporal	2	3	Construcción	442	17	Central
2019	Indefinido	1	3	Construcción	4	18	Ribera Baja del Ebro
2019	Temporal	2	3	Construcción	26	18	Ribera Baja del Ebro
2019	Indefinido	1	3	Construcción	7	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2019	Sin clasificar	3	3	Construcción	1	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2019	Temporal	2	3	Construcción	19	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2019	Indefinido	1	3	Construcción	9	20	Comunidad de Calatayud
2019	Sin clasificar	3	3	Construcción	3	20	Comunidad de Calatayud
2019	Temporal	2	3	Construcción	17	20	Comunidad de Calatayud
2019	Indefinido	1	3	Construcción	7	21	Campo de Cariñena
2019	Sin clasificar	3	3	Construcción	4	21	Campo de Cariñena
2019	Temporal	2	3	Construcción	6	21	Campo de Cariñena
2019	Sin clasificar	3	3	Construcción	2	22	Campo de Belchite
2019	Temporal	2	3	Construcción	1	22	Campo de Belchite
2019	Indefinido	1	3	Construcción	4	23	Bajo Martín
2019	Sin clasificar	3	3	Construcción	2	23	Bajo Martín
2019	Temporal	2	3	Construcción	8	23	Bajo Martín
2019	Indefinido	1	3	Construcción	1	24	Campo de Daroca
2019	Sin clasificar	3	3	Construcción	5	24	Campo de Daroca
2019	Temporal	2	3	Construcción	3	24	Campo de Daroca
2019	Indefinido	1	3	Construcción	8	25	Jiloca
2019	Sin clasificar	3	3	Construcción	10	25	Jiloca
2019	Temporal	2	3	Construcción	3	25	Jiloca
2019	Indefinido	1	3	Construcción	5	26	Cuencas Mineras
2019	Sin clasificar	3	3	Construcción	3	26	Cuencas Mineras
2019	Temporal	2	3	Construcción	4	26	Cuencas Mineras
2019	Sin clasificar	3	3	Construcción	4	27	Andorra-Sierra de Arcos
2019	Temporal	2	3	Construcción	4	27	Andorra-Sierra de Arcos
2019	Indefinido	1	3	Construcción	15	28	Bajo Aragón
2019	Sin clasificar	3	3	Construcción	13	28	Bajo Aragón
2019	Temporal	2	3	Construcción	22	28	Bajo Aragón
2019	Indefinido	1	3	Construcción	31	29	Comunidad de Teruel
2019	Sin clasificar	3	3	Construcción	14	29	Comunidad de Teruel
2019	Temporal	2	3	Construcción	28	29	Comunidad de Teruel
2019	Indefinido	1	3	Construcción	1	30	Maestrazgo
2019	Sin clasificar	3	3	Construcción	1	30	Maestrazgo
2019	Temporal	2	3	Construcción	3	30	Maestrazgo
2019	Sin clasificar	3	3	Construcción	3	31	Sierra de Albarracín
2019	Temporal	2	3	Construcción	1	31	Sierra de Albarracín
2019	Indefinido	1	3	Construcción	6	32	Gúdar-Javalambre
2019	Sin clasificar	3	3	Construcción	8	32	Gúdar-Javalambre
2019	Temporal	2	3	Construcción	6	32	Gúdar-Javalambre
2019	Indefinido	1	3	Construcción	3	33	Matarraña / Matarranya
2019	Sin clasificar	3	3	Construcción	1	33	Matarraña / Matarranya
2019	Temporal	2	3	Construcción	2	33	Matarraña / Matarranya
2019	Indefinido	1	3	Construcción	30	NC	Municipio del centro de trabajo fuera de Aragón
2019	Temporal	2	3	Construcción	43	NC	Municipio del centro de trabajo fuera de Aragón
2019	Indefinido	1	4	Servicios	91	01	La Jacetania
2019	Sin clasificar	3	4	Servicios	13	01	La Jacetania
2019	Temporal	2	4	Servicios	54	01	La Jacetania
2019	Indefinido	1	4	Servicios	67	02	Alto Gállego
2019	Sin clasificar	3	4	Servicios	14	02	Alto Gállego
2019	Temporal	2	4	Servicios	51	02	Alto Gállego
2019	Indefinido	1	4	Servicios	27	03	Sobrarbe
2019	Sin clasificar	3	4	Servicios	1	03	Sobrarbe
2019	Temporal	2	4	Servicios	18	03	Sobrarbe
2019	Indefinido	1	4	Servicios	52	04	La Ribagorza
2019	Sin clasificar	3	4	Servicios	7	04	La Ribagorza
2019	Temporal	2	4	Servicios	46	04	La Ribagorza
2019	Indefinido	1	4	Servicios	54	05	Cinco Villas
2019	Sin clasificar	3	4	Servicios	5	05	Cinco Villas
2019	Temporal	2	4	Servicios	35	05	Cinco Villas
2019	Indefinido	1	4	Servicios	266	06	Hoya de Huesca / Plana de Uesca
2019	Sin clasificar	3	4	Servicios	15	06	Hoya de Huesca / Plana de Uesca
2019	Temporal	2	4	Servicios	205	06	Hoya de Huesca / Plana de Uesca
2019	Indefinido	1	4	Servicios	51	07	Somontano de Barbastro
2019	Sin clasificar	3	4	Servicios	11	07	Somontano de Barbastro
2019	Temporal	2	4	Servicios	60	07	Somontano de Barbastro
2019	Indefinido	1	4	Servicios	67	08	Cinca Medio
2019	Sin clasificar	3	4	Servicios	8	08	Cinca Medio
2019	Temporal	2	4	Servicios	66	08	Cinca Medio
