Año	Residencia provincia código	Residencia provincia nombre	Nacionalidad área código	Nacionalidad área nombre	Nacionalidad país código	Nacionalidad país nombre	Edad (grandes grupos)	Sexo	Extranjeros
2011	22	Huesca	02	Resto de Europa	154	Rusia	0 a 15	Hombres	12
2011	22	Huesca	02	Resto de Europa	154	Rusia	0 a 15	Mujeres	5
2011	22	Huesca	02	Resto de Europa	154	Rusia	16 a 64	Hombres	23
2011	22	Huesca	02	Resto de Europa	154	Rusia	16 a 64	Mujeres	84
2011	22	Huesca	02	Resto de Europa	154	Rusia	65 y más	Hombres	1
2011	22	Huesca	02	Resto de Europa	154	Rusia	65 y más	Mujeres	1
2011	22	Huesca	02	Resto de Europa	156	Macedonia	16 a 64	Mujeres	1
2011	22	Huesca	02	Resto de Europa	157	Serbia	0 a 15	Hombres	3
2011	22	Huesca	02	Resto de Europa	157	Serbia	0 a 15	Mujeres	1
2011	22	Huesca	02	Resto de Europa	157	Serbia	16 a 64	Hombres	6
2011	22	Huesca	02	Resto de Europa	157	Serbia	16 a 64	Mujeres	2
2011	22	Huesca	02	Resto de Europa	436	Turquía	16 a 64	Hombres	2
2011	22	Huesca	02	Resto de Europa	436	Turquía	16 a 64	Mujeres	1
2011	22	Huesca	03	Magreb	203	Argelia	0 a 15	Hombres	120
2011	22	Huesca	03	Magreb	203	Argelia	0 a 15	Mujeres	119
2011	22	Huesca	03	Magreb	203	Argelia	16 a 64	Hombres	487
2011	22	Huesca	03	Magreb	203	Argelia	16 a 64	Mujeres	173
2011	22	Huesca	03	Magreb	203	Argelia	65 y más	Hombres	1
2011	22	Huesca	03	Magreb	203	Argelia	65 y más	Mujeres	2
2011	22	Huesca	03	Magreb	228	Marruecos	0 a 15	Hombres	591
2011	22	Huesca	03	Magreb	228	Marruecos	0 a 15	Mujeres	527
2011	22	Huesca	03	Magreb	228	Marruecos	16 a 64	Hombres	1639
2011	22	Huesca	03	Magreb	228	Marruecos	16 a 64	Mujeres	1023
2011	22	Huesca	03	Magreb	228	Marruecos	65 y más	Hombres	9
2011	22	Huesca	03	Magreb	228	Marruecos	65 y más	Mujeres	9
2011	22	Huesca	03	Magreb	230	Mauritania	0 a 15	Hombres	12
2011	22	Huesca	03	Magreb	230	Mauritania	0 a 15	Mujeres	8
2011	22	Huesca	03	Magreb	230	Mauritania	16 a 64	Hombres	123
2011	22	Huesca	03	Magreb	230	Mauritania	16 a 64	Mujeres	13
2011	22	Huesca	04	Resto de África	201	Burkina Fasso	0 a 15	Hombres	8
2011	22	Huesca	04	Resto de África	201	Burkina Fasso	0 a 15	Mujeres	3
2011	22	Huesca	04	Resto de África	201	Burkina Fasso	16 a 64	Hombres	36
2011	22	Huesca	04	Resto de África	201	Burkina Fasso	16 a 64	Mujeres	13
2011	22	Huesca	04	Resto de África	202	Angola	0 a 15	Mujeres	1
2011	22	Huesca	04	Resto de África	202	Angola	16 a 64	Hombres	4
2011	22	Huesca	04	Resto de África	202	Angola	16 a 64	Mujeres	3
2011	22	Huesca	04	Resto de África	204	Benin	16 a 64	Hombres	1
2011	22	Huesca	04	Resto de África	204	Benin	16 a 64	Mujeres	1
2011	22	Huesca	04	Resto de África	207	Cabo Verde	0 a 15	Hombres	3
2011	22	Huesca	04	Resto de África	207	Cabo Verde	16 a 64	Hombres	5
2011	22	Huesca	04	Resto de África	207	Cabo Verde	16 a 64	Mujeres	6
2011	22	Huesca	04	Resto de África	208	Camerún	0 a 15	Mujeres	1
2011	22	Huesca	04	Resto de África	208	Camerún	16 a 64	Hombres	8
2011	22	Huesca	04	Resto de África	208	Camerún	16 a 64	Mujeres	1
2011	22	Huesca	04	Resto de África	210	Congo	16 a 64	Hombres	1
2011	22	Huesca	04	Resto de África	211	Costa de Marfil	0 a 15	Hombres	9
2011	22	Huesca	04	Resto de África	211	Costa de Marfil	0 a 15	Mujeres	3
2011	22	Huesca	04	Resto de África	211	Costa de Marfil	16 a 64	Hombres	30
2011	22	Huesca	04	Resto de África	211	Costa de Marfil	16 a 64	Mujeres	12
2011	22	Huesca	04	Resto de África	213	Egipto	0 a 15	Hombres	2
2011	22	Huesca	04	Resto de África	213	Egipto	16 a 64	Mujeres	2
2011	22	Huesca	04	Resto de África	216	Gambia	0 a 15	Hombres	100
2011	22	Huesca	04	Resto de África	216	Gambia	0 a 15	Mujeres	55
2011	22	Huesca	04	Resto de África	216	Gambia	16 a 64	Hombres	485
2011	22	Huesca	04	Resto de África	216	Gambia	16 a 64	Mujeres	91
2011	22	Huesca	04	Resto de África	217	Ghana	0 a 15	Hombres	11
2011	22	Huesca	04	Resto de África	217	Ghana	0 a 15	Mujeres	8
2011	22	Huesca	04	Resto de África	217	Ghana	16 a 64	Hombres	47
2011	22	Huesca	04	Resto de África	217	Ghana	16 a 64	Mujeres	17
2011	22	Huesca	04	Resto de África	218	Guinea	0 a 15	Hombres	26
2011	22	Huesca	04	Resto de África	218	Guinea	0 a 15	Mujeres	28
2011	22	Huesca	04	Resto de África	218	Guinea	16 a 64	Hombres	162
2011	22	Huesca	04	Resto de África	218	Guinea	16 a 64	Mujeres	46
2011	22	Huesca	04	Resto de África	218	Guinea	65 y más	Hombres	1
2011	22	Huesca	04	Resto de África	219	Guinea Bissau	16 a 64	Hombres	17
2011	22	Huesca	04	Resto de África	219	Guinea Bissau	16 a 64	Mujeres	2
2011	22	Huesca	04	Resto de África	220	Guinea Ecuatorial	0 a 15	Hombres	1
2011	22	Huesca	04	Resto de África	220	Guinea Ecuatorial	0 a 15	Mujeres	4
2011	22	Huesca	04	Resto de África	220	Guinea Ecuatorial	16 a 64	Hombres	9
2011	22	Huesca	04	Resto de África	220	Guinea Ecuatorial	16 a 64	Mujeres	6
2011	22	Huesca	04	Resto de África	220	Guinea Ecuatorial	65 y más	Mujeres	1
2011	22	Huesca	04	Resto de África	221	Kenia	16 a 64	Hombres	3
2011	22	Huesca	04	Resto de África	221	Kenia	16 a 64	Mujeres	22
2011	22	Huesca	04	Resto de África	223	Liberia	0 a 15	Hombres	1
2011	22	Huesca	04	Resto de África	223	Liberia	0 a 15	Mujeres	1
2011	22	Huesca	04	Resto de África	223	Liberia	16 a 64	Hombres	1
2011	22	Huesca	04	Resto de África	223	Liberia	16 a 64	Mujeres	1
2011	22	Huesca	04	Resto de África	227	Mali	0 a 15	Hombres	95
2011	22	Huesca	04	Resto de África	227	Mali	0 a 15	Mujeres	59
2011	22	Huesca	04	Resto de África	227	Mali	16 a 64	Hombres	742
2011	22	Huesca	04	Resto de África	227	Mali	16 a 64	Mujeres	84
2011	22	Huesca	04	Resto de África	233	Níger	0 a 15	Hombres	2
2011	22	Huesca	04	Resto de África	233	Níger	0 a 15	Mujeres	2
2011	22	Huesca	04	Resto de África	233	Níger	16 a 64	Hombres	11
2011	22	Huesca	04	Resto de África	233	Níger	16 a 64	Mujeres	2
2011	22	Huesca	04	Resto de África	234	Nigeria	0 a 15	Hombres	11
2011	22	Huesca	04	Resto de África	234	Nigeria	0 a 15	Mujeres	7
2011	22	Huesca	04	Resto de África	234	Nigeria	16 a 64	Hombres	55
2011	22	Huesca	04	Resto de África	234	Nigeria	16 a 64	Mujeres	35
2011	22	Huesca	04	Resto de África	236	Sudáfrica	65 y más	Hombres	1
2011	22	Huesca	04	Resto de África	239	Senegal	0 a 15	Hombres	26
2011	22	Huesca	04	Resto de África	239	Senegal	0 a 15	Mujeres	18
2011	22	Huesca	04	Resto de África	239	Senegal	16 a 64	Hombres	402
2011	22	Huesca	04	Resto de África	239	Senegal	16 a 64	Mujeres	39
2011	22	Huesca	04	Resto de África	241	Sierra Leona	16 a 64	Hombres	1
2011	22	Huesca	04	Resto de África	247	Togo	0 a 15	Hombres	1
2011	22	Huesca	04	Resto de África	247	Togo	16 a 64	Hombres	2
2011	22	Huesca	04	Resto de África	247	Togo	16 a 64	Mujeres	2
2011	22	Huesca	04	Resto de África	249	Uganda	16 a 64	Mujeres	1
2011	22	Huesca	05	América del Norte	301	Canadá	16 a 64	Hombres	2
2011	22	Huesca	05	América del Norte	301	Canadá	16 a 64	Mujeres	2
2011	22	Huesca	05	América del Norte	302	Estados Unidos de América	0 a 15	Hombres	2
2011	22	Huesca	05	América del Norte	302	Estados Unidos de América	0 a 15	Mujeres	5
2011	22	Huesca	05	América del Norte	302	Estados Unidos de América	16 a 64	Hombres	19
2011	22	Huesca	05	América del Norte	302	Estados Unidos de América	16 a 64	Mujeres	18
2011	22	Huesca	05	América del Norte	302	Estados Unidos de América	65 y más	Hombres	3
2011	22	Huesca	05	América del Norte	302	Estados Unidos de América	65 y más	Mujeres	1
2011	22	Huesca	06	Resto de América	303	México	0 a 15	Hombres	4
2011	22	Huesca	06	Resto de América	303	México	0 a 15	Mujeres	3
2011	22	Huesca	06	Resto de América	303	México	16 a 64	Hombres	29
2011	22	Huesca	06	Resto de América	303	México	16 a 64	Mujeres	30
2011	22	Huesca	06	Resto de América	303	México	65 y más	Mujeres	1
2011	22	Huesca	06	Resto de América	314	Costa Rica	16 a 64	Hombres	2
2011	22	Huesca	06	Resto de América	314	Costa Rica	16 a 64	Mujeres	3
2011	22	Huesca	06	Resto de América	315	Cuba	0 a 15	Hombres	11
2011	22	Huesca	06	Resto de América	315	Cuba	0 a 15	Mujeres	8
2011	22	Huesca	06	Resto de América	315	Cuba	16 a 64	Hombres	51
2011	22	Huesca	06	Resto de América	315	Cuba	16 a 64	Mujeres	89
2011	22	Huesca	06	Resto de América	315	Cuba	65 y más	Hombres	1
2011	22	Huesca	06	Resto de América	315	Cuba	65 y más	Mujeres	9
2011	22	Huesca	06	Resto de América	316	Dominica	16 a 64	Mujeres	3
2011	22	Huesca	06	Resto de América	317	El Salvador	16 a 64	Hombres	1
2011	22	Huesca	06	Resto de América	317	El Salvador	16 a 64	Mujeres	7
2011	22	Huesca	06	Resto de América	317	El Salvador	65 y más	Mujeres	1
2011	22	Huesca	06	Resto de América	319	Guatemala	0 a 15	Hombres	5
2011	22	Huesca	06	Resto de América	319	Guatemala	0 a 15	Mujeres	8
2011	22	Huesca	06	Resto de América	319	Guatemala	16 a 64	Hombres	9
2011	22	Huesca	06	Resto de América	319	Guatemala	16 a 64	Mujeres	13
2011	22	Huesca	06	Resto de América	320	Haití	16 a 64	Mujeres	1
2011	22	Huesca	06	Resto de América	321	Honduras	0 a 15	Hombres	3
2011	22	Huesca	06	Resto de América	321	Honduras	16 a 64	Hombres	10
2011	22	Huesca	06	Resto de América	321	Honduras	16 a 64	Mujeres	40
2011	22	Huesca	06	Resto de América	323	Nicaragua	0 a 15	Hombres	1
2011	22	Huesca	06	Resto de América	323	Nicaragua	0 a 15	Mujeres	3
2011	22	Huesca	06	Resto de América	323	Nicaragua	16 a 64	Hombres	17
2011	22	Huesca	06	Resto de América	323	Nicaragua	16 a 64	Mujeres	116
2011	22	Huesca	06	Resto de América	323	Nicaragua	65 y más	Mujeres	1
2011	22	Huesca	06	Resto de América	324	Panamá	0 a 15	Mujeres	1
2011	22	Huesca	06	Resto de América	324	Panamá	16 a 64	Hombres	2
2011	22	Huesca	06	Resto de América	324	Panamá	16 a 64	Mujeres	4
2011	22	Huesca	06	Resto de América	326	República Dominicana	0 a 15	Hombres	40
2011	22	Huesca	06	Resto de América	326	República Dominicana	0 a 15	Mujeres	49
2011	22	Huesca	06	Resto de América	326	República Dominicana	16 a 64	Hombres	153
2011	22	Huesca	06	Resto de América	326	República Dominicana	16 a 64	Mujeres	254
2011	22	Huesca	06	Resto de América	326	República Dominicana	65 y más	Mujeres	8
2011	22	Huesca	06	Resto de América	340	Argentina	0 a 15	Hombres	33
2011	22	Huesca	06	Resto de América	340	Argentina	0 a 15	Mujeres	24
2011	22	Huesca	06	Resto de América	340	Argentina	16 a 64	Hombres	155
2011	22	Huesca	06	Resto de América	340	Argentina	16 a 64	Mujeres	175
2011	22	Huesca	06	Resto de América	340	Argentina	65 y más	Hombres	11
2011	22	Huesca	06	Resto de América	340	Argentina	65 y más	Mujeres	11
2011	22	Huesca	06	Resto de América	341	Bolivia	0 a 15	Hombres	23
2011	22	Huesca	06	Resto de América	341	Bolivia	0 a 15	Mujeres	23
2011	22	Huesca	06	Resto de América	341	Bolivia	16 a 64	Hombres	131
2011	22	Huesca	06	Resto de América	341	Bolivia	16 a 64	Mujeres	164
2011	22	Huesca	06	Resto de América	341	Bolivia	65 y más	Mujeres	2
2011	22	Huesca	06	Resto de América	342	Brasil	0 a 15	Hombres	15
2011	22	Huesca	06	Resto de América	342	Brasil	0 a 15	Mujeres	14
2011	22	Huesca	06	Resto de América	342	Brasil	16 a 64	Hombres	58
2011	22	Huesca	06	Resto de América	342	Brasil	16 a 64	Mujeres	183
2011	22	Huesca	06	Resto de América	342	Brasil	65 y más	Mujeres	1
2011	22	Huesca	06	Resto de América	343	Colombia	0 a 15	Hombres	85
2011	22	Huesca	06	Resto de América	343	Colombia	0 a 15	Mujeres	86
2011	22	Huesca	06	Resto de América	343	Colombia	16 a 64	Hombres	362
2011	22	Huesca	06	Resto de América	343	Colombia	16 a 64	Mujeres	454
2011	22	Huesca	06	Resto de América	343	Colombia	65 y más	Hombres	2
2011	22	Huesca	06	Resto de América	343	Colombia	65 y más	Mujeres	12
2011	22	Huesca	06	Resto de América	344	Chile	0 a 15	Hombres	11
2011	22	Huesca	06	Resto de América	344	Chile	0 a 15	Mujeres	7
2011	22	Huesca	06	Resto de América	344	Chile	16 a 64	Hombres	44
2011	22	Huesca	06	Resto de América	344	Chile	16 a 64	Mujeres	44
2011	22	Huesca	06	Resto de América	344	Chile	65 y más	Hombres	2
2011	22	Huesca	06	Resto de América	344	Chile	65 y más	Mujeres	1
2011	22	Huesca	06	Resto de América	345	Ecuador	0 a 15	Hombres	94
2011	22	Huesca	06	Resto de América	345	Ecuador	0 a 15	Mujeres	91
2011	22	Huesca	06	Resto de América	345	Ecuador	16 a 64	Hombres	369
2011	22	Huesca	06	Resto de América	345	Ecuador	16 a 64	Mujeres	349
2011	22	Huesca	06	Resto de América	345	Ecuador	65 y más	Mujeres	6
2011	22	Huesca	06	Resto de América	347	Paraguay	0 a 15	Hombres	4
2011	22	Huesca	06	Resto de América	347	Paraguay	0 a 15	Mujeres	3
2011	22	Huesca	06	Resto de América	347	Paraguay	16 a 64	Hombres	15
2011	22	Huesca	06	Resto de América	347	Paraguay	16 a 64	Mujeres	45
2011	22	Huesca	06	Resto de América	348	Perú	0 a 15	Hombres	16
2011	22	Huesca	06	Resto de América	348	Perú	0 a 15	Mujeres	25
2011	22	Huesca	06	Resto de América	348	Perú	16 a 64	Hombres	85
2011	22	Huesca	06	Resto de América	348	Perú	16 a 64	Mujeres	109
2011	22	Huesca	06	Resto de América	348	Perú	65 y más	Hombres	2
2011	22	Huesca	06	Resto de América	348	Perú	65 y más	Mujeres	3
2011	22	Huesca	06	Resto de América	350	Uruguay	0 a 15	Hombres	16
2011	22	Huesca	06	Resto de América	350	Uruguay	0 a 15	Mujeres	16
2011	22	Huesca	06	Resto de América	350	Uruguay	16 a 64	Hombres	55
2011	22	Huesca	06	Resto de América	350	Uruguay	16 a 64	Mujeres	56
2011	22	Huesca	06	Resto de América	350	Uruguay	65 y más	Hombres	1
2011	22	Huesca	06	Resto de América	350	Uruguay	65 y más	Mujeres	2
2011	22	Huesca	06	Resto de América	351	Venezuela	0 a 15	Hombres	10
2011	22	Huesca	06	Resto de América	351	Venezuela	0 a 15	Mujeres	13
2011	22	Huesca	06	Resto de América	351	Venezuela	16 a 64	Hombres	59
2011	22	Huesca	06	Resto de América	351	Venezuela	16 a 64	Mujeres	67
2011	22	Huesca	06	Resto de América	351	Venezuela	65 y más	Mujeres	3
2011	22	Huesca	07	Asia	404	Bangladesh	16 a 64	Hombres	1
2011	22	Huesca	07	Asia	404	Bangladesh	16 a 64	Mujeres	1
2011	22	Huesca	07	Asia	407	China	0 a 15	Hombres	41
2011	22	Huesca	07	Asia	407	China	0 a 15	Mujeres	40
2011	22	Huesca	07	Asia	407	China	16 a 64	Hombres	172
2011	22	Huesca	07	Asia	407	China	16 a 64	Mujeres	109
2011	22	Huesca	07	Asia	407	China	65 y más	Hombres	1
2011	22	Huesca	07	Asia	407	China	65 y más	Mujeres	2
2011	22	Huesca	07	Asia	409	Filipinas	0 a 15	Hombres	2
2011	22	Huesca	07	Asia	409	Filipinas	16 a 64	Hombres	3
2011	22	Huesca	07	Asia	409	Filipinas	16 a 64	Mujeres	5
2011	22	Huesca	07	Asia	410	India	0 a 15	Hombres	1
2011	22	Huesca	07	Asia	410	India	16 a 64	Hombres	2
2011	22	Huesca	07	Asia	410	India	16 a 64	Mujeres	7
2011	22	Huesca	07	Asia	414	Israel	16 a 64	Hombres	1
2011	22	Huesca	07	Asia	415	Japón	16 a 64	Hombres	2
2011	22	Huesca	07	Asia	415	Japón	16 a 64	Mujeres	3
2011	22	Huesca	07	Asia	418	Kuwait	16 a 64	Hombres	1
2011	22	Huesca	07	Asia	419	Laos	16 a 64	Mujeres	1
2011	22	Huesca	07	Asia	420	Líbano	16 a 64	Hombres	2
2011	22	Huesca	07	Asia	421	Malasia	16 a 64	Hombres	1
2011	22	Huesca	07	Asia	423	Mongolia	0 a 15	Mujeres	1
2011	22	Huesca	07	Asia	423	Mongolia	16 a 64	Mujeres	1
2011	22	Huesca	07	Asia	424	Nepal	16 a 64	Hombres	1
2011	22	Huesca	07	Asia	424	Nepal	16 a 64	Mujeres	1
2011	22	Huesca	07	Asia	426	Pakistán	0 a 15	Hombres	5
2011	22	Huesca	07	Asia	426	Pakistán	0 a 15	Mujeres	5
2011	22	Huesca	07	Asia	426	Pakistán	16 a 64	Hombres	44
2011	22	Huesca	07	Asia	426	Pakistán	16 a 64	Mujeres	8
2011	22	Huesca	07	Asia	430	República de Corea	16 a 64	Mujeres	3
2011	22	Huesca	07	Asia	433	Siria	16 a 64	Hombres	1
2011	22	Huesca	07	Asia	433	Siria	16 a 64	Mujeres	2
2011	22	Huesca	07	Asia	435	Tailandia	16 a 64	Mujeres	9
2011	22	Huesca	07	Asia	447	Uzbekistán	16 a 64	Mujeres	1
2011	22	Huesca	07	Asia	499	Países sin relaciones diplomáticas	0 a 15	Hombres	1
2011	22	Huesca	07	Asia	499	Países sin relaciones diplomáticas	0 a 15	Mujeres	1
2011	22	Huesca	07	Asia	499	Países sin relaciones diplomáticas	16 a 64	Hombres	7
2011	22	Huesca	07	Asia	499	Países sin relaciones diplomáticas	16 a 64	Mujeres	2
2011	22	Huesca	08	Oceanía	501	Australia	0 a 15	Hombres	1
2011	22	Huesca	08	Oceanía	501	Australia	16 a 64	Hombres	1
2011	22	Huesca	08	Oceanía	501	Australia	16 a 64	Mujeres	2
2011	22	Huesca	08	Oceanía	501	Australia	65 y más	Hombres	1
2011	22	Huesca	08	Oceanía	501	Australia	65 y más	Mujeres	1
2011	22	Huesca	08	Oceanía	504	Nueva Zelanda	16 a 64	Hombres	1
2011	22	Huesca	08	Oceanía	511	Micronesia	16 a 64	Mujeres	1
2011	22	Huesca	08	Oceanía	512	Tuvalu	0 a 15	Mujeres	1
2011	22	Huesca	08	Oceanía	512	Tuvalu	16 a 64	Mujeres	1
2011	22	Huesca	08	Oceanía	512	Tuvalu	65 y más	Hombres	1
2011	22	Huesca	08	Oceanía	515	Nauru	65 y más	Mujeres	1
2011	22	Huesca	08	Oceanía	516	Palaos	0 a 15	Hombres	2
2011	22	Huesca	08	Oceanía	516	Palaos	0 a 15	Mujeres	1
2011	22	Huesca	08	Oceanía	516	Palaos	16 a 64	Hombres	1
2011	22	Huesca	08	Oceanía	516	Palaos	16 a 64	Mujeres	2
2011	44	Teruel	01	UE-27	102	Austria	16 a 64	Hombres	1
2011	44	Teruel	01	UE-27	102	Austria	65 y más	Hombres	1
2011	44	Teruel	01	UE-27	103	Bélgica	0 a 15	Hombres	1
2011	44	Teruel	01	UE-27	103	Bélgica	0 a 15	Mujeres	1
2011	44	Teruel	01	UE-27	103	Bélgica	16 a 64	Hombres	5
2011	44	Teruel	01	UE-27	103	Bélgica	16 a 64	Mujeres	9
2011	44	Teruel	01	UE-27	104	Bulgaria	0 a 15	Hombres	29
2011	44	Teruel	01	UE-27	104	Bulgaria	0 a 15	Mujeres	36
2011	44	Teruel	01	UE-27	104	Bulgaria	16 a 64	Hombres	152
2011	44	Teruel	01	UE-27	104	Bulgaria	16 a 64	Mujeres	108
2011	44	Teruel	01	UE-27	104	Bulgaria	65 y más	Hombres	1
2011	44	Teruel	01	UE-27	104	Bulgaria	65 y más	Mujeres	1
2011	44	Teruel	01	UE-27	107	Dinamarca	16 a 64	Hombres	1
2011	44	Teruel	01	UE-27	110	Francia	0 a 15	Hombres	2
2011	44	Teruel	01	UE-27	110	Francia	16 a 64	Hombres	36
2011	44	Teruel	01	UE-27	110	Francia	16 a 64	Mujeres	46
2011	44	Teruel	01	UE-27	110	Francia	65 y más	Hombres	15
2011	44	Teruel	01	UE-27	110	Francia	65 y más	Mujeres	13
2011	44	Teruel	01	UE-27	111	Grecia	16 a 64	Hombres	1
2011	44	Teruel	01	UE-27	112	Hungría	0 a 15	Hombres	2
2011	44	Teruel	01	UE-27	112	Hungría	0 a 15	Mujeres	2
2011	44	Teruel	01	UE-27	112	Hungría	16 a 64	Hombres	9
2011	44	Teruel	01	UE-27	112	Hungría	16 a 64	Mujeres	7
2011	44	Teruel	01	UE-27	113	Irlanda	16 a 64	Hombres	6
2011	44	Teruel	01	UE-27	113	Irlanda	16 a 64	Mujeres	4
2011	44	Teruel	01	UE-27	115	Italia	0 a 15	Hombres	7
2011	44	Teruel	01	UE-27	115	Italia	0 a 15	Mujeres	11
2011	44	Teruel	01	UE-27	115	Italia	16 a 64	Hombres	68
2011	44	Teruel	01	UE-27	115	Italia	16 a 64	Mujeres	27
2011	44	Teruel	01	UE-27	115	Italia	65 y más	Hombres	14
2011	44	Teruel	01	UE-27	115	Italia	65 y más	Mujeres	5
2011	44	Teruel	01	UE-27	121	Países Bajos	0 a 15	Hombres	4
2011	44	Teruel	01	UE-27	121	Países Bajos	0 a 15	Mujeres	3
2011	44	Teruel	01	UE-27	121	Países Bajos	16 a 64	Hombres	14
2011	44	Teruel	01	UE-27	121	Países Bajos	16 a 64	Mujeres	11
2011	44	Teruel	01	UE-27	121	Países Bajos	65 y más	Hombres	1
2011	44	Teruel	01	UE-27	122	Polonia	0 a 15	Hombres	73
2011	44	Teruel	01	UE-27	122	Polonia	0 a 15	Mujeres	67
2011	44	Teruel	01	UE-27	122	Polonia	16 a 64	Hombres	453
2011	44	Teruel	01	UE-27	122	Polonia	16 a 64	Mujeres	293
2011	44	Teruel	01	UE-27	123	Portugal	0 a 15	Hombres	33
2011	44	Teruel	01	UE-27	123	Portugal	0 a 15	Mujeres	34
2011	44	Teruel	01	UE-27	123	Portugal	16 a 64	Hombres	199
2011	44	Teruel	01	UE-27	123	Portugal	16 a 64	Mujeres	86
2011	44	Teruel	01	UE-27	123	Portugal	65 y más	Hombres	2
2011	44	Teruel	01	UE-27	123	Portugal	65 y más	Mujeres	2
2011	44	Teruel	01	UE-27	125	Reino Unido	0 a 15	Hombres	9
2011	44	Teruel	01	UE-27	125	Reino Unido	0 a 15	Mujeres	8
2011	44	Teruel	01	UE-27	125	Reino Unido	16 a 64	Hombres	48
2011	44	Teruel	01	UE-27	125	Reino Unido	16 a 64	Mujeres	45
2011	44	Teruel	01	UE-27	125	Reino Unido	65 y más	Hombres	8
2011	44	Teruel	01	UE-27	125	Reino Unido	65 y más	Mujeres	4
2011	44	Teruel	01	UE-27	126	Alemania	0 a 15	Hombres	3
2011	44	Teruel	01	UE-27	126	Alemania	0 a 15	Mujeres	7
2011	44	Teruel	01	UE-27	126	Alemania	16 a 64	Hombres	32
2011	44	Teruel	01	UE-27	126	Alemania	16 a 64	Mujeres	31
2011	44	Teruel	01	UE-27	126	Alemania	65 y más	Hombres	10
2011	44	Teruel	01	UE-27	126	Alemania	65 y más	Mujeres	4
2011	44	Teruel	01	UE-27	128	Rumanía	0 a 15	Hombres	659
2011	44	Teruel	01	UE-27	128	Rumanía	0 a 15	Mujeres	599
2011	44	Teruel	01	UE-27	128	Rumanía	16 a 64	Hombres	3008
2011	44	Teruel	01	UE-27	128	Rumanía	16 a 64	Mujeres	2632
2011	44	Teruel	01	UE-27	128	Rumanía	65 y más	Hombres	16
2011	44	Teruel	01	UE-27	128	Rumanía	65 y más	Mujeres	44
2011	44	Teruel	01	UE-27	131	Suecia	0 a 15	Mujeres	1
2011	44	Teruel	01	UE-27	131	Suecia	16 a 64	Hombres	2
2011	44	Teruel	01	UE-27	131	Suecia	16 a 64	Mujeres	2
2011	44	Teruel	01	UE-27	131	Suecia	65 y más	Hombres	2
2011	44	Teruel	01	UE-27	136	Letonia	0 a 15	Hombres	1
2011	44	Teruel	01	UE-27	136	Letonia	16 a 64	Hombres	2
2011	44	Teruel	01	UE-27	136	Letonia	16 a 64	Mujeres	6
2011	44	Teruel	01	UE-27	142	Lituania	0 a 15	Hombres	4
2011	44	Teruel	01	UE-27	142	Lituania	0 a 15	Mujeres	2
2011	44	Teruel	01	UE-27	142	Lituania	16 a 64	Hombres	4
2011	44	Teruel	01	UE-27	142	Lituania	16 a 64	Mujeres	8
2011	44	Teruel	01	UE-27	143	República Checa	0 a 15	Hombres	3
2011	44	Teruel	01	UE-27	143	República Checa	0 a 15	Mujeres	2
2011	44	Teruel	01	UE-27	143	República Checa	16 a 64	Hombres	22
2011	44	Teruel	01	UE-27	143	República Checa	16 a 64	Mujeres	18
2011	44	Teruel	01	UE-27	144	Eslovaquia	16 a 64	Mujeres	2
2011	44	Teruel	02	Resto de Europa	101	Albania	0 a 15	Hombres	1
2011	44	Teruel	02	Resto de Europa	101	Albania	0 a 15	Mujeres	1
2011	44	Teruel	02	Resto de Europa	101	Albania	16 a 64	Hombres	5
2011	44	Teruel	02	Resto de Europa	101	Albania	16 a 64	Mujeres	2
2011	44	Teruel	02	Resto de Europa	114	Islandia	16 a 64	Hombres	1
2011	44	Teruel	02	Resto de Europa	132	Suiza	16 a 64	Mujeres	5
2011	44	Teruel	02	Resto de Europa	132	Suiza	65 y más	Hombres	1
2011	44	Teruel	02	Resto de Europa	132	Suiza	65 y más	Mujeres	1
2011	44	Teruel	02	Resto de Europa	135	Ucrania	0 a 15	Hombres	13
2011	44	Teruel	02	Resto de Europa	135	Ucrania	0 a 15	Mujeres	11
2011	44	Teruel	02	Resto de Europa	135	Ucrania	16 a 64	Hombres	85
2011	44	Teruel	02	Resto de Europa	135	Ucrania	16 a 64	Mujeres	78
2011	44	Teruel	02	Resto de Europa	137	Moldova	0 a 15	Hombres	2
2011	44	Teruel	02	Resto de Europa	137	Moldova	0 a 15	Mujeres	1
2011	44	Teruel	02	Resto de Europa	137	Moldova	16 a 64	Hombres	18
2011	44	Teruel	02	Resto de Europa	137	Moldova	16 a 64	Mujeres	17
2011	44	Teruel	02	Resto de Europa	138	Bielorrusia	16 a 64	Hombres	1
2011	44	Teruel	02	Resto de Europa	138	Bielorrusia	16 a 64	Mujeres	1
2011	44	Teruel	02	Resto de Europa	138	Bielorrusia	65 y más	Mujeres	1
2011	44	Teruel	02	Resto de Europa	139	Georgia	16 a 64	Hombres	1
2011	44	Teruel	02	Resto de Europa	139	Georgia	16 a 64	Mujeres	3
2011	44	Teruel	02	Resto de Europa	145	Bosnia-Herzegovina	16 a 64	Hombres	1
2011	44	Teruel	02	Resto de Europa	146	Croacia	16 a 64	Hombres	1
2011	44	Teruel	02	Resto de Europa	148	Armenia	0 a 15	Hombres	1
2011	44	Teruel	02	Resto de Europa	148	Armenia	0 a 15	Mujeres	2
2011	44	Teruel	02	Resto de Europa	148	Armenia	16 a 64	Hombres	6
