Mes y año	Mes (código)	Mes nombre	Año	Sexo	Provincia código	Provincia nombre	Número de contratos	Sector código	Sector descripción
Septiembre 2011	201109	Septiembre	2011	Hombres	22	Huesca	5	3	Construcción
Septiembre 2011	201109	Septiembre	2011	Hombres	22	Huesca	26	4	Servicios
Septiembre 2011	201109	Septiembre	2011	Mujeres	22	Huesca	52	4	Servicios
Septiembre 2011	201109	Septiembre	2011	Hombres	44	Teruel	1	1	Agricultura, ganadería y pesca
Septiembre 2011	201109	Septiembre	2011	Hombres	44	Teruel	2	2	Industria y energía
Septiembre 2011	201109	Septiembre	2011	Mujeres	44	Teruel	1	2	Industria y energía
Septiembre 2011	201109	Septiembre	2011	Hombres	44	Teruel	2	3	Construcción
Septiembre 2011	201109	Septiembre	2011	Hombres	44	Teruel	11	4	Servicios
Septiembre 2011	201109	Septiembre	2011	Mujeres	44	Teruel	28	4	Servicios
Septiembre 2011	201109	Septiembre	2011	Hombres	50	Zaragoza	2	1	Agricultura, ganadería y pesca
Septiembre 2011	201109	Septiembre	2011	Mujeres	50	Zaragoza	1	1	Agricultura, ganadería y pesca
Septiembre 2011	201109	Septiembre	2011	Hombres	50	Zaragoza	34	2	Industria y energía
Septiembre 2011	201109	Septiembre	2011	Mujeres	50	Zaragoza	37	2	Industria y energía
Septiembre 2011	201109	Septiembre	2011	Hombres	50	Zaragoza	2	3	Construcción
Septiembre 2011	201109	Septiembre	2011	Mujeres	50	Zaragoza	5	3	Construcción
Septiembre 2011	201109	Septiembre	2011	Hombres	50	Zaragoza	143	4	Servicios
Septiembre 2011	201109	Septiembre	2011	Mujeres	50	Zaragoza	285	4	Servicios
Agosto 2011	201108	Agosto	2011	Hombres	22	Huesca	2	1	Agricultura, ganadería y pesca
Agosto 2011	201108	Agosto	2011	Hombres	22	Huesca	2	2	Industria y energía
Agosto 2011	201108	Agosto	2011	Mujeres	22	Huesca	4	2	Industria y energía
Agosto 2011	201108	Agosto	2011	Mujeres	22	Huesca	1	3	Construcción
Agosto 2011	201108	Agosto	2011	Hombres	22	Huesca	19	4	Servicios
Agosto 2011	201108	Agosto	2011	Mujeres	22	Huesca	45	4	Servicios
Agosto 2011	201108	Agosto	2011	Hombres	44	Teruel	1	1	Agricultura, ganadería y pesca
Agosto 2011	201108	Agosto	2011	Hombres	44	Teruel	5	2	Industria y energía
Agosto 2011	201108	Agosto	2011	Mujeres	44	Teruel	3	2	Industria y energía
Agosto 2011	201108	Agosto	2011	Hombres	44	Teruel	12	4	Servicios
Agosto 2011	201108	Agosto	2011	Mujeres	44	Teruel	25	4	Servicios
Agosto 2011	201108	Agosto	2011	Hombres	50	Zaragoza	2	1	Agricultura, ganadería y pesca
Agosto 2011	201108	Agosto	2011	Mujeres	50	Zaragoza	2	1	Agricultura, ganadería y pesca
Agosto 2011	201108	Agosto	2011	Hombres	50	Zaragoza	26	2	Industria y energía
Agosto 2011	201108	Agosto	2011	Mujeres	50	Zaragoza	21	2	Industria y energía
Agosto 2011	201108	Agosto	2011	Hombres	50	Zaragoza	7	3	Construcción
Agosto 2011	201108	Agosto	2011	Mujeres	50	Zaragoza	4	3	Construcción
Agosto 2011	201108	Agosto	2011	Hombres	50	Zaragoza	100	4	Servicios
Agosto 2011	201108	Agosto	2011	Mujeres	50	Zaragoza	178	4	Servicios
Julio 2011	201107	Julio	2011	Hombres	22	Huesca	2	1	Agricultura, ganadería y pesca
Julio 2011	201107	Julio	2011	Hombres	22	Huesca	7	2	Industria y energía
Julio 2011	201107	Julio	2011	Mujeres	22	Huesca	3	2	Industria y energía
Julio 2011	201107	Julio	2011	Hombres	22	Huesca	9	3	Construcción
Julio 2011	201107	Julio	2011	Mujeres	22	Huesca	1	3	Construcción
Julio 2011	201107	Julio	2011	Hombres	22	Huesca	36	4	Servicios
Julio 2011	201107	Julio	2011	Mujeres	22	Huesca	50	4	Servicios
Julio 2011	201107	Julio	2011	Hombres	44	Teruel	1	1	Agricultura, ganadería y pesca
Julio 2011	201107	Julio	2011	Hombres	44	Teruel	3	2	Industria y energía
Julio 2011	201107	Julio	2011	Mujeres	44	Teruel	2	2	Industria y energía
Julio 2011	201107	Julio	2011	Hombres	44	Teruel	2	3	Construcción
Julio 2011	201107	Julio	2011	Mujeres	44	Teruel	1	3	Construcción
Julio 2011	201107	Julio	2011	Hombres	44	Teruel	14	4	Servicios
Julio 2011	201107	Julio	2011	Mujeres	44	Teruel	21	4	Servicios
Julio 2011	201107	Julio	2011	Hombres	50	Zaragoza	1	1	Agricultura, ganadería y pesca
Julio 2011	201107	Julio	2011	Mujeres	50	Zaragoza	2	1	Agricultura, ganadería y pesca
Julio 2011	201107	Julio	2011	Hombres	50	Zaragoza	35	2	Industria y energía
Julio 2011	201107	Julio	2011	Mujeres	50	Zaragoza	22	2	Industria y energía
Julio 2011	201107	Julio	2011	Hombres	50	Zaragoza	7	3	Construcción
Julio 2011	201107	Julio	2011	Mujeres	50	Zaragoza	7	3	Construcción
Julio 2011	201107	Julio	2011	Hombres	50	Zaragoza	151	4	Servicios
Julio 2011	201107	Julio	2011	Mujeres	50	Zaragoza	204	4	Servicios
Junio 2011	201106	Junio	2011	Hombres	22	Huesca	8	2	Industria y energía
Junio 2011	201106	Junio	2011	Mujeres	22	Huesca	3	2	Industria y energía
Junio 2011	201106	Junio	2011	Hombres	22	Huesca	3	3	Construcción
Junio 2011	201106	Junio	2011	Mujeres	22	Huesca	2	3	Construcción
Junio 2011	201106	Junio	2011	Hombres	22	Huesca	23	4	Servicios
Junio 2011	201106	Junio	2011	Mujeres	22	Huesca	64	4	Servicios
Junio 2011	201106	Junio	2011	Hombres	44	Teruel	1	1	Agricultura, ganadería y pesca
Junio 2011	201106	Junio	2011	Hombres	44	Teruel	9	2	Industria y energía
Junio 2011	201106	Junio	2011	Mujeres	44	Teruel	5	2	Industria y energía
Junio 2011	201106	Junio	2011	Hombres	44	Teruel	2	3	Construcción
Junio 2011	201106	Junio	2011	Mujeres	44	Teruel	1	3	Construcción
Junio 2011	201106	Junio	2011	Hombres	44	Teruel	11	4	Servicios
Junio 2011	201106	Junio	2011	Mujeres	44	Teruel	29	4	Servicios
Junio 2011	201106	Junio	2011	Hombres	50	Zaragoza	5	1	Agricultura, ganadería y pesca
Junio 2011	201106	Junio	2011	Hombres	50	Zaragoza	45	2	Industria y energía
Junio 2011	201106	Junio	2011	Mujeres	50	Zaragoza	36	2	Industria y energía
Junio 2011	201106	Junio	2011	Hombres	50	Zaragoza	9	3	Construcción
Junio 2011	201106	Junio	2011	Mujeres	50	Zaragoza	3	3	Construcción
Junio 2011	201106	Junio	2011	Hombres	50	Zaragoza	116	4	Servicios
Junio 2011	201106	Junio	2011	Mujeres	50	Zaragoza	207	4	Servicios
Mayo 2011	201105	Mayo	2011	Hombres	22	Huesca	4	1	Agricultura, ganadería y pesca
Mayo 2011	201105	Mayo	2011	Hombres	22	Huesca	12	2	Industria y energía
Mayo 2011	201105	Mayo	2011	Mujeres	22	Huesca	3	2	Industria y energía
Mayo 2011	201105	Mayo	2011	Hombres	22	Huesca	3	3	Construcción
Mayo 2011	201105	Mayo	2011	Mujeres	22	Huesca	1	3	Construcción
Mayo 2011	201105	Mayo	2011	Hombres	22	Huesca	30	4	Servicios
Mayo 2011	201105	Mayo	2011	Mujeres	22	Huesca	48	4	Servicios
Mayo 2011	201105	Mayo	2011	Hombres	44	Teruel	3	1	Agricultura, ganadería y pesca
Mayo 2011	201105	Mayo	2011	Mujeres	44	Teruel	1	1	Agricultura, ganadería y pesca
Mayo 2011	201105	Mayo	2011	Hombres	44	Teruel	6	2	Industria y energía
Mayo 2011	201105	Mayo	2011	Mujeres	44	Teruel	2	2	Industria y energía
Mayo 2011	201105	Mayo	2011	Hombres	44	Teruel	9	4	Servicios
Mayo 2011	201105	Mayo	2011	Mujeres	44	Teruel	22	4	Servicios
Mayo 2011	201105	Mayo	2011	Hombres	50	Zaragoza	3	1	Agricultura, ganadería y pesca
Mayo 2011	201105	Mayo	2011	Mujeres	50	Zaragoza	2	1	Agricultura, ganadería y pesca
Mayo 2011	201105	Mayo	2011	Hombres	50	Zaragoza	29	2	Industria y energía
Mayo 2011	201105	Mayo	2011	Mujeres	50	Zaragoza	45	2	Industria y energía
Mayo 2011	201105	Mayo	2011	Hombres	50	Zaragoza	9	3	Construcción
Mayo 2011	201105	Mayo	2011	Mujeres	50	Zaragoza	4	3	Construcción
Mayo 2011	201105	Mayo	2011	Hombres	50	Zaragoza	132	4	Servicios
Mayo 2011	201105	Mayo	2011	Mujeres	50	Zaragoza	239	4	Servicios
Abril 2011	201104	Abril	2011	Hombres	22	Huesca	1	1	Agricultura, ganadería y pesca
Abril 2011	201104	Abril	2011	Hombres	22	Huesca	4	2	Industria y energía
Abril 2011	201104	Abril	2011	Mujeres	22	Huesca	3	2	Industria y energía
Abril 2011	201104	Abril	2011	Hombres	22	Huesca	24	4	Servicios
Abril 2011	201104	Abril	2011	Mujeres	22	Huesca	42	4	Servicios
Abril 2011	201104	Abril	2011	Hombres	44	Teruel	3	2	Industria y energía
Abril 2011	201104	Abril	2011	Mujeres	44	Teruel	4	2	Industria y energía
Abril 2011	201104	Abril	2011	Hombres	44	Teruel	10	4	Servicios
Abril 2011	201104	Abril	2011	Mujeres	44	Teruel	28	4	Servicios
Abril 2011	201104	Abril	2011	Hombres	50	Zaragoza	2	1	Agricultura, ganadería y pesca
Abril 2011	201104	Abril	2011	Mujeres	50	Zaragoza	1	1	Agricultura, ganadería y pesca
Abril 2011	201104	Abril	2011	Hombres	50	Zaragoza	38	2	Industria y energía
Abril 2011	201104	Abril	2011	Mujeres	50	Zaragoza	34	2	Industria y energía
Abril 2011	201104	Abril	2011	Hombres	50	Zaragoza	8	3	Construcción
Abril 2011	201104	Abril	2011	Mujeres	50	Zaragoza	6	3	Construcción
Abril 2011	201104	Abril	2011	Hombres	50	Zaragoza	108	4	Servicios
Abril 2011	201104	Abril	2011	Mujeres	50	Zaragoza	239	4	Servicios
Marzo 2011	201103	Marzo	2011	Hombres	22	Huesca	4	1	Agricultura, ganadería y pesca
Marzo 2011	201103	Marzo	2011	Hombres	22	Huesca	12	2	Industria y energía
Marzo 2011	201103	Marzo	2011	Mujeres	22	Huesca	4	2	Industria y energía
Marzo 2011	201103	Marzo	2011	Hombres	22	Huesca	2	3	Construcción
Marzo 2011	201103	Marzo	2011	Hombres	22	Huesca	55	4	Servicios
Marzo 2011	201103	Marzo	2011	Mujeres	22	Huesca	76	4	Servicios
Marzo 2011	201103	Marzo	2011	Hombres	44	Teruel	4	2	Industria y energía
Marzo 2011	201103	Marzo	2011	Mujeres	44	Teruel	1	2	Industria y energía
Marzo 2011	201103	Marzo	2011	Hombres	44	Teruel	1	3	Construcción
Marzo 2011	201103	Marzo	2011	Mujeres	44	Teruel	1	3	Construcción
Marzo 2011	201103	Marzo	2011	Hombres	44	Teruel	12	4	Servicios
Marzo 2011	201103	Marzo	2011	Mujeres	44	Teruel	13	4	Servicios
Marzo 2011	201103	Marzo	2011	Hombres	50	Zaragoza	2	1	Agricultura, ganadería y pesca
Marzo 2011	201103	Marzo	2011	Mujeres	50	Zaragoza	2	1	Agricultura, ganadería y pesca
Marzo 2011	201103	Marzo	2011	Hombres	50	Zaragoza	37	2	Industria y energía
Marzo 2011	201103	Marzo	2011	Mujeres	50	Zaragoza	28	2	Industria y energía
Marzo 2011	201103	Marzo	2011	Hombres	50	Zaragoza	5	3	Construcción
Marzo 2011	201103	Marzo	2011	Mujeres	50	Zaragoza	7	3	Construcción
Marzo 2011	201103	Marzo	2011	Hombres	50	Zaragoza	126	4	Servicios
Marzo 2011	201103	Marzo	2011	Mujeres	50	Zaragoza	260	4	Servicios
Febrero 2011	201102	Febrero	2011	Hombres	22	Huesca	3	1	Agricultura, ganadería y pesca
Febrero 2011	201102	Febrero	2011	Mujeres	22	Huesca	1	1	Agricultura, ganadería y pesca
Febrero 2011	201102	Febrero	2011	Hombres	22	Huesca	6	2	Industria y energía
Febrero 2011	201102	Febrero	2011	Mujeres	22	Huesca	5	2	Industria y energía
Febrero 2011	201102	Febrero	2011	Hombres	22	Huesca	31	4	Servicios
Febrero 2011	201102	Febrero	2011	Mujeres	22	Huesca	38	4	Servicios
Febrero 2011	201102	Febrero	2011	Hombres	44	Teruel	1	1	Agricultura, ganadería y pesca
Febrero 2011	201102	Febrero	2011	Hombres	44	Teruel	5	2	Industria y energía
Febrero 2011	201102	Febrero	2011	Mujeres	44	Teruel	3	2	Industria y energía
Febrero 2011	201102	Febrero	2011	Hombres	44	Teruel	10	4	Servicios
Febrero 2011	201102	Febrero	2011	Mujeres	44	Teruel	18	4	Servicios
Febrero 2011	201102	Febrero	2011	Mujeres	50	Zaragoza	1	1	Agricultura, ganadería y pesca
Febrero 2011	201102	Febrero	2011	Hombres	50	Zaragoza	37	2	Industria y energía
Febrero 2011	201102	Febrero	2011	Mujeres	50	Zaragoza	26	2	Industria y energía
Febrero 2011	201102	Febrero	2011	Hombres	50	Zaragoza	9	3	Construcción
Febrero 2011	201102	Febrero	2011	Mujeres	50	Zaragoza	1	3	Construcción
Febrero 2011	201102	Febrero	2011	Hombres	50	Zaragoza	114	4	Servicios
Febrero 2011	201102	Febrero	2011	Mujeres	50	Zaragoza	241	4	Servicios
Enero 2011	201101	Enero	2011	Hombres	22	Huesca	1	1	Agricultura, ganadería y pesca
Enero 2011	201101	Enero	2011	Mujeres	22	Huesca	1	1	Agricultura, ganadería y pesca
Enero 2011	201101	Enero	2011	Hombres	22	Huesca	3	2	Industria y energía
Enero 2011	201101	Enero	2011	Mujeres	22	Huesca	4	2	Industria y energía
Enero 2011	201101	Enero	2011	Hombres	22	Huesca	3	3	Construcción
Enero 2011	201101	Enero	2011	Hombres	22	Huesca	21	4	Servicios
Enero 2011	201101	Enero	2011	Mujeres	22	Huesca	35	4	Servicios
Enero 2011	201101	Enero	2011	Hombres	44	Teruel	2	2	Industria y energía
Enero 2011	201101	Enero	2011	Mujeres	44	Teruel	3	2	Industria y energía
Enero 2011	201101	Enero	2011	Hombres	44	Teruel	10	4	Servicios
Enero 2011	201101	Enero	2011	Mujeres	44	Teruel	15	4	Servicios
Enero 2011	201101	Enero	2011	Hombres	50	Zaragoza	1	1	Agricultura, ganadería y pesca
Enero 2011	201101	Enero	2011	Mujeres	50	Zaragoza	1	1	Agricultura, ganadería y pesca
Enero 2011	201101	Enero	2011	Hombres	50	Zaragoza	39	2	Industria y energía
Enero 2011	201101	Enero	2011	Mujeres	50	Zaragoza	26	2	Industria y energía
Enero 2011	201101	Enero	2011	Hombres	50	Zaragoza	9	3	Construcción
Enero 2011	201101	Enero	2011	Mujeres	50	Zaragoza	7	3	Construcción
Enero 2011	201101	Enero	2011	Hombres	50	Zaragoza	99	4	Servicios
Enero 2011	201101	Enero	2011	Mujeres	50	Zaragoza	198	4	Servicios
Diciembre 2010	201012	Diciembre	2010	Hombres	22	Huesca	3	2	Industria y energía
Diciembre 2010	201012	Diciembre	2010	Mujeres	22	Huesca	1	2	Industria y energía
Diciembre 2010	201012	Diciembre	2010	Mujeres	22	Huesca	1	3	Construcción
Diciembre 2010	201012	Diciembre	2010	Hombres	22	Huesca	39	4	Servicios
Diciembre 2010	201012	Diciembre	2010	Mujeres	22	Huesca	54	4	Servicios
Diciembre 2010	201012	Diciembre	2010	Hombres	44	Teruel	3	2	Industria y energía
Diciembre 2010	201012	Diciembre	2010	Mujeres	44	Teruel	7	2	Industria y energía
Diciembre 2010	201012	Diciembre	2010	Hombres	44	Teruel	2	3	Construcción
Diciembre 2010	201012	Diciembre	2010	Mujeres	44	Teruel	1	3	Construcción
Diciembre 2010	201012	Diciembre	2010	Hombres	44	Teruel	10	4	Servicios
Diciembre 2010	201012	Diciembre	2010	Mujeres	44	Teruel	16	4	Servicios
Diciembre 2010	201012	Diciembre	2010	Mujeres	50	Zaragoza	3	1	Agricultura, ganadería y pesca
Diciembre 2010	201012	Diciembre	2010	Hombres	50	Zaragoza	42	2	Industria y energía
Diciembre 2010	201012	Diciembre	2010	Mujeres	50	Zaragoza	23	2	Industria y energía
Diciembre 2010	201012	Diciembre	2010	Hombres	50	Zaragoza	7	3	Construcción
Diciembre 2010	201012	Diciembre	2010	Mujeres	50	Zaragoza	1	3	Construcción
Diciembre 2010	201012	Diciembre	2010	Hombres	50	Zaragoza	116	4	Servicios
Diciembre 2010	201012	Diciembre	2010	Mujeres	50	Zaragoza	182	4	Servicios
Noviembre 2010	201011	Noviembre	2010	Hombres	22	Huesca	1	1	Agricultura, ganadería y pesca
Noviembre 2010	201011	Noviembre	2010	Mujeres	22	Huesca	2	2	Industria y energía
Noviembre 2010	201011	Noviembre	2010	Hombres	22	Huesca	3	3	Construcción
Noviembre 2010	201011	Noviembre	2010	Mujeres	22	Huesca	2	3	Construcción
Noviembre 2010	201011	Noviembre	2010	Hombres	22	Huesca	37	4	Servicios
Noviembre 2010	201011	Noviembre	2010	Mujeres	22	Huesca	37	4	Servicios
Noviembre 2010	201011	Noviembre	2010	Hombres	44	Teruel	3	2	Industria y energía
Noviembre 2010	201011	Noviembre	2010	Mujeres	44	Teruel	3	2	Industria y energía
Noviembre 2010	201011	Noviembre	2010	Hombres	44	Teruel	2	3	Construcción
Noviembre 2010	201011	Noviembre	2010	Hombres	44	Teruel	8	4	Servicios
Noviembre 2010	201011	Noviembre	2010	Mujeres	44	Teruel	22	4	Servicios
Noviembre 2010	201011	Noviembre	2010	Hombres	50	Zaragoza	4	1	Agricultura, ganadería y pesca
Noviembre 2010	201011	Noviembre	2010	Mujeres	50	Zaragoza	1	1	Agricultura, ganadería y pesca
Noviembre 2010	201011	Noviembre	2010	Hombres	50	Zaragoza	44	2	Industria y energía
Noviembre 2010	201011	Noviembre	2010	Mujeres	50	Zaragoza	26	2	Industria y energía
Noviembre 2010	201011	Noviembre	2010	Hombres	50	Zaragoza	8	3	Construcción
Noviembre 2010	201011	Noviembre	2010	Mujeres	50	Zaragoza	1	3	Construcción
Noviembre 2010	201011	Noviembre	2010	Hombres	50	Zaragoza	113	4	Servicios
Noviembre 2010	201011	Noviembre	2010	Mujeres	50	Zaragoza	232	4	Servicios
Octubre 2010	201010	Octubre	2010	Hombres	22	Huesca	1	1	Agricultura, ganadería y pesca
Octubre 2010	201010	Octubre	2010	Hombres	22	Huesca	6	2	Industria y energía
Octubre 2010	201010	Octubre	2010	Mujeres	22	Huesca	5	2	Industria y energía
Octubre 2010	201010	Octubre	2010	Hombres	22	Huesca	3	3	Construcción
Octubre 2010	201010	Octubre	2010	Hombres	22	Huesca	31	4	Servicios
Octubre 2010	201010	Octubre	2010	Mujeres	22	Huesca	49	4	Servicios
Octubre 2010	201010	Octubre	2010	Hombres	44	Teruel	1	1	Agricultura, ganadería y pesca
Octubre 2010	201010	Octubre	2010	Hombres	44	Teruel	2	2	Industria y energía
Octubre 2010	201010	Octubre	2010	Mujeres	44	Teruel	4	2	Industria y energía
Octubre 2010	201010	Octubre	2010	Hombres	44	Teruel	1	3	Construcción
Octubre 2010	201010	Octubre	2010	Hombres	44	Teruel	7	4	Servicios
Octubre 2010	201010	Octubre	2010	Mujeres	44	Teruel	25	4	Servicios
Octubre 2010	201010	Octubre	2010	Hombres	50	Zaragoza	2	1	Agricultura, ganadería y pesca
Octubre 2010	201010	Octubre	2010	Hombres	50	Zaragoza	46	2	Industria y energía
Octubre 2010	201010	Octubre	2010	Mujeres	50	Zaragoza	31	2	Industria y energía
Octubre 2010	201010	Octubre	2010	Hombres	50	Zaragoza	7	3	Construcción
Octubre 2010	201010	Octubre	2010	Mujeres	50	Zaragoza	8	3	Construcción
Octubre 2010	201010	Octubre	2010	Hombres	50	Zaragoza	118	4	Servicios
Octubre 2010	201010	Octubre	2010	Mujeres	50	Zaragoza	234	4	Servicios
Septiembre 2010	201009	Septiembre	2010	Hombres	22	Huesca	1	1	Agricultura, ganadería y pesca
Septiembre 2010	201009	Septiembre	2010	Hombres	22	Huesca	3	2	Industria y energía
Septiembre 2010	201009	Septiembre	2010	Mujeres	22	Huesca	7	2	Industria y energía
Septiembre 2010	201009	Septiembre	2010	Hombres	22	Huesca	3	3	Construcción
Septiembre 2010	201009	Septiembre	2010	Mujeres	22	Huesca	3	3	Construcción
Septiembre 2010	201009	Septiembre	2010	Hombres	22	Huesca	25	4	Servicios
Septiembre 2010	201009	Septiembre	2010	Mujeres	22	Huesca	54	4	Servicios
Septiembre 2010	201009	Septiembre	2010	Hombres	44	Teruel	2	2	Industria y energía
Septiembre 2010	201009	Septiembre	2010	Mujeres	44	Teruel	3	2	Industria y energía
Septiembre 2010	201009	Septiembre	2010	Hombres	44	Teruel	2	3	Construcción
Septiembre 2010	201009	Septiembre	2010	Mujeres	44	Teruel	1	3	Construcción
Septiembre 2010	201009	Septiembre	2010	Hombres	44	Teruel	7	4	Servicios
Septiembre 2010	201009	Septiembre	2010	Mujeres	44	Teruel	15	4	Servicios
Septiembre 2010	201009	Septiembre	2010	Hombres	50	Zaragoza	1	1	Agricultura, ganadería y pesca
Septiembre 2010	201009	Septiembre	2010	Mujeres	50	Zaragoza	2	1	Agricultura, ganadería y pesca
Septiembre 2010	201009	Septiembre	2010	Hombres	50	Zaragoza	53	2	Industria y energía
Septiembre 2010	201009	Septiembre	2010	Mujeres	50	Zaragoza	30	2	Industria y energía
Septiembre 2010	201009	Septiembre	2010	Hombres	50	Zaragoza	12	3	Construcción
Septiembre 2010	201009	Septiembre	2010	Mujeres	50	Zaragoza	3	3	Construcción
Septiembre 2010	201009	Septiembre	2010	Hombres	50	Zaragoza	126	4	Servicios
Septiembre 2010	201009	Septiembre	2010	Mujeres	50	Zaragoza	239	4	Servicios
Agosto 2010	201008	Agosto	2010	Hombres	22	Huesca	2	1	Agricultura, ganadería y pesca
Agosto 2010	201008	Agosto	2010	Mujeres	22	Huesca	1	1	Agricultura, ganadería y pesca
Agosto 2010	201008	Agosto	2010	Hombres	22	Huesca	8	2	Industria y energía
Agosto 2010	201008	Agosto	2010	Hombres	22	Huesca	4	3	Construcción
Agosto 2010	201008	Agosto	2010	Hombres	22	Huesca	31	4	Servicios
Agosto 2010	201008	Agosto	2010	Mujeres	22	Huesca	49	4	Servicios
Agosto 2010	201008	Agosto	2010	Hombres	44	Teruel	4	2	Industria y energía
Agosto 2010	201008	Agosto	2010	Mujeres	44	Teruel	3	2	Industria y energía
Agosto 2010	201008	Agosto	2010	Hombres	44	Teruel	1	3	Construcción
Agosto 2010	201008	Agosto	2010	Mujeres	44	Teruel	2	3	Construcción
Agosto 2010	201008	Agosto	2010	Hombres	44	Teruel	7	4	Servicios
Agosto 2010	201008	Agosto	2010	Mujeres	44	Teruel	21	4	Servicios
Agosto 2010	201008	Agosto	2010	Mujeres	50	Zaragoza	2	1	Agricultura, ganadería y pesca
Agosto 2010	201008	Agosto	2010	Hombres	50	Zaragoza	15	2	Industria y energía
Agosto 2010	201008	Agosto	2010	Mujeres	50	Zaragoza	18	2	Industria y energía
Agosto 2010	201008	Agosto	2010	Hombres	50	Zaragoza	9	3	Construcción
Agosto 2010	201008	Agosto	2010	Mujeres	50	Zaragoza	3	3	Construcción
Agosto 2010	201008	Agosto	2010	Hombres	50	Zaragoza	93	4	Servicios
Agosto 2010	201008	Agosto	2010	Mujeres	50	Zaragoza	152	4	Servicios
Julio 2010	201007	Julio	2010	Hombres	22	Huesca	2	1	Agricultura, ganadería y pesca
Julio 2010	201007	Julio	2010	Mujeres	22	Huesca	1	1	Agricultura, ganadería y pesca
Julio 2010	201007	Julio	2010	Hombres	22	Huesca	9	2	Industria y energía
Julio 2010	201007	Julio	2010	Mujeres	22	Huesca	3	2	Industria y energía
Julio 2010	201007	Julio	2010	Hombres	22	Huesca	3	3	Construcción
Julio 2010	201007	Julio	2010	Mujeres	22	Huesca	1	3	Construcción
Julio 2010	201007	Julio	2010	Hombres	22	Huesca	56	4	Servicios
Julio 2010	201007	Julio	2010	Mujeres	22	Huesca	75	4	Servicios
Julio 2010	201007	Julio	2010	Hombres	44	Teruel	3	2	Industria y energía
Julio 2010	201007	Julio	2010	Mujeres	44	Teruel	7	2	Industria y energía
Julio 2010	201007	Julio	2010	Hombres	44	Teruel	2	3	Construcción
Julio 2010	201007	Julio	2010	Hombres	44	Teruel	8	4	Servicios
Julio 2010	201007	Julio	2010	Mujeres	44	Teruel	32	4	Servicios
Julio 2010	201007	Julio	2010	Hombres	50	Zaragoza	1	1	Agricultura, ganadería y pesca
Julio 2010	201007	Julio	2010	Mujeres	50	Zaragoza	1	1	Agricultura, ganadería y pesca
Julio 2010	201007	Julio	2010	Hombres	50	Zaragoza	49	2	Industria y energía
Julio 2010	201007	Julio	2010	Mujeres	50	Zaragoza	24	2	Industria y energía
Julio 2010	201007	Julio	2010	Hombres	50	Zaragoza	9	3	Construcción
Julio 2010	201007	Julio	2010	Mujeres	50	Zaragoza	7	3	Construcción
Julio 2010	201007	Julio	2010	Hombres	50	Zaragoza	126	4	Servicios
Julio 2010	201007	Julio	2010	Mujeres	50	Zaragoza	182	4	Servicios
Junio 2010	201006	Junio	2010	Hombres	22	Huesca	5	1	Agricultura, ganadería y pesca
Junio 2010	201006	Junio	2010	Mujeres	22	Huesca	1	1	Agricultura, ganadería y pesca
Junio 2010	201006	Junio	2010	Hombres	22	Huesca	17	2	Industria y energía
Junio 2010	201006	Junio	2010	Mujeres	22	Huesca	5	2	Industria y energía
Junio 2010	201006	Junio	2010	Hombres	22	Huesca	9	3	Construcción
Junio 2010	201006	Junio	2010	Mujeres	22	Huesca	3	3	Construcción
Junio 2010	201006	Junio	2010	Hombres	22	Huesca	58	4	Servicios
Junio 2010	201006	Junio	2010	Mujeres	22	Huesca	93	4	Servicios
Junio 2010	201006	Junio	2010	Hombres	44	Teruel	3	1	Agricultura, ganadería y pesca
Junio 2010	201006	Junio	2010	Hombres	44	Teruel	9	2	Industria y energía
Junio 2010	201006	Junio	2010	Mujeres	44	Teruel	1	2	Industria y energía
Junio 2010	201006	Junio	2010	Hombres	44	Teruel	8	3	Construcción
Junio 2010	201006	Junio	2010	Hombres	44	Teruel	12	4	Servicios
Junio 2010	201006	Junio	2010	Mujeres	44	Teruel	25	4	Servicios
Junio 2010	201006	Junio	2010	Hombres	50	Zaragoza	5	1	Agricultura, ganadería y pesca
Junio 2010	201006	Junio	2010	Mujeres	50	Zaragoza	3	1	Agricultura, ganadería y pesca
Junio 2010	201006	Junio	2010	Hombres	50	Zaragoza	53	2	Industria y energía
Junio 2010	201006	Junio	2010	Mujeres	50	Zaragoza	43	2	Industria y energía
Junio 2010	201006	Junio	2010	Hombres	50	Zaragoza	20	3	Construcción
Junio 2010	201006	Junio	2010	Mujeres	50	Zaragoza	11	3	Construcción
Junio 2010	201006	Junio	2010	Hombres	50	Zaragoza	196	4	Servicios
Junio 2010	201006	Junio	2010	Mujeres	50	Zaragoza	429	4	Servicios
Mayo 2010	201005	Mayo	2010	Hombres	22	Huesca	6	1	Agricultura, ganadería y pesca
Mayo 2010	201005	Mayo	2010	Hombres	22	Huesca	16	2	Industria y energía
Mayo 2010	201005	Mayo	2010	Mujeres	22	Huesca	5	2	Industria y energía
Mayo 2010	201005	Mayo	2010	Hombres	22	Huesca	12	3	Construcción
Mayo 2010	201005	Mayo	2010	Mujeres	22	Huesca	1	3	Construcción
Mayo 2010	201005	Mayo	2010	Hombres	22	Huesca	27	4	Servicios
Mayo 2010	201005	Mayo	2010	Mujeres	22	Huesca	72	4	Servicios
Mayo 2010	201005	Mayo	2010	Hombres	44	Teruel	2	1	Agricultura, ganadería y pesca
Mayo 2010	201005	Mayo	2010	Hombres	44	Teruel	6	2	Industria y energía
Mayo 2010	201005	Mayo	2010	Mujeres	44	Teruel	4	2	Industria y energía
