Municipio código	Municipio nombre	Año	Población	Censo electoral	Participación	Abstención	Votos nulos	Votos blancos	Votos a candidaturas	% Participación
44195	Rillo	2015	106	92	61	31	0	2	59	66,304347826087
44195	Rillo	2016	97	88	60	28	0	1	59	68,1818181818182
44195	Rillo	2019	93	84	66	18	1	1	64	78,5714285714286
44196	Riodeva	2008	186	177	128	49	1	0	127	72,316384180791
44196	Riodeva	2011	180	152	116	36	2	2	112	76,3157894736842
44196	Riodeva	2015	165	134	102	32	0	1	101	76,1194029850746
44196	Riodeva	2016	163	131	101	30	3	2	96	77,0992366412214
44196	Riodeva	2019	144	125	96	29	1	2	93	76,8
44197	Ródenas	2008	86	68	42	26	0	0	42	61,7647058823529
44197	Ródenas	2011	79	60	37	23	0	1	36	61,6666666666667
44197	Ródenas	2015	75	58	34	24	0	0	34	58,6206896551724
44197	Ródenas	2016	66	56	36	20	0	0	36	64,2857142857143
44197	Ródenas	2019	61	50	35	15	0	0	35	70
44198	Royuela	2008	224	205	160	45	1	0	159	78,0487804878049
44198	Royuela	2011	248	205	160	45	0	5	155	78,0487804878049
44198	Royuela	2015	227	187	151	36	3	3	145	80,7486631016043
44198	Royuela	2016	221	182	147	35	1	4	142	80,7692307692308
44198	Royuela	2019	206	181	151	30	6	1	144	83,4254143646409
44199	Rubiales	2008	58	55	46	9	1	2	43	83,6363636363636
44199	Rubiales	2011	57	52	40	12	1	0	39	76,9230769230769
44199	Rubiales	2015	51	43	36	7	0	1	35	83,7209302325581
44199	Rubiales	2016	53	44	41	3	0	2	39	93,1818181818182
44199	Rubiales	2019	50	39	39	0	1	5	33	100
44200	Rubielos de la Cérida	2008	54	48	32	16	0	0	32	66,6666666666667
44200	Rubielos de la Cérida	2011	45	41	30	11	0	0	30	73,1707317073171
44200	Rubielos de la Cérida	2015	41	40	22	18	0	0	22	55
44200	Rubielos de la Cérida	2016	41	39	26	13	0	0	26	66,6666666666667
44200	Rubielos de la Cérida	2019	38	39	25	14	0	0	25	64,1025641025641
44201	Rubielos de Mora	2008	752	531	464	67	2	3	459	87,3822975517891
44201	Rubielos de Mora	2011	772	526	449	77	6	9	434	85,361216730038
44201	Rubielos de Mora	2015	687	497	414	83	4	2	408	83,2997987927565
44201	Rubielos de Mora	2016	661	495	411	84	5	0	406	83,030303030303
44201	Rubielos de Mora	2019	627	478	417	61	5	3	409	87,2384937238494
44203	Salcedillo	2008	12	9	9	0	0	1	8	100
44203	Salcedillo	2011	8	8	8	0	0	0	8	100
44203	Salcedillo	2015	10	10	8	2	0	0	8	80
44203	Salcedillo	2016	13	10	10	0	0	0	10	100
44203	Salcedillo	2019	17	9	9	0	0	0	9	100
44204	Saldón	2008	30	31	24	7	0	0	24	77,4193548387097
44204	Saldón	2011	29	24	21	3	0	0	21	87,5
44204	Saldón	2015	27	25	22	3	0	0	22	88
44204	Saldón	2016	27	24	21	3	0	0	21	87,5
44204	Saldón	2019	26	27	22	5	0	0	22	81,4814814814815
44205	Samper de Calanda	2008	1003	836	613	223	6	3	604	73,3253588516746
44205	Samper de Calanda	2011	925	757	541	216	14	12	515	71,4663143989432
44205	Samper de Calanda	2015	861	712	474	238	6	6	462	66,5730337078652
44205	Samper de Calanda	2016	854	700	460	240	7	4	449	65,7142857142857
44205	Samper de Calanda	2019	783	634	444	190	18	9	417	70,0315457413249
44206	San Agustín	2008	165	132	104	28	4	1	99	78,7878787878788
44206	San Agustín	2011	150	156	119	37	2	3	114	76,2820512820513
44206	San Agustín	2015	141	112	90	22	2	0	88	80,3571428571429
44206	San Agustín	2016	141	114	90	24	3	0	87	78,9473684210526
44206	San Agustín	2019	125	103	83	20	1	0	82	80,5825242718447
44207	San Martín del Río	2008	229	208	161	47	5	0	156	77,4038461538462
44207	San Martín del Río	2011	199	187	147	40	1	5	141	78,6096256684492
44207	San Martín del Río	2015	179	158	119	39	4	0	115	75,3164556962025
44207	San Martín del Río	2016	174	156	118	38	3	4	111	75,6410256410256
44207	San Martín del Río	2019	148	130	101	29	0	1	100	77,6923076923077
44208	Santa Cruz de Nogueras	2008	37	32	21	11	0	0	21	65,625
44208	Santa Cruz de Nogueras	2011	36	32	23	9	0	1	22	71,875
44208	Santa Cruz de Nogueras	2015	42	34	22	12	0	0	22	64,7058823529412
44208	Santa Cruz de Nogueras	2016	39	37	22	15	0	0	22	59,4594594594595
44208	Santa Cruz de Nogueras	2019	37	26	22	4	0	0	22	84,6153846153846
44209	Santa Eulalia	2008	1143	942	743	199	7	11	725	78,8747346072187
44209	Santa Eulalia	2011	1152	892	666	226	17	6	643	74,6636771300448
44209	Santa Eulalia	2015	1111	839	640	199	17	3	620	76,2812872467223
44209	Santa Eulalia	2016	1081	833	611	222	9	6	596	73,3493397358944
44209	Santa Eulalia	2019	1037	815	606	209	14	2	590	74,3558282208589
44210	Sarrión	2008	1085	788	622	166	3	10	609	78,9340101522843
44210	Sarrión	2011	1140	754	573	181	6	3	564	75,9946949602122
44210	Sarrión	2015	1152	759	597	162	1	2	594	78,6561264822134
44210	Sarrión	2016	1167	746	554	192	9	3	542	74,2627345844504
44210	Sarrión	2019	1133	743	600	143	6	8	586	80,7537012113055
44211	Segura de los Baños	2008	39	38	30	8	0	0	30	78,9473684210526
44211	Segura de los Baños	2011	40	39	32	7	0	2	30	82,0512820512821
44211	Segura de los Baños	2015	39	40	30	10	0	0	30	75
44211	Segura de los Baños	2016	40	42	35	7	0	0	35	83,3333333333333
44211	Segura de los Baños	2019	39	35	24	11	0	0	24	68,5714285714286
44212	Seno	2008	45	42	30	12	1	0	29	71,4285714285714
44212	Seno	2011	49	45	35	10	0	0	35	77,7777777777778
44212	Seno	2015	42	41	32	9	0	0	32	78,0487804878049
44212	Seno	2016	43	39	37	2	0	1	36	94,8717948717949
44212	Seno	2019	39	41	32	9	0	0	32	78,0487804878049
44213	Singra	2008	98	75	62	13	0	0	62	82,6666666666667
44213	Singra	2011	98	61	48	13	0	0	48	78,6885245901639
44213	Singra	2015	76	63	47	16	0	0	47	74,6031746031746
44213	Singra	2016	80	62	50	12	0	0	50	80,6451612903226
44213	Singra	2019	80	65	46	19	0	0	46	70,7692307692308
44215	Terriente	2008	192	156	108	48	0	0	108	69,2307692307692
44215	Terriente	2011	186	156	100	56	0	2	98	64,1025641025641
44215	Terriente	2015	177	156	105	51	2	2	101	67,3076923076923
44215	Terriente	2016	178	159	109	50	0	2	107	68,5534591194969
44215	Terriente	2019	183	168	121	47	1	1	119	72,0238095238095
44216	Teruel	2008	34236	25534	19793	5741	178	292	19323	77,5162528393515
44216	Teruel	2011	35241	25877	18461	7416	404	467	17590	71,3413455964756
44216	Teruel	2015	35675	26539	19700	6839	275	248	19177	74,2303779343608
44216	Teruel	2016	35590	26555	18997	7558	260	168	18569	71,5383167011862
44216	Teruel	2019	35691	26922	20603	6319	324	204	20075	76,528489711017
44217	Toril y Masegoso	2008	46	35	24	11	0	0	24	68,5714285714286
44217	Toril y Masegoso	2011	34	37	28	9	1	0	27	75,6756756756757
44217	Toril y Masegoso	2015	32	28	20	8	0	0	20	71,4285714285714
44217	Toril y Masegoso	2016	30	29	25	4	0	3	22	86,2068965517241
44217	Toril y Masegoso	2019	30	31	25	6	0	0	25	80,6451612903226
44218	Tormón	2008	33	40	27	13	0	1	26	67,5
44218	Tormón	2011	32	37	26	11	0	2	24	70,2702702702703
44218	Tormón	2015	28	37	26	11	0	0	26	70,2702702702703
44218	Tormón	2016	34	35	28	7	0	1	27	80
44218	Tormón	2019	31	31	25	6	0	2	23	80,6451612903226
44219	Tornos	2008	250	224	180	44	3	1	176	80,3571428571429
44219	Tornos	2011	232	207	159	48	2	1	156	76,8115942028986
44219	Tornos	2015	231	198	141	57	7	4	130	71,2121212121212
44219	Tornos	2016	235	194	145	49	2	1	142	74,7422680412371
44219	Tornos	2019	213	173	142	31	6	1	135	82,0809248554913
44220	Torralba de los Sisones	2008	224	161	111	50	1	0	110	68,944099378882
44220	Torralba de los Sisones	2011	216	137	97	40	1	1	95	70,8029197080292
44220	Torralba de los Sisones	2015	170	121	85	36	3	2	80	70,2479338842975
44220	Torralba de los Sisones	2016	157	121	84	37	1	1	82	69,4214876033058
44220	Torralba de los Sisones	2019	156	113	92	21	3	0	89	81,4159292035398
44221	Torrecilla de Alcañiz	2008	450	386	326	60	3	0	323	84,4559585492228
44221	Torrecilla de Alcañiz	2011	440	377	305	72	8	6	291	80,9018567639257
44221	Torrecilla de Alcañiz	2015	415	365	298	67	2	2	294	81,6438356164384
44221	Torrecilla de Alcañiz	2016	407	372	303	69	3	1	299	81,4516129032258
44221	Torrecilla de Alcañiz	2019	423	384	320	64	5	2	313	83,3333333333333
44222	Torrecilla del Rebollar	2008	161	148	105	43	0	0	105	70,9459459459459
44222	Torrecilla del Rebollar	2011	151	136	99	37	0	2	97	72,7941176470588
44222	Torrecilla del Rebollar	2015	142	137	96	41	0	0	96	70,0729927007299
44222	Torrecilla del Rebollar	2016	144	131	98	33	0	0	98	74,8091603053435
44222	Torrecilla del Rebollar	2019	127	122	102	20	0	1	101	83,6065573770492
44223	Torre de Arcas	2008	112	96	75	21	0	0	75	78,125
44223	Torre de Arcas	2011	96	80	55	25	0	0	55	68,75
44223	Torre de Arcas	2015	83	75	55	20	0	2	53	73,3333333333333
44223	Torre de Arcas	2016	81	72	54	18	0	0	54	75
44223	Torre de Arcas	2019	89	73	58	15	0	0	58	79,4520547945205
44224	Torre de las Arcas	2008	36	28	17	11	0	2	15	60,7142857142857
44224	Torre de las Arcas	2011	37	26	15	11	0	0	15	57,6923076923077
44224	Torre de las Arcas	2015	28	22	14	8	0	0	14	63,6363636363636
44224	Torre de las Arcas	2016	29	22	14	8	0	0	14	63,6363636363636
44224	Torre de las Arcas	2019	28	21	15	6	0	0	15	71,4285714285714
44225	Torre del Compte	2008	172	143	123	20	0	2	121	86,013986013986
44225	Torre del Compte	2011	153	129	100	29	2	5	93	77,5193798449612
44225	Torre del Compte	2015	142	111	76	35	0	4	72	68,4684684684685
44225	Torre del Compte	2016	137	107	74	33	0	1	73	69,1588785046729
44225	Torre del Compte	2019	132	103	82	21	1	0	81	79,6116504854369
44226	Torrelacárcel	2008	225	192	146	46	2	2	142	76,0416666666667
44226	Torrelacárcel	2011	223	163	112	51	0	3	109	68,7116564417178
44226	Torrelacárcel	2015	197	141	102	39	2	2	98	72,3404255319149
44226	Torrelacárcel	2016	184	140	98	42	0	2	96	70
44226	Torrelacárcel	2019	154	124	87	37	4	2	81	70,1612903225806
44227	Torre los Negros	2008	103	84	69	15	0	0	69	82,1428571428571
44227	Torre los Negros	2011	105	81	59	22	0	0	59	72,8395061728395
44227	Torre los Negros	2015	94	75	63	12	0	0	63	84
44227	Torre los Negros	2016	90	74	63	11	1	0	62	85,1351351351351
44227	Torre los Negros	2019	88	72	61	11	0	0	61	84,7222222222222
44228	Torremocha de Jiloca	2008	141	130	100	30	0	0	100	76,9230769230769
44228	Torremocha de Jiloca	2011	148	121	97	24	1	2	94	80,1652892561983
44228	Torremocha de Jiloca	2015	126	99	79	20	0	1	78	79,7979797979798
44228	Torremocha de Jiloca	2016	110	100	82	18	0	0	82	82
44228	Torremocha de Jiloca	2019	107	99	83	16	0	0	83	83,8383838383838
44229	Torres de Albarracín	2008	148	129	104	25	0	0	104	80,6201550387597
44229	Torres de Albarracín	2011	175	150	108	42	1	5	102	72
44229	Torres de Albarracín	2015	174	151	108	43	1	1	106	71,523178807947
44229	Torres de Albarracín	2016	181	152	112	40	1	3	108	73,6842105263158
44229	Torres de Albarracín	2019	183	143	110	33	2	4	104	76,9230769230769
44230	Torrevelilla	2008	194	151	121	30	3	1	117	80,1324503311258
44230	Torrevelilla	2011	214	154	127	27	0	3	124	82,4675324675325
44230	Torrevelilla	2015	208	155	126	29	0	2	124	81,2903225806452
44230	Torrevelilla	2016	200	155	123	32	0	2	121	79,3548387096774
44230	Torrevelilla	2019	189	152	112	40	1	1	110	73,6842105263158
44231	Torrijas	2008	70	69	51	18	0	0	51	73,9130434782609
44231	Torrijas	2011	66	54	38	16	2	2	34	70,3703703703704
44231	Torrijas	2015	45	38	32	6	0	0	32	84,2105263157895
44231	Torrijas	2016	45	38	33	5	0	0	33	86,8421052631579
44231	Torrijas	2019	38	36	33	3	1	0	32	91,6666666666667
44232	Torrijo del Campo	2008	579	442	344	98	5	4	335	77,8280542986425
44232	Torrijo del Campo	2011	539	408	301	107	6	5	290	73,7745098039216
44232	Torrijo del Campo	2015	509	391	286	105	7	4	275	73,1457800511509
44232	Torrijo del Campo	2016	489	378	284	94	8	6	270	75,1322751322751
44232	Torrijo del Campo	2019	447	368	284	84	11	2	271	77,1739130434783
44234	Tramacastiel	2008	100	88	72	16	2	0	70	81,8181818181818
44234	Tramacastiel	2011	98	76	63	13	0	0	63	82,8947368421053
44234	Tramacastiel	2015	74	62	48	14	0	1	47	77,4193548387097
44234	Tramacastiel	2016	75	61	51	10	0	1	50	83,6065573770492
44234	Tramacastiel	2019	64	70	57	13	0	1	56	81,4285714285714
44235	Tramacastilla	2008	129	112	94	18	2	0	92	83,9285714285714
44235	Tramacastilla	2011	107	103	71	32	3	0	68	68,9320388349515
44235	Tramacastilla	2015	120	91	71	20	1	2	68	78,021978021978
44235	Tramacastilla	2016	107	92	62	30	2	0	60	67,3913043478261
44235	Tramacastilla	2019	106	89	67	22	1	2	64	75,2808988764045
44236	Tronchón	2008	101	75	56	19	0	1	55	74,6666666666667
44236	Tronchón	2011	106	77	48	29	1	0	47	62,3376623376623
44236	Tronchón	2015	82	59	45	14	0	0	45	76,271186440678
44236	Tronchón	2016	68	63	48	15	1	0	47	76,1904761904762
44236	Tronchón	2019	65	59	44	15	0	0	44	74,5762711864407
44237	Urrea de Gaén	2008	540	463	397	66	1	2	394	85,7451403887689
44237	Urrea de Gaén	2011	525	450	352	98	9	5	338	78,2222222222222
44237	Urrea de Gaén	2015	494	408	327	81	6	2	319	80,1470588235294
44237	Urrea de Gaén	2016	488	398	304	94	3	4	297	76,3819095477387
44237	Urrea de Gaén	2019	436	368	299	69	6	2	291	81,25
44238	Utrillas	2008	3346	2534	1925	609	16	14	1895	75,9668508287293
44238	Utrillas	2011	3309	2475	1718	757	26	50	1642	69,4141414141414
44238	Utrillas	2015	3194	2345	1748	597	14	7	1727	74,5415778251599
44238	Utrillas	2016	3110	2323	1603	720	13	5	1585	69,0055962117951
44238	Utrillas	2019	2970	2294	1763	531	20	10	1733	76,8526591107236
44239	Valacloche	2008	24	38	32	6	0	0	32	84,2105263157895
44239	Valacloche	2011	30	29	25	4	0	1	24	86,2068965517241
44239	Valacloche	2015	23	22	20	2	0	0	20	90,9090909090909
44239	Valacloche	2016	27	22	20	2	0	0	20	90,9090909090909
44239	Valacloche	2019	21	22	19	3	0	0	19	86,3636363636364
44240	Valbona	2008	215	170	145	25	1	2	142	85,2941176470588
44240	Valbona	2011	224	168	135	33	3	2	130	80,3571428571429
44240	Valbona	2015	198	161	128	33	3	0	125	79,5031055900621
44240	Valbona	2016	193	158	130	28	1	0	129	82,2784810126582
44240	Valbona	2019	174	149	121	28	0	0	121	81,2080536912752
44241	Valdealgorfa	2008	686	599	491	108	4	3	484	81,9699499165275
44241	Valdealgorfa	2011	685	575	442	133	15	4	423	76,8695652173913
44241	Valdealgorfa	2015	650	537	408	129	5	2	401	75,9776536312849
44241	Valdealgorfa	2016	664	533	396	137	7	0	389	74,296435272045
44241	Valdealgorfa	2019	622	506	416	90	9	1	406	82,2134387351779
44243	Valdecuenca	2008	47	41	30	11	1	1	28	73,1707317073171
44243	Valdecuenca	2011	56	38	27	11	1	3	23	71,0526315789474
44243	Valdecuenca	2015	40	23	18	5	0	0	18	78,2608695652174
44243	Valdecuenca	2016	40	24	20	4	0	0	20	83,3333333333333
44243	Valdecuenca	2019	35	27	24	3	1	0	23	88,8888888888889
44244	Valdelinares	2008	123	99	60	39	0	2	58	60,6060606060606
44244	Valdelinares	2011	116	93	56	37	0	5	51	60,2150537634409
44244	Valdelinares	2015	90	75	39	36	0	0	39	52
44244	Valdelinares	2016	85	75	47	28	0	1	46	62,6666666666667
44244	Valdelinares	2019	87	68	48	20	0	4	44	70,5882352941176
44245	Valdeltormo	2008	352	292	225	67	0	0	225	77,0547945205479
44245	Valdeltormo	2011	328	274	189	85	5	1	183	68,978102189781
44245	Valdeltormo	2015	315	250	189	61	3	1	185	75,6
44245	Valdeltormo	2016	312	248	179	69	3	2	174	72,1774193548387
44245	Valdeltormo	2019	279	245	176	69	5	1	170	71,8367346938776
44246	Valderrobres	2008	2189	1569	1111	458	13	15	1083	70,8094327597196
44246	Valderrobres	2011	2290	1591	1030	561	33	15	982	64,7391577624136
44246	Valderrobres	2015	2337	1554	1092	462	12	13	1067	70,2702702702703
44246	Valderrobres	2016	2342	1543	1045	498	18	12	1015	67,7252106286455
44246	Valderrobres	2019	2388	1590	1173	417	23	11	1139	73,7735849056604
44247	Valjunquera	2008	411	353	266	87	1	3	262	75,3541076487252
44247	Valjunquera	2011	403	335	251	84	8	10	233	74,9253731343284
44247	Valjunquera	2015	365	314	230	84	2	2	226	73,2484076433121
44247	Valjunquera	2016	358	316	218	98	3	3	212	68,9873417721519
44247	Valjunquera	2019	325	287	216	71	1	6	209	75,2613240418118
44249	Vallecillo (El)	2008	54	44	32	12	0	1	31	72,7272727272727
44249	Vallecillo (El)	2011	47	58	40	18	0	1	39	68,9655172413793
44249	Vallecillo (El)	2015	50	57	47	10	0	3	44	82,4561403508772
44249	Vallecillo (El)	2016	60	55	44	11	0	2	42	80
44249	Vallecillo (El)	2019	48	46	37	9	0	1	36	80,4347826086957
44250	Veguillas de la Sierra	2008	28	29	19	10	0	0	19	65,5172413793103
44250	Veguillas de la Sierra	2011	28	20	11	9	0	1	10	55
44250	Veguillas de la Sierra	2015	23	19	12	7	0	2	10	63,1578947368421
44250	Veguillas de la Sierra	2016	22	19	12	7	0	0	12	63,1578947368421
44250	Veguillas de la Sierra	2019	20	19	15	4	0	0	15	78,9473684210526
44251	Villafranca del Campo	2008	360	286	252	34	2	0	250	88,1118881118881
44251	Villafranca del Campo	2011	352	271	218	53	0	5	213	80,4428044280443
44251	Villafranca del Campo	2015	314	254	202	52	8	2	192	79,5275590551181
44251	Villafranca del Campo	2016	299	254	198	56	7	1	190	77,9527559055118
44251	Villafranca del Campo	2019	297	242	197	45	10	0	187	81,404958677686
44252	Villahermosa del Campo	2008	92	76	58	18	0	0	58	76,3157894736842
44252	Villahermosa del Campo	2011	99	78	63	15	3	0	60	80,7692307692308
44252	Villahermosa del Campo	2015	104	85	67	18	1	0	66	78,8235294117647
44252	Villahermosa del Campo	2016	103	86	65	21	0	0	65	75,5813953488372
44252	Villahermosa del Campo	2019	94	75	56	19	0	1	55	74,6666666666667
44256	Villanueva del Rebollar de la Sierra	2008	50	42	40	2	0	0	40	95,2380952380952
44256	Villanueva del Rebollar de la Sierra	2011	53	37	35	2	0	9	26	94,5945945945946
44256	Villanueva del Rebollar de la Sierra	2015	52	39	34	5	0	1	33	87,1794871794872
44256	Villanueva del Rebollar de la Sierra	2016	51	38	34	4	0	0	34	89,4736842105263
44256	Villanueva del Rebollar de la Sierra	2019	47	34	32	2	0	1	31	94,1176470588235
44257	Villar del Cobo	2008	216	201	152	49	0	1	151	75,6218905472637
44257	Villar del Cobo	2011	208	184	132	52	1	6	125	71,7391304347826
44257	Villar del Cobo	2015	190	167	120	47	0	1	119	71,8562874251497
44257	Villar del Cobo	2016	189	166	123	43	4	1	118	74,0963855421687
44257	Villar del Cobo	2019	164	154	110	44	1	1	108	71,4285714285714
44258	Villar del Salz	2008	93	88	64	24	1	0	63	72,7272727272727
44258	Villar del Salz	2011	83	75	56	19	1	0	55	74,6666666666667
44258	Villar del Salz	2015	75	69	46	23	0	0	46	66,6666666666667
44258	Villar del Salz	2016	74	67	47	20	0	0	47	70,1492537313433
44258	Villar del Salz	2019	60	53	44	9	0	0	44	83,0188679245283
44260	Villarluengo	2008	204	161	113	48	0	0	113	70,1863354037267
44260	Villarluengo	2011	188	160	117	43	2	5	110	73,125
44260	Villarluengo	2015	194	139	100	39	2	2	96	71,9424460431655
44260	Villarluengo	2016	189	137	91	46	2	3	86	66,4233576642336
44260	Villarluengo	2019	177	138	91	47	1	1	89	65,9420289855072
44261	Villarquemado	2008	934	795	646	149	3	3	640	81,2578616352201
44261	Villarquemado	2011	940	777	600	177	6	8	586	77,2200772200772
44261	Villarquemado	2015	886	734	552	182	10	8	534	75,2043596730245
44261	Villarquemado	2016	869	739	536	203	7	6	523	72,5304465493911
44261	Villarquemado	2019	862	722	584	138	6	8	570	80,8864265927978
44262	Villarroya de los Pinares	2008	194	164	128	36	2	2	124	78,0487804878049
44262	Villarroya de los Pinares	2011	177	141	114	27	1	2	111	80,8510638297872
44262	Villarroya de los Pinares	2015	160	137	107	30	0	1	106	78,1021897810219
44262	Villarroya de los Pinares	2016	163	135	108	27	1	2	105	80
44262	Villarroya de los Pinares	2019	160	143	115	28	3	0	112	80,4195804195804
44263	Villastar	2008	351	286	241	45	6	4	231	84,2657342657343
44263	Villastar	2011	450	332	249	83	6	10	233	75
44263	Villastar	2015	522	369	265	104	6	2	257	71,8157181571816
44263	Villastar	2016	526	376	266	110	3	3	260	70,7446808510638
44263	Villastar	2019	494	377	296	81	11	3	282	78,5145888594164
44264	Villel	2008	367	274	227	47	0	1	226	82,8467153284672
44264	Villel	2011	366	249	196	53	3	1	192	78,714859437751
44264	Villel	2015	348	253	213	40	1	2	210	84,1897233201581
44264	Villel	2016	342	248	191	57	2	1	188	77,0161290322581
44264	Villel	2019	327	248	175	73	4	0	171	70,5645161290323
44265	Vinaceite	2008	332	228	192	36	3	3	186	84,2105263157895
44265	Vinaceite	2011	314	203	169	34	11	6	152	83,2512315270936
44265	Vinaceite	2015	274	188	144	44	6	2	136	76,5957446808511
44265	Vinaceite	2016	262	186	141	45	3	2	136	75,8064516129032
44265	Vinaceite	2019	249	181	153	28	5	1	147	84,5303867403315
44266	Visiedo	2008	157	148	128	20	0	1	127	86,4864864864865
44266	Visiedo	2011	149	134	107	27	2	2	103	79,8507462686567
44266	Visiedo	2015	137	118	96	22	0	0	96	81,3559322033898
44266	Visiedo	2016	133	115	90	25	0	0	90	78,2608695652174
44266	Visiedo	2019	125	102	89	13	3	1	85	87,2549019607843
44267	Vivel del Río Martín	2008	92	81	60	21	1	1	58	74,0740740740741
44267	Vivel del Río Martín	2011	86	79	63	16	2	2	59	79,746835443038
44267	Vivel del Río Martín	2015	78	71	50	21	0	0	50	70,4225352112676
44267	Vivel del Río Martín	2016	83	70	57	13	1	0	56	81,4285714285714
44267	Vivel del Río Martín	2019	79	71	53	18	1	0	52	74,6478873239437
44268	Zoma (La)	2008	23	27	24	3	1	0	23	88,8888888888889
44268	Zoma (La)	2011	22	30	25	5	0	0	25	83,3333333333333
44268	Zoma (La)	2015	19	28	24	4	0	0	24	85,7142857142857
44268	Zoma (La)	2016	18	25	25	0	1	0	24	100
44268	Zoma (La)	2019	16	32	30	2	0	0	30	93,75
50001	Abanto	2008	145	141	100	41	0	0	100	70,9219858156028
50001	Abanto	2011	124	130	96	34	0	0	96	73,8461538461538
50001	Abanto	2015	113	115	81	34	1	0	80	70,4347826086957
50001	Abanto	2016	113	100	77	23	0	0	77	77
50001	Abanto	2019	97	88	71	17	1	0	70	80,6818181818182
50002	Acered	2008	204	183	148	35	3	3	142	80,8743169398907
50002	Acered	2011	160	166	130	36	0	2	128	78,3132530120482
50002	Acered	2015	220	148	105	43	3	0	102	70,9459459459459
50002	Acered	2016	217	143	108	35	4	1	103	75,5244755244755
50002	Acered	2019	165	125	96	29	5	1	90	76,8
50003	Agón	2008	172	153	122	31	1	1	120	79,7385620915033
50003	Agón	2011	166	141	108	33	0	3	105	76,5957446808511
50003	Agón	2015	155	126	93	33	1	3	89	73,8095238095238
50003	Agón	2016	155	128	92	36	1	1	90	71,875
50003	Agón	2019	146	119	95	24	0	1	94	79,8319327731092
50004	Aguarón	2008	838	666	526	140	1	0	525	78,978978978979
50004	Aguarón	2011	863	613	445	168	4	6	435	72,5938009787928
50004	Aguarón	2015	796	534	406	128	5	0	401	76,0299625468165
50004	Aguarón	2016	724	522	390	132	2	0	388	74,7126436781609
50004	Aguarón	2019	631	478	380	98	4	2	374	79,4979079497908
50005	Aguilón	2008	279	247	212	35	1	2	209	85,82995951417
50005	Aguilón	2011	250	245	199	46	4	1	194	81,2244897959184
50005	Aguilón	2015	260	234	178	56	0	1	177	76,0683760683761
50005	Aguilón	2016	254	229	189	40	0	1	188	82,5327510917031
50005	Aguilón	2019	235	239	204	35	3	2	199	85,3556485355649
50006	Ainzón	2008	1282	1015	803	212	11	7	785	79,1133004926108
50006	Ainzón	2011	1269	978	758	220	9	16	733	77,5051124744376
50006	Ainzón	2015	1162	939	712	227	11	8	693	75,825346112886
50006	Ainzón	2016	1143	925	674	251	17	6	651	72,8648648648649
50006	Ainzón	2019	1085	908	705	203	16	3	686	77,6431718061674
50007	Aladrén	2008	65	57	49	8	0	0	49	85,9649122807018
50007	Aladrén	2011	62	61	45	16	0	0	45	73,7704918032787
50007	Aladrén	2015	54	46	37	9	0	1	36	80,4347826086957
50007	Aladrén	2016	52	45	34	11	0	1	33	75,5555555555556
50007	Aladrén	2019	52	49	34	15	0	0	34	69,3877551020408
50008	Alagón	2008	6547	5016	3570	1446	16	53	3501	71,1722488038278
50008	Alagón	2011	7178	5110	3458	1652	52	56	3350	67,6712328767123
50008	Alagón	2015	7052	5085	3617	1468	43	30	3544	71,1307767944936
50008	Alagón	2016	7014	5097	3457	1640	40	31	3386	67,824210319796
50008	Alagón	2019	7094	5185	3753	1432	42	35	3676	72,3818707810993
50009	Alarba	2008	146	136	103	33	0	2	101	75,7352941176471
50009	Alarba	2011	155	122	93	29	0	0	93	76,2295081967213
50009	Alarba	2015	153	106	78	28	1	1	76	73,5849056603774
50009	Alarba	2016	152	105	80	25	0	0	80	76,1904761904762
50009	Alarba	2019	133	97	72	25	1	1	70	74,2268041237113
50010	Alberite de San Juan	2008	111	80	67	13	0	3	64	83,75
50010	Alberite de San Juan	2011	101	77	65	12	1	5	59	84,4155844155844
50010	Alberite de San Juan	2015	86	69	57	12	0	0	57	82,6086956521739
50010	Alberite de San Juan	2016	84	68	58	10	0	0	58	85,2941176470588
50010	Alberite de San Juan	2019	72	66	56	10	1	2	53	84,8484848484848
50011	Albeta	2008	139	117	107	10	0	3	104	91,4529914529915
50011	Albeta	2011	141	131	113	18	0	8	105	86,2595419847328
50011	Albeta	2015	153	127	96	31	0	2	94	75,5905511811024
50011	Albeta	2016	145	122	95	27	1	1	93	77,8688524590164
50011	Albeta	2019	132	116	100	16	1	0	99	86,2068965517241
50012	Alborge	2008	124	106	92	14	0	0	92	86,7924528301887
50012	Alborge	2011	126	105	93	12	3	0	90	88,5714285714286
50012	Alborge	2015	124	108	86	22	3	1	82	79,6296296296296
50012	Alborge	2016	121	100	80	20	1	2	77	80
50012	Alborge	2019	108	96	79	17	0	1	78	82,2916666666667
50013	Alcalá de Ebro	2008	288	249	211	38	3	0	208	84,7389558232932
50013	Alcalá de Ebro	2011	276	244	195	49	0	1	194	79,9180327868852
50013	Alcalá de Ebro	2015	281	224	187	37	1	3	183	83,4821428571429
50013	Alcalá de Ebro	2016	279	219	180	39	0	0	180	82,1917808219178
50013	Alcalá de Ebro	2019	251	200	166	34	0	3	163	83
50014	Alcalá de Moncayo	2008	157	151	109	42	0	1	108	72,1854304635762
50014	Alcalá de Moncayo	2011	153	169	108	61	0	1	107	63,905325443787
50014	Alcalá de Moncayo	2015	183	146	99	47	0	1	98	67,8082191780822
50014	Alcalá de Moncayo	2016	186	147	94	53	0	0	94	63,9455782312925
