Mes y año	Mes (código)	Mes nombre	Año	Provincia código	Provincia nombre	Sexo	Temporalidad	Días duración contrato	Número de contratos	Duración contrato	Duración contrato * 1.00 / Número de contratos
Abril 2016	201604	Abril	2016	50	Zaragoza	Mujeres	Temporal	0	4556	0	0
Abril 2016	201604	Abril	2016	50	Zaragoza	Mujeres	Temporal	1	7902	350682	44,3788914198937
Marzo 2016	201603	Marzo	2016	22	Huesca	Hombres	Temporal	0	1253	0	0
Marzo 2016	201603	Marzo	2016	22	Huesca	Hombres	Temporal	1	1763	100510	57,010777084515
Marzo 2016	201603	Marzo	2016	22	Huesca	Mujeres	Temporal	0	815	0	0
Marzo 2016	201603	Marzo	2016	22	Huesca	Mujeres	Temporal	1	1931	59312	30,7156913516313
Marzo 2016	201603	Marzo	2016	44	Teruel	Hombres	Temporal	0	486	0	0
Marzo 2016	201603	Marzo	2016	44	Teruel	Hombres	Temporal	1	1148	42719	37,2116724738676
Marzo 2016	201603	Marzo	2016	44	Teruel	Mujeres	Temporal	0	330	0	0
Marzo 2016	201603	Marzo	2016	44	Teruel	Mujeres	Temporal	1	1024	42146	41,158203125
Marzo 2016	201603	Marzo	2016	50	Zaragoza	Hombres	Temporal	0	4629	0	0
Marzo 2016	201603	Marzo	2016	50	Zaragoza	Hombres	Temporal	1	9423	444779	47,2014220524249
Marzo 2016	201603	Marzo	2016	50	Zaragoza	Mujeres	Temporal	0	4346	0	0
Marzo 2016	201603	Marzo	2016	50	Zaragoza	Mujeres	Temporal	1	8400	340982	40,5930952380952
Febrero 2016	201602	Febrero	2016	22	Huesca	Hombres	Temporal	0	1278	0	0
Febrero 2016	201602	Febrero	2016	22	Huesca	Hombres	Temporal	1	1475	77630	52,6305084745763
Febrero 2016	201602	Febrero	2016	22	Huesca	Mujeres	Temporal	0	848	0	0
Febrero 2016	201602	Febrero	2016	22	Huesca	Mujeres	Temporal	1	1491	59606	39,9771965124078
Febrero 2016	201602	Febrero	2016	44	Teruel	Hombres	Temporal	0	510	0	0
Febrero 2016	201602	Febrero	2016	44	Teruel	Hombres	Temporal	1	1140	53120	46,5964912280702
Febrero 2016	201602	Febrero	2016	44	Teruel	Mujeres	Temporal	0	308	0	0
Febrero 2016	201602	Febrero	2016	44	Teruel	Mujeres	Temporal	1	790	33436	42,3240506329114
Febrero 2016	201602	Febrero	2016	50	Zaragoza	Hombres	Temporal	0	4753	0	0
Febrero 2016	201602	Febrero	2016	50	Zaragoza	Hombres	Temporal	1	9028	499405	55,3173460345592
Febrero 2016	201602	Febrero	2016	50	Zaragoza	Mujeres	Temporal	0	4020	0	0
Febrero 2016	201602	Febrero	2016	50	Zaragoza	Mujeres	Temporal	1	7692	377428	49,0676027041082
Enero 2016	201601	Enero	2016	22	Huesca	Hombres	Temporal	0	1340	0	0
Enero 2016	201601	Enero	2016	22	Huesca	Hombres	Temporal	1	1392	108902	78,2341954022989
Enero 2016	201601	Enero	2016	22	Huesca	Mujeres	Temporal	0	888	0	0
Enero 2016	201601	Enero	2016	22	Huesca	Mujeres	Temporal	1	1413	63710	45,0884642604388
Enero 2016	201601	Enero	2016	44	Teruel	Hombres	Temporal	0	476	0	0
Enero 2016	201601	Enero	2016	44	Teruel	Hombres	Temporal	1	1009	51423	50,9643211100099
Enero 2016	201601	Enero	2016	44	Teruel	Mujeres	Temporal	0	317	0	0
Enero 2016	201601	Enero	2016	44	Teruel	Mujeres	Temporal	1	643	37735	58,6858475894246
Enero 2016	201601	Enero	2016	50	Zaragoza	Hombres	Temporal	0	4944	0	0
Enero 2016	201601	Enero	2016	50	Zaragoza	Hombres	Temporal	1	8512	456131	53,5868186090226
Enero 2016	201601	Enero	2016	50	Zaragoza	Mujeres	Temporal	0	4081	0	0
Enero 2016	201601	Enero	2016	50	Zaragoza	Mujeres	Temporal	1	7269	372559	51,2531297289861
Diciembre 2015	201512	Diciembre	2015	22	Huesca	Hombres	Temporal	0	1170	0	0
Diciembre 2015	201512	Diciembre	2015	22	Huesca	Hombres	Temporal	1	1720	99746	57,9918604651163
Diciembre 2015	201512	Diciembre	2015	22	Huesca	Mujeres	Temporal	0	989	0	0
Diciembre 2015	201512	Diciembre	2015	22	Huesca	Mujeres	Temporal	1	1935	75845	39,1963824289406
Diciembre 2015	201512	Diciembre	2015	44	Teruel	Hombres	Temporal	0	360	0	0
Diciembre 2015	201512	Diciembre	2015	44	Teruel	Hombres	Temporal	1	1001	52555	52,5024975024975
Diciembre 2015	201512	Diciembre	2015	44	Teruel	Mujeres	Temporal	0	289	0	0
Diciembre 2015	201512	Diciembre	2015	44	Teruel	Mujeres	Temporal	1	1035	40730	39,3526570048309
Diciembre 2015	201512	Diciembre	2015	50	Zaragoza	Hombres	Temporal	0	4267	0	0
Diciembre 2015	201512	Diciembre	2015	50	Zaragoza	Hombres	Temporal	1	9071	401258	44,2352552089075
Diciembre 2015	201512	Diciembre	2015	50	Zaragoza	Mujeres	Temporal	0	3748	0	0
Diciembre 2015	201512	Diciembre	2015	50	Zaragoza	Mujeres	Temporal	1	8907	359335	40,342988660604
Noviembre 2015	201511	Noviembre	2015	22	Huesca	Hombres	Temporal	0	1318	0	0
Noviembre 2015	201511	Noviembre	2015	22	Huesca	Hombres	Temporal	1	1276	86118	67,4905956112853
Noviembre 2015	201511	Noviembre	2015	22	Huesca	Mujeres	Temporal	0	809	0	0
Noviembre 2015	201511	Noviembre	2015	22	Huesca	Mujeres	Temporal	1	1310	67883	51,8190839694657
Noviembre 2015	201511	Noviembre	2015	44	Teruel	Hombres	Temporal	0	471	0	0
Noviembre 2015	201511	Noviembre	2015	44	Teruel	Hombres	Temporal	1	1004	38685	38,5308764940239
Noviembre 2015	201511	Noviembre	2015	44	Teruel	Mujeres	Temporal	0	323	0	0
Noviembre 2015	201511	Noviembre	2015	44	Teruel	Mujeres	Temporal	1	699	26624	38,0886981402003
Noviembre 2015	201511	Noviembre	2015	50	Zaragoza	Hombres	Temporal	0	5753	0	0
Noviembre 2015	201511	Noviembre	2015	50	Zaragoza	Hombres	Temporal	1	9005	449600	49,9278178789561
Noviembre 2015	201511	Noviembre	2015	50	Zaragoza	Mujeres	Temporal	0	4663	0	0
Noviembre 2015	201511	Noviembre	2015	50	Zaragoza	Mujeres	Temporal	1	8130	371863	45,739606396064
Octubre 2015	201510	Octubre	2015	22	Huesca	Hombres	Temporal	0	1445	0	0
Octubre 2015	201510	Octubre	2015	22	Huesca	Hombres	Temporal	1	1705	95003	55,7202346041056
Octubre 2015	201510	Octubre	2015	22	Huesca	Mujeres	Temporal	0	1005	0	0
Octubre 2015	201510	Octubre	2015	22	Huesca	Mujeres	Temporal	1	1626	76773	47,2158671586716
Octubre 2015	201510	Octubre	2015	44	Teruel	Hombres	Temporal	0	869	0	0
Octubre 2015	201510	Octubre	2015	44	Teruel	Hombres	Temporal	1	1082	61405	56,7513863216266
Octubre 2015	201510	Octubre	2015	44	Teruel	Mujeres	Temporal	0	526	0	0
Octubre 2015	201510	Octubre	2015	44	Teruel	Mujeres	Temporal	1	1050	54198	51,6171428571429
Octubre 2015	201510	Octubre	2015	50	Zaragoza	Hombres	Temporal	0	6711	0	0
Octubre 2015	201510	Octubre	2015	50	Zaragoza	Hombres	Temporal	1	11122	518328	46,6038482287358
Octubre 2015	201510	Octubre	2015	50	Zaragoza	Mujeres	Temporal	0	5812	0	0
Octubre 2015	201510	Octubre	2015	50	Zaragoza	Mujeres	Temporal	1	9623	477313	49,6012677959056
Septiembre 2015	201509	Septiembre	2015	22	Huesca	Hombres	Temporal	0	1486	0	0
Septiembre 2015	201509	Septiembre	2015	22	Huesca	Hombres	Temporal	1	2006	96018	47,8654037886341
Septiembre 2015	201509	Septiembre	2015	22	Huesca	Mujeres	Temporal	0	1024	0	0
Septiembre 2015	201509	Septiembre	2015	22	Huesca	Mujeres	Temporal	1	1754	96832	55,2063854047891
Septiembre 2015	201509	Septiembre	2015	44	Teruel	Hombres	Temporal	0	741	0	0
Septiembre 2015	201509	Septiembre	2015	44	Teruel	Hombres	Temporal	1	1333	61581	46,1972993248312
Septiembre 2015	201509	Septiembre	2015	44	Teruel	Mujeres	Temporal	0	501	0	0
Septiembre 2015	201509	Septiembre	2015	44	Teruel	Mujeres	Temporal	1	1136	54588	48,0528169014084
Septiembre 2015	201509	Septiembre	2015	50	Zaragoza	Hombres	Temporal	0	8497	0	0
Septiembre 2015	201509	Septiembre	2015	50	Zaragoza	Hombres	Temporal	1	11603	595673	51,3378436611221
Septiembre 2015	201509	Septiembre	2015	50	Zaragoza	Mujeres	Temporal	0	5957	0	0
Septiembre 2015	201509	Septiembre	2015	50	Zaragoza	Mujeres	Temporal	1	9551	580639	60,7935294733536
Agosto 2015	201508	Agosto	2015	22	Huesca	Hombres	Temporal	0	2216	0	0
Agosto 2015	201508	Agosto	2015	22	Huesca	Hombres	Temporal	1	2014	71971	35,7353525322741
Agosto 2015	201508	Agosto	2015	22	Huesca	Mujeres	Temporal	0	916	0	0
Agosto 2015	201508	Agosto	2015	22	Huesca	Mujeres	Temporal	1	1600	62250	38,90625
Agosto 2015	201508	Agosto	2015	44	Teruel	Hombres	Temporal	0	647	0	0
Agosto 2015	201508	Agosto	2015	44	Teruel	Hombres	Temporal	1	1152	42017	36,4730902777778
Agosto 2015	201508	Agosto	2015	44	Teruel	Mujeres	Temporal	0	423	0	0
Agosto 2015	201508	Agosto	2015	44	Teruel	Mujeres	Temporal	1	934	30573	32,7334047109208
Agosto 2015	201508	Agosto	2015	50	Zaragoza	Hombres	Temporal	0	7185	0	0
Agosto 2015	201508	Agosto	2015	50	Zaragoza	Hombres	Temporal	1	9345	335961	35,9508828250401
Agosto 2015	201508	Agosto	2015	50	Zaragoza	Mujeres	Temporal	0	4433	0	0
Agosto 2015	201508	Agosto	2015	50	Zaragoza	Mujeres	Temporal	1	7022	272837	38,8545998291085
Julio 2015	201507	Julio	2015	22	Huesca	Hombres	Temporal	0	3605	0	0
Julio 2015	201507	Julio	2015	22	Huesca	Hombres	Temporal	1	2670	148808	55,7333333333333
Julio 2015	201507	Julio	2015	22	Huesca	Mujeres	Temporal	0	2177	0	0
Julio 2015	201507	Julio	2015	22	Huesca	Mujeres	Temporal	1	2349	111163	47,3235419327373
Julio 2015	201507	Julio	2015	44	Teruel	Hombres	Temporal	0	767	0	0
Julio 2015	201507	Julio	2015	44	Teruel	Hombres	Temporal	1	1486	59160	39,8115746971736
Julio 2015	201507	Julio	2015	44	Teruel	Mujeres	Temporal	0	612	0	0
Julio 2015	201507	Julio	2015	44	Teruel	Mujeres	Temporal	1	1187	49382	41,6023588879528
Julio 2015	201507	Julio	2015	50	Zaragoza	Hombres	Temporal	0	7672	0	0
Julio 2015	201507	Julio	2015	50	Zaragoza	Hombres	Temporal	1	12275	556465	45,3331975560081
Julio 2015	201507	Julio	2015	50	Zaragoza	Mujeres	Temporal	0	5096	0	0
Julio 2015	201507	Julio	2015	50	Zaragoza	Mujeres	Temporal	1	9969	422005	42,3317283579095
Junio 2015	201506	Junio	2015	22	Huesca	Hombres	Temporal	0	2937	0	0
Junio 2015	201506	Junio	2015	22	Huesca	Hombres	Temporal	1	2387	117052	49,0372852953498
Junio 2015	201506	Junio	2015	22	Huesca	Mujeres	Temporal	0	1996	0	0
Junio 2015	201506	Junio	2015	22	Huesca	Mujeres	Temporal	1	2058	85318	41,4567541302235
Junio 2015	201506	Junio	2015	44	Teruel	Hombres	Temporal	0	829	0	0
Junio 2015	201506	Junio	2015	44	Teruel	Hombres	Temporal	1	1298	58439	45,0223420647149
Junio 2015	201506	Junio	2015	44	Teruel	Mujeres	Temporal	0	556	0	0
Junio 2015	201506	Junio	2015	44	Teruel	Mujeres	Temporal	1	904	44539	49,2688053097345
Junio 2015	201506	Junio	2015	50	Zaragoza	Hombres	Temporal	0	9111	0	0
Junio 2015	201506	Junio	2015	50	Zaragoza	Hombres	Temporal	1	11623	528986	45,5120020648714
Junio 2015	201506	Junio	2015	50	Zaragoza	Mujeres	Temporal	0	5584	0	0
Junio 2015	201506	Junio	2015	50	Zaragoza	Mujeres	Temporal	1	9633	441621	45,8445966988477
Mayo 2015	201505	Mayo	2015	22	Huesca	Hombres	Temporal	0	4687	0	0
Mayo 2015	201505	Mayo	2015	22	Huesca	Hombres	Temporal	1	1828	75947	41,5464989059081
Mayo 2015	201505	Mayo	2015	22	Huesca	Mujeres	Temporal	0	2056	0	0
Mayo 2015	201505	Mayo	2015	22	Huesca	Mujeres	Temporal	1	1683	62473	37,1200237670826
Mayo 2015	201505	Mayo	2015	44	Teruel	Hombres	Temporal	0	870	0	0
Mayo 2015	201505	Mayo	2015	44	Teruel	Hombres	Temporal	1	1112	47876	43,0539568345324
Mayo 2015	201505	Mayo	2015	44	Teruel	Mujeres	Temporal	0	614	0	0
Mayo 2015	201505	Mayo	2015	44	Teruel	Mujeres	Temporal	1	774	31609	40,8385012919897
Mayo 2015	201505	Mayo	2015	50	Zaragoza	Hombres	Temporal	0	8677	0	0
Mayo 2015	201505	Mayo	2015	50	Zaragoza	Hombres	Temporal	1	9879	473229	47,9025204980261
Mayo 2015	201505	Mayo	2015	50	Zaragoza	Mujeres	Temporal	0	5617	0	0
Mayo 2015	201505	Mayo	2015	50	Zaragoza	Mujeres	Temporal	1	8268	354032	42,8195452346396
Abril 2015	201504	Abril	2015	22	Huesca	Hombres	Temporal	0	1858	0	0
Abril 2015	201504	Abril	2015	22	Huesca	Hombres	Temporal	1	1418	76915	54,2418899858956
Abril 2015	201504	Abril	2015	22	Huesca	Mujeres	Temporal	0	972	0	0
Abril 2015	201504	Abril	2015	22	Huesca	Mujeres	Temporal	1	1488	56217	37,7802419354839
Abril 2015	201504	Abril	2015	44	Teruel	Hombres	Temporal	0	598	0	0
Abril 2015	201504	Abril	2015	44	Teruel	Hombres	Temporal	1	1099	39678	36,1037306642402
Abril 2015	201504	Abril	2015	44	Teruel	Mujeres	Temporal	0	329	0	0
Abril 2015	201504	Abril	2015	44	Teruel	Mujeres	Temporal	1	938	28172	30,0341151385927
Abril 2015	201504	Abril	2015	50	Zaragoza	Hombres	Temporal	0	5499	0	0
Abril 2015	201504	Abril	2015	50	Zaragoza	Hombres	Temporal	1	8307	395764	47,6422294450463
Abril 2015	201504	Abril	2015	50	Zaragoza	Mujeres	Temporal	0	3609	0	0
Abril 2015	201504	Abril	2015	50	Zaragoza	Mujeres	Temporal	1	7249	309552	42,7027176162229
Marzo 2015	201503	Marzo	2015	22	Huesca	Hombres	Temporal	0	1421	0	0
Marzo 2015	201503	Marzo	2015	22	Huesca	Hombres	Temporal	1	1543	93351	60,49967595593
Marzo 2015	201503	Marzo	2015	22	Huesca	Mujeres	Temporal	0	846	0	0
Marzo 2015	201503	Marzo	2015	22	Huesca	Mujeres	Temporal	1	1632	64270	39,3811274509804
Marzo 2015	201503	Marzo	2015	44	Teruel	Hombres	Temporal	0	641	0	0
Marzo 2015	201503	Marzo	2015	44	Teruel	Hombres	Temporal	1	1043	45266	43,3998082454458
Marzo 2015	201503	Marzo	2015	44	Teruel	Mujeres	Temporal	0	340	0	0
Marzo 2015	201503	Marzo	2015	44	Teruel	Mujeres	Temporal	1	728	33836	46,478021978022
Marzo 2015	201503	Marzo	2015	50	Zaragoza	Hombres	Temporal	0	5122	0	0
Marzo 2015	201503	Marzo	2015	50	Zaragoza	Hombres	Temporal	1	8388	399547	47,6331664282308
Marzo 2015	201503	Marzo	2015	50	Zaragoza	Mujeres	Temporal	0	3912	0	0
Marzo 2015	201503	Marzo	2015	50	Zaragoza	Mujeres	Temporal	1	7201	312823	43,4416053325927
Febrero 2015	201502	Febrero	2015	22	Huesca	Hombres	Temporal	0	1086	0	0
Febrero 2015	201502	Febrero	2015	22	Huesca	Hombres	Temporal	1	1163	66769	57,4110060189166
Febrero 2015	201502	Febrero	2015	22	Huesca	Mujeres	Temporal	0	813	0	0
Febrero 2015	201502	Febrero	2015	22	Huesca	Mujeres	Temporal	1	1082	47064	43,4972273567468
Febrero 2015	201502	Febrero	2015	44	Teruel	Hombres	Temporal	0	458	0	0
Febrero 2015	201502	Febrero	2015	44	Teruel	Hombres	Temporal	1	842	41503	49,290973871734
Febrero 2015	201502	Febrero	2015	44	Teruel	Mujeres	Temporal	0	240	0	0
Febrero 2015	201502	Febrero	2015	44	Teruel	Mujeres	Temporal	1	663	28676	43,2518853695324
Febrero 2015	201502	Febrero	2015	50	Zaragoza	Hombres	Temporal	0	4796	0	0
Febrero 2015	201502	Febrero	2015	50	Zaragoza	Hombres	Temporal	1	7261	412374	56,7930037184961
Febrero 2015	201502	Febrero	2015	50	Zaragoza	Mujeres	Temporal	0	3575	0	0
Febrero 2015	201502	Febrero	2015	50	Zaragoza	Mujeres	Temporal	1	6290	300369	47,7534181240064
Enero 2015	201501	Enero	2015	22	Huesca	Hombres	Temporal	0	1357	0	0
Enero 2015	201501	Enero	2015	22	Huesca	Hombres	Temporal	1	1269	87664	69,0811662726556
Enero 2015	201501	Enero	2015	22	Huesca	Mujeres	Temporal	0	1044	0	0
Enero 2015	201501	Enero	2015	22	Huesca	Mujeres	Temporal	1	1291	58989	45,6924864446166
Enero 2015	201501	Enero	2015	44	Teruel	Hombres	Temporal	0	534	0	0
Enero 2015	201501	Enero	2015	44	Teruel	Hombres	Temporal	1	914	35808	39,1772428884026
Enero 2015	201501	Enero	2015	44	Teruel	Mujeres	Temporal	0	332	0	0
Enero 2015	201501	Enero	2015	44	Teruel	Mujeres	Temporal	1	632	22620	35,7911392405063
Enero 2015	201501	Enero	2015	50	Zaragoza	Hombres	Temporal	0	5028	0	0
Enero 2015	201501	Enero	2015	50	Zaragoza	Hombres	Temporal	1	8123	465101	57,2572941031639
Enero 2015	201501	Enero	2015	50	Zaragoza	Mujeres	Temporal	0	4224	0	0
Enero 2015	201501	Enero	2015	50	Zaragoza	Mujeres	Temporal	1	7011	379707	54,1587505348738
Diciembre 2014	201412	Diciembre	2014	22	Huesca	Hombres	Temporal	0	1144	0	0
Diciembre 2014	201412	Diciembre	2014	22	Huesca	Hombres	Temporal	1	1322	73122	55,3116490166415
Diciembre 2014	201412	Diciembre	2014	22	Huesca	Mujeres	Temporal	0	973	0	0
Diciembre 2014	201412	Diciembre	2014	22	Huesca	Mujeres	Temporal	1	1491	58254	39,0704225352113
Diciembre 2014	201412	Diciembre	2014	44	Teruel	Hombres	Temporal	0	409	0	0
Diciembre 2014	201412	Diciembre	2014	44	Teruel	Hombres	Temporal	1	979	37993	38,8079673135853
Diciembre 2014	201412	Diciembre	2014	44	Teruel	Mujeres	Temporal	0	294	0	0
Diciembre 2014	201412	Diciembre	2014	44	Teruel	Mujeres	Temporal	1	791	32406	40,968394437421
Diciembre 2014	201412	Diciembre	2014	50	Zaragoza	Hombres	Temporal	0	3949	0	0
Diciembre 2014	201412	Diciembre	2014	50	Zaragoza	Hombres	Temporal	1	7580	338441	44,6492084432718
Diciembre 2014	201412	Diciembre	2014	50	Zaragoza	Mujeres	Temporal	0	3409	0	0
Diciembre 2014	201412	Diciembre	2014	50	Zaragoza	Mujeres	Temporal	1	7375	305708	41,4519322033898
Noviembre 2014	201411	Noviembre	2014	22	Huesca	Hombres	Temporal	0	1111	0	0
Noviembre 2014	201411	Noviembre	2014	22	Huesca	Hombres	Temporal	1	1054	69265	65,7163187855787
Noviembre 2014	201411	Noviembre	2014	22	Huesca	Mujeres	Temporal	0	751	0	0
Noviembre 2014	201411	Noviembre	2014	22	Huesca	Mujeres	Temporal	1	1090	44719	41,0266055045872
Noviembre 2014	201411	Noviembre	2014	44	Teruel	Hombres	Temporal	0	497	0	0
Noviembre 2014	201411	Noviembre	2014	44	Teruel	Hombres	Temporal	1	861	44545	51,7363530778165
Noviembre 2014	201411	Noviembre	2014	44	Teruel	Mujeres	Temporal	0	240	0	0
Noviembre 2014	201411	Noviembre	2014	44	Teruel	Mujeres	Temporal	1	564	30240	53,6170212765957
Noviembre 2014	201411	Noviembre	2014	50	Zaragoza	Hombres	Temporal	0	5410	0	0
Noviembre 2014	201411	Noviembre	2014	50	Zaragoza	Hombres	Temporal	1	7573	386355	51,0174303446455
Noviembre 2014	201411	Noviembre	2014	50	Zaragoza	Mujeres	Temporal	0	4217	0	0
Noviembre 2014	201411	Noviembre	2014	50	Zaragoza	Mujeres	Temporal	1	7165	331856	46,3162595952547
Octubre 2014	201410	Octubre	2014	22	Huesca	Hombres	Temporal	0	1277	0	0
Octubre 2014	201410	Octubre	2014	22	Huesca	Hombres	Temporal	1	1521	103105	67,7876397107166
Octubre 2014	201410	Octubre	2014	22	Huesca	Mujeres	Temporal	0	1037	0	0
Octubre 2014	201410	Octubre	2014	22	Huesca	Mujeres	Temporal	1	1559	89658	57,5099422706863
Octubre 2014	201410	Octubre	2014	44	Teruel	Hombres	Temporal	0	610	0	0
Octubre 2014	201410	Octubre	2014	44	Teruel	Hombres	Temporal	1	1194	47597	39,8634840871022
Octubre 2014	201410	Octubre	2014	44	Teruel	Mujeres	Temporal	0	372	0	0
Octubre 2014	201410	Octubre	2014	44	Teruel	Mujeres	Temporal	1	843	41253	48,9359430604982
Octubre 2014	201410	Octubre	2014	50	Zaragoza	Hombres	Temporal	0	6732	0	0
Octubre 2014	201410	Octubre	2014	50	Zaragoza	Hombres	Temporal	1	10246	504854	49,2732773765372
Octubre 2014	201410	Octubre	2014	50	Zaragoza	Mujeres	Temporal	0	5630	0	0
Octubre 2014	201410	Octubre	2014	50	Zaragoza	Mujeres	Temporal	1	8965	447052	49,8663692136085
Septiembre 2014	201409	Septiembre	2014	22	Huesca	Hombres	Temporal	0	1388	0	0
Septiembre 2014	201409	Septiembre	2014	22	Huesca	Hombres	Temporal	1	1715	82338	48,0104956268222
Septiembre 2014	201409	Septiembre	2014	22	Huesca	Mujeres	Temporal	0	951	0	0
Septiembre 2014	201409	Septiembre	2014	22	Huesca	Mujeres	Temporal	1	1716	98071	57,1509324009324
Septiembre 2014	201409	Septiembre	2014	44	Teruel	Hombres	Temporal	0	708	0	0
Septiembre 2014	201409	Septiembre	2014	44	Teruel	Hombres	Temporal	1	1568	57040	36,3775510204082
Septiembre 2014	201409	Septiembre	2014	44	Teruel	Mujeres	Temporal	0	528	0	0
Septiembre 2014	201409	Septiembre	2014	44	Teruel	Mujeres	Temporal	1	989	43106	43,5854398382204
Septiembre 2014	201409	Septiembre	2014	50	Zaragoza	Hombres	Temporal	0	8150	0	0
Septiembre 2014	201409	Septiembre	2014	50	Zaragoza	Hombres	Temporal	1	10628	528149	49,6941098983816
Septiembre 2014	201409	Septiembre	2014	50	Zaragoza	Mujeres	Temporal	0	5551	0	0
Septiembre 2014	201409	Septiembre	2014	50	Zaragoza	Mujeres	Temporal	1	8697	512778	58,960331148672
Agosto 2014	201408	Agosto	2014	22	Huesca	Hombres	Temporal	0	1891	0	0
Agosto 2014	201408	Agosto	2014	22	Huesca	Hombres	Temporal	1	1759	56247	31,9766913018761
Agosto 2014	201408	Agosto	2014	22	Huesca	Mujeres	Temporal	0	941	0	0
Agosto 2014	201408	Agosto	2014	22	Huesca	Mujeres	Temporal	1	1523	51441	33,7760998030204
Agosto 2014	201408	Agosto	2014	44	Teruel	Hombres	Temporal	0	542	0	0
Agosto 2014	201408	Agosto	2014	44	Teruel	Hombres	Temporal	1	1259	40969	32,5409054805401
Agosto 2014	201408	Agosto	2014	44	Teruel	Mujeres	Temporal	0	425	0	0
Agosto 2014	201408	Agosto	2014	44	Teruel	Mujeres	Temporal	1	746	26172	35,083109919571
Agosto 2014	201408	Agosto	2014	50	Zaragoza	Hombres	Temporal	0	6353	0	0
Agosto 2014	201408	Agosto	2014	50	Zaragoza	Hombres	Temporal	1	8666	317957	36,690168474498
Agosto 2014	201408	Agosto	2014	50	Zaragoza	Mujeres	Temporal	0	4158	0	0
Agosto 2014	201408	Agosto	2014	50	Zaragoza	Mujeres	Temporal	1	6633	242604	36,5753052917232
Julio 2014	201407	Julio	2014	22	Huesca	Hombres	Temporal	0	3650	0	0
Julio 2014	201407	Julio	2014	22	Huesca	Hombres	Temporal	1	2352	112961	48,0276360544218
Julio 2014	201407	Julio	2014	22	Huesca	Mujeres	Temporal	0	2083	0	0
Julio 2014	201407	Julio	2014	22	Huesca	Mujeres	Temporal	1	2276	89921	39,5083479789104
Julio 2014	201407	Julio	2014	44	Teruel	Hombres	Temporal	0	737	0	0
Julio 2014	201407	Julio	2014	44	Teruel	Hombres	Temporal	1	1512	49845	32,9662698412698
Julio 2014	201407	Julio	2014	44	Teruel	Mujeres	Temporal	0	612	0	0
Julio 2014	201407	Julio	2014	44	Teruel	Mujeres	Temporal	1	1071	41912	39,1335200746965
Julio 2014	201407	Julio	2014	50	Zaragoza	Hombres	Temporal	0	7594	0	0
Julio 2014	201407	Julio	2014	50	Zaragoza	Hombres	Temporal	1	10771	508527	47,2126079286974
Julio 2014	201407	Julio	2014	50	Zaragoza	Mujeres	Temporal	0	5100	0	0
Julio 2014	201407	Julio	2014	50	Zaragoza	Mujeres	Temporal	1	9066	390827	43,1090889035959
Junio 2014	201406	Junio	2014	22	Huesca	Hombres	Temporal	0	2835	0	0
Junio 2014	201406	Junio	2014	22	Huesca	Hombres	Temporal	1	1792	83856	46,7946428571429
Junio 2014	201406	Junio	2014	22	Huesca	Mujeres	Temporal	0	2027	0	0
Junio 2014	201406	Junio	2014	22	Huesca	Mujeres	Temporal	1	1727	73851	42,7625940938043
Junio 2014	201406	Junio	2014	44	Teruel	Hombres	Temporal	0	761	0	0
Junio 2014	201406	Junio	2014	44	Teruel	Hombres	Temporal	1	1260	45270	35,9285714285714
Junio 2014	201406	Junio	2014	44	Teruel	Mujeres	Temporal	0	506	0	0
Junio 2014	201406	Junio	2014	44	Teruel	Mujeres	Temporal	1	784	35522	45,3086734693878
Junio 2014	201406	Junio	2014	50	Zaragoza	Hombres	Temporal	0	8698	0	0
Junio 2014	201406	Junio	2014	50	Zaragoza	Hombres	Temporal	1	10707	480396	44,8674698795181
Junio 2014	201406	Junio	2014	50	Zaragoza	Mujeres	Temporal	0	5406	0	0
Junio 2014	201406	Junio	2014	50	Zaragoza	Mujeres	Temporal	1	8618	329392	38,2213970758877
Mayo 2014	201405	Mayo	2014	22	Huesca	Hombres	Temporal	0	3937	0	0
Mayo 2014	201405	Mayo	2014	22	Huesca	Hombres	Temporal	1	1533	66869	43,6196999347684
Mayo 2014	201405	Mayo	2014	22	Huesca	Mujeres	Temporal	0	1939	0	0
Mayo 2014	201405	Mayo	2014	22	Huesca	Mujeres	Temporal	1	1415	59022	41,7116607773852
Mayo 2014	201405	Mayo	2014	44	Teruel	Hombres	Temporal	0	1099	0	0
Mayo 2014	201405	Mayo	2014	44	Teruel	Hombres	Temporal	1	1070	37663	35,1990654205607
Mayo 2014	201405	Mayo	2014	44	Teruel	Mujeres	Temporal	0	586	0	0
Mayo 2014	201405	Mayo	2014	44	Teruel	Mujeres	Temporal	1	670	28413	42,4074626865672
Mayo 2014	201405	Mayo	2014	50	Zaragoza	Hombres	Temporal	0	8785	0	0
Mayo 2014	201405	Mayo	2014	50	Zaragoza	Hombres	Temporal	1	9875	397632	40,2665316455696
Mayo 2014	201405	Mayo	2014	50	Zaragoza	Mujeres	Temporal	0	5762	0	0
Mayo 2014	201405	Mayo	2014	50	Zaragoza	Mujeres	Temporal	1	8238	302823	36,7592862345229
Abril 2014	201404	Abril	2014	22	Huesca	Hombres	Temporal	0	1592	0	0
Abril 2014	201404	Abril	2014	22	Huesca	Hombres	Temporal	1	1318	66410	50,3869499241275
Abril 2014	201404	Abril	2014	22	Huesca	Mujeres	Temporal	0	987	0	0
Abril 2014	201404	Abril	2014	22	Huesca	Mujeres	Temporal	1	1364	53217	39,0153958944282
