Año	Residencia	Residencia provincia código	Residencia provincia nombre	Sexo	Edad	Personas
2019	02	50	Zaragoza	Mujeres	03	4300
2019	02	50	Zaragoza	Mujeres	04	4366
2019	02	50	Zaragoza	Mujeres	05	4290
2019	02	50	Zaragoza	Mujeres	06	4480
2019	02	50	Zaragoza	Mujeres	07	4613
2019	02	50	Zaragoza	Mujeres	08	4700
2019	02	50	Zaragoza	Mujeres	09	4747
2019	02	50	Zaragoza	Mujeres	10	4864
2019	02	50	Zaragoza	Mujeres	11	4790
2019	02	50	Zaragoza	Mujeres	12	4633
2019	02	50	Zaragoza	Mujeres	13	4580
2019	02	50	Zaragoza	Mujeres	14	4706
2019	02	50	Zaragoza	Mujeres	15	4578
2019	02	50	Zaragoza	Mujeres	16	4335
2019	02	50	Zaragoza	Mujeres	17	4403
2019	02	50	Zaragoza	Mujeres	18	4300
2019	02	50	Zaragoza	Mujeres	19	4313
2019	02	50	Zaragoza	Mujeres	20	4209
2019	02	50	Zaragoza	Mujeres	21	4460
2019	02	50	Zaragoza	Mujeres	22	4377
2019	02	50	Zaragoza	Mujeres	23	4478
2019	02	50	Zaragoza	Mujeres	24	4598
2019	02	50	Zaragoza	Mujeres	25	4652
2019	02	50	Zaragoza	Mujeres	26	4760
2019	02	50	Zaragoza	Mujeres	27	4845
2019	02	50	Zaragoza	Mujeres	28	4681
2019	02	50	Zaragoza	Mujeres	29	5072
2019	02	50	Zaragoza	Mujeres	30	5245
2019	02	50	Zaragoza	Mujeres	31	5331
2019	02	50	Zaragoza	Mujeres	32	5509
2019	02	50	Zaragoza	Mujeres	33	5719
2019	02	50	Zaragoza	Mujeres	34	5867
2019	02	50	Zaragoza	Mujeres	35	5941
2019	02	50	Zaragoza	Mujeres	36	6469
2019	02	50	Zaragoza	Mujeres	37	6795
2019	02	50	Zaragoza	Mujeres	38	7213
2019	02	50	Zaragoza	Mujeres	39	7494
2019	02	50	Zaragoza	Mujeres	40	7832
2019	02	50	Zaragoza	Mujeres	41	8082
2019	02	50	Zaragoza	Mujeres	42	8024
2019	02	50	Zaragoza	Mujeres	43	8139
2019	02	50	Zaragoza	Mujeres	44	7855
2019	02	50	Zaragoza	Mujeres	45	7734
2019	02	50	Zaragoza	Mujeres	46	7873
2019	02	50	Zaragoza	Mujeres	47	7786
2019	02	50	Zaragoza	Mujeres	48	7639
2019	02	50	Zaragoza	Mujeres	49	7201
2019	02	50	Zaragoza	Mujeres	50	7479
2019	02	50	Zaragoza	Mujeres	51	7609
2019	02	50	Zaragoza	Mujeres	52	7314
2019	02	50	Zaragoza	Mujeres	53	7204
2019	02	50	Zaragoza	Mujeres	54	7321
2019	02	50	Zaragoza	Mujeres	55	6966
2019	02	50	Zaragoza	Mujeres	56	6886
2019	02	50	Zaragoza	Mujeres	57	6854
2019	02	50	Zaragoza	Mujeres	58	6977
2019	02	50	Zaragoza	Mujeres	59	6627
2019	02	50	Zaragoza	Mujeres	60	6551
2019	02	50	Zaragoza	Mujeres	61	6445
2019	02	50	Zaragoza	Mujeres	62	6153
2019	02	50	Zaragoza	Mujeres	63	5918
2019	02	50	Zaragoza	Mujeres	64	5635
2019	02	50	Zaragoza	Mujeres	65	5592
2019	02	50	Zaragoza	Mujeres	66	5691
2019	02	50	Zaragoza	Mujeres	67	5294
2019	02	50	Zaragoza	Mujeres	68	5179
2019	02	50	Zaragoza	Mujeres	69	5424
2019	02	50	Zaragoza	Mujeres	70	5576
2019	02	50	Zaragoza	Mujeres	71	5111
2019	02	50	Zaragoza	Mujeres	72	5095
2019	02	50	Zaragoza	Mujeres	73	5130
2019	02	50	Zaragoza	Mujeres	74	4741
2019	02	50	Zaragoza	Mujeres	75	4770
2019	02	50	Zaragoza	Mujeres	76	4225
2019	02	50	Zaragoza	Mujeres	77	3906
2019	02	50	Zaragoza	Mujeres	78	4335
2019	02	50	Zaragoza	Mujeres	79	3149
2019	02	50	Zaragoza	Mujeres	80	3115
2019	02	50	Zaragoza	Mujeres	81	3540
2019	02	50	Zaragoza	Mujeres	82	4086
2019	02	50	Zaragoza	Mujeres	83	3810
2019	02	50	Zaragoza	Mujeres	84	3733
2019	02	50	Zaragoza	Mujeres	85	3602
2019	02	50	Zaragoza	Mujeres	86	3487
2019	02	50	Zaragoza	Mujeres	87	3005
2019	02	50	Zaragoza	Mujeres	88	2854
2019	02	50	Zaragoza	Mujeres	89	2496
2019	02	50	Zaragoza	Mujeres	90	2088
2019	02	50	Zaragoza	Mujeres	91	1727
2019	02	50	Zaragoza	Mujeres	92	1443
2019	02	50	Zaragoza	Mujeres	93	1134
2019	02	50	Zaragoza	Mujeres	94	1001
2019	02	50	Zaragoza	Mujeres	95 y más	2469
1998	02	22	Huesca	Hombres	00	624
1998	02	22	Huesca	Hombres	01	750
1998	02	22	Huesca	Hombres	02	819
1998	02	22	Huesca	Hombres	03	842
1998	02	22	Huesca	Hombres	04	794
1998	02	22	Huesca	Hombres	05	870
1998	02	22	Huesca	Hombres	06	873
1998	02	22	Huesca	Hombres	07	846
1998	02	22	Huesca	Hombres	08	902
1998	02	22	Huesca	Hombres	09	943
1998	02	22	Huesca	Hombres	10	902
1998	02	22	Huesca	Hombres	11	980
1998	02	22	Huesca	Hombres	12	1056
1998	02	22	Huesca	Hombres	13	1047
1998	02	22	Huesca	Hombres	14	1090
1998	02	22	Huesca	Hombres	15	1174
1998	02	22	Huesca	Hombres	16	1213
1998	02	22	Huesca	Hombres	17	1293
1998	02	22	Huesca	Hombres	18	1328
1998	02	22	Huesca	Hombres	19	1403
1998	02	22	Huesca	Hombres	20	1495
1998	02	22	Huesca	Hombres	21	1409
1998	02	22	Huesca	Hombres	22	1414
1998	02	22	Huesca	Hombres	23	1401
1998	02	22	Huesca	Hombres	24	1412
1998	02	22	Huesca	Hombres	25	1438
1998	02	22	Huesca	Hombres	26	1452
1998	02	22	Huesca	Hombres	27	1464
1998	02	22	Huesca	Hombres	28	1452
1998	02	22	Huesca	Hombres	29	1365
1998	02	22	Huesca	Hombres	30	1509
1998	02	22	Huesca	Hombres	31	1577
1998	02	22	Huesca	Hombres	32	1589
1998	02	22	Huesca	Hombres	33	1660
1998	02	22	Huesca	Hombres	34	1622
1998	02	22	Huesca	Hombres	35	1610
1998	02	22	Huesca	Hombres	36	1577
1998	02	22	Huesca	Hombres	37	1481
1998	02	22	Huesca	Hombres	38	1602
1998	02	22	Huesca	Hombres	39	1592
1998	02	22	Huesca	Hombres	40	1514
1998	02	22	Huesca	Hombres	41	1442
1998	02	22	Huesca	Hombres	42	1449
1998	02	22	Huesca	Hombres	43	1334
1998	02	22	Huesca	Hombres	44	1410
1998	02	22	Huesca	Hombres	45	1340
1998	02	22	Huesca	Hombres	46	1222
1998	02	22	Huesca	Hombres	47	1217
1998	02	22	Huesca	Hombres	48	1287
1998	02	22	Huesca	Hombres	49	1316
1998	02	22	Huesca	Hombres	50	1213
1998	02	22	Huesca	Hombres	51	1253
1998	02	22	Huesca	Hombres	52	1204
1998	02	22	Huesca	Hombres	53	1147
1998	02	22	Huesca	Hombres	54	1182
1998	02	22	Huesca	Hombres	55	984
1998	02	22	Huesca	Hombres	56	990
1998	02	22	Huesca	Hombres	57	971
1998	02	22	Huesca	Hombres	58	702
1998	02	22	Huesca	Hombres	59	946
1998	02	22	Huesca	Hombres	60	1141
1998	02	22	Huesca	Hombres	61	1235
1998	02	22	Huesca	Hombres	62	1304
1998	02	22	Huesca	Hombres	63	1326
1998	02	22	Huesca	Hombres	64	1314
1998	02	22	Huesca	Hombres	65	1303
1998	02	22	Huesca	Hombres	66	1345
1998	02	22	Huesca	Hombres	67	1337
1998	02	22	Huesca	Hombres	68	1288
1998	02	22	Huesca	Hombres	69	1320
1998	02	22	Huesca	Hombres	70	1231
1998	02	22	Huesca	Hombres	71	1235
1998	02	22	Huesca	Hombres	72	1243
1998	02	22	Huesca	Hombres	73	1284
1998	02	22	Huesca	Hombres	74	1170
1998	02	22	Huesca	Hombres	75	1009
1998	02	22	Huesca	Hombres	76	1050
1998	02	22	Huesca	Hombres	77	899
1998	02	22	Huesca	Hombres	78	740
1998	02	22	Huesca	Hombres	79	699
1998	02	22	Huesca	Hombres	80	583
1998	02	22	Huesca	Hombres	81	562
1998	02	22	Huesca	Hombres	82	531
1998	02	22	Huesca	Hombres	83	501
1998	02	22	Huesca	Hombres	84	423
1998	02	22	Huesca	Hombres	85	402
1998	02	22	Huesca	Hombres	86	324
1998	02	22	Huesca	Hombres	87	325
1998	02	22	Huesca	Hombres	88	210
1998	02	22	Huesca	Hombres	89	201
1998	02	22	Huesca	Hombres	90	190
1998	02	22	Huesca	Hombres	91	132
1998	02	22	Huesca	Hombres	92	90
1998	02	22	Huesca	Hombres	93	59
1998	02	22	Huesca	Hombres	94	57
1998	02	22	Huesca	Hombres	95 y más	100
1998	02	44	Teruel	Hombres	00	461
1998	02	44	Teruel	Hombres	01	500
1998	02	44	Teruel	Hombres	02	497
1998	02	44	Teruel	Hombres	03	582
1998	02	44	Teruel	Hombres	04	610
1998	02	44	Teruel	Hombres	05	588
1998	02	44	Teruel	Hombres	06	571
1998	02	44	Teruel	Hombres	07	658
1998	02	44	Teruel	Hombres	08	668
1998	02	44	Teruel	Hombres	09	669
1998	02	44	Teruel	Hombres	10	669
1998	02	44	Teruel	Hombres	11	671
1998	02	44	Teruel	Hombres	12	704
1998	02	44	Teruel	Hombres	13	703
1998	02	44	Teruel	Hombres	14	681
1998	02	44	Teruel	Hombres	15	752
1998	02	44	Teruel	Hombres	16	811
1998	02	44	Teruel	Hombres	17	838
1998	02	44	Teruel	Hombres	18	840
1998	02	44	Teruel	Hombres	19	849
1998	02	44	Teruel	Hombres	20	823
1998	02	44	Teruel	Hombres	21	872
1998	02	44	Teruel	Hombres	22	874
1998	02	44	Teruel	Hombres	23	860
1998	02	44	Teruel	Hombres	24	863
1998	02	44	Teruel	Hombres	25	895
1998	02	44	Teruel	Hombres	26	866
1998	02	44	Teruel	Hombres	27	871
1998	02	44	Teruel	Hombres	28	915
1998	02	44	Teruel	Hombres	29	938
1998	02	44	Teruel	Hombres	30	946
1998	02	44	Teruel	Hombres	31	1044
1998	02	44	Teruel	Hombres	32	1073
1998	02	44	Teruel	Hombres	33	1029
1998	02	44	Teruel	Hombres	34	1097
1998	02	44	Teruel	Hombres	35	1029
1998	02	44	Teruel	Hombres	36	1011
1998	02	44	Teruel	Hombres	37	1078
1998	02	44	Teruel	Hombres	38	1074
1998	02	44	Teruel	Hombres	39	1064
1998	02	44	Teruel	Hombres	40	1031
1998	02	44	Teruel	Hombres	41	944
1998	02	44	Teruel	Hombres	42	894
1998	02	44	Teruel	Hombres	43	837
1998	02	44	Teruel	Hombres	44	904
1998	02	44	Teruel	Hombres	45	868
1998	02	44	Teruel	Hombres	46	779
1998	02	44	Teruel	Hombres	47	778
1998	02	44	Teruel	Hombres	48	822
1998	02	44	Teruel	Hombres	49	787
1998	02	44	Teruel	Hombres	50	734
1998	02	44	Teruel	Hombres	51	727
1998	02	44	Teruel	Hombres	52	723
1998	02	44	Teruel	Hombres	53	767
1998	02	44	Teruel	Hombres	54	731
1998	02	44	Teruel	Hombres	55	616
1998	02	44	Teruel	Hombres	56	597
1998	02	44	Teruel	Hombres	57	784
1998	02	44	Teruel	Hombres	58	447
1998	02	44	Teruel	Hombres	59	557
1998	02	44	Teruel	Hombres	60	788
1998	02	44	Teruel	Hombres	61	844
1998	02	44	Teruel	Hombres	62	906
1998	02	44	Teruel	Hombres	63	943
1998	02	44	Teruel	Hombres	64	1029
1998	02	44	Teruel	Hombres	65	1029
1998	02	44	Teruel	Hombres	66	1007
1998	02	44	Teruel	Hombres	67	1053
1998	02	44	Teruel	Hombres	68	1056
1998	02	44	Teruel	Hombres	69	1043
1998	02	44	Teruel	Hombres	70	1006
1998	02	44	Teruel	Hombres	71	1010
1998	02	44	Teruel	Hombres	72	934
1998	02	44	Teruel	Hombres	73	904
1998	02	44	Teruel	Hombres	74	874
1998	02	44	Teruel	Hombres	75	785
1998	02	44	Teruel	Hombres	76	800
1998	02	44	Teruel	Hombres	77	667
1998	02	44	Teruel	Hombres	78	516
1998	02	44	Teruel	Hombres	79	480
1998	02	44	Teruel	Hombres	80	427
1998	02	44	Teruel	Hombres	81	352
1998	02	44	Teruel	Hombres	82	370
1998	02	44	Teruel	Hombres	83	360
1998	02	44	Teruel	Hombres	84	300
1998	02	44	Teruel	Hombres	85	322
1998	02	44	Teruel	Hombres	86	233
1998	02	44	Teruel	Hombres	87	208
1998	02	44	Teruel	Hombres	88	184
1998	02	44	Teruel	Hombres	89	185
1998	02	44	Teruel	Hombres	90	132
1998	02	44	Teruel	Hombres	91	97
1998	02	44	Teruel	Hombres	92	77
1998	02	44	Teruel	Hombres	93	51
1998	02	44	Teruel	Hombres	94	40
1998	02	44	Teruel	Hombres	95 y más	82
1998	02	50	Zaragoza	Hombres	00	3094
1998	02	50	Zaragoza	Hombres	01	3178
1998	02	50	Zaragoza	Hombres	02	3285
1998	02	50	Zaragoza	Hombres	03	3289
1998	02	50	Zaragoza	Hombres	04	3394
1998	02	50	Zaragoza	Hombres	05	3470
1998	02	50	Zaragoza	Hombres	06	3372
1998	02	50	Zaragoza	Hombres	07	3552
1998	02	50	Zaragoza	Hombres	08	3762
1998	02	50	Zaragoza	Hombres	09	3697
1998	02	50	Zaragoza	Hombres	10	3697
1998	02	50	Zaragoza	Hombres	11	3889
1998	02	50	Zaragoza	Hombres	12	4094
1998	02	50	Zaragoza	Hombres	13	4494
1998	02	50	Zaragoza	Hombres	14	4469
1998	02	50	Zaragoza	Hombres	15	4840
1998	02	50	Zaragoza	Hombres	16	5088
1998	02	50	Zaragoza	Hombres	17	5489
1998	02	50	Zaragoza	Hombres	18	5625
1998	02	50	Zaragoza	Hombres	19	6141
1998	02	50	Zaragoza	Hombres	20	6290
1998	02	50	Zaragoza	Hombres	21	6730
1998	02	50	Zaragoza	Hombres	22	6818
1998	02	50	Zaragoza	Hombres	23	6772
1998	02	50	Zaragoza	Hombres	24	6628
1998	02	50	Zaragoza	Hombres	25	6757
1998	02	50	Zaragoza	Hombres	26	6472
1998	02	50	Zaragoza	Hombres	27	6562
1998	02	50	Zaragoza	Hombres	28	6431
1998	02	50	Zaragoza	Hombres	29	6320
1998	02	50	Zaragoza	Hombres	30	6298
1998	02	50	Zaragoza	Hombres	31	6468
1998	02	50	Zaragoza	Hombres	32	6309
1998	02	50	Zaragoza	Hombres	33	6697
1998	02	50	Zaragoza	Hombres	34	6423
1998	02	50	Zaragoza	Hombres	35	6404
1998	02	50	Zaragoza	Hombres	36	6042
1998	02	50	Zaragoza	Hombres	37	6268
1998	02	50	Zaragoza	Hombres	38	6135
1998	02	50	Zaragoza	Hombres	39	6064
1998	02	50	Zaragoza	Hombres	40	6024
1998	02	50	Zaragoza	Hombres	41	5684
1998	02	50	Zaragoza	Hombres	42	5620
1998	02	50	Zaragoza	Hombres	43	5265
1998	02	50	Zaragoza	Hombres	44	5258
1998	02	50	Zaragoza	Hombres	45	5544
1998	02	50	Zaragoza	Hombres	46	5169
1998	02	50	Zaragoza	Hombres	47	5164
1998	02	50	Zaragoza	Hombres	48	5301
1998	02	50	Zaragoza	Hombres	49	5579
1998	02	50	Zaragoza	Hombres	50	5251
1998	02	50	Zaragoza	Hombres	51	5123
1998	02	50	Zaragoza	Hombres	52	5215
1998	02	50	Zaragoza	Hombres	53	5119
1998	02	50	Zaragoza	Hombres	54	4950
1998	02	50	Zaragoza	Hombres	55	4685
1998	02	50	Zaragoza	Hombres	56	4254
1998	02	50	Zaragoza	Hombres	57	4803
1998	02	50	Zaragoza	Hombres	58	3445
1998	02	50	Zaragoza	Hombres	59	3571
1998	02	50	Zaragoza	Hombres	60	3921
1998	02	50	Zaragoza	Hombres	61	4688
1998	02	50	Zaragoza	Hombres	62	4495
1998	02	50	Zaragoza	Hombres	63	4705
1998	02	50	Zaragoza	Hombres	64	4862
1998	02	50	Zaragoza	Hombres	65	4747
1998	02	50	Zaragoza	Hombres	66	4668
1998	02	50	Zaragoza	Hombres	67	4507
1998	02	50	Zaragoza	Hombres	68	4318
1998	02	50	Zaragoza	Hombres	69	4218
1998	02	50	Zaragoza	Hombres	70	4000
1998	02	50	Zaragoza	Hombres	71	3701
1998	02	50	Zaragoza	Hombres	72	3628
1998	02	50	Zaragoza	Hombres	73	3731
1998	02	50	Zaragoza	Hombres	74	3399
1998	02	50	Zaragoza	Hombres	75	3334
1998	02	50	Zaragoza	Hombres	76	3029
1998	02	50	Zaragoza	Hombres	77	2708
1998	02	50	Zaragoza	Hombres	78	2140
1998	02	50	Zaragoza	Hombres	79	1914
1998	02	50	Zaragoza	Hombres	80	1695
1998	02	50	Zaragoza	Hombres	81	1535
1998	02	50	Zaragoza	Hombres	82	1455
1998	02	50	Zaragoza	Hombres	83	1341
1998	02	50	Zaragoza	Hombres	84	1123
1998	02	50	Zaragoza	Hombres	85	1026
1998	02	50	Zaragoza	Hombres	86	834
1998	02	50	Zaragoza	Hombres	87	684
1998	02	50	Zaragoza	Hombres	88	571
1998	02	50	Zaragoza	Hombres	89	497
1998	02	50	Zaragoza	Hombres	90	354
1998	02	50	Zaragoza	Hombres	91	286
1998	02	50	Zaragoza	Hombres	92	252
1998	02	50	Zaragoza	Hombres	93	169
1998	02	50	Zaragoza	Hombres	94	102
1998	02	50	Zaragoza	Hombres	95 y más	242
1999	02	22	Huesca	Hombres	00	744
1999	02	22	Huesca	Hombres	01	737
1999	02	22	Huesca	Hombres	02	760
1999	02	22	Huesca	Hombres	03	820
1999	02	22	Huesca	Hombres	04	831
1999	02	22	Huesca	Hombres	05	794
1999	02	22	Huesca	Hombres	06	873
1999	02	22	Huesca	Hombres	07	867
1999	02	22	Huesca	Hombres	08	846
1999	02	22	Huesca	Hombres	09	897
1999	02	22	Huesca	Hombres	10	948
1999	02	22	Huesca	Hombres	11	903
1999	02	22	Huesca	Hombres	12	993
1999	02	22	Huesca	Hombres	13	1063
1999	02	22	Huesca	Hombres	14	1037
1999	02	22	Huesca	Hombres	15	1098
1999	02	22	Huesca	Hombres	16	1168
1999	02	22	Huesca	Hombres	17	1197
1999	02	22	Huesca	Hombres	18	1260
1999	02	22	Huesca	Hombres	19	1330
1999	02	22	Huesca	Hombres	20	1403
1999	02	22	Huesca	Hombres	21	1478
1999	02	22	Huesca	Hombres	22	1408
1999	02	22	Huesca	Hombres	23	1399
1999	02	22	Huesca	Hombres	24	1414
1999	02	22	Huesca	Hombres	25	1411
1999	02	22	Huesca	Hombres	26	1441
1999	02	22	Huesca	Hombres	27	1450
1999	02	22	Huesca	Hombres	28	1455
1999	02	22	Huesca	Hombres	29	1444
1999	02	22	Huesca	Hombres	30	1369
1999	02	22	Huesca	Hombres	31	1483
1999	02	22	Huesca	Hombres	32	1572
1999	02	22	Huesca	Hombres	33	1569
1999	02	22	Huesca	Hombres	34	1632
1999	02	22	Huesca	Hombres	35	1610
1999	02	22	Huesca	Hombres	36	1600
1999	02	22	Huesca	Hombres	37	1545
1999	02	22	Huesca	Hombres	38	1476
1999	02	22	Huesca	Hombres	39	1584
1999	02	22	Huesca	Hombres	40	1578
1999	02	22	Huesca	Hombres	41	1507
1999	02	22	Huesca	Hombres	42	1436
1999	02	22	Huesca	Hombres	43	1443
1999	02	22	Huesca	Hombres	44	1332
1999	02	22	Huesca	Hombres	45	1398
1999	02	22	Huesca	Hombres	46	1326
1999	02	22	Huesca	Hombres	47	1211
1999	02	22	Huesca	Hombres	48	1207
1999	02	22	Huesca	Hombres	49	1289
1999	02	22	Huesca	Hombres	50	1311
1999	02	22	Huesca	Hombres	51	1208
1999	02	22	Huesca	Hombres	52	1248
1999	02	22	Huesca	Hombres	53	1194
1999	02	22	Huesca	Hombres	54	1143
1999	02	22	Huesca	Hombres	55	1160
1999	02	22	Huesca	Hombres	56	981
1999	02	22	Huesca	Hombres	57	980
1999	02	22	Huesca	Hombres	58	962
1999	02	22	Huesca	Hombres	59	697
1999	02	22	Huesca	Hombres	60	944
1999	02	22	Huesca	Hombres	61	1128
1999	02	22	Huesca	Hombres	62	1236
1999	02	22	Huesca	Hombres	63	1292
1999	02	22	Huesca	Hombres	64	1313
1999	02	22	Huesca	Hombres	65	1300
1999	02	22	Huesca	Hombres	66	1275
1999	02	22	Huesca	Hombres	67	1329
1999	02	22	Huesca	Hombres	68	1319
1999	02	22	Huesca	Hombres	69	1257
1999	02	22	Huesca	Hombres	70	1283
1999	02	22	Huesca	Hombres	71	1214
1999	02	22	Huesca	Hombres	72	1212
1999	02	22	Huesca	Hombres	73	1206
1999	02	22	Huesca	Hombres	74	1245
1999	02	22	Huesca	Hombres	75	1133
1999	02	22	Huesca	Hombres	76	984
1999	02	22	Huesca	Hombres	77	999
1999	02	22	Huesca	Hombres	78	839
1999	02	22	Huesca	Hombres	79	676
1999	02	22	Huesca	Hombres	80	645
1999	02	22	Huesca	Hombres	81	527
1999	02	22	Huesca	Hombres	82	519
1999	02	22	Huesca	Hombres	83	485
1999	02	22	Huesca	Hombres	84	443
1999	02	22	Huesca	Hombres	85	370
1999	02	22	Huesca	Hombres	86	356
1999	02	22	Huesca	Hombres	87	283
1999	02	22	Huesca	Hombres	88	259
1999	02	22	Huesca	Hombres	89	171
1999	02	22	Huesca	Hombres	90	174
1999	02	22	Huesca	Hombres	91	155
1999	02	22	Huesca	Hombres	92	113
1999	02	22	Huesca	Hombres	93	77
1999	02	22	Huesca	Hombres	94	46
1999	02	22	Huesca	Hombres	95 y más	113
1999	02	44	Teruel	Hombres	00	489
1999	02	44	Teruel	Hombres	01	474
1999	02	44	Teruel	Hombres	02	493
1999	02	44	Teruel	Hombres	03	488
1999	02	44	Teruel	Hombres	04	574
1999	02	44	Teruel	Hombres	05	601
1999	02	44	Teruel	Hombres	06	578
1999	02	44	Teruel	Hombres	07	565
1999	02	44	Teruel	Hombres	08	647
1999	02	44	Teruel	Hombres	09	654
1999	02	44	Teruel	Hombres	10	659
1999	02	44	Teruel	Hombres	11	689
1999	02	44	Teruel	Hombres	12	673
1999	02	44	Teruel	Hombres	13	704
1999	02	44	Teruel	Hombres	14	697
1999	02	44	Teruel	Hombres	15	679
1999	02	44	Teruel	Hombres	16	744
1999	02	44	Teruel	Hombres	17	792
1999	02	44	Teruel	Hombres	18	825
1999	02	44	Teruel	Hombres	19	835
1999	02	44	Teruel	Hombres	20	830
1999	02	44	Teruel	Hombres	21	816
1999	02	44	Teruel	Hombres	22	871
1999	02	44	Teruel	Hombres	23	859
1999	02	44	Teruel	Hombres	24	851
1999	02	44	Teruel	Hombres	25	852
1999	02	44	Teruel	Hombres	26	881
1999	02	44	Teruel	Hombres	27	862
1999	02	44	Teruel	Hombres	28	866
1999	02	44	Teruel	Hombres	29	895
1999	02	44	Teruel	Hombres	30	911
1999	02	44	Teruel	Hombres	31	936
1999	02	44	Teruel	Hombres	32	1038
1999	02	44	Teruel	Hombres	33	1053
1999	02	44	Teruel	Hombres	34	1020
1999	02	44	Teruel	Hombres	35	1075
1999	02	44	Teruel	Hombres	36	1003
1999	02	44	Teruel	Hombres	37	1008
1999	02	44	Teruel	Hombres	38	1074
1999	02	44	Teruel	Hombres	39	1057
1999	02	44	Teruel	Hombres	40	1053
1999	02	44	Teruel	Hombres	41	1016
1999	02	44	Teruel	Hombres	42	937
1999	02	44	Teruel	Hombres	43	878
1999	02	44	Teruel	Hombres	44	825
1999	02	44	Teruel	Hombres	45	893
1999	02	44	Teruel	Hombres	46	852
1999	02	44	Teruel	Hombres	47	763
1999	02	44	Teruel	Hombres	48	768
1999	02	44	Teruel	Hombres	49	809
1999	02	44	Teruel	Hombres	50	778
1999	02	44	Teruel	Hombres	51	727
1999	02	44	Teruel	Hombres	52	717
1999	02	44	Teruel	Hombres	53	721
1999	02	44	Teruel	Hombres	54	763
1999	02	44	Teruel	Hombres	55	720
1999	02	44	Teruel	Hombres	56	612
1999	02	44	Teruel	Hombres	57	592
1999	02	44	Teruel	Hombres	58	773
1999	02	44	Teruel	Hombres	59	443
1999	02	44	Teruel	Hombres	60	558
1999	02	44	Teruel	Hombres	61	780
1999	02	44	Teruel	Hombres	62	838
1999	02	44	Teruel	Hombres	63	892
1999	02	44	Teruel	Hombres	64	934
1999	02	44	Teruel	Hombres	65	1018
1999	02	44	Teruel	Hombres	66	1023
1999	02	44	Teruel	Hombres	67	992
1999	02	44	Teruel	Hombres	68	1031
1999	02	44	Teruel	Hombres	69	1034
1999	02	44	Teruel	Hombres	70	1016
1999	02	44	Teruel	Hombres	71	975
1999	02	44	Teruel	Hombres	72	994
1999	02	44	Teruel	Hombres	73	896
1999	02	44	Teruel	Hombres	74	878
1999	02	44	Teruel	Hombres	75	847
1999	02	44	Teruel	Hombres	76	742
1999	02	44	Teruel	Hombres	77	746
1999	02	44	Teruel	Hombres	78	638
1999	02	44	Teruel	Hombres	79	483
1999	02	44	Teruel	Hombres	80	447
1999	02	44	Teruel	Hombres	81	400
1999	02	44	Teruel	Hombres	82	327
1999	02	44	Teruel	Hombres	83	328
1999	02	44	Teruel	Hombres	84	328
1999	02	44	Teruel	Hombres	85	277
1999	02	44	Teruel	Hombres	86	285
1999	02	44	Teruel	Hombres	87	206
1999	02	44	Teruel	Hombres	88	171
1999	02	44	Teruel	Hombres	89	157
1999	02	44	Teruel	Hombres	90	149
1999	02	44	Teruel	Hombres	91	102
1999	02	44	Teruel	Hombres	92	80
1999	02	44	Teruel	Hombres	93	67
1999	02	44	Teruel	Hombres	94	36
1999	02	44	Teruel	Hombres	95 y más	81
1999	02	50	Zaragoza	Hombres	00	2466
1999	02	50	Zaragoza	Hombres	01	3207
1999	02	50	Zaragoza	Hombres	02	3246
1999	02	50	Zaragoza	Hombres	03	3350
1999	02	50	Zaragoza	Hombres	04	3359
1999	02	50	Zaragoza	Hombres	05	3446
1999	02	50	Zaragoza	Hombres	06	3536
1999	02	50	Zaragoza	Hombres	07	3450
1999	02	50	Zaragoza	Hombres	08	3644
1999	02	50	Zaragoza	Hombres	09	3826
1999	02	50	Zaragoza	Hombres	10	3790
1999	02	50	Zaragoza	Hombres	11	3827
1999	02	50	Zaragoza	Hombres	12	4016
1999	02	50	Zaragoza	Hombres	13	4239
1999	02	50	Zaragoza	Hombres	14	4566
1999	02	50	Zaragoza	Hombres	15	4567
1999	02	50	Zaragoza	Hombres	16	4926
1999	02	50	Zaragoza	Hombres	17	5187
1999	02	50	Zaragoza	Hombres	18	5600
1999	02	50	Zaragoza	Hombres	19	5716
1999	02	50	Zaragoza	Hombres	20	6221
1999	02	50	Zaragoza	Hombres	21	6378
1999	02	50	Zaragoza	Hombres	22	6832
1999	02	50	Zaragoza	Hombres	23	6921
1999	02	50	Zaragoza	Hombres	24	6871
1999	02	50	Zaragoza	Hombres	25	6701
1999	02	50	Zaragoza	Hombres	26	6827
1999	02	50	Zaragoza	Hombres	27	6538
1999	02	50	Zaragoza	Hombres	28	6661
1999	02	50	Zaragoza	Hombres	29	6467
1999	02	50	Zaragoza	Hombres	30	6427
1999	02	50	Zaragoza	Hombres	31	6360
1999	02	50	Zaragoza	Hombres	32	6552
1999	02	50	Zaragoza	Hombres	33	6399
1999	02	50	Zaragoza	Hombres	34	6799
1999	02	50	Zaragoza	Hombres	35	6544
1999	02	50	Zaragoza	Hombres	36	6491
1999	02	50	Zaragoza	Hombres	37	6148
1999	02	50	Zaragoza	Hombres	38	6378
1999	02	50	Zaragoza	Hombres	39	6219
1999	02	50	Zaragoza	Hombres	40	6160
1999	02	50	Zaragoza	Hombres	41	6103
1999	02	50	Zaragoza	Hombres	42	5761
1999	02	50	Zaragoza	Hombres	43	5699
1999	02	50	Zaragoza	Hombres	44	5371
1999	02	50	Zaragoza	Hombres	45	5346
