Año	Nº Accidentes	Grupo	Descripción Ocupación	Sexo	Comarca Código	Comarca Nombre
2007	195	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	09	La Litera / La Llitera
2007	6	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	09	La Litera / La Llitera
2007	93	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	10	Los Monegros
2007	1	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	10	Los Monegros
2007	157	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	11	Bajo Cinca / Baix Cinca
2007	8	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	11	Bajo Cinca / Baix Cinca
2007	82	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	12	Tarazona y el Moncayo
2007	2	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	12	Tarazona y el Moncayo
2007	96	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	13	Campo de Borja
2007	20	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	13	Campo de Borja
2007	27	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	14	Aranda
2007	7	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	14	Aranda
2007	333	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	15	Ribera Alta del Ebro
2007	13	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	15	Ribera Alta del Ebro
2007	169	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	16	Valdejalón
2007	11	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	16	Valdejalón
2007	4170	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	17	Central
2007	164	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	17	Central
2007	34	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	18	Ribera Baja del Ebro
2007	6	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	18	Ribera Baja del Ebro
2007	32	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2007	3	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2007	132	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	20	Comunidad de Calatayud
2007	11	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	20	Comunidad de Calatayud
2007	90	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	21	Campo de Cariñena
2007	9	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	21	Campo de Cariñena
2007	12	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	22	Campo de Belchite
2007	35	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	23	Bajo Martín
2007	2	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	23	Bajo Martín
2007	9	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	24	Campo de Daroca
2007	67	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	25	Jiloca
2007	9	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	25	Jiloca
2007	21	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	26	Cuencas Mineras
2007	13	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	26	Cuencas Mineras
2007	193	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	27	Andorra-Sierra de Arcos
2007	7	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	27	Andorra-Sierra de Arcos
2007	160	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	28	Bajo Aragón
2007	10	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	28	Bajo Aragón
2007	191	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	29	Comunidad de Teruel
2007	14	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	29	Comunidad de Teruel
2007	4	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	30	Maestrazgo
2007	1	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	30	Maestrazgo
2007	9	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	31	Sierra de Albarracín
2007	1	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	31	Sierra de Albarracín
2007	40	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	32	Gúdar-Javalambre
2007	17	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	33	Matarraña / Matarranya
2007	113	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	NC	Municipio del centro de trabajo fuera de Aragón
2007	8	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	NC	Municipio del centro de trabajo fuera de Aragón
2007	22	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	01	La Jacetania
2007	21	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	02	Alto Gállego
2007	6	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	02	Alto Gállego
2007	6	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	03	Sobrarbe
2007	26	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	04	La Ribagorza
2007	2	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	04	La Ribagorza
2007	90	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	05	Cinco Villas
2007	51	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	05	Cinco Villas
2007	201	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	06	Hoya de Huesca / Plana de Uesca
2007	9	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	06	Hoya de Huesca / Plana de Uesca
2007	63	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	07	Somontano de Barbastro
2007	3	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	07	Somontano de Barbastro
2007	89	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	08	Cinca Medio
2007	7	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	08	Cinca Medio
2007	80	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	09	La Litera / La Llitera
2007	2	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	09	La Litera / La Llitera
2007	33	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	10	Los Monegros
2007	81	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	11	Bajo Cinca / Baix Cinca
2007	2	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	11	Bajo Cinca / Baix Cinca
2007	46	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	12	Tarazona y el Moncayo
2007	9	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	12	Tarazona y el Moncayo
2007	53	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	13	Campo de Borja
2007	16	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	13	Campo de Borja
2007	7	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	14	Aranda
2007	257	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	15	Ribera Alta del Ebro
2007	36	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	15	Ribera Alta del Ebro
2007	191	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	16	Valdejalón
2007	33	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	16	Valdejalón
2007	2544	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	17	Central
2007	224	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	17	Central
2007	63	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	18	Ribera Baja del Ebro
2007	6	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	18	Ribera Baja del Ebro
2007	16	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2007	3	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2007	74	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	20	Comunidad de Calatayud
2007	11	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	20	Comunidad de Calatayud
2007	22	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	21	Campo de Cariñena
2007	2	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	22	Campo de Belchite
2007	4	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	22	Campo de Belchite
2007	53	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	23	Bajo Martín
2007	7	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	24	Campo de Daroca
2007	29	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	25	Jiloca
2007	1	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	25	Jiloca
2007	86	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	26	Cuencas Mineras
2007	14	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	26	Cuencas Mineras
2007	49	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	27	Andorra-Sierra de Arcos
2007	3	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	27	Andorra-Sierra de Arcos
2007	81	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	28	Bajo Aragón
2007	8	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	28	Bajo Aragón
2007	92	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	29	Comunidad de Teruel
2007	3	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	29	Comunidad de Teruel
2007	3	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	30	Maestrazgo
2007	1	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	31	Sierra de Albarracín
2007	7	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	32	Gúdar-Javalambre
2007	2	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	33	Matarraña / Matarranya
2007	62	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	NC	Municipio del centro de trabajo fuera de Aragón
2007	3	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	NC	Municipio del centro de trabajo fuera de Aragón
2007	39	9	Trabajadores no cualificados	Hombres	01	La Jacetania
2007	15	9	Trabajadores no cualificados	Mujeres	01	La Jacetania
2007	51	9	Trabajadores no cualificados	Hombres	02	Alto Gállego
2007	14	9	Trabajadores no cualificados	Mujeres	02	Alto Gállego
2007	10	9	Trabajadores no cualificados	Hombres	03	Sobrarbe
2007	5	9	Trabajadores no cualificados	Mujeres	03	Sobrarbe
2007	35	9	Trabajadores no cualificados	Hombres	04	La Ribagorza
2007	12	9	Trabajadores no cualificados	Mujeres	04	La Ribagorza
2007	147	9	Trabajadores no cualificados	Hombres	05	Cinco Villas
2007	29	9	Trabajadores no cualificados	Mujeres	05	Cinco Villas
2007	244	9	Trabajadores no cualificados	Hombres	06	Hoya de Huesca / Plana de Uesca
2007	82	9	Trabajadores no cualificados	Mujeres	06	Hoya de Huesca / Plana de Uesca
2007	112	9	Trabajadores no cualificados	Hombres	07	Somontano de Barbastro
2007	28	9	Trabajadores no cualificados	Mujeres	07	Somontano de Barbastro
2007	95	9	Trabajadores no cualificados	Hombres	08	Cinca Medio
2007	15	9	Trabajadores no cualificados	Mujeres	08	Cinca Medio
2007	73	9	Trabajadores no cualificados	Hombres	09	La Litera / La Llitera
2007	17	9	Trabajadores no cualificados	Mujeres	09	La Litera / La Llitera
2007	50	9	Trabajadores no cualificados	Hombres	10	Los Monegros
2007	11	9	Trabajadores no cualificados	Mujeres	10	Los Monegros
2007	95	9	Trabajadores no cualificados	Hombres	11	Bajo Cinca / Baix Cinca
2007	44	9	Trabajadores no cualificados	Mujeres	11	Bajo Cinca / Baix Cinca
2007	64	9	Trabajadores no cualificados	Hombres	12	Tarazona y el Moncayo
2007	67	9	Trabajadores no cualificados	Mujeres	12	Tarazona y el Moncayo
2007	118	9	Trabajadores no cualificados	Hombres	13	Campo de Borja
2007	35	9	Trabajadores no cualificados	Mujeres	13	Campo de Borja
2007	19	9	Trabajadores no cualificados	Hombres	14	Aranda
2007	342	9	Trabajadores no cualificados	Hombres	15	Ribera Alta del Ebro
2007	168	9	Trabajadores no cualificados	Mujeres	15	Ribera Alta del Ebro
2007	243	9	Trabajadores no cualificados	Hombres	16	Valdejalón
2007	92	9	Trabajadores no cualificados	Mujeres	16	Valdejalón
2007	2582	9	Trabajadores no cualificados	Hombres	17	Central
2007	1076	9	Trabajadores no cualificados	Mujeres	17	Central
2007	29	9	Trabajadores no cualificados	Hombres	18	Ribera Baja del Ebro
2007	16	9	Trabajadores no cualificados	Mujeres	18	Ribera Baja del Ebro
2007	69	9	Trabajadores no cualificados	Hombres	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2007	34	9	Trabajadores no cualificados	Mujeres	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2007	143	9	Trabajadores no cualificados	Hombres	20	Comunidad de Calatayud
2007	87	9	Trabajadores no cualificados	Mujeres	20	Comunidad de Calatayud
2007	56	9	Trabajadores no cualificados	Hombres	21	Campo de Cariñena
2007	11	9	Trabajadores no cualificados	Mujeres	21	Campo de Cariñena
2007	7	9	Trabajadores no cualificados	Hombres	22	Campo de Belchite
2007	13	9	Trabajadores no cualificados	Mujeres	22	Campo de Belchite
2007	51	9	Trabajadores no cualificados	Hombres	23	Bajo Martín
2007	9	9	Trabajadores no cualificados	Mujeres	23	Bajo Martín
2007	27	9	Trabajadores no cualificados	Hombres	24	Campo de Daroca
2007	3	9	Trabajadores no cualificados	Mujeres	24	Campo de Daroca
2007	48	9	Trabajadores no cualificados	Hombres	25	Jiloca
2007	18	9	Trabajadores no cualificados	Mujeres	25	Jiloca
2007	37	9	Trabajadores no cualificados	Hombres	26	Cuencas Mineras
2007	8	9	Trabajadores no cualificados	Mujeres	26	Cuencas Mineras
2007	49	9	Trabajadores no cualificados	Hombres	27	Andorra-Sierra de Arcos
2007	9	9	Trabajadores no cualificados	Mujeres	27	Andorra-Sierra de Arcos
2007	102	9	Trabajadores no cualificados	Hombres	28	Bajo Aragón
2007	41	9	Trabajadores no cualificados	Mujeres	28	Bajo Aragón
2007	141	9	Trabajadores no cualificados	Hombres	29	Comunidad de Teruel
2007	39	9	Trabajadores no cualificados	Mujeres	29	Comunidad de Teruel
2007	18	9	Trabajadores no cualificados	Hombres	30	Maestrazgo
2007	1	9	Trabajadores no cualificados	Mujeres	30	Maestrazgo
2007	13	9	Trabajadores no cualificados	Hombres	31	Sierra de Albarracín
2007	1	9	Trabajadores no cualificados	Mujeres	31	Sierra de Albarracín
2007	29	9	Trabajadores no cualificados	Hombres	32	Gúdar-Javalambre
2007	5	9	Trabajadores no cualificados	Mujeres	32	Gúdar-Javalambre
2007	33	9	Trabajadores no cualificados	Hombres	33	Matarraña / Matarranya
2007	6	9	Trabajadores no cualificados	Mujeres	33	Matarraña / Matarranya
2007	68	9	Trabajadores no cualificados	Hombres	NC	Municipio del centro de trabajo fuera de Aragón
2007	16	9	Trabajadores no cualificados	Mujeres	NC	Municipio del centro de trabajo fuera de Aragón
2007	5	NC	No consta	Hombres	01	La Jacetania
2007	1	NC	No consta	Mujeres	01	La Jacetania
2007	1	NC	No consta	Hombres	03	Sobrarbe
2007	1	NC	No consta	Mujeres	03	Sobrarbe
2007	4	NC	No consta	Hombres	04	La Ribagorza
2007	2	NC	No consta	Mujeres	04	La Ribagorza
2007	2	NC	No consta	Mujeres	05	Cinco Villas
2007	3	NC	No consta	Hombres	06	Hoya de Huesca / Plana de Uesca
2007	4	NC	No consta	Mujeres	06	Hoya de Huesca / Plana de Uesca
2007	3	NC	No consta	Hombres	07	Somontano de Barbastro
2007	4	NC	No consta	Mujeres	07	Somontano de Barbastro
2007	3	NC	No consta	Hombres	08	Cinca Medio
2007	1	NC	No consta	Mujeres	08	Cinca Medio
2007	1	NC	No consta	Hombres	09	La Litera / La Llitera
2007	4	NC	No consta	Hombres	11	Bajo Cinca / Baix Cinca
2007	1	NC	No consta	Mujeres	12	Tarazona y el Moncayo
2007	3	NC	No consta	Hombres	13	Campo de Borja
2007	1	NC	No consta	Hombres	14	Aranda
2007	1	NC	No consta	Hombres	15	Ribera Alta del Ebro
2007	164	NC	No consta	Hombres	17	Central
2007	57	NC	No consta	Mujeres	17	Central
2007	1	NC	No consta	Mujeres	18	Ribera Baja del Ebro
2007	5	NC	No consta	Hombres	20	Comunidad de Calatayud
2007	4	NC	No consta	Mujeres	20	Comunidad de Calatayud
2007	1	NC	No consta	Hombres	24	Campo de Daroca
2007	1	NC	No consta	Mujeres	24	Campo de Daroca
2007	1	NC	No consta	Mujeres	25	Jiloca
2007	1	NC	No consta	Hombres	26	Cuencas Mineras
2007	1	NC	No consta	Mujeres	26	Cuencas Mineras
2007	2	NC	No consta	Hombres	29	Comunidad de Teruel
2007	2	NC	No consta	Mujeres	29	Comunidad de Teruel
2007	1	NC	No consta	Hombres	30	Maestrazgo
2007	2	NC	No consta	Hombres	32	Gúdar-Javalambre
2007	2	NC	No consta	Hombres	NC	Municipio del centro de trabajo fuera de Aragón
2006	2	0	Fuerzas armadas	Hombres	01	La Jacetania
2006	1	0	Fuerzas armadas	Hombres	05	Cinco Villas
2006	1	0	Fuerzas armadas	Mujeres	06	Hoya de Huesca / Plana de Uesca
2006	1	0	Fuerzas armadas	Hombres	07	Somontano de Barbastro
2006	1	0	Fuerzas armadas	Hombres	11	Bajo Cinca / Baix Cinca
2006	1	0	Fuerzas armadas	Hombres	16	Valdejalón
2006	20	0	Fuerzas armadas	Hombres	17	Central
2006	11	0	Fuerzas armadas	Mujeres	17	Central
2006	1	0	Fuerzas armadas	Mujeres	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2006	2	0	Fuerzas armadas	Hombres	20	Comunidad de Calatayud
2006	1	0	Fuerzas armadas	Mujeres	20	Comunidad de Calatayud
2006	1	0	Fuerzas armadas	Hombres	26	Cuencas Mineras
2006	1	0	Fuerzas armadas	Hombres	28	Bajo Aragón
2006	1	0	Fuerzas armadas	Mujeres	28	Bajo Aragón
2006	2	0	Fuerzas armadas	Mujeres	29	Comunidad de Teruel
2006	1	0	Fuerzas armadas	Mujeres	32	Gúdar-Javalambre
2006	1	1	Dirección de las empresas y de las administraciones públicas	Hombres	06	Hoya de Huesca / Plana de Uesca
2006	1	1	Dirección de las empresas y de las administraciones públicas	Hombres	07	Somontano de Barbastro
2006	1	1	Dirección de las empresas y de las administraciones públicas	Hombres	09	La Litera / La Llitera
2006	3	1	Dirección de las empresas y de las administraciones públicas	Hombres	11	Bajo Cinca / Baix Cinca
2006	1	1	Dirección de las empresas y de las administraciones públicas	Hombres	13	Campo de Borja
2006	1	1	Dirección de las empresas y de las administraciones públicas	Mujeres	16	Valdejalón
2006	23	1	Dirección de las empresas y de las administraciones públicas	Hombres	17	Central
2006	4	1	Dirección de las empresas y de las administraciones públicas	Mujeres	17	Central
2006	1	1	Dirección de las empresas y de las administraciones públicas	Hombres	26	Cuencas Mineras
2006	1	1	Dirección de las empresas y de las administraciones públicas	Mujeres	28	Bajo Aragón
2006	3	1	Dirección de las empresas y de las administraciones públicas	Hombres	29	Comunidad de Teruel
2006	1	1	Dirección de las empresas y de las administraciones públicas	Mujeres	29	Comunidad de Teruel
2006	1	1	Dirección de las empresas y de las administraciones públicas	Hombres	32	Gúdar-Javalambre
2006	1	1	Dirección de las empresas y de las administraciones públicas	Hombres	NC	Municipio del centro de trabajo fuera de Aragón
2006	1	2	Técnicos y profesionales científicos e intelectuales	Mujeres	01	La Jacetania
2006	3	2	Técnicos y profesionales científicos e intelectuales	Hombres	02	Alto Gállego
2006	1	2	Técnicos y profesionales científicos e intelectuales	Mujeres	02	Alto Gállego
2006	1	2	Técnicos y profesionales científicos e intelectuales	Hombres	03	Sobrarbe
2006	1	2	Técnicos y profesionales científicos e intelectuales	Mujeres	03	Sobrarbe
2006	2	2	Técnicos y profesionales científicos e intelectuales	Hombres	04	La Ribagorza
2006	1	2	Técnicos y profesionales científicos e intelectuales	Mujeres	04	La Ribagorza
2006	3	2	Técnicos y profesionales científicos e intelectuales	Hombres	05	Cinco Villas
2006	7	2	Técnicos y profesionales científicos e intelectuales	Hombres	06	Hoya de Huesca / Plana de Uesca
2006	13	2	Técnicos y profesionales científicos e intelectuales	Mujeres	06	Hoya de Huesca / Plana de Uesca
2006	2	2	Técnicos y profesionales científicos e intelectuales	Hombres	07	Somontano de Barbastro
2006	2	2	Técnicos y profesionales científicos e intelectuales	Mujeres	07	Somontano de Barbastro
2006	6	2	Técnicos y profesionales científicos e intelectuales	Hombres	08	Cinca Medio
2006	2	2	Técnicos y profesionales científicos e intelectuales	Mujeres	08	Cinca Medio
2006	1	2	Técnicos y profesionales científicos e intelectuales	Mujeres	09	La Litera / La Llitera
2006	1	2	Técnicos y profesionales científicos e intelectuales	Hombres	10	Los Monegros
2006	1	2	Técnicos y profesionales científicos e intelectuales	Hombres	11	Bajo Cinca / Baix Cinca
2006	2	2	Técnicos y profesionales científicos e intelectuales	Mujeres	11	Bajo Cinca / Baix Cinca
2006	4	2	Técnicos y profesionales científicos e intelectuales	Mujeres	13	Campo de Borja
2006	1	2	Técnicos y profesionales científicos e intelectuales	Mujeres	14	Aranda
2006	3	2	Técnicos y profesionales científicos e intelectuales	Hombres	15	Ribera Alta del Ebro
2006	2	2	Técnicos y profesionales científicos e intelectuales	Mujeres	15	Ribera Alta del Ebro
2006	2	2	Técnicos y profesionales científicos e intelectuales	Hombres	16	Valdejalón
2006	73	2	Técnicos y profesionales científicos e intelectuales	Hombres	17	Central
2006	107	2	Técnicos y profesionales científicos e intelectuales	Mujeres	17	Central
2006	1	2	Técnicos y profesionales científicos e intelectuales	Hombres	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2006	2	2	Técnicos y profesionales científicos e intelectuales	Hombres	20	Comunidad de Calatayud
2006	5	2	Técnicos y profesionales científicos e intelectuales	Mujeres	20	Comunidad de Calatayud
2006	1	2	Técnicos y profesionales científicos e intelectuales	Hombres	23	Bajo Martín
2006	1	2	Técnicos y profesionales científicos e intelectuales	Mujeres	24	Campo de Daroca
2006	1	2	Técnicos y profesionales científicos e intelectuales	Hombres	25	Jiloca
2006	2	2	Técnicos y profesionales científicos e intelectuales	Hombres	26	Cuencas Mineras
2006	3	2	Técnicos y profesionales científicos e intelectuales	Hombres	28	Bajo Aragón
2006	3	2	Técnicos y profesionales científicos e intelectuales	Mujeres	28	Bajo Aragón
2006	10	2	Técnicos y profesionales científicos e intelectuales	Hombres	29	Comunidad de Teruel
2006	10	2	Técnicos y profesionales científicos e intelectuales	Mujeres	29	Comunidad de Teruel
2006	3	2	Técnicos y profesionales científicos e intelectuales	Hombres	NC	Municipio del centro de trabajo fuera de Aragón
2006	1	2	Técnicos y profesionales científicos e intelectuales	Mujeres	NC	Municipio del centro de trabajo fuera de Aragón
2006	7	3	Técnicos y profesionales de apoyo	Hombres	01	La Jacetania
2006	8	3	Técnicos y profesionales de apoyo	Mujeres	01	La Jacetania
2006	1	3	Técnicos y profesionales de apoyo	Hombres	02	Alto Gállego
2006	1	3	Técnicos y profesionales de apoyo	Mujeres	02	Alto Gállego
2006	1	3	Técnicos y profesionales de apoyo	Hombres	03	Sobrarbe
2006	1	3	Técnicos y profesionales de apoyo	Mujeres	03	Sobrarbe
2006	3	3	Técnicos y profesionales de apoyo	Hombres	04	La Ribagorza
2006	2	3	Técnicos y profesionales de apoyo	Mujeres	04	La Ribagorza
2006	6	3	Técnicos y profesionales de apoyo	Hombres	05	Cinco Villas
2006	4	3	Técnicos y profesionales de apoyo	Mujeres	05	Cinco Villas
2006	19	3	Técnicos y profesionales de apoyo	Hombres	06	Hoya de Huesca / Plana de Uesca
2006	6	3	Técnicos y profesionales de apoyo	Mujeres	06	Hoya de Huesca / Plana de Uesca
2006	1	3	Técnicos y profesionales de apoyo	Hombres	07	Somontano de Barbastro
2006	3	3	Técnicos y profesionales de apoyo	Mujeres	07	Somontano de Barbastro
2006	1	3	Técnicos y profesionales de apoyo	Hombres	08	Cinca Medio
2006	3	3	Técnicos y profesionales de apoyo	Mujeres	08	Cinca Medio
2006	1	3	Técnicos y profesionales de apoyo	Hombres	09	La Litera / La Llitera
2006	2	3	Técnicos y profesionales de apoyo	Mujeres	09	La Litera / La Llitera
2006	2	3	Técnicos y profesionales de apoyo	Hombres	10	Los Monegros
2006	1	3	Técnicos y profesionales de apoyo	Mujeres	10	Los Monegros
2006	1	3	Técnicos y profesionales de apoyo	Hombres	11	Bajo Cinca / Baix Cinca
