Municipio código	Municipio nombre	Año	Población	Censo electoral	Participación	Abstención	Votos nulos	Votos blancos	Votos a candidaturas	% Participación
44189	Pozondón	2011	83	69	57	12	2	1	54	82,6086956521739
44189	Pozondón	2015	63	58	39	19	1	3	35	67,2413793103448
44189	Pozondón	2016	62	56	56	0	0	2	54	100
44190	Pozuel del Campo	2008	114	91	66	25	2	0	64	72,5274725274725
44190	Pozuel del Campo	2011	100	81	52	29	1	1	50	64,1975308641975
44190	Pozuel del Campo	2015	81	72	52	20	3	7	42	72,2222222222222
44190	Pozuel del Campo	2016	74	71	55	16	4	1	50	77,4647887323944
44191	Puebla de Híjar (La)	2008	1005	845	727	118	27	5	695	86,0355029585799
44191	Puebla de Híjar (La)	2011	1006	806	599	207	26	24	549	74,317617866005
44191	Puebla de Híjar (La)	2015	965	771	589	182	14	24	551	76,3942931258106
44191	Puebla de Híjar (La)	2016	947	764	577	187	18	16	543	75,5235602094241
44192	Puebla de Valverde (La)	2008	544	393	337	56	10	4	323	85,7506361323155
44192	Puebla de Valverde (La)	2011	571	401	323	78	11	21	291	80,5486284289277
44192	Puebla de Valverde (La)	2015	521	364	276	88	9	8	259	75,8241758241758
44192	Puebla de Valverde (La)	2016	500	355	274	81	2	9	263	77,1830985915493
44193	Puertomingalvo	2008	252	125	97	28	3	2	92	77,6
44193	Puertomingalvo	2011	207	99	70	29	3	2	65	70,7070707070707
44193	Puertomingalvo	2015	117	82	62	20	1	1	60	75,609756097561
44193	Puertomingalvo	2016	119	78	54	24	0	1	53	69,2307692307692
44194	Ráfales	2008	153	141	108	33	2	1	105	76,5957446808511
44194	Ráfales	2011	170	128	92	36	5	5	82	71,875
44194	Ráfales	2015	142	111	79	32	6	1	72	71,1711711711712
44194	Ráfales	2016	133	109	77	32	3	4	70	70,6422018348624
44195	Rillo	2008	106	109	76	33	1	1	74	69,7247706422018
44195	Rillo	2011	113	103	71	32	0	7	64	68,9320388349515
44195	Rillo	2015	106	92	60	32	1	3	56	65,2173913043478
44195	Rillo	2016	97	88	60	28	6	2	52	68,1818181818182
44196	Riodeva	2008	186	177	128	49	2	4	122	72,316384180791
44196	Riodeva	2011	180	152	115	37	3	5	107	75,6578947368421
44196	Riodeva	2015	165	134	101	33	3	2	96	75,3731343283582
44196	Riodeva	2016	163	131	95	36	7	4	84	72,5190839694656
44197	Ródenas	2008	86	68	42	26	2	0	40	61,7647058823529
44197	Ródenas	2011	79	60	37	23	1	3	33	61,6666666666667
44197	Ródenas	2015	75	58	33	25	1	1	31	56,8965517241379
44197	Ródenas	2016	66	56	36	20	0	1	35	64,2857142857143
44198	Royuela	2008	224	205	160	45	5	0	155	78,0487804878049
44198	Royuela	2011	248	205	158	47	3	9	146	77,0731707317073
44198	Royuela	2015	227	187	145	42	2	5	138	77,5401069518717
44198	Royuela	2016	221	182	140	42	5	11	124	76,9230769230769
44199	Rubiales	2008	58	55	48	7	6	3	39	87,2727272727273
44199	Rubiales	2011	57	52	40	12	1	2	37	76,9230769230769
44199	Rubiales	2015	51	43	36	7	0	2	34	83,7209302325581
44199	Rubiales	2016	53	44	41	3	0	2	39	93,1818181818182
44200	Rubielos de la Cérida	2008	54	48	32	16	0	0	32	66,6666666666667
44200	Rubielos de la Cérida	2011	45	41	30	11	1	0	29	73,1707317073171
44200	Rubielos de la Cérida	2015	41	40	22	18	0	2	20	55
44200	Rubielos de la Cérida	2016	41	39	26	13	0	0	26	66,6666666666667
44201	Rubielos de Mora	2008	752	531	464	67	14	4	446	87,3822975517891
44201	Rubielos de Mora	2011	772	526	448	78	15	19	414	85,171102661597
44201	Rubielos de Mora	2015	687	497	408	89	17	11	380	82,092555331992
44201	Rubielos de Mora	2016	661	495	410	85	10	11	389	82,8282828282828
44203	Salcedillo	2008	12	9	9	0	0	0	9	100
44203	Salcedillo	2011	8	8	8	0	0	0	8	100
44203	Salcedillo	2015	10	10	8	2	0	0	8	80
44203	Salcedillo	2016	13	10	10	0	0	0	10	100
44204	Saldón	2008	30	31	24	7	0	0	24	77,4193548387097
44204	Saldón	2011	29	24	21	3	0	1	20	87,5
44204	Saldón	2015	27	25	22	3	0	0	22	88
44204	Saldón	2016	27	24	21	3	0	1	20	87,5
44205	Samper de Calanda	2008	1003	836	613	223	21	10	582	73,3253588516746
44205	Samper de Calanda	2011	925	757	539	218	12	20	507	71,2021136063408
44205	Samper de Calanda	2015	861	712	470	242	15	15	440	66,0112359550562
44205	Samper de Calanda	2016	854	700	458	242	13	15	430	65,4285714285714
44206	San Agustín	2008	165	132	104	28	9	0	95	78,7878787878788
44206	San Agustín	2011	150	156	119	37	3	8	108	76,2820512820513
44206	San Agustín	2015	141	112	90	22	7	3	80	80,3571428571429
44206	San Agustín	2016	141	114	85	29	5	1	79	74,5614035087719
44207	San Martín del Río	2008	229	208	162	46	12	1	149	77,8846153846154
44207	San Martín del Río	2011	199	187	147	40	3	7	137	78,6096256684492
44207	San Martín del Río	2015	179	158	119	39	9	2	108	75,3164556962025
44207	San Martín del Río	2016	174	156	119	37	3	3	113	76,2820512820513
44208	Santa Cruz de Nogueras	2008	37	32	21	11	0	0	21	65,625
44208	Santa Cruz de Nogueras	2011	36	32	23	9	0	1	22	71,875
44208	Santa Cruz de Nogueras	2015	42	34	22	12	0	0	22	64,7058823529412
44208	Santa Cruz de Nogueras	2016	39	38	22	16	1	0	21	57,8947368421053
44209	Santa Eulalia	2008	1143	942	741	201	33	16	692	78,6624203821656
44209	Santa Eulalia	2011	1152	892	662	230	23	25	614	74,2152466367713
44209	Santa Eulalia	2015	1111	839	634	205	35	18	581	75,5661501787843
44209	Santa Eulalia	2016	1081	833	608	225	25	10	573	72,9891956782713
44210	Sarrión	2008	1085	788	622	166	45	13	564	78,9340101522843
44210	Sarrión	2011	1140	754	573	181	18	23	532	75,9946949602122
44210	Sarrión	2015	1152	759	595	164	8	15	572	78,3926218708827
44210	Sarrión	2016	1167	746	552	194	18	10	524	73,9946380697051
44211	Segura de los Baños	2008	39	38	30	8	0	0	30	78,9473684210526
44211	Segura de los Baños	2011	40	39	32	7	0	2	30	82,0512820512821
44211	Segura de los Baños	2015	39	40	30	10	0	2	28	75
44211	Segura de los Baños	2016	40	42	35	7	0	2	33	83,3333333333333
44212	Seno	2008	45	42	30	12	2	0	28	71,4285714285714
44212	Seno	2011	49	45	35	10	0	0	35	77,7777777777778
44212	Seno	2015	42	41	32	9	0	2	30	78,0487804878049
44212	Seno	2016	43	39	37	2	0	1	36	94,8717948717949
44213	Singra	2008	98	75	62	13	0	2	60	82,6666666666667
44213	Singra	2011	98	61	47	14	0	1	46	77,0491803278689
44213	Singra	2015	76	63	47	16	0	3	44	74,6031746031746
44213	Singra	2016	80	62	50	12	0	0	50	80,6451612903226
44215	Terriente	2008	192	156	107	49	3	2	102	68,5897435897436
44215	Terriente	2011	186	156	97	59	2	10	85	62,1794871794872
44215	Terriente	2015	177	156	102	54	0	16	86	65,3846153846154
44215	Terriente	2016	178	159	102	57	5	6	91	64,1509433962264
44216	Teruel	2008	34236	25534	19766	5768	524	431	18811	77,4105114748962
44216	Teruel	2011	35241	25877	18512	7365	836	1469	16207	71,5384318120339
44216	Teruel	2015	35675	26539	19552	6987	717	1069	17766	73,6727080899808
44216	Teruel	2016	35590	26558	18858	7700	591	646	17621	71,0068529256721
44217	Toril y Masegoso	2008	46	35	24	11	0	0	24	68,5714285714286
44217	Toril y Masegoso	2011	34	37	37	0	1	0	36	100
44217	Toril y Masegoso	2015	32	28	19	9	1	2	16	67,8571428571429
44217	Toril y Masegoso	2016	30	29	25	4	0	3	22	86,2068965517241
44218	Tormón	2008	33	40	27	13	1	0	26	67,5
44218	Tormón	2011	32	37	26	11	0	1	25	70,2702702702703
44218	Tormón	2015	28	37	26	11	0	0	26	70,2702702702703
44218	Tormón	2016	34	35	28	7	0	1	27	80
44219	Tornos	2008	250	224	180	44	8	2	170	80,3571428571429
44219	Tornos	2011	232	207	159	48	1	17	141	76,8115942028986
44219	Tornos	2015	231	198	138	60	15	8	115	69,6969696969697
44219	Tornos	2016	235	194	144	50	7	5	132	74,2268041237113
44220	Torralba de los Sisones	2008	224	161	109	52	4	1	104	67,7018633540373
44220	Torralba de los Sisones	2011	216	137	96	41	1	4	91	70,0729927007299
44220	Torralba de los Sisones	2015	170	121	80	41	8	3	69	66,1157024793388
44220	Torralba de los Sisones	2016	157	121	76	45	1	4	71	62,8099173553719
44221	Torrecilla de Alcañiz	2008	450	386	327	59	11	4	312	84,7150259067358
44221	Torrecilla de Alcañiz	2011	440	377	305	72	8	12	285	80,9018567639257
44221	Torrecilla de Alcañiz	2015	415	365	294	71	7	7	280	80,5479452054795
44221	Torrecilla de Alcañiz	2016	407	372	297	75	6	7	284	79,8387096774194
44222	Torrecilla del Rebollar	2008	161	148	106	42	2	2	102	71,6216216216216
44222	Torrecilla del Rebollar	2011	151	136	99	37	1	6	92	72,7941176470588
44222	Torrecilla del Rebollar	2015	142	137	96	41	2	3	91	70,0729927007299
44222	Torrecilla del Rebollar	2016	144	131	98	33	3	1	94	74,8091603053435
44223	Torre de Arcas	2008	112	96	75	21	0	1	74	78,125
44223	Torre de Arcas	2011	96	80	55	25	1	2	52	68,75
44223	Torre de Arcas	2015	83	75	53	22	0	3	50	70,6666666666667
44223	Torre de Arcas	2016	81	72	54	18	0	1	53	75
44224	Torre de las Arcas	2008	36	28	17	11	1	2	14	60,7142857142857
44224	Torre de las Arcas	2011	37	26	15	11	0	1	14	57,6923076923077
44224	Torre de las Arcas	2015	28	22	14	8	0	0	14	63,6363636363636
44224	Torre de las Arcas	2016	29	22	14	8	0	0	14	63,6363636363636
44225	Torre del Compte	2008	172	143	122	21	1	3	118	85,3146853146853
44225	Torre del Compte	2011	153	129	98	31	0	8	90	75,968992248062
44225	Torre del Compte	2015	142	111	74	37	0	4	70	66,6666666666667
44225	Torre del Compte	2016	137	107	74	33	0	3	71	69,1588785046729
44226	Torrelacárcel	2008	225	192	146	46	13	3	130	76,0416666666667
44226	Torrelacárcel	2011	223	163	112	51	4	5	103	68,7116564417178
44226	Torrelacárcel	2015	197	141	98	43	2	4	92	69,5035460992908
44226	Torrelacárcel	2016	184	140	97	43	0	2	95	69,2857142857143
44227	Torre los Negros	2008	103	84	69	15	0	0	69	82,1428571428571
44227	Torre los Negros	2011	105	81	59	22	1	0	58	72,8395061728395
44227	Torre los Negros	2015	94	75	63	12	0	3	60	84
44227	Torre los Negros	2016	90	74	63	11	1	0	62	85,1351351351351
44228	Torremocha de Jiloca	2008	141	130	99	31	3	0	96	76,1538461538462
44228	Torremocha de Jiloca	2011	148	121	97	24	4	3	90	80,1652892561983
44228	Torremocha de Jiloca	2015	126	99	79	20	1	4	74	79,7979797979798
44228	Torremocha de Jiloca	2016	110	100	81	19	2	1	78	81
44229	Torres de Albarracín	2008	148	129	104	25	0	1	103	80,6201550387597
44229	Torres de Albarracín	2011	175	150	103	47	4	6	93	68,6666666666667
44229	Torres de Albarracín	2015	174	151	108	43	0	10	98	71,523178807947
44229	Torres de Albarracín	2016	181	152	111	41	0	11	100	73,0263157894737
44230	Torrevelilla	2008	194	151	121	30	4	1	116	80,1324503311258
44230	Torrevelilla	2011	214	154	127	27	1	9	117	82,4675324675325
44230	Torrevelilla	2015	208	155	126	29	2	6	118	81,2903225806452
44230	Torrevelilla	2016	200	155	123	32	2	2	119	79,3548387096774
44231	Torrijas	2008	70	69	51	18	3	0	48	73,9130434782609
44231	Torrijas	2011	66	54	35	19	1	1	33	64,8148148148148
44231	Torrijas	2015	45	38	31	7	0	0	31	81,5789473684211
44231	Torrijas	2016	45	38	32	6	0	2	30	84,2105263157895
44232	Torrijo del Campo	2008	579	442	339	103	16	3	320	76,6968325791855
44232	Torrijo del Campo	2011	539	408	301	107	13	13	275	73,7745098039216
44232	Torrijo del Campo	2015	509	391	285	106	15	11	259	72,8900255754476
44232	Torrijo del Campo	2016	489	378	279	99	15	5	259	73,8095238095238
44234	Tramacastiel	2008	100	88	72	16	2	0	70	81,8181818181818
44234	Tramacastiel	2011	98	76	63	13	0	6	57	82,8947368421053
44234	Tramacastiel	2015	74	62	47	15	6	0	41	75,8064516129032
44234	Tramacastiel	2016	75	61	51	10	0	2	49	83,6065573770492
44235	Tramacastilla	2008	129	112	93	19	2	0	91	83,0357142857143
44235	Tramacastilla	2011	107	103	71	32	1	1	69	68,9320388349515
44235	Tramacastilla	2015	120	91	71	20	4	2	65	78,021978021978
44235	Tramacastilla	2016	107	92	60	32	3	0	57	65,2173913043478
44236	Tronchón	2008	101	75	56	19	0	1	55	74,6666666666667
44236	Tronchón	2011	106	77	48	29	1	0	47	62,3376623376623
44236	Tronchón	2015	82	59	43	16	0	0	43	72,8813559322034
44236	Tronchón	2016	68	63	48	15	0	1	47	76,1904761904762
44237	Urrea de Gaén	2008	540	463	397	66	8	7	382	85,7451403887689
44237	Urrea de Gaén	2011	525	450	351	99	18	17	316	78
44237	Urrea de Gaén	2015	494	408	326	82	16	15	295	79,9019607843137
44237	Urrea de Gaén	2016	488	398	303	95	13	5	285	76,1306532663317
44238	Utrillas	2008	3346	2534	1925	609	83	27	1815	75,9668508287293
44238	Utrillas	2011	3309	2475	1707	768	69	90	1548	68,969696969697
44238	Utrillas	2015	3194	2345	1728	617	54	45	1629	73,6886993603412
44238	Utrillas	2016	3110	2323	1591	732	57	35	1499	68,489022815325
44239	Valacloche	2008	24	38	31	7	0	0	31	81,5789473684211
44239	Valacloche	2011	30	29	25	4	0	1	24	86,2068965517241
44239	Valacloche	2015	23	22	20	2	0	0	20	90,9090909090909
44239	Valacloche	2016	27	22	20	2	0	0	20	90,9090909090909
44240	Valbona	2008	215	170	143	27	2	1	140	84,1176470588235
44240	Valbona	2011	224	168	133	35	2	6	125	79,1666666666667
44240	Valbona	2015	198	161	127	34	7	2	118	78,8819875776398
44240	Valbona	2016	193	158	130	28	8	1	121	82,2784810126582
44241	Valdealgorfa	2008	686	599	490	109	16	4	470	81,8030050083472
44241	Valdealgorfa	2011	685	575	439	136	20	15	404	76,3478260869565
44241	Valdealgorfa	2015	650	537	405	132	20	14	371	75,4189944134078
44241	Valdealgorfa	2016	664	533	391	142	12	6	373	73,3583489681051
44243	Valdecuenca	2008	47	41	30	11	0	0	30	73,1707317073171
44243	Valdecuenca	2011	56	38	27	11	1	2	24	71,0526315789474
44243	Valdecuenca	2015	40	23	18	5	0	1	17	78,2608695652174
44243	Valdecuenca	2016	40	24	20	4	0	0	20	83,3333333333333
44244	Valdelinares	2008	123	99	60	39	4	4	52	60,6060606060606
44244	Valdelinares	2011	116	93	56	37	2	7	47	60,2150537634409
44244	Valdelinares	2015	90	75	37	38	2	1	34	49,3333333333333
44244	Valdelinares	2016	85	75	46	29	0	1	45	61,3333333333333
44245	Valdeltormo	2008	352	292	225	67	8	0	217	77,0547945205479
44245	Valdeltormo	2011	328	274	188	86	5	2	181	68,6131386861314
44245	Valdeltormo	2015	315	250	187	63	8	7	172	74,8
44245	Valdeltormo	2016	312	248	179	69	6	4	169	72,1774193548387
44246	Valderrobres	2008	2189	1569	1106	463	58	21	1027	70,4907584448693
44246	Valderrobres	2011	2290	1591	1015	576	64	31	920	63,7963544940289
44246	Valderrobres	2015	2337	1554	1077	477	37	45	995	69,3050193050193
44246	Valderrobres	2016	2342	1543	1030	513	38	32	960	66,7530784186649
44247	Valjunquera	2008	411	353	267	86	10	3	254	75,6373937677054
44247	Valjunquera	2011	403	335	250	85	15	14	221	74,6268656716418
44247	Valjunquera	2015	365	314	226	88	5	4	217	71,9745222929936
44247	Valjunquera	2016	358	316	216	100	4	10	202	68,3544303797468
44249	Vallecillo (El)	2008	54	44	32	12	0	1	31	72,7272727272727
44249	Vallecillo (El)	2011	47	58	41	17	1	1	39	70,6896551724138
44249	Vallecillo (El)	2015	50	57	47	10	1	3	43	82,4561403508772
44249	Vallecillo (El)	2016	60	55	44	11	1	3	40	80
44250	Veguillas de la Sierra	2008	28	29	19	10	0	0	19	65,5172413793103
44250	Veguillas de la Sierra	2011	28	20	11	9	0	2	9	55
44250	Veguillas de la Sierra	2015	23	19	12	7	0	2	10	63,1578947368421
44250	Veguillas de la Sierra	2016	22	19	11	8	0	0	11	57,8947368421053
44251	Villafranca del Campo	2008	360	286	252	34	6	2	244	88,1118881118881
44251	Villafranca del Campo	2011	352	271	216	55	1	5	210	79,7047970479705
44251	Villafranca del Campo	2015	314	254	202	52	9	2	191	79,5275590551181
44251	Villafranca del Campo	2016	299	254	198	56	7	6	185	77,9527559055118
44252	Villahermosa del Campo	2008	92	76	58	18	0	0	58	76,3157894736842
44252	Villahermosa del Campo	2011	99	78	62	16	2	1	59	79,4871794871795
44252	Villahermosa del Campo	2015	104	85	67	18	14	0	53	78,8235294117647
44252	Villahermosa del Campo	2016	103	86	63	23	0	1	62	73,2558139534884
44256	Villanueva del Rebollar de la Sierra	2008	50	42	40	2	0	0	40	95,2380952380952
44256	Villanueva del Rebollar de la Sierra	2011	53	37	34	3	0	14	20	91,8918918918919
44256	Villanueva del Rebollar de la Sierra	2015	52	39	33	6	0	4	29	84,6153846153846
44256	Villanueva del Rebollar de la Sierra	2016	51	38	32	6	0	3	29	84,2105263157895
44257	Villar del Cobo	2008	216	201	152	49	5	3	144	75,6218905472637
44257	Villar del Cobo	2011	208	184	131	53	2	5	124	71,195652173913
44257	Villar del Cobo	2015	190	167	120	47	1	2	117	71,8562874251497
44257	Villar del Cobo	2016	189	166	123	43	2	1	120	74,0963855421687
44258	Villar del Salz	2008	93	88	64	24	5	0	59	72,7272727272727
44258	Villar del Salz	2011	83	75	56	19	2	1	53	74,6666666666667
44258	Villar del Salz	2015	75	69	46	23	0	2	44	66,6666666666667
44258	Villar del Salz	2016	74	67	46	21	0	0	46	68,6567164179104
44260	Villarluengo	2008	204	161	114	47	8	2	104	70,8074534161491
44260	Villarluengo	2011	188	160	115	45	3	10	102	71,875
44260	Villarluengo	2015	194	139	99	40	1	7	91	71,2230215827338
44260	Villarluengo	2016	189	137	89	48	3	3	83	64,963503649635
44261	Villarquemado	2008	934	795	646	149	12	5	629	81,2578616352201
44261	Villarquemado	2011	940	777	595	182	13	25	557	76,5765765765766
44261	Villarquemado	2015	886	734	548	186	28	25	495	74,6594005449591
44261	Villarquemado	2016	869	739	530	209	19	21	490	71,7185385656292
44262	Villarroya de los Pinares	2008	194	164	129	35	6	7	116	78,6585365853659
44262	Villarroya de los Pinares	2011	177	141	113	28	1	10	102	80,1418439716312
44262	Villarroya de los Pinares	2015	160	137	107	30	0	8	99	78,1021897810219
44262	Villarroya de los Pinares	2016	163	135	107	28	1	6	100	79,2592592592593
44263	Villastar	2008	351	286	240	46	11	5	224	83,9160839160839
44263	Villastar	2011	450	332	249	83	14	22	213	75
44263	Villastar	2015	522	369	262	107	16	12	234	71,0027100271003
44263	Villastar	2016	526	376	262	114	11	11	240	69,6808510638298
44264	Villel	2008	367	274	227	47	8	3	216	82,8467153284672
44264	Villel	2011	366	249	196	53	7	8	181	78,714859437751
44264	Villel	2015	348	253	209	44	9	9	191	82,6086956521739
44264	Villel	2016	342	248	186	62	5	3	178	75
44265	Vinaceite	2008	332	228	192	36	9	3	180	84,2105263157895
44265	Vinaceite	2011	314	203	169	34	11	6	152	83,2512315270936
44265	Vinaceite	2015	274	188	144	44	11	2	131	76,5957446808511
44265	Vinaceite	2016	262	186	141	45	5	4	132	75,8064516129032
44266	Visiedo	2008	157	148	128	20	3	4	121	86,4864864864865
44266	Visiedo	2011	149	134	107	27	4	4	99	79,8507462686567
44266	Visiedo	2015	137	118	96	22	3	3	90	81,3559322033898
44266	Visiedo	2016	133	115	90	25	2	1	87	78,2608695652174
44267	Vivel del Río Martín	2008	92	81	60	21	1	1	58	74,0740740740741
44267	Vivel del Río Martín	2011	86	79	63	16	3	1	59	79,746835443038
44267	Vivel del Río Martín	2015	78	71	50	21	5	0	45	70,4225352112676
44267	Vivel del Río Martín	2016	83	70	57	13	1	2	54	81,4285714285714
44268	Zoma (La)	2008	23	27	24	3	1	0	23	88,8888888888889
44268	Zoma (La)	2011	22	30	25	5	0	0	25	83,3333333333333
44268	Zoma (La)	2015	19	28	22	6	0	0	22	78,5714285714286
44268	Zoma (La)	2016	18	25	25	0	2	0	23	100
50001	Abanto	2008	145	141	100	41	2	2	96	70,9219858156028
50001	Abanto	2011	124	130	99	31	4	0	95	76,1538461538462
50001	Abanto	2015	113	115	81	34	1	0	80	70,4347826086957
50001	Abanto	2016	113	100	77	23	0	4	73	77
50002	Acered	2008	204	183	148	35	4	1	143	80,8743169398907
50002	Acered	2011	160	166	130	36	0	3	127	78,3132530120482
50002	Acered	2015	220	148	105	43	1	4	100	70,9459459459459
50002	Acered	2016	217	143	108	35	4	1	103	75,5244755244755
50003	Agón	2008	172	153	122	31	7	0	115	79,7385620915033
50003	Agón	2011	166	141	108	33	2	9	97	76,5957446808511
50003	Agón	2015	155	126	92	34	3	7	82	73,015873015873
50003	Agón	2016	155	128	90	38	3	1	86	70,3125
50004	Aguarón	2008	838	666	525	141	10	2	513	78,8288288288288
50004	Aguarón	2011	863	613	442	171	20	17	405	72,1044045676998
50004	Aguarón	2015	796	534	404	130	14	16	374	75,6554307116105
50004	Aguarón	2016	724	522	386	136	3	7	376	73,9463601532567
50005	Aguilón	2008	279	247	214	33	4	2	208	86,6396761133603
50005	Aguilón	2011	250	245	197	48	4	9	184	80,4081632653061
50005	Aguilón	2015	260	234	173	61	2	9	162	73,9316239316239
50005	Aguilón	2016	254	229	189	40	1	7	181	82,5327510917031
50006	Ainzón	2008	1282	1015	801	214	30	19	752	78,9162561576355
50006	Ainzón	2011	1269	978	753	225	40	40	673	76,9938650306748
50006	Ainzón	2015	1162	939	703	236	41	44	618	74,8668796592119
50006	Ainzón	2016	1143	925	663	262	36	20	607	71,6756756756757
50007	Aladrén	2008	65	57	49	8	0	0	49	85,9649122807018
50007	Aladrén	2011	62	61	43	18	1	3	39	70,4918032786885
50007	Aladrén	2015	54	46	36	10	1	1	34	78,2608695652174
50007	Aladrén	2016	52	45	33	12	0	1	32	73,3333333333333
50008	Alagón	2008	6547	5016	3564	1452	146	104	3314	71,0526315789474
50008	Alagón	2011	7178	5110	3436	1674	166	217	3053	67,2407045009785
50008	Alagón	2015	7052	5085	3588	1497	153	189	3246	70,5604719764012
50008	Alagón	2016	7014	5097	3418	1679	132	126	3160	67,0590543456935
50009	Alarba	2008	146	136	103	33	0	1	102	75,7352941176471
50009	Alarba	2011	155	122	92	30	0	3	89	75,4098360655738
50009	Alarba	2015	153	106	77	29	3	3	71	72,6415094339623
50009	Alarba	2016	152	105	80	25	0	0	80	76,1904761904762
50010	Alberite de San Juan	2008	111	80	66	14	5	5	56	82,5
50010	Alberite de San Juan	2011	101	77	64	13	1	6	57	83,1168831168831
50010	Alberite de San Juan	2015	86	69	56	13	0	10	46	81,1594202898551
50010	Alberite de San Juan	2016	84	68	57	11	2	1	54	83,8235294117647
50011	Albeta	2008	139	117	106	11	3	7	96	90,5982905982906
50011	Albeta	2011	141	131	113	18	0	12	101	86,2595419847328
50011	Albeta	2015	153	127	96	31	0	7	89	75,5905511811024
50011	Albeta	2016	145	122	92	30	2	2	88	75,4098360655738
50012	Alborge	2008	124	106	92	14	2	0	90	86,7924528301887
50012	Alborge	2011	126	105	93	12	3	0	90	88,5714285714286
50012	Alborge	2015	124	108	86	22	7	3	76	79,6296296296296
50012	Alborge	2016	121	100	80	20	1	2	77	80
50013	Alcalá de Ebro	2008	288	249	210	39	6	4	200	84,3373493975904
50013	Alcalá de Ebro	2011	276	244	195	49	0	1	194	79,9180327868852
50013	Alcalá de Ebro	2015	281	224	186	38	8	6	172	83,0357142857143
50013	Alcalá de Ebro	2016	279	219	180	39	6	3	171	82,1917808219178
50014	Alcalá de Moncayo	2008	157	151	151	0	0	1	150	100
50014	Alcalá de Moncayo	2011	153	169	108	61	0	6	102	63,905325443787
50014	Alcalá de Moncayo	2015	183	146	96	50	1	6	89	65,7534246575342
50014	Alcalá de Moncayo	2016	186	147	90	57	0	2	88	61,2244897959184
50015	Alconchel de Ariza	2008	116	119	85	34	0	1	84	71,4285714285714
50015	Alconchel de Ariza	2011	99	109	72	37	0	1	71	66,0550458715596
50015	Alconchel de Ariza	2015	82	98	63	35	2	0	61	64,2857142857143
50015	Alconchel de Ariza	2016	80	96	67	29	2	2	63	69,7916666666667
50016	Aldehuela de Liestos	2008	84	68	32	36	0	0	32	47,0588235294118
50016	Aldehuela de Liestos	2011	48	51	30	21	0	1	29	58,8235294117647
50016	Aldehuela de Liestos	2015	50	52	35	17	0	1	34	67,3076923076923
50016	Aldehuela de Liestos	2016	57	52	38	14	0	0	38	73,0769230769231
50017	Alfajarín	2008	1963	1610	1219	391	33	38	1148	75,7142857142857
50017	Alfajarín	2011	2168	1734	1340	394	63	36	1241	77,277970011534
50017	Alfajarín	2015	2250	1772	1275	497	47	61	1167	71,9525959367946
50017	Alfajarín	2016	2266	1774	1254	520	34	30	1190	70,6877113866967
50018	Alfamén	2008	1452	968	810	158	16	10	784	83,6776859504132
50018	Alfamén	2011	1509	973	755	218	27	31	697	77,5950668036999
50018	Alfamén	2015	1475	948	714	234	15	36	663	75,3164556962025
50018	Alfamén	2016	1466	953	645	308	17	14	614	67,6810073452256
50019	Alforque	2008	77	66	56	10	3	0	53	84,8484848484848
50019	Alforque	2011	81	79	56	23	2	4	50	70,8860759493671
50019	Alforque	2015	70	54	41	13	1	1	39	75,9259259259259
50019	Alforque	2016	64	55	41	14	0	1	40	74,5454545454545
50020	Alhama de Aragón	2008	1173	911	706	205	33	6	667	77,4972557628979
50020	Alhama de Aragón	2011	1172	868	710	158	21	38	651	81,7972350230415
50020	Alhama de Aragón	2015	1115	822	557	265	29	45	483	67,7615571776156
50020	Alhama de Aragón	2016	1077	809	561	248	37	11	513	69,344870210136
50021	Almochuel	2008	40	35	29	6	0	1	28	82,8571428571429
50021	Almochuel	2011	26	42	34	8	1	7	26	80,952380952381
50021	Almochuel	2015	35	32	21	11	0	3	18	65,625
50021	Almochuel	2016	34	30	17	13	0	0	17	56,6666666666667
50022	Almolda (La)	2008	632	565	464	101	15	11	438	82,1238938053097
50022	Almolda (La)	2011	619	548	431	117	24	32	375	78,6496350364964
50022	Almolda (La)	2015	602	543	408	135	20	25	363	75,1381215469613
50022	Almolda (La)	2016	593	530	392	138	21	20	351	73,9622641509434
50023	Almonacid de la Cuba	2008	300	266	217	49	7	1	209	81,5789473684211
50023	Almonacid de la Cuba	2011	283	240	181	59	1	4	176	75,4166666666667
50023	Almonacid de la Cuba	2015	244	223	170	53	5	9	156	76,2331838565022
50023	Almonacid de la Cuba	2016	255	224	174	50	4	3	167	77,6785714285714
50024	Almonacid de la Sierra	2008	821	683	576	107	7	8	561	84,3338213762811
50024	Almonacid de la Sierra	2011	790	652	538	114	20	22	496	82,5153374233129
50024	Almonacid de la Sierra	2015	752	589	460	129	7	5	448	78,0984719864177
50024	Almonacid de la Sierra	2016	731	571	436	135	6	9	421	76,3572679509632
50025	Almunia de Doña Godina (La)	2008	7170	4569	3485	1084	97	80	3308	76,2748960385205
50025	Almunia de Doña Godina (La)	2011	7802	4569	3297	1272	122	226	2949	72,1602101116218
50025	Almunia de Doña Godina (La)	2015	7836	4547	3295	1252	144	201	2950	72,4653617769958
50025	Almunia de Doña Godina (La)	2016	7680	4562	3099	1463	89	106	2904	67,9307321350285
50026	Alpartir	2008	575	478	398	80	11	2	385	83,2635983263598
50026	Alpartir	2011	564	459	357	102	12	25	320	77,7777777777778
50026	Alpartir	2015	574	442	357	85	18	18	321	80,7692307692308
50026	Alpartir	2016	564	451	333	118	18	18	297	73,8359201773836
50027	Ambel	2008	330	285	227	58	9	2	216	79,6491228070175
