Municipio código	Municipio nombre	Provincia código	Provincia nombre	Población	Superficie (km2)	Densidad de población (hab/km2)	Año
44183	Pitarque	44	Teruel	746	54,35	13,7258509659614	1940
44183	Pitarque	44	Teruel	860	54,35	15,8233670653174	1930
44183	Pitarque	44	Teruel	889	54,35	16,3569457221711	1920
44183	Pitarque	44	Teruel	883	54,35	16,2465501379945	1910
44183	Pitarque	44	Teruel	938	54,35	17,2585096596136	1900
44184	Plou	44	Teruel	46	17,21	2,67286461359675	2011
44184	Plou	44	Teruel	53	17,21	3,07960488088321	2001
44184	Plou	44	Teruel	55	17,21	3,1958163858222	1991
44184	Plou	44	Teruel	67	17,21	3,89308541545613	1981
44184	Plou	44	Teruel	122	17,21	7,08890180127833	1970
44184	Plou	44	Teruel	243	17,21	14,1196978500872	1960
44184	Plou	44	Teruel	330	17,21	19,1748983149332	1950
44184	Plou	44	Teruel	312	17,21	18,1289947704823	1940
44184	Plou	44	Teruel	433	17,21	25,1597908192911	1930
44184	Plou	44	Teruel	493	17,21	28,6461359674608	1920
44184	Plou	44	Teruel	574	17,21	33,3527019174898	1910
44184	Plou	44	Teruel	529	17,21	30,7379430563626	1900
44185	Pobo (El)	44	Teruel	139	63,6	2,18553459119497	2011
44185	Pobo (El)	44	Teruel	129	63,6	2,02830188679245	2001
44185	Pobo (El)	44	Teruel	170	63,6	2,67295597484277	1991
44185	Pobo (El)	44	Teruel	227	63,6	3,56918238993711	1981
44185	Pobo (El)	44	Teruel	346	63,6	5,44025157232704	1970
44185	Pobo (El)	44	Teruel	478	63,6	7,51572327044025	1960
44185	Pobo (El)	44	Teruel	555	63,6	8,72641509433962	1950
44185	Pobo (El)	44	Teruel	503	63,6	7,90880503144654	1940
44185	Pobo (El)	44	Teruel	512	63,6	8,05031446540881	1930
44185	Pobo (El)	44	Teruel	553	63,6	8,69496855345912	1920
44185	Pobo (El)	44	Teruel	556	63,6	8,74213836477987	1910
44185	Pobo (El)	44	Teruel	497	63,6	7,81446540880503	1900
44187	Portellada (La)	44	Teruel	254	21,37	11,8858212447356	2011
44187	Portellada (La)	44	Teruel	292	21,37	13,664014974263	2001
44187	Portellada (La)	44	Teruel	352	21,37	16,4716892840431	1991
44187	Portellada (La)	44	Teruel	396	21,37	18,5306504445484	1981
44187	Portellada (La)	44	Teruel	430	21,37	20,1216658867571	1970
44187	Portellada (La)	44	Teruel	545	21,37	25,5030416471689	1960
44187	Portellada (La)	44	Teruel	661	21,37	30,9312119794104	1950
44187	Portellada (La)	44	Teruel	693	21,37	32,4286382779598	1940
44187	Portellada (La)	44	Teruel	765	21,37	35,7978474496958	1930
44187	Portellada (La)	44	Teruel	823	21,37	38,5119326158166	1920
44187	Portellada (La)	44	Teruel	815	21,37	38,1375760411792	1910
44187	Portellada (La)	44	Teruel	860	21,37	40,2433317735143	1900
44189	Pozondón	44	Teruel	71	67,64	1,04967474866943	2011
44189	Pozondón	44	Teruel	80	67,64	1,18273211117682	2001
44189	Pozondón	44	Teruel	101	67,64	1,49319929036073	1991
44189	Pozondón	44	Teruel	132	67,64	1,95150798344175	1981
44189	Pozondón	44	Teruel	219	67,64	3,23772915434654	1970
44189	Pozondón	44	Teruel	430	67,64	6,3571850975754	1960
44189	Pozondón	44	Teruel	544	67,64	8,04257835600237	1950
44189	Pozondón	44	Teruel	576	67,64	8,51567120047309	1940
44189	Pozondón	44	Teruel	616	67,64	9,1070372560615	1930
44189	Pozondón	44	Teruel	595	67,64	8,79657007687759	1920
44189	Pozondón	44	Teruel	592	67,64	8,75221762270846	1910
44189	Pozondón	44	Teruel	539	67,64	7,96865759905381	1900
44190	Pozuel del Campo	44	Teruel	89	27,85	3,19569120287253	2011
44190	Pozuel del Campo	44	Teruel	112	27,85	4,02154398563734	2001
44190	Pozuel del Campo	44	Teruel	148	27,85	5,31418312387792	1991
44190	Pozuel del Campo	44	Teruel	179	27,85	6,42728904847397	1981
44190	Pozuel del Campo	44	Teruel	318	27,85	11,4183123877917	1970
44190	Pozuel del Campo	44	Teruel	486	27,85	17,4506283662478	1960
44190	Pozuel del Campo	44	Teruel	547	27,85	19,640933572711	1950
44190	Pozuel del Campo	44	Teruel	614	27,85	22,0466786355476	1940
44190	Pozuel del Campo	44	Teruel	634	27,85	22,7648114901257	1930
44190	Pozuel del Campo	44	Teruel	602	27,85	21,6157989228007	1920
44190	Pozuel del Campo	44	Teruel	603	27,85	21,6517055655296	1910
44190	Pozuel del Campo	44	Teruel	598	27,85	21,4721723518851	1900
44191	Puebla de Híjar (La)	44	Teruel	988	60,78	16,255347153669	2011
44191	Puebla de Híjar (La)	44	Teruel	1046	60,78	17,2096084238236	2001
44191	Puebla de Híjar (La)	44	Teruel	1247	60,78	20,5166173083251	1991
44191	Puebla de Híjar (La)	44	Teruel	1597	60,78	26,2750904902929	1981
44191	Puebla de Híjar (La)	44	Teruel	2118	60,78	34,8469891411649	1970
44191	Puebla de Híjar (La)	44	Teruel	2559	60,78	42,1026653504442	1960
44191	Puebla de Híjar (La)	44	Teruel	2738	60,78	45,0477130635077	1950
44191	Puebla de Híjar (La)	44	Teruel	2542	60,78	41,8229680816058	1940
44191	Puebla de Híjar (La)	44	Teruel	2849	60,78	46,8739717012175	1930
44191	Puebla de Híjar (La)	44	Teruel	2724	60,78	44,817374136229	1920
44191	Puebla de Híjar (La)	44	Teruel	2360	60,78	38,8285620269826	1910
44191	Puebla de Híjar (La)	44	Teruel	1921	60,78	31,605791378743	1900
44192	Puebla de Valverde (La)	44	Teruel	547	282,78	1,93436593818516	2011
44192	Puebla de Valverde (La)	44	Teruel	485	282,78	1,71511422307094	2001
44192	Puebla de Valverde (La)	44	Teruel	498	282,78	1,76108635688521	1991
44192	Puebla de Valverde (La)	44	Teruel	579	282,78	2,04752811372799	1981
44192	Puebla de Valverde (La)	44	Teruel	1003	282,78	3,54692693967042	1970
44192	Puebla de Valverde (La)	44	Teruel	1378	282,78	4,87304618431289	1960
44192	Puebla de Valverde (La)	44	Teruel	1743	282,78	6,16380224909824	1950
44192	Puebla de Valverde (La)	44	Teruel	1800	282,78	6,3653723742839	1940
44192	Puebla de Valverde (La)	44	Teruel	2133	282,78	7,54296626352642	1930
44192	Puebla de Valverde (La)	44	Teruel	2242	282,78	7,92842492396916	1920
44192	Puebla de Valverde (La)	44	Teruel	2193	282,78	7,75514534266921	1910
44192	Puebla de Valverde (La)	44	Teruel	1982	282,78	7,00898224768371	1900
44193	Puertomingalvo	44	Teruel	137	103,62	1,32213858328508	2011
44193	Puertomingalvo	44	Teruel	153	103,62	1,47654892877823	2001
44193	Puertomingalvo	44	Teruel	164	103,62	1,58270604130477	1991
44193	Puertomingalvo	44	Teruel	213	103,62	2,05558772437753	1981
44193	Puertomingalvo	44	Teruel	413	103,62	3,98571704304188	1970
44193	Puertomingalvo	44	Teruel	793	103,62	7,65296274850415	1960
44193	Puertomingalvo	44	Teruel	971	103,62	9,37077784211542	1950
44193	Puertomingalvo	44	Teruel	1181	103,62	11,397413626713	1940
44193	Puertomingalvo	44	Teruel	1309	103,62	12,6326963906582	1930
44193	Puertomingalvo	44	Teruel	1421	103,62	13,7135688091102	1920
44193	Puertomingalvo	44	Teruel	1406	103,62	13,5688091102104	1910
44193	Puertomingalvo	44	Teruel	1271	103,62	12,2659718201119	1900
44194	Ráfales	44	Teruel	158	35,61	4,43695591126088	2011
44194	Ráfales	44	Teruel	199	35,61	5,58831788823364	2001
44194	Ráfales	44	Teruel	257	35,61	7,21707385565852	1991
44194	Ráfales	44	Teruel	328	35,61	9,21089581578208	1981
44194	Ráfales	44	Teruel	426	35,61	11,9629317607414	1970
44194	Ráfales	44	Teruel	575	35,61	16,147149677057	1960
44194	Ráfales	44	Teruel	644	35,61	18,0848076383038	1950
44194	Ráfales	44	Teruel	715	35,61	20,0786295984274	1940
44194	Ráfales	44	Teruel	809	35,61	22,7183375456332	1930
44194	Ráfales	44	Teruel	907	35,61	25,4703734905925	1920
44194	Ráfales	44	Teruel	900	35,61	25,273799494524	1910
44194	Ráfales	44	Teruel	859	35,61	24,1224375175512	1900
44195	Rillo	44	Teruel	110	53,31	2,06340273869818	2011
44195	Rillo	44	Teruel	137	53,31	2,56987432001501	2001
44195	Rillo	44	Teruel	163	53,31	3,05758769461639	1991
44195	Rillo	44	Teruel	263	53,31	4,9334083661602	1981
44195	Rillo	44	Teruel	398	53,31	7,46576627274433	1970
44195	Rillo	44	Teruel	700	53,31	13,1307447008066	1960
44195	Rillo	44	Teruel	542	53,31	10,1669480397674	1950
44195	Rillo	44	Teruel	486	53,31	9,11648846370287	1940
44195	Rillo	44	Teruel	520	53,31	9,75426749202776	1930
44195	Rillo	44	Teruel	527	53,31	9,88557493903583	1920
44195	Rillo	44	Teruel	447	53,31	8,38491840180079	1910
44195	Rillo	44	Teruel	502	53,31	9,41661977114988	1900
44196	Riodeva	44	Teruel	176	34,34	5,12521840419336	2011
44196	Riodeva	44	Teruel	201	34,34	5,85323238206174	2001
44196	Riodeva	44	Teruel	267	34,34	7,77518928363425	1991
44196	Riodeva	44	Teruel	324	34,34	9,43506115317414	1981
44196	Riodeva	44	Teruel	406	34,34	11,8229470005824	1970
44196	Riodeva	44	Teruel	631	34,34	18,3750728013978	1960
44196	Riodeva	44	Teruel	816	34,34	23,7623762376238	1950
44196	Riodeva	44	Teruel	842	34,34	24,5195107746069	1940
44196	Riodeva	44	Teruel	805	34,34	23,4420500873617	1930
44196	Riodeva	44	Teruel	765	34,34	22,2772277227723	1920
44196	Riodeva	44	Teruel	697	34,34	20,2970297029703	1910
44196	Riodeva	44	Teruel	716	34,34	20,8503203261503	1900
44197	Ródenas	44	Teruel	71	44,26	1,60415725259828	2011
44197	Ródenas	44	Teruel	82	44,26	1,85268865793041	2001
44197	Ródenas	44	Teruel	103	44,26	2,32715770447357	1991
44197	Ródenas	44	Teruel	122	44,26	2,75643922277451	1981
44197	Ródenas	44	Teruel	200	44,26	4,51875282422052	1970
44197	Ródenas	44	Teruel	359	44,26	8,11116131947582	1960
44197	Ródenas	44	Teruel	449	44,26	10,1446000903751	1950
44197	Ródenas	44	Teruel	428	44,26	9,6701310438319	1940
44197	Ródenas	44	Teruel	470	44,26	10,6190691369182	1930
44197	Ródenas	44	Teruel	503	44,26	11,3646633529146	1920
44197	Ródenas	44	Teruel	487	44,26	11,003163126977	1910
44197	Ródenas	44	Teruel	415	44,26	9,37641211025757	1900
44198	Royuela	44	Teruel	243	32,5	7,47692307692308	2011
44198	Royuela	44	Teruel	230	32,5	7,07692307692308	2001
44198	Royuela	44	Teruel	246	32,5	7,56923076923077	1991
44198	Royuela	44	Teruel	290	32,5	8,92307692307692	1981
44198	Royuela	44	Teruel	405	32,5	12,4615384615385	1970
44198	Royuela	44	Teruel	543	32,5	16,7076923076923	1960
44198	Royuela	44	Teruel	573	32,5	17,6307692307692	1950
44198	Royuela	44	Teruel	532	32,5	16,3692307692308	1940
44198	Royuela	44	Teruel	529	32,5	16,2769230769231	1930
44198	Royuela	44	Teruel	482	32,5	14,8307692307692	1920
44198	Royuela	44	Teruel	476	32,5	14,6461538461538	1910
44198	Royuela	44	Teruel	459	32,5	14,1230769230769	1900
44199	Rubiales	44	Teruel	62	27,42	2,26112326768782	2011
44199	Rubiales	44	Teruel	53	27,42	1,93289569657185	2001
44199	Rubiales	44	Teruel	58	27,42	2,11524434719183	1991
44199	Rubiales	44	Teruel	28	27,42	1,02115244347192	1981
44199	Rubiales	44	Teruel	68	27,42	2,4799416484318	1970
44199	Rubiales	44	Teruel	166	27,42	6,05397520058352	1960
44199	Rubiales	44	Teruel	177	27,42	6,45514223194748	1950
44199	Rubiales	44	Teruel	186	27,42	6,78336980306346	1940
44199	Rubiales	44	Teruel	265	27,42	9,66447848285923	1930
44199	Rubiales	44	Teruel	254	27,42	9,26331145149526	1920
44199	Rubiales	44	Teruel	269	27,42	9,81035740335522	1910
44199	Rubiales	44	Teruel	290	27,42	10,5762217359592	1900
44200	Rubielos de la Cérida	44	Teruel	43	66,9	0,642750373692078	2011
44200	Rubielos de la Cérida	44	Teruel	59	66,9	0,881913303437967	2001
44200	Rubielos de la Cérida	44	Teruel	73	66,9	1,09118086696562	1991
44200	Rubielos de la Cérida	44	Teruel	97	66,9	1,44992526158445	1981
44200	Rubielos de la Cérida	44	Teruel	241	66,9	3,60239162929746	1970
44200	Rubielos de la Cérida	44	Teruel	391	66,9	5,84454409566517	1960
44200	Rubielos de la Cérida	44	Teruel	428	66,9	6,39760837070254	1950
44200	Rubielos de la Cérida	44	Teruel	428	66,9	6,39760837070254	1940
44200	Rubielos de la Cérida	44	Teruel	480	66,9	7,17488789237668	1930
44200	Rubielos de la Cérida	44	Teruel	474	66,9	7,08520179372197	1920
44200	Rubielos de la Cérida	44	Teruel	472	66,9	7,05530642750374	1910
44200	Rubielos de la Cérida	44	Teruel	501	66,9	7,48878923766816	1900
44201	Rubielos de Mora	44	Teruel	739	63,72	11,5976145637163	2011
44201	Rubielos de Mora	44	Teruel	609	63,72	9,55743879472693	2001
44201	Rubielos de Mora	44	Teruel	633	63,72	9,93408662900188	1991
44201	Rubielos de Mora	44	Teruel	678	63,72	10,6403013182674	1981
44201	Rubielos de Mora	44	Teruel	936	63,72	14,6892655367232	1970
44201	Rubielos de Mora	44	Teruel	1213	63,72	19,0364092906466	1960
44201	Rubielos de Mora	44	Teruel	1391	63,72	21,8298807281858	1950
44201	Rubielos de Mora	44	Teruel	1505	63,72	23,6189579409918	1940
44201	Rubielos de Mora	44	Teruel	1873	63,72	29,3942247332078	1930
44201	Rubielos de Mora	44	Teruel	2129	63,72	33,4118016321406	1920
44201	Rubielos de Mora	44	Teruel	2388	63,72	37,4764595103578	1910
44201	Rubielos de Mora	44	Teruel	2284	63,72	35,8443188951664	1900
44203	Salcedillo	44	Teruel	7	16,89	0,414446417998816	2011
44203	Salcedillo	44	Teruel	7	16,89	0,414446417998816	2001
44203	Salcedillo	44	Teruel	9	16,89	0,532859680284192	1991
44203	Salcedillo	44	Teruel	9	16,89	0,532859680284192	1981
44203	Salcedillo	44	Teruel	15	16,89	0,88809946714032	1970
44203	Salcedillo	44	Teruel	57	16,89	3,37477797513321	1960
44203	Salcedillo	44	Teruel	102	16,89	6,03907637655417	1950
44203	Salcedillo	44	Teruel	108	16,89	6,3943161634103	1940
44203	Salcedillo	44	Teruel	164	16,89	9,70988750740083	1930
44203	Salcedillo	44	Teruel	134	16,89	7,93368857312019	1920
44203	Salcedillo	44	Teruel	159	16,89	9,41385435168739	1910
44203	Salcedillo	44	Teruel	155	16,89	9,17702782711664	1900
44204	Saldón	44	Teruel	27	28,37	0,951709552344025	2011
44204	Saldón	44	Teruel	32	28,37	1,12795206203736	2001
44204	Saldón	44	Teruel	53	28,37	1,86817060274938	1991
44204	Saldón	44	Teruel	59	28,37	2,07966161438139	1981
44204	Saldón	44	Teruel	193	28,37	6,80296087416285	1970
44204	Saldón	44	Teruel	361	28,37	12,724709199859	1960
44204	Saldón	44	Teruel	413	28,37	14,5576313006697	1950
44204	Saldón	44	Teruel	490	28,37	17,2717659499471	1940
44204	Saldón	44	Teruel	502	28,37	17,6947479732111	1930
44204	Saldón	44	Teruel	470	28,37	16,5667959111738	1920
44204	Saldón	44	Teruel	479	28,37	16,8840324286218	1910
44204	Saldón	44	Teruel	435	28,37	15,3330983433204	1900
44205	Samper de Calanda	44	Teruel	884	142,8	6,19047619047619	2011
44205	Samper de Calanda	44	Teruel	971	142,8	6,79971988795518	2001
44205	Samper de Calanda	44	Teruel	1185	142,8	8,29831932773109	1991
44205	Samper de Calanda	44	Teruel	1403	142,8	9,8249299719888	1981
44205	Samper de Calanda	44	Teruel	1609	142,8	11,2675070028011	1970
44205	Samper de Calanda	44	Teruel	2028	142,8	14,2016806722689	1960
44205	Samper de Calanda	44	Teruel	2408	142,8	16,8627450980392	1950
44205	Samper de Calanda	44	Teruel	2524	142,8	17,6750700280112	1940
44205	Samper de Calanda	44	Teruel	2698	142,8	18,8935574229692	1930
44205	Samper de Calanda	44	Teruel	2626	142,8	18,3893557422969	1920
44205	Samper de Calanda	44	Teruel	2815	142,8	19,7128851540616	1910
44205	Samper de Calanda	44	Teruel	2647	142,8	18,5364145658263	1900
44206	San Agustín	44	Teruel	175	56,57	3,09351246243592	2011
44206	San Agustín	44	Teruel	127	56,57	2,24500618702492	2001
44206	San Agustín	44	Teruel	184	56,57	3,25260738907548	1991
44206	San Agustín	44	Teruel	233	56,57	4,11879087855754	1981
44206	San Agustín	44	Teruel	502	56,57	8,87396146367333	1970
44206	San Agustín	44	Teruel	843	56,57	14,9018914619056	1960
44206	San Agustín	44	Teruel	1037	56,57	18,3312709916917	1950
44206	San Agustín	44	Teruel	1267	56,57	22,3970302280361	1940
44206	San Agustín	44	Teruel	1332	56,57	23,5460491426551	1930
44206	San Agustín	44	Teruel	1477	56,57	26,1092451829592	1920
44206	San Agustín	44	Teruel	1240	56,57	21,9197454481174	1910
44206	San Agustín	44	Teruel	1204	56,57	21,2833657415591	1900
44207	San Martín del Río	44	Teruel	190	16,58	11,45958986731	2011
44207	San Martín del Río	44	Teruel	269	16,58	16,2243667068758	2001
44207	San Martín del Río	44	Teruel	351	16,58	21,1700844390832	1991
44207	San Martín del Río	44	Teruel	439	16,58	26,4776839565742	1981
44207	San Martín del Río	44	Teruel	654	16,58	39,4451145958987	1970
44207	San Martín del Río	44	Teruel	881	16,58	53,1363088057901	1960
44207	San Martín del Río	44	Teruel	1033	16,58	62,3039806996381	1950
44207	San Martín del Río	44	Teruel	1053	16,58	63,5102533172497	1940
44207	San Martín del Río	44	Teruel	1072	16,58	64,6562123039807	1930
44207	San Martín del Río	44	Teruel	919	16,58	55,4282267792521	1920
44207	San Martín del Río	44	Teruel	983	16,58	59,2882991556092	1910
44207	San Martín del Río	44	Teruel	1330	16,58	80,2171290711701	1900
44208	Santa Cruz de Nogueras	44	Teruel	38	15,18	2,50329380764163	2011
44208	Santa Cruz de Nogueras	44	Teruel	29	15,18	1,91040843214756	2001
44208	Santa Cruz de Nogueras	44	Teruel	32	15,18	2,10803689064559	1991
44208	Santa Cruz de Nogueras	44	Teruel	38	15,18	2,50329380764163	1981
44208	Santa Cruz de Nogueras	44	Teruel	89	15,18	5,86297760210804	1970
44208	Santa Cruz de Nogueras	44	Teruel	165	15,18	10,8695652173913	1960
44208	Santa Cruz de Nogueras	44	Teruel	215	15,18	14,163372859025	1950
44208	Santa Cruz de Nogueras	44	Teruel	208	15,18	13,7022397891963	1940
44208	Santa Cruz de Nogueras	44	Teruel	315	15,18	20,7509881422925	1930
44208	Santa Cruz de Nogueras	44	Teruel	345	15,18	22,7272727272727	1920
44208	Santa Cruz de Nogueras	44	Teruel	367	15,18	24,1765480895916	1910
44208	Santa Cruz de Nogueras	44	Teruel	346	15,18	22,7931488801054	1900
44209	Santa Eulalia	44	Teruel	1127	80,97	13,9187353340743	2011
44209	Santa Eulalia	44	Teruel	1132	80,97	13,9804865999753	2001
44209	Santa Eulalia	44	Teruel	1424	80,97	17,5867605285908	1991
44209	Santa Eulalia	44	Teruel	1919	80,97	23,700135852785	1981
44209	Santa Eulalia	44	Teruel	2044	80,97	25,2439175003088	1970
44209	Santa Eulalia	44	Teruel	2485	80,97	30,6903791527726	1960
44209	Santa Eulalia	44	Teruel	2649	80,97	32,7158206743238	1950
44209	Santa Eulalia	44	Teruel	2887	80,97	35,6551809312091	1940
44209	Santa Eulalia	44	Teruel	2626	80,97	32,4317648511794	1930
44209	Santa Eulalia	44	Teruel	2140	80,97	26,429541805607	1920
44209	Santa Eulalia	44	Teruel	1469	80,97	18,1425219216994	1910
44209	Santa Eulalia	44	Teruel	1164	80,97	14,3756947017414	1900
44210	Sarrión	44	Teruel	1131	140,44	8,05326117915124	2011
44210	Sarrión	44	Teruel	1017	140,44	7,24152663058958	2001
44210	Sarrión	44	Teruel	1066	140,44	7,59043007690117	1991
44210	Sarrión	44	Teruel	1149	140,44	8,18142979208203	1981
44210	Sarrión	44	Teruel	1307	140,44	9,30646539447451	1970
44210	Sarrión	44	Teruel	1792	140,44	12,7598974651097	1960
44210	Sarrión	44	Teruel	1993	140,44	14,1911136428368	1950
44210	Sarrión	44	Teruel	1958	140,44	13,9418968954714	1940
44210	Sarrión	44	Teruel	2517	140,44	17,922244374822	1930
44210	Sarrión	44	Teruel	2396	140,44	17,0606664767872	1920
44210	Sarrión	44	Teruel	2390	140,44	17,0179436058103	1910
44210	Sarrión	44	Teruel	2233	140,44	15,900028481914	1900
44211	Segura de los Baños	44	Teruel	41	54,15	0,757156048014774	2011
44211	Segura de los Baños	44	Teruel	40	54,15	0,738688827331487	2001
44211	Segura de los Baños	44	Teruel	67	54,15	1,23730378578024	1991
44211	Segura de los Baños	44	Teruel	96	54,15	1,77285318559557	1981
44211	Segura de los Baños	44	Teruel	197	54,15	3,63804247460757	1970
44211	Segura de los Baños	44	Teruel	426	54,15	7,86703601108033	1960
44211	Segura de los Baños	44	Teruel	538	54,15	9,93536472760849	1950
44211	Segura de los Baños	44	Teruel	553	54,15	10,2123730378578	1940
44211	Segura de los Baños	44	Teruel	768	54,15	14,1828254847645	1930
44211	Segura de los Baños	44	Teruel	754	54,15	13,9242843951985	1920
44211	Segura de los Baños	44	Teruel	840	54,15	15,5124653739612	1910
44211	Segura de los Baños	44	Teruel	795	54,15	14,6814404432133	1900
44212	Seno	44	Teruel	47	17,85	2,63305322128852	2011
44212	Seno	44	Teruel	47	17,85	2,63305322128852	2001
44212	Seno	44	Teruel	58	17,85	3,24929971988796	1991
44212	Seno	44	Teruel	63	17,85	3,52941176470588	1981
44212	Seno	44	Teruel	106	17,85	5,93837535014006	1970
44212	Seno	44	Teruel	209	17,85	11,7086834733894	1960
44212	Seno	44	Teruel	247	17,85	13,8375350140056	1950
44212	Seno	44	Teruel	297	17,85	16,6386554621849	1940
44212	Seno	44	Teruel	354	17,85	19,8319327731092	1930
44212	Seno	44	Teruel	389	17,85	21,7927170868347	1920
44212	Seno	44	Teruel	455	17,85	25,4901960784314	1910
44212	Seno	44	Teruel	453	17,85	25,3781512605042	1900
44213	Singra	44	Teruel	84	36,72	2,28758169934641	2011
44213	Singra	44	Teruel	87	36,72	2,36928104575163	2001
44213	Singra	44	Teruel	118	36,72	3,21350762527233	1991
44213	Singra	44	Teruel	148	36,72	4,03050108932462	1981
44213	Singra	44	Teruel	207	36,72	5,63725490196078	1970
44213	Singra	44	Teruel	338	36,72	9,20479302832244	1960
44213	Singra	44	Teruel	413	36,72	11,2472766884532	1950
44213	Singra	44	Teruel	456	36,72	12,4183006535948	1940
44213	Singra	44	Teruel	469	36,72	12,7723311546841	1930
44213	Singra	44	Teruel	455	36,72	12,3910675381264	1920
44213	Singra	44	Teruel	435	36,72	11,8464052287582	1910
44213	Singra	44	Teruel	399	36,72	10,8660130718954	1900
44215	Terriente	44	Teruel	190	47,98	3,95998332638599	2011
44215	Terriente	44	Teruel	171	47,98	3,56398499374739	2001
44215	Terriente	44	Teruel	205	47,98	4,27261358899541	1991
44215	Terriente	44	Teruel	265	47,98	5,5231346394331	1981
44215	Terriente	44	Teruel	450	47,98	9,37890787828262	1970
44215	Terriente	44	Teruel	760	47,98	15,839933305544	1960
44215	Terriente	44	Teruel	900	47,98	18,7578157565652	1950
44215	Terriente	44	Teruel	896	47,98	18,6744476865361	1940
44215	Terriente	44	Teruel	1030	47,98	21,4672780325135	1930
44215	Terriente	44	Teruel	1135	47,98	23,6556898707795	1920
44215	Terriente	44	Teruel	1145	47,98	23,8641100458524	1910
44215	Terriente	44	Teruel	1109	47,98	23,1137974155898	1900
44216	Teruel	44	Teruel	35660	440,41	80,9700052224064	2011
44216	Teruel	44	Teruel	31158	440,41	70,7477123589383	2001
44216	Teruel	44	Teruel	28487	440,41	64,6829091074226	1991
44216	Teruel	44	Teruel	25935	440,41	58,8883086215118	1981
44216	Teruel	44	Teruel	22100	440,41	50,1805136123158	1970
44216	Teruel	44	Teruel	21800	440,41	49,4993301696147	1960
44216	Teruel	44	Teruel	20337	440,41	46,1774255807089	1950
44216	Teruel	44	Teruel	16436	440,41	37,3197702141187	1940
44216	Teruel	44	Teruel	16384	440,41	37,2016984173838	1930
44216	Teruel	44	Teruel	15145	440,41	34,3884107990282	1920
44216	Teruel	44	Teruel	15832	440,41	35,9483208828137	1910
44216	Teruel	44	Teruel	12745	440,41	28,9389432574192	1900
44217	Toril y Masegoso	44	Teruel	36	30,67	1,17378545810238	2011
44217	Toril y Masegoso	44	Teruel	26	30,67	0,84773394196283	2001
44217	Toril y Masegoso	44	Teruel	50	30,67	1,63025758069775	1991
44217	Toril y Masegoso	44	Teruel	61	30,67	1,98891424845126	1981
44217	Toril y Masegoso	44	Teruel	137	30,67	4,46690577111184	1970
44217	Toril y Masegoso	44	Teruel	181	30,67	5,90153244212586	1960
44217	Toril y Masegoso	44	Teruel	242	30,67	7,89044669057711	1950
44217	Toril y Masegoso	44	Teruel	251	30,67	8,18389305510271	1940
44217	Toril y Masegoso	44	Teruel	328	30,67	10,6944897293772	1930
44217	Toril y Masegoso	44	Teruel	344	30,67	11,2161721552005	1920
44217	Toril y Masegoso	44	Teruel	362	30,67	11,8030648842517	1910
44217	Toril y Masegoso	44	Teruel	366	30,67	11,9334854907075	1900
44218	Tormón	44	Teruel	34	29,34	1,15882753919564	2011
44218	Tormón	44	Teruel	35	29,34	1,19291070211316	2001
44218	Tormón	44	Teruel	50	29,34	1,70415814587594	1991
44218	Tormón	44	Teruel	61	29,34	2,07907293796864	1981
44218	Tormón	44	Teruel	119	29,34	4,05589638718473	1970
44218	Tormón	44	Teruel	172	29,34	5,86230402181322	1960
44218	Tormón	44	Teruel	213	29,34	7,25971370143149	1950
44218	Tormón	44	Teruel	265	29,34	9,03203817314247	1940
44218	Tormón	44	Teruel	342	29,34	11,6564417177914	1930
44218	Tormón	44	Teruel	310	29,34	10,5657805044308	1920
44218	Tormón	44	Teruel	267	29,34	9,10020449897751	1910
44218	Tormón	44	Teruel	303	29,34	10,3271983640082	1900
44219	Tornos	44	Teruel	225	48,95	4,59652706843718	2011
44219	Tornos	44	Teruel	245	48,95	5,00510725229826	2001
44219	Tornos	44	Teruel	300	48,95	6,12870275791624	1991
44219	Tornos	44	Teruel	364	48,95	7,43615934627171	1981
44219	Tornos	44	Teruel	457	48,95	9,33605720122574	1970
44219	Tornos	44	Teruel	783	48,95	15,9959141981614	1960
44219	Tornos	44	Teruel	998	48,95	20,388151174668	1950
44219	Tornos	44	Teruel	916	48,95	18,7129724208376	1940
44219	Tornos	44	Teruel	852	48,95	17,4055158324821	1930
44219	Tornos	44	Teruel	740	48,95	15,1174668028601	1920
44219	Tornos	44	Teruel	584	48,95	11,9305413687436	1910
44219	Tornos	44	Teruel	578	48,95	11,8079673135853	1900
44220	Torralba de los Sisones	44	Teruel	175	44,8	3,90625	2011
44220	Torralba de los Sisones	44	Teruel	231	44,8	5,15625	2001
44220	Torralba de los Sisones	44	Teruel	252	44,8	5,625	1991
44220	Torralba de los Sisones	44	Teruel	282	44,8	6,29464285714286	1981
44220	Torralba de los Sisones	44	Teruel	347	44,8	7,74553571428571	1970
44220	Torralba de los Sisones	44	Teruel	494	44,8	11,0267857142857	1960
44220	Torralba de los Sisones	44	Teruel	568	44,8	12,6785714285714	1950
44220	Torralba de los Sisones	44	Teruel	666	44,8	14,8660714285714	1940
44220	Torralba de los Sisones	44	Teruel	675	44,8	15,0669642857143	1930
44220	Torralba de los Sisones	44	Teruel	609	44,8	13,59375	1920
44220	Torralba de los Sisones	44	Teruel	623	44,8	13,90625	1910
44220	Torralba de los Sisones	44	Teruel	608	44,8	13,5714285714286	1900
44221	Torrecilla de Alcañiz	44	Teruel	440	26,76	16,4424514200299	2011
