Comarca código	Comarca nombre	Corine Land Cover 2000 nivel 3 descripción	Superficie (has)	Año
13	Campo de Borja	Zonas de extracción minera	31,148122	2006
13	Campo de Borja	Zonas en construcción	0	2000
13	Campo de Borja	Zonas en construcción	0	2006
13	Campo de Borja	Zonas industriales, comerciales y de transporte	29,216134	2000
13	Campo de Borja	Zonas industriales, comerciales y de transporte	182,829722	2006
13	Campo de Borja	Zonas quemadas	0	2000
13	Campo de Borja	Zonas quemadas	90,432715	2006
13	Campo de Borja	Zonas verdes urbanas	0	2000
13	Campo de Borja	Zonas verdes urbanas	0	2006
14	Aranda	Aeropuertos	0	2000
14	Aranda	Aeropuertos	0	2006
14	Aranda	Arrozales	0	2000
14	Aranda	Arrozales	0	2006
14	Aranda	Bosque mixto	0	2000
14	Aranda	Bosque mixto	0	2006
14	Aranda	Bosques de coníferas	3579,611997	2000
14	Aranda	Bosques de coníferas	3583,072365	2006
14	Aranda	Bosques de frondosas	7318,901966	2000
14	Aranda	Bosques de frondosas	7293,064186	2006
14	Aranda	Cursos de agua	0	2000
14	Aranda	Cursos de agua	0	2006
14	Aranda	Escombreras y vertederos	0	2000
14	Aranda	Escombreras y vertederos	0	2006
14	Aranda	Espacios con vegetación escasa	101,669039	2000
14	Aranda	Espacios con vegetación escasa	101,327922	2006
14	Aranda	Frutales	90,686972	2000
14	Aranda	Frutales	91,148195	2006
14	Aranda	Glaciares y nieves permanentes	0	2000
14	Aranda	Glaciares y nieves permanentes	0	2006
14	Aranda	Humedales y zonas pantanosas	0	2000
14	Aranda	Humedales y zonas pantanosas	0	2006
14	Aranda	Instalaciones deportivas y recreativas	0	2000
14	Aranda	Instalaciones deportivas y recreativas	0	2006
14	Aranda	Landas y matorrales mesófilos	0	2000
14	Aranda	Landas y matorrales mesófilos	0	2006
14	Aranda	Láminas de agua	140,141728	2000
14	Aranda	Láminas de agua	140,155805	2006
14	Aranda	Matorral boscoso de transición	4313,476165	2000
14	Aranda	Matorral boscoso de transición	5321,634385	2006
14	Aranda	Mosaico de cultivos	6450,690637	2000
14	Aranda	Mosaico de cultivos	6462,611426	2006
14	Aranda	Olivares	125,233369	2000
14	Aranda	Olivares	134,209656	2006
14	Aranda	Pastizales naturales	3615,794425	2000
14	Aranda	Pastizales naturales	3669,669889	2006
14	Aranda	Playas, dunas y arenales	27,458209	2000
14	Aranda	Playas, dunas y arenales	27,458678	2006
14	Aranda	Prados y praderas	0	2000
14	Aranda	Prados y praderas	0	2006
14	Aranda	Redes viarias, ferroviarias y terrenos asociados	0	2000
14	Aranda	Redes viarias, ferroviarias y terrenos asociados	0	2006
14	Aranda	Roquedo	280,420926	2000
14	Aranda	Roquedo	280,419666	2006
14	Aranda	Tejido urbano continuo	124,791459	2000
14	Aranda	Tejido urbano continuo	78,869422	2006
14	Aranda	Tejido urbano discontinuo	3,310927	2000
14	Aranda	Tejido urbano discontinuo	0	2006
14	Aranda	Terrenos principalmente agrícolas, pero con importantes espacios de vegetación natural	4845,011114	2000
14	Aranda	Terrenos principalmente agrícolas, pero con importantes espacios de vegetación natural	4830,605245	2006
14	Aranda	Terrenos regados permanentemente	25,241307	2000
14	Aranda	Terrenos regados permanentemente	25,242498	2006
14	Aranda	Tierras de labor en secano	3255,8944	2000
14	Aranda	Tierras de labor en secano	3260,166527	2006
14	Aranda	Turberas y prados turbosos	0	2000
14	Aranda	Turberas y prados turbosos	0	2006
14	Aranda	Vegetación esclerófila	21561,042875	2000
14	Aranda	Vegetación esclerófila	20611,215482	2006
14	Aranda	Viñedos	167,045496	2000
14	Aranda	Viñedos	166,71949	2006
14	Aranda	Zonas de extracción minera	0	2000
14	Aranda	Zonas de extracción minera	0	2006
14	Aranda	Zonas en construcción	0	2000
14	Aranda	Zonas en construcción	0	2006
14	Aranda	Zonas industriales, comerciales y de transporte	34,927123	2000
14	Aranda	Zonas industriales, comerciales y de transporte	0	2006
14	Aranda	Zonas quemadas	0	2000
14	Aranda	Zonas quemadas	0	2006
14	Aranda	Zonas verdes urbanas	0	2000
14	Aranda	Zonas verdes urbanas	0	2006
15	Ribera Alta del Ebro	Aeropuertos	0	2000
15	Ribera Alta del Ebro	Aeropuertos	0	2006
15	Ribera Alta del Ebro	Arrozales	0	2000
15	Ribera Alta del Ebro	Arrozales	0	2006
15	Ribera Alta del Ebro	Bosque mixto	0	2000
15	Ribera Alta del Ebro	Bosque mixto	0	2006
15	Ribera Alta del Ebro	Bosques de coníferas	529,346764	2000
15	Ribera Alta del Ebro	Bosques de coníferas	528,667438	2006
15	Ribera Alta del Ebro	Bosques de frondosas	1062,371926	2000
15	Ribera Alta del Ebro	Bosques de frondosas	1070,852435	2006
15	Ribera Alta del Ebro	Cursos de agua	881,762706	2000
15	Ribera Alta del Ebro	Cursos de agua	882,695114	2006
15	Ribera Alta del Ebro	Escombreras y vertederos	0	2000
15	Ribera Alta del Ebro	Escombreras y vertederos	0	2006
15	Ribera Alta del Ebro	Espacios con vegetación escasa	1945,156827	2000
15	Ribera Alta del Ebro	Espacios con vegetación escasa	1953,223281	2006
15	Ribera Alta del Ebro	Frutales	230,22278	2000
15	Ribera Alta del Ebro	Frutales	231,854436	2006
15	Ribera Alta del Ebro	Glaciares y nieves permanentes	0	2000
15	Ribera Alta del Ebro	Glaciares y nieves permanentes	0	2006
15	Ribera Alta del Ebro	Humedales y zonas pantanosas	3,025411	2000
15	Ribera Alta del Ebro	Humedales y zonas pantanosas	3,053416	2006
15	Ribera Alta del Ebro	Instalaciones deportivas y recreativas	63,100672	2000
15	Ribera Alta del Ebro	Instalaciones deportivas y recreativas	57,751068	2006
15	Ribera Alta del Ebro	Landas y matorrales mesófilos	0	2000
15	Ribera Alta del Ebro	Landas y matorrales mesófilos	0	2006
15	Ribera Alta del Ebro	Láminas de agua	7,202509	2000
15	Ribera Alta del Ebro	Láminas de agua	20,913582	2006
15	Ribera Alta del Ebro	Matorral boscoso de transición	901,307282	2000
15	Ribera Alta del Ebro	Matorral boscoso de transición	900,687834	2006
15	Ribera Alta del Ebro	Mosaico de cultivos	1970,757327	2000
15	Ribera Alta del Ebro	Mosaico de cultivos	2026,086833	2006
15	Ribera Alta del Ebro	Olivares	0	2000
15	Ribera Alta del Ebro	Olivares	0	2006
15	Ribera Alta del Ebro	Pastizales naturales	251,860722	2000
15	Ribera Alta del Ebro	Pastizales naturales	260,980606	2006
15	Ribera Alta del Ebro	Playas, dunas y arenales	0	2000
15	Ribera Alta del Ebro	Playas, dunas y arenales	0	2006
15	Ribera Alta del Ebro	Prados y praderas	0	2000
15	Ribera Alta del Ebro	Prados y praderas	0	2006
15	Ribera Alta del Ebro	Redes viarias, ferroviarias y terrenos asociados	579,718546	2000
15	Ribera Alta del Ebro	Redes viarias, ferroviarias y terrenos asociados	30,556913	2006
15	Ribera Alta del Ebro	Roquedo	0	2000
15	Ribera Alta del Ebro	Roquedo	0	2006
15	Ribera Alta del Ebro	Tejido urbano continuo	516,068695	2000
15	Ribera Alta del Ebro	Tejido urbano continuo	696,343875	2006
15	Ribera Alta del Ebro	Tejido urbano discontinuo	89,919334	2000
15	Ribera Alta del Ebro	Tejido urbano discontinuo	78,466001	2006
15	Ribera Alta del Ebro	Terrenos principalmente agrícolas, pero con importantes espacios de vegetación natural	2033,191167	2000
15	Ribera Alta del Ebro	Terrenos principalmente agrícolas, pero con importantes espacios de vegetación natural	2024,556598	2006
15	Ribera Alta del Ebro	Terrenos regados permanentemente	16451,036971	2000
15	Ribera Alta del Ebro	Terrenos regados permanentemente	16841,875225	2006
15	Ribera Alta del Ebro	Tierras de labor en secano	11733,667981	2000
15	Ribera Alta del Ebro	Tierras de labor en secano	11695,451832	2006
15	Ribera Alta del Ebro	Turberas y prados turbosos	0	2000
15	Ribera Alta del Ebro	Turberas y prados turbosos	0	2006
15	Ribera Alta del Ebro	Vegetación esclerófila	1496,93864	2000
15	Ribera Alta del Ebro	Vegetación esclerófila	1517,131626	2006
15	Ribera Alta del Ebro	Viñedos	0	2000
15	Ribera Alta del Ebro	Viñedos	0	2006
15	Ribera Alta del Ebro	Zonas de extracción minera	119,360499	2000
15	Ribera Alta del Ebro	Zonas de extracción minera	27,99596	2006
15	Ribera Alta del Ebro	Zonas en construcción	147,124785	2000
15	Ribera Alta del Ebro	Zonas en construcción	118,567591	2006
15	Ribera Alta del Ebro	Zonas industriales, comerciales y de transporte	584,038462	2000
15	Ribera Alta del Ebro	Zonas industriales, comerciales y de transporte	622,242847	2006
15	Ribera Alta del Ebro	Zonas quemadas	0	2000
15	Ribera Alta del Ebro	Zonas quemadas	0	2006
15	Ribera Alta del Ebro	Zonas verdes urbanas	0	2000
15	Ribera Alta del Ebro	Zonas verdes urbanas	0	2006
16	Valdejalón	Aeropuertos	0	2000
16	Valdejalón	Aeropuertos	0	2006
16	Valdejalón	Arrozales	0	2000
16	Valdejalón	Arrozales	0	2006
16	Valdejalón	Bosque mixto	125,048449	2000
16	Valdejalón	Bosque mixto	124,375333	2006
16	Valdejalón	Bosques de coníferas	2366,818952	2000
16	Valdejalón	Bosques de coníferas	2375,248004	2006
16	Valdejalón	Bosques de frondosas	1179,634518	2000
16	Valdejalón	Bosques de frondosas	1198,126639	2006
16	Valdejalón	Cursos de agua	0	2000
16	Valdejalón	Cursos de agua	0	2006
16	Valdejalón	Escombreras y vertederos	0	2000
16	Valdejalón	Escombreras y vertederos	0	2006
16	Valdejalón	Espacios con vegetación escasa	3932,351718	2000
16	Valdejalón	Espacios con vegetación escasa	3925,440499	2006
16	Valdejalón	Frutales	4344,994128	2000
16	Valdejalón	Frutales	7454,69293	2006
16	Valdejalón	Glaciares y nieves permanentes	0	2000
16	Valdejalón	Glaciares y nieves permanentes	0	2006
16	Valdejalón	Humedales y zonas pantanosas	0	2000
16	Valdejalón	Humedales y zonas pantanosas	0	2006
16	Valdejalón	Instalaciones deportivas y recreativas	0	2000
16	Valdejalón	Instalaciones deportivas y recreativas	0	2006
16	Valdejalón	Landas y matorrales mesófilos	0	2000
16	Valdejalón	Landas y matorrales mesófilos	0	2006
16	Valdejalón	Láminas de agua	0	2000
16	Valdejalón	Láminas de agua	0	2006
16	Valdejalón	Matorral boscoso de transición	2220,213036	2000
16	Valdejalón	Matorral boscoso de transición	2221,13506	2006
16	Valdejalón	Mosaico de cultivos	24613,803643	2000
16	Valdejalón	Mosaico de cultivos	21955,192456	2006
16	Valdejalón	Olivares	555,671097	2000
16	Valdejalón	Olivares	566,554556	2006
16	Valdejalón	Pastizales naturales	1855,067764	2000
16	Valdejalón	Pastizales naturales	1811,624872	2006
16	Valdejalón	Playas, dunas y arenales	0	2000
16	Valdejalón	Playas, dunas y arenales	0	2006
16	Valdejalón	Prados y praderas	0	2000
16	Valdejalón	Prados y praderas	0	2006
16	Valdejalón	Redes viarias, ferroviarias y terrenos asociados	580,748583	2000
16	Valdejalón	Redes viarias, ferroviarias y terrenos asociados	39,327799	2006
16	Valdejalón	Roquedo	0	2000
16	Valdejalón	Roquedo	0	2006
16	Valdejalón	Tejido urbano continuo	483,333927	2000
16	Valdejalón	Tejido urbano continuo	554,209709	2006
16	Valdejalón	Tejido urbano discontinuo	123,642733	2000
16	Valdejalón	Tejido urbano discontinuo	142,273166	2006
16	Valdejalón	Terrenos principalmente agrícolas, pero con importantes espacios de vegetación natural	7211,144683	2000
16	Valdejalón	Terrenos principalmente agrícolas, pero con importantes espacios de vegetación natural	6955,002293	2006
16	Valdejalón	Terrenos regados permanentemente	3524,089759	2000
16	Valdejalón	Terrenos regados permanentemente	2805,859403	2006
16	Valdejalón	Tierras de labor en secano	26525,196001	2000
16	Valdejalón	Tierras de labor en secano	27013,139613	2006
16	Valdejalón	Turberas y prados turbosos	0	2000
16	Valdejalón	Turberas y prados turbosos	0	2006
16	Valdejalón	Vegetación esclerófila	9747,675334	2000
16	Valdejalón	Vegetación esclerófila	9777,018015	2006
16	Valdejalón	Viñedos	3117,663971	2000
16	Valdejalón	Viñedos	3104,138468	2006
16	Valdejalón	Zonas de extracción minera	126,425119	2000
16	Valdejalón	Zonas de extracción minera	137,095988	2006
16	Valdejalón	Zonas en construcción	518,859572	2000
16	Valdejalón	Zonas en construcción	740,056504	2006
16	Valdejalón	Zonas industriales, comerciales y de transporte	160,426594	2000
16	Valdejalón	Zonas industriales, comerciales y de transporte	401,429061	2006
16	Valdejalón	Zonas quemadas	0	2000
16	Valdejalón	Zonas quemadas	0	2006
16	Valdejalón	Zonas verdes urbanas	0	2000
16	Valdejalón	Zonas verdes urbanas	0	2006
17	Central	Aeropuertos	821,353001	2000
17	Central	Aeropuertos	867,924015	2006
17	Central	Arrozales	0	2000
17	Central	Arrozales	0	2006
17	Central	Bosque mixto	0	2000
17	Central	Bosque mixto	0	2006
17	Central	Bosques de coníferas	8303,265913	2000
17	Central	Bosques de coníferas	8631,293012	2006
17	Central	Bosques de frondosas	1241,309172	2000
17	Central	Bosques de frondosas	1213,208246	2006
17	Central	Cursos de agua	1850,834903	2000
17	Central	Cursos de agua	1858,853861	2006
17	Central	Escombreras y vertederos	255,503141	2000
17	Central	Escombreras y vertederos	199,021619	2006
17	Central	Espacios con vegetación escasa	14211,203442	2000
17	Central	Espacios con vegetación escasa	14467,056306	2006
17	Central	Frutales	510,186212	2000
17	Central	Frutales	1193,171689	2006
17	Central	Glaciares y nieves permanentes	0	2000
17	Central	Glaciares y nieves permanentes	0	2006
17	Central	Humedales y zonas pantanosas	364,53709	2000
17	Central	Humedales y zonas pantanosas	298,52484	2006
17	Central	Instalaciones deportivas y recreativas	289,286144	2000
17	Central	Instalaciones deportivas y recreativas	247,128262	2006
17	Central	Landas y matorrales mesófilos	0	2000
17	Central	Landas y matorrales mesófilos	0	2006
17	Central	Láminas de agua	12,163915	2000
17	Central	Láminas de agua	0	2006
17	Central	Matorral boscoso de transición	4070,958621	2000
17	Central	Matorral boscoso de transición	6724,839869	2006
17	Central	Mosaico de cultivos	1377,112087	2000
17	Central	Mosaico de cultivos	1296,369231	2006
17	Central	Olivares	131,3769	2000
17	Central	Olivares	131,378087	2006
17	Central	Pastizales naturales	13631,127612	2000
17	Central	Pastizales naturales	13632,174824	2006
17	Central	Playas, dunas y arenales	0	2000
17	Central	Playas, dunas y arenales	0	2006
17	Central	Prados y praderas	0	2000
17	Central	Prados y praderas	0	2006
17	Central	Redes viarias, ferroviarias y terrenos asociados	1655,945047	2000
17	Central	Redes viarias, ferroviarias y terrenos asociados	1090,3298	2006
17	Central	Roquedo	26,561479	2000
17	Central	Roquedo	26,560853	2006
17	Central	Tejido urbano continuo	2866,524975	2000
17	Central	Tejido urbano continuo	3214,538789	2006
17	Central	Tejido urbano discontinuo	2853,05642	2000
17	Central	Tejido urbano discontinuo	2821,815372	2006
17	Central	Terrenos principalmente agrícolas, pero con importantes espacios de vegetación natural	23149,709384	2000
17	Central	Terrenos principalmente agrícolas, pero con importantes espacios de vegetación natural	23079,627535	2006
17	Central	Terrenos regados permanentemente	37133,24662	2000
17	Central	Terrenos regados permanentemente	37140,015186	2006
17	Central	Tierras de labor en secano	70636,430992	2000
17	Central	Tierras de labor en secano	68209,533956	2006
17	Central	Turberas y prados turbosos	0	2000
17	Central	Turberas y prados turbosos	0	2006
17	Central	Vegetación esclerófila	37660,040188	2000
17	Central	Vegetación esclerófila	34127,98545	2006
17	Central	Viñedos	132,46852	2000
17	Central	Viñedos	452,42819	2006
17	Central	Zonas de extracción minera	921,536184	2000
17	Central	Zonas de extracción minera	822,331854	2006
17	Central	Zonas en construcción	1378,163366	2000
17	Central	Zonas en construcción	3085,823706	2006
17	Central	Zonas industriales, comerciales y de transporte	3246,089545	2000
17	Central	Zonas industriales, comerciales y de transporte	3837,267759	2006
17	Central	Zonas quemadas	0	2000
17	Central	Zonas quemadas	38,994495	2006
17	Central	Zonas verdes urbanas	154,646752	2000
17	Central	Zonas verdes urbanas	124,301768	2006
18	Ribera Baja del Ebro	Aeropuertos	0	2000
18	Ribera Baja del Ebro	Aeropuertos	0	2006
18	Ribera Baja del Ebro	Arrozales	0	2000
18	Ribera Baja del Ebro	Arrozales	49,607395	2006
18	Ribera Baja del Ebro	Bosque mixto	0	2000
18	Ribera Baja del Ebro	Bosque mixto	0	2006
18	Ribera Baja del Ebro	Bosques de coníferas	3516,378421	2000
18	Ribera Baja del Ebro	Bosques de coníferas	3514,770354	2006
18	Ribera Baja del Ebro	Bosques de frondosas	514,811741	2000
18	Ribera Baja del Ebro	Bosques de frondosas	512,0445	2006
18	Ribera Baja del Ebro	Cursos de agua	1465,747496	2000
18	Ribera Baja del Ebro	Cursos de agua	1465,914791	2006
18	Ribera Baja del Ebro	Escombreras y vertederos	20,116383	2000
18	Ribera Baja del Ebro	Escombreras y vertederos	0	2006
18	Ribera Baja del Ebro	Espacios con vegetación escasa	687,803823	2000
18	Ribera Baja del Ebro	Espacios con vegetación escasa	687,97454	2006
18	Ribera Baja del Ebro	Frutales	419,557311	2000
18	Ribera Baja del Ebro	Frutales	555,20447	2006
18	Ribera Baja del Ebro	Glaciares y nieves permanentes	0	2000
18	Ribera Baja del Ebro	Glaciares y nieves permanentes	0	2006
18	Ribera Baja del Ebro	Humedales y zonas pantanosas	468,675241	2000
18	Ribera Baja del Ebro	Humedales y zonas pantanosas	382,360641	2006
18	Ribera Baja del Ebro	Instalaciones deportivas y recreativas	0	2000
18	Ribera Baja del Ebro	Instalaciones deportivas y recreativas	0	2006
18	Ribera Baja del Ebro	Landas y matorrales mesófilos	0	2000
18	Ribera Baja del Ebro	Landas y matorrales mesófilos	0	2006
18	Ribera Baja del Ebro	Láminas de agua	553,200636	2000
18	Ribera Baja del Ebro	Láminas de agua	541,502646	2006
18	Ribera Baja del Ebro	Matorral boscoso de transición	2943,926761	2000
18	Ribera Baja del Ebro	Matorral boscoso de transición	2942,098907	2006
18	Ribera Baja del Ebro	Mosaico de cultivos	664,752277	2000
18	Ribera Baja del Ebro	Mosaico de cultivos	635,074932	2006
18	Ribera Baja del Ebro	Olivares	662,94362	2000
18	Ribera Baja del Ebro	Olivares	704,585038	2006
18	Ribera Baja del Ebro	Pastizales naturales	0	2000
18	Ribera Baja del Ebro	Pastizales naturales	29,574378	2006
18	Ribera Baja del Ebro	Playas, dunas y arenales	0	2000
18	Ribera Baja del Ebro	Playas, dunas y arenales	0	2006
18	Ribera Baja del Ebro	Prados y praderas	0	2000
18	Ribera Baja del Ebro	Prados y praderas	0	2006
18	Ribera Baja del Ebro	Redes viarias, ferroviarias y terrenos asociados	194,413049	2000
18	Ribera Baja del Ebro	Redes viarias, ferroviarias y terrenos asociados	0	2006
18	Ribera Baja del Ebro	Roquedo	0	2000
18	Ribera Baja del Ebro	Roquedo	0	2006
18	Ribera Baja del Ebro	Tejido urbano continuo	252,018041	2000
18	Ribera Baja del Ebro	Tejido urbano continuo	322,442742	2006
18	Ribera Baja del Ebro	Tejido urbano discontinuo	56,066848	2000
18	Ribera Baja del Ebro	Tejido urbano discontinuo	33,186319	2006
18	Ribera Baja del Ebro	Terrenos principalmente agrícolas, pero con importantes espacios de vegetación natural	21486,593769	2000
18	Ribera Baja del Ebro	Terrenos principalmente agrícolas, pero con importantes espacios de vegetación natural	21706,529636	2006
18	Ribera Baja del Ebro	Terrenos regados permanentemente	12265,894702	2000
18	Ribera Baja del Ebro	Terrenos regados permanentemente	12747,269068	2006
18	Ribera Baja del Ebro	Tierras de labor en secano	41882,306802	2000
18	Ribera Baja del Ebro	Tierras de labor en secano	41632,391354	2006
18	Ribera Baja del Ebro	Turberas y prados turbosos	0	2000
18	Ribera Baja del Ebro	Turberas y prados turbosos	0	2006
18	Ribera Baja del Ebro	Vegetación esclerófila	9797,269941	2000
18	Ribera Baja del Ebro	Vegetación esclerófila	9827,927063	2006
18	Ribera Baja del Ebro	Viñedos	0	2000
18	Ribera Baja del Ebro	Viñedos	25,79824	2006
18	Ribera Baja del Ebro	Zonas de extracción minera	526,70987	2000
18	Ribera Baja del Ebro	Zonas de extracción minera	408,392507	2006
18	Ribera Baja del Ebro	Zonas en construcción	193,302206	2000
18	Ribera Baja del Ebro	Zonas en construcción	0	2006
18	Ribera Baja del Ebro	Zonas industriales, comerciales y de transporte	454,521623	2000
18	Ribera Baja del Ebro	Zonas industriales, comerciales y de transporte	301,240045	2006
18	Ribera Baja del Ebro	Zonas quemadas	0	2000
18	Ribera Baja del Ebro	Zonas quemadas	0	2006
18	Ribera Baja del Ebro	Zonas verdes urbanas	0	2000
18	Ribera Baja del Ebro	Zonas verdes urbanas	0	2006
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Aeropuertos	0	2000
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Aeropuertos	0	2006
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Arrozales	0	2000
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Arrozales	0	2006
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Bosque mixto	0	2000
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Bosque mixto	0	2006
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Bosques de coníferas	12105,054777	2000
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Bosques de coníferas	12108,773223	2006
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Bosques de frondosas	524,173709	2000
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Bosques de frondosas	523,867316	2006
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Cursos de agua	0	2000
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Cursos de agua	0	2006
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Escombreras y vertederos	0	2000
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Escombreras y vertederos	0	2006
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Espacios con vegetación escasa	0	2000
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Espacios con vegetación escasa	0	2006
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Frutales	3773,466402	2000
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Frutales	4642,708065	2006
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Glaciares y nieves permanentes	0	2000
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Glaciares y nieves permanentes	0	2006
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Humedales y zonas pantanosas	101,035483	2000
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Humedales y zonas pantanosas	95,675306	2006
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Instalaciones deportivas y recreativas	0	2000
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Instalaciones deportivas y recreativas	0	2006
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Landas y matorrales mesófilos	0	2000
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Landas y matorrales mesófilos	0	2006
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Láminas de agua	4696,387726	2000
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Láminas de agua	4696,446657	2006
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Matorral boscoso de transición	10021,375881	2000
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Matorral boscoso de transición	10024,69368	2006
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mosaico de cultivos	16939,730594	2000
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mosaico de cultivos	16896,982889	2006
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Olivares	1497,566791	2000
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Olivares	1535,065797	2006
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Pastizales naturales	0	2000
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Pastizales naturales	0	2006
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Playas, dunas y arenales	676,152067	2000
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Playas, dunas y arenales	684,938745	2006
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Prados y praderas	0	2000
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Prados y praderas	0	2006
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Redes viarias, ferroviarias y terrenos asociados	0	2000
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Redes viarias, ferroviarias y terrenos asociados	0	2006
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Roquedo	0	2000
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Roquedo	0	2006
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Tejido urbano continuo	209,015871	2000
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Tejido urbano continuo	206,645566	2006
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Tejido urbano discontinuo	125,499187	2000
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Tejido urbano discontinuo	109,018196	2006
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Terrenos principalmente agrícolas, pero con importantes espacios de vegetación natural	18462,249929	2000
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Terrenos principalmente agrícolas, pero con importantes espacios de vegetación natural	18369,106652	2006
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Terrenos regados permanentemente	4891,622114	2000
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Terrenos regados permanentemente	5382,805784	2006
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Tierras de labor en secano	17596,853484	2000
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Tierras de labor en secano	16336,650973	2006
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Turberas y prados turbosos	0	2000
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Turberas y prados turbosos	0	2006
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Vegetación esclerófila	7229,279666	2000
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Vegetación esclerófila	7021,952512	2006
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Viñedos	864,292276	2000
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Viñedos	1149,059747	2006
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Zonas de extracción minera	0	2000
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Zonas de extracción minera	0	2006
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Zonas en construcción	14,132118	2000
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Zonas en construcción	0	2006
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Zonas industriales, comerciales y de transporte	71,207102	2000
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Zonas industriales, comerciales y de transporte	25,920576	2006
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Zonas quemadas	0	2000
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Zonas quemadas	0	2006
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Zonas verdes urbanas	0	2000
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Zonas verdes urbanas	0	2006
20	Comunidad de Calatayud	Aeropuertos	0	2000
20	Comunidad de Calatayud	Aeropuertos	0	2006
20	Comunidad de Calatayud	Arrozales	0	2000
20	Comunidad de Calatayud	Arrozales	0	2006
20	Comunidad de Calatayud	Bosque mixto	672,374039	2000
20	Comunidad de Calatayud	Bosque mixto	674,931456	2006
20	Comunidad de Calatayud	Bosques de coníferas	22656,1151	2000
20	Comunidad de Calatayud	Bosques de coníferas	22335,039931	2006
20	Comunidad de Calatayud	Bosques de frondosas	17747,822182	2000
20	Comunidad de Calatayud	Bosques de frondosas	17768,289565	2006
20	Comunidad de Calatayud	Cursos de agua	0	2000
20	Comunidad de Calatayud	Cursos de agua	0	2006
20	Comunidad de Calatayud	Escombreras y vertederos	32,516921	2000
20	Comunidad de Calatayud	Escombreras y vertederos	27,771541	2006
