Municipio código	Municipio nombre	Corine Land Cover 2000 nivel 2 descripción	Superficie (has)	Año
44077	Cerollera (La)	Zonas de extracción minera, vertederos y de construcción	0	2006
44077	Cerollera (La)	Zonas húmedas continentales	0	2000
44077	Cerollera (La)	Zonas húmedas continentales	0	2006
44077	Cerollera (La)	Zonas industriales, comerciales y de transportes	0	2000
44077	Cerollera (La)	Zonas industriales, comerciales y de transportes	0	2006
44077	Cerollera (La)	Zonas Urbanas	3,482427	2000
44077	Cerollera (La)	Zonas Urbanas	0	2006
44077	Cerollera (La)	Zonas verdes artificiales, no agrícolas	0	2000
44077	Cerollera (La)	Zonas verdes artificiales, no agrícolas	0	2006
44080	Codoñera (La)	Aguas continentales	0	2000
44080	Codoñera (La)	Aguas continentales	0	2006
44080	Codoñera (La)	Bosques	224,963026	2000
44080	Codoñera (La)	Bosques	224,785777	2006
44080	Codoñera (La)	Cultivos permanentes	227,666464	2000
44080	Codoñera (La)	Cultivos permanentes	279,101792	2006
44080	Codoñera (La)	Espacios abiertos con poca o sin vegetación	0	2000
44080	Codoñera (La)	Espacios abiertos con poca o sin vegetación	0	2006
44080	Codoñera (La)	Espacios de vegetación arbustiva y/o herbácea	698,268243	2000
44080	Codoñera (La)	Espacios de vegetación arbustiva y/o herbácea	698,898918	2006
44080	Codoñera (La)	Prados y praderas	0	2000
44080	Codoñera (La)	Prados y praderas	0	2006
44080	Codoñera (La)	Tierras de labor	23,857551	2000
44080	Codoñera (La)	Tierras de labor	24,48275	2006
44080	Codoñera (La)	Zonas agrícolas heterogéneas	909,67271	2000
44080	Codoñera (La)	Zonas agrícolas heterogéneas	870,969746	2006
44080	Codoñera (La)	Zonas de extracción minera, vertederos y de construcción	0	2000
44080	Codoñera (La)	Zonas de extracción minera, vertederos y de construcción	0	2006
44080	Codoñera (La)	Zonas húmedas continentales	0	2000
44080	Codoñera (La)	Zonas húmedas continentales	0	2006
44080	Codoñera (La)	Zonas industriales, comerciales y de transportes	0	2000
44080	Codoñera (La)	Zonas industriales, comerciales y de transportes	0	2006
44080	Codoñera (La)	Zonas Urbanas	12,330959	2000
44080	Codoñera (La)	Zonas Urbanas	0	2006
44080	Codoñera (La)	Zonas verdes artificiales, no agrícolas	0	2000
44080	Codoñera (La)	Zonas verdes artificiales, no agrícolas	0	2006
44082	Corbalán	Aguas continentales	0	2000
44082	Corbalán	Aguas continentales	0	2006
44082	Corbalán	Bosques	2697,463892	2000
44082	Corbalán	Bosques	2701,44213	2006
44082	Corbalán	Cultivos permanentes	0	2000
44082	Corbalán	Cultivos permanentes	0	2006
44082	Corbalán	Espacios abiertos con poca o sin vegetación	8,703906	2000
44082	Corbalán	Espacios abiertos con poca o sin vegetación	8,897254	2006
44082	Corbalán	Espacios de vegetación arbustiva y/o herbácea	3881,963267	2000
44082	Corbalán	Espacios de vegetación arbustiva y/o herbácea	3940,11215	2006
44082	Corbalán	Prados y praderas	0	2000
44082	Corbalán	Prados y praderas	0	2006
44082	Corbalán	Tierras de labor	1433,58043	2000
44082	Corbalán	Tierras de labor	1388,742113	2006
44082	Corbalán	Zonas agrícolas heterogéneas	204,449453	2000
44082	Corbalán	Zonas agrícolas heterogéneas	204,449573	2006
44082	Corbalán	Zonas de extracción minera, vertederos y de construcción	0	2000
44082	Corbalán	Zonas de extracción minera, vertederos y de construcción	0	2006
44082	Corbalán	Zonas húmedas continentales	0	2000
44082	Corbalán	Zonas húmedas continentales	0	2006
44082	Corbalán	Zonas industriales, comerciales y de transportes	0	2000
44082	Corbalán	Zonas industriales, comerciales y de transportes	0	2006
44082	Corbalán	Zonas Urbanas	9,834729	2000
44082	Corbalán	Zonas Urbanas	0	2006
44082	Corbalán	Zonas verdes artificiales, no agrícolas	0	2000
44082	Corbalán	Zonas verdes artificiales, no agrícolas	0	2006
44084	Cortes de Aragón	Aguas continentales	0	2000
44084	Cortes de Aragón	Aguas continentales	0	2006
44084	Cortes de Aragón	Bosques	199,495345	2000
44084	Cortes de Aragón	Bosques	199,34171	2006
44084	Cortes de Aragón	Cultivos permanentes	27,141257	2000
44084	Cortes de Aragón	Cultivos permanentes	28,381709	2006
44084	Cortes de Aragón	Espacios abiertos con poca o sin vegetación	0	2000
44084	Cortes de Aragón	Espacios abiertos con poca o sin vegetación	0	2006
44084	Cortes de Aragón	Espacios de vegetación arbustiva y/o herbácea	1012,7678	2000
44084	Cortes de Aragón	Espacios de vegetación arbustiva y/o herbácea	1009,893727	2006
44084	Cortes de Aragón	Prados y praderas	0	2000
44084	Cortes de Aragón	Prados y praderas	0	2006
44084	Cortes de Aragón	Tierras de labor	679,615687	2000
44084	Cortes de Aragón	Tierras de labor	684,076145	2006
44084	Cortes de Aragón	Zonas agrícolas heterogéneas	520,71746	2000
44084	Cortes de Aragón	Zonas agrícolas heterogéneas	521,609706	2006
44084	Cortes de Aragón	Zonas de extracción minera, vertederos y de construcción	0	2000
44084	Cortes de Aragón	Zonas de extracción minera, vertederos y de construcción	0	2006
44084	Cortes de Aragón	Zonas húmedas continentales	0	2000
44084	Cortes de Aragón	Zonas húmedas continentales	0	2006
44084	Cortes de Aragón	Zonas industriales, comerciales y de transportes	0	2000
44084	Cortes de Aragón	Zonas industriales, comerciales y de transportes	0	2006
44084	Cortes de Aragón	Zonas Urbanas	4,817789	2000
44084	Cortes de Aragón	Zonas Urbanas	0	2006
44084	Cortes de Aragón	Zonas verdes artificiales, no agrícolas	0	2000
44084	Cortes de Aragón	Zonas verdes artificiales, no agrícolas	0	2006
44085	Cosa	Aguas continentales	0	2000
44085	Cosa	Aguas continentales	0	2006
44085	Cosa	Bosques	768,279992	2000
44085	Cosa	Bosques	768,345831	2006
44085	Cosa	Cultivos permanentes	0	2000
44085	Cosa	Cultivos permanentes	0	2006
44085	Cosa	Espacios abiertos con poca o sin vegetación	0	2000
44085	Cosa	Espacios abiertos con poca o sin vegetación	0	2006
44085	Cosa	Espacios de vegetación arbustiva y/o herbácea	1463,030819	2000
44085	Cosa	Espacios de vegetación arbustiva y/o herbácea	1460,613978	2006
44085	Cosa	Prados y praderas	0	2000
44085	Cosa	Prados y praderas	0	2006
44085	Cosa	Tierras de labor	2717,451525	2000
44085	Cosa	Tierras de labor	2729,163597	2006
44085	Cosa	Zonas agrícolas heterogéneas	520,438855	2000
44085	Cosa	Zonas agrícolas heterogéneas	522,222095	2006
44085	Cosa	Zonas de extracción minera, vertederos y de construcción	0	2000
44085	Cosa	Zonas de extracción minera, vertederos y de construcción	0	2006
44085	Cosa	Zonas húmedas continentales	0	2000
44085	Cosa	Zonas húmedas continentales	0	2006
44085	Cosa	Zonas industriales, comerciales y de transportes	0	2000
44085	Cosa	Zonas industriales, comerciales y de transportes	0	2006
44085	Cosa	Zonas Urbanas	13,182065	2000
44085	Cosa	Zonas Urbanas	0	2006
44085	Cosa	Zonas verdes artificiales, no agrícolas	0	2000
44085	Cosa	Zonas verdes artificiales, no agrícolas	0	2006
44086	Cretas	Aguas continentales	0	2000
44086	Cretas	Aguas continentales	0	2006
44086	Cretas	Bosques	1388,526382	2000
44086	Cretas	Bosques	1375,634509	2006
44086	Cretas	Cultivos permanentes	19,379188	2000
44086	Cretas	Cultivos permanentes	160,793974	2006
44086	Cretas	Espacios abiertos con poca o sin vegetación	0	2000
44086	Cretas	Espacios abiertos con poca o sin vegetación	0	2006
44086	Cretas	Espacios de vegetación arbustiva y/o herbácea	73,322	2000
44086	Cretas	Espacios de vegetación arbustiva y/o herbácea	75,318595	2006
44086	Cretas	Prados y praderas	0	2000
44086	Cretas	Prados y praderas	0	2006
44086	Cretas	Tierras de labor	0,689829	2000
44086	Cretas	Tierras de labor	0,926091	2006
44086	Cretas	Zonas agrícolas heterogéneas	3775,548612	2000
44086	Cretas	Zonas agrícolas heterogéneas	3658,928356	2006
44086	Cretas	Zonas de extracción minera, vertederos y de construcción	0	2000
44086	Cretas	Zonas de extracción minera, vertederos y de construcción	0	2006
44086	Cretas	Zonas húmedas continentales	0	2000
44086	Cretas	Zonas húmedas continentales	0	2006
44086	Cretas	Zonas industriales, comerciales y de transportes	0	2000
44086	Cretas	Zonas industriales, comerciales y de transportes	0	2006
44086	Cretas	Zonas Urbanas	10,183536	2000
44086	Cretas	Zonas Urbanas	0	2006
44086	Cretas	Zonas verdes artificiales, no agrícolas	0	2000
44086	Cretas	Zonas verdes artificiales, no agrícolas	0	2006
44087	Crivillén	Aguas continentales	0	2000
44087	Crivillén	Aguas continentales	0	2006
44087	Crivillén	Bosques	1239,041937	2000
44087	Crivillén	Bosques	1235,44461	2006
44087	Crivillén	Cultivos permanentes	0	2000
44087	Crivillén	Cultivos permanentes	0	2006
44087	Crivillén	Espacios abiertos con poca o sin vegetación	0	2000
44087	Crivillén	Espacios abiertos con poca o sin vegetación	0	2006
44087	Crivillén	Espacios de vegetación arbustiva y/o herbácea	1146,098604	2000
44087	Crivillén	Espacios de vegetación arbustiva y/o herbácea	1147,501636	2006
44087	Crivillén	Prados y praderas	0	2000
44087	Crivillén	Prados y praderas	0	2006
44087	Crivillén	Tierras de labor	1016,903224	2000
44087	Crivillén	Tierras de labor	1022,152701	2006
44087	Crivillén	Zonas agrícolas heterogéneas	605,376789	2000
44087	Crivillén	Zonas agrícolas heterogéneas	604,823687	2006
44087	Crivillén	Zonas de extracción minera, vertederos y de construcción	187,061429	2000
44087	Crivillén	Zonas de extracción minera, vertederos y de construcción	193,634877	2006
44087	Crivillén	Zonas húmedas continentales	0	2000
44087	Crivillén	Zonas húmedas continentales	0	2006
44087	Crivillén	Zonas industriales, comerciales y de transportes	0	2000
44087	Crivillén	Zonas industriales, comerciales y de transportes	0	2006
44087	Crivillén	Zonas Urbanas	5,156253	2000
44087	Crivillén	Zonas Urbanas	0	2006
44087	Crivillén	Zonas verdes artificiales, no agrícolas	0	2000
44087	Crivillén	Zonas verdes artificiales, no agrícolas	0	2006
44088	Cuba (La)	Aguas continentales	0	2000
44088	Cuba (La)	Aguas continentales	0	2006
44088	Cuba (La)	Bosques	53,489555	2000
44088	Cuba (La)	Bosques	54,979078	2006
44088	Cuba (La)	Cultivos permanentes	0	2000
44088	Cuba (La)	Cultivos permanentes	0	2006
44088	Cuba (La)	Espacios abiertos con poca o sin vegetación	0	2000
44088	Cuba (La)	Espacios abiertos con poca o sin vegetación	0	2006
44088	Cuba (La)	Espacios de vegetación arbustiva y/o herbácea	413,496725	2000
44088	Cuba (La)	Espacios de vegetación arbustiva y/o herbácea	416,938413	2006
44088	Cuba (La)	Prados y praderas	0	2000
44088	Cuba (La)	Prados y praderas	0	2006
44088	Cuba (La)	Tierras de labor	147,459318	2000
44088	Cuba (La)	Tierras de labor	151,494129	2006
44088	Cuba (La)	Zonas agrícolas heterogéneas	28,145805	2000
44088	Cuba (La)	Zonas agrícolas heterogéneas	28,378928	2006
44088	Cuba (La)	Zonas de extracción minera, vertederos y de construcción	0	2000
44088	Cuba (La)	Zonas de extracción minera, vertederos y de construcción	0	2006
44088	Cuba (La)	Zonas húmedas continentales	0	2000
44088	Cuba (La)	Zonas húmedas continentales	0	2006
44088	Cuba (La)	Zonas industriales, comerciales y de transportes	0	2000
44088	Cuba (La)	Zonas industriales, comerciales y de transportes	0	2006
44088	Cuba (La)	Zonas Urbanas	2,350251	2000
44088	Cuba (La)	Zonas Urbanas	0	2006
44088	Cuba (La)	Zonas verdes artificiales, no agrícolas	0	2000
44088	Cuba (La)	Zonas verdes artificiales, no agrícolas	0	2006
44089	Cubla	Aguas continentales	0	2000
44089	Cubla	Aguas continentales	0	2006
44089	Cubla	Bosques	871,95871	2000
44089	Cubla	Bosques	871,802452	2006
44089	Cubla	Cultivos permanentes	0	2000
44089	Cubla	Cultivos permanentes	0	2006
44089	Cubla	Espacios abiertos con poca o sin vegetación	28,367552	2000
44089	Cubla	Espacios abiertos con poca o sin vegetación	27,209226	2006
44089	Cubla	Espacios de vegetación arbustiva y/o herbácea	2521,340713	2000
44089	Cubla	Espacios de vegetación arbustiva y/o herbácea	2535,592373	2006
44089	Cubla	Prados y praderas	0	2000
44089	Cubla	Prados y praderas	0	2006
44089	Cubla	Tierras de labor	995,096609	2000
44089	Cubla	Tierras de labor	995,859133	2006
44089	Cubla	Zonas agrícolas heterogéneas	433,338259	2000
44089	Cubla	Zonas agrícolas heterogéneas	432,37864	2006
44089	Cubla	Zonas de extracción minera, vertederos y de construcción	10,343423	2000
44089	Cubla	Zonas de extracción minera, vertederos y de construcción	0	2006
44089	Cubla	Zonas húmedas continentales	0	2000
44089	Cubla	Zonas húmedas continentales	0	2006
44089	Cubla	Zonas industriales, comerciales y de transportes	0	2000
44089	Cubla	Zonas industriales, comerciales y de transportes	0	2006
44089	Cubla	Zonas Urbanas	6,866902	2000
44089	Cubla	Zonas Urbanas	0	2006
44089	Cubla	Zonas verdes artificiales, no agrícolas	0	2000
44089	Cubla	Zonas verdes artificiales, no agrícolas	0	2006
44090	Cucalón	Aguas continentales	0	2000
44090	Cucalón	Aguas continentales	0	2006
44090	Cucalón	Bosques	564,191136	2000
44090	Cucalón	Bosques	563,452073	2006
44090	Cucalón	Cultivos permanentes	0	2000
44090	Cucalón	Cultivos permanentes	0	2006
44090	Cucalón	Espacios abiertos con poca o sin vegetación	0	2000
44090	Cucalón	Espacios abiertos con poca o sin vegetación	0	2006
44090	Cucalón	Espacios de vegetación arbustiva y/o herbácea	1067,594553	2000
44090	Cucalón	Espacios de vegetación arbustiva y/o herbácea	1066,713966	2006
44090	Cucalón	Prados y praderas	0	2000
44090	Cucalón	Prados y praderas	0	2006
44090	Cucalón	Tierras de labor	1416,527414	2000
44090	Cucalón	Tierras de labor	1427,284764	2006
44090	Cucalón	Zonas agrícolas heterogéneas	134,684085	2000
44090	Cucalón	Zonas agrícolas heterogéneas	134,48597	2006
44090	Cucalón	Zonas de extracción minera, vertederos y de construcción	0	2000
44090	Cucalón	Zonas de extracción minera, vertederos y de construcción	0	2006
44090	Cucalón	Zonas húmedas continentales	0	2000
44090	Cucalón	Zonas húmedas continentales	0	2006
44090	Cucalón	Zonas industriales, comerciales y de transportes	0	2000
44090	Cucalón	Zonas industriales, comerciales y de transportes	0	2006
44090	Cucalón	Zonas Urbanas	11,221635	2000
44090	Cucalón	Zonas Urbanas	0	2006
44090	Cucalón	Zonas verdes artificiales, no agrícolas	0	2000
44090	Cucalón	Zonas verdes artificiales, no agrícolas	0	2006
44092	Cuervo (El)	Aguas continentales	0	2000
44092	Cuervo (El)	Aguas continentales	0	2006
44092	Cuervo (El)	Bosques	432,530307	2000
44092	Cuervo (El)	Bosques	506,514008	2006
44092	Cuervo (El)	Cultivos permanentes	0	2000
44092	Cuervo (El)	Cultivos permanentes	0	2006
44092	Cuervo (El)	Espacios abiertos con poca o sin vegetación	0	2000
44092	Cuervo (El)	Espacios abiertos con poca o sin vegetación	0	2006
44092	Cuervo (El)	Espacios de vegetación arbustiva y/o herbácea	1341,040579	2000
44092	Cuervo (El)	Espacios de vegetación arbustiva y/o herbácea	1274,664017	2006
44092	Cuervo (El)	Prados y praderas	0	2000
44092	Cuervo (El)	Prados y praderas	0	2006
44092	Cuervo (El)	Tierras de labor	84,122771	2000
44092	Cuervo (El)	Tierras de labor	83,51402	2006
44092	Cuervo (El)	Zonas agrícolas heterogéneas	205,566033	2000
44092	Cuervo (El)	Zonas agrícolas heterogéneas	210,594567	2006
44092	Cuervo (El)	Zonas de extracción minera, vertederos y de construcción	0	2000
44092	Cuervo (El)	Zonas de extracción minera, vertederos y de construcción	0	2006
44092	Cuervo (El)	Zonas húmedas continentales	0	2000
44092	Cuervo (El)	Zonas húmedas continentales	0	2006
44092	Cuervo (El)	Zonas industriales, comerciales y de transportes	0	2000
44092	Cuervo (El)	Zonas industriales, comerciales y de transportes	0	2006
44092	Cuervo (El)	Zonas Urbanas	8,160727	2000
44092	Cuervo (El)	Zonas Urbanas	0	2006
44092	Cuervo (El)	Zonas verdes artificiales, no agrícolas	0	2000
44092	Cuervo (El)	Zonas verdes artificiales, no agrícolas	0	2006
44093	Cuevas de Almudén	Aguas continentales	0	2000
44093	Cuevas de Almudén	Aguas continentales	0	2006
44093	Cuevas de Almudén	Bosques	488,056698	2000
44093	Cuevas de Almudén	Bosques	488,562641	2006
44093	Cuevas de Almudén	Cultivos permanentes	0	2000
44093	Cuevas de Almudén	Cultivos permanentes	0	2006
44093	Cuevas de Almudén	Espacios abiertos con poca o sin vegetación	250,575026	2000
44093	Cuevas de Almudén	Espacios abiertos con poca o sin vegetación	251,194434	2006
44093	Cuevas de Almudén	Espacios de vegetación arbustiva y/o herbácea	1415,801476	2000
44093	Cuevas de Almudén	Espacios de vegetación arbustiva y/o herbácea	1443,197618	2006
44093	Cuevas de Almudén	Prados y praderas	0	2000
44093	Cuevas de Almudén	Prados y praderas	0	2006
44093	Cuevas de Almudén	Tierras de labor	1332,883947	2000
44093	Cuevas de Almudén	Tierras de labor	1345,733881	2006
44093	Cuevas de Almudén	Zonas agrícolas heterogéneas	55,757179	2000
44093	Cuevas de Almudén	Zonas agrícolas heterogéneas	56,133872	2006
44093	Cuevas de Almudén	Zonas de extracción minera, vertederos y de construcción	27,225837	2000
44093	Cuevas de Almudén	Zonas de extracción minera, vertederos y de construcción	0	2006
44093	Cuevas de Almudén	Zonas húmedas continentales	0	2000
44093	Cuevas de Almudén	Zonas húmedas continentales	0	2006
44093	Cuevas de Almudén	Zonas industriales, comerciales y de transportes	0	2000
44093	Cuevas de Almudén	Zonas industriales, comerciales y de transportes	0	2006
44093	Cuevas de Almudén	Zonas Urbanas	8,884812	2000
44093	Cuevas de Almudén	Zonas Urbanas	0	2006
44093	Cuevas de Almudén	Zonas verdes artificiales, no agrícolas	0	2000
44093	Cuevas de Almudén	Zonas verdes artificiales, no agrícolas	0	2006
44094	Cuevas Labradas	Aguas continentales	0	2000
44094	Cuevas Labradas	Aguas continentales	0	2006
44094	Cuevas Labradas	Bosques	1022,925396	2000
44094	Cuevas Labradas	Bosques	950,130207	2006
44094	Cuevas Labradas	Cultivos permanentes	0	2000
44094	Cuevas Labradas	Cultivos permanentes	0	2006
44094	Cuevas Labradas	Espacios abiertos con poca o sin vegetación	138,433485	2000
44094	Cuevas Labradas	Espacios abiertos con poca o sin vegetación	136,474538	2006
44094	Cuevas Labradas	Espacios de vegetación arbustiva y/o herbácea	1581,463007	2000
44094	Cuevas Labradas	Espacios de vegetación arbustiva y/o herbácea	1649,805827	2006
44094	Cuevas Labradas	Prados y praderas	0	2000
44094	Cuevas Labradas	Prados y praderas	0	2006
44094	Cuevas Labradas	Tierras de labor	1250,040316	2000
44094	Cuevas Labradas	Tierras de labor	1262,359439	2006
44094	Cuevas Labradas	Zonas agrícolas heterogéneas	81,692788	2000
44094	Cuevas Labradas	Zonas agrícolas heterogéneas	81,692772	2006
44094	Cuevas Labradas	Zonas de extracción minera, vertederos y de construcción	0	2000
44094	Cuevas Labradas	Zonas de extracción minera, vertederos y de construcción	0	2006
44094	Cuevas Labradas	Zonas húmedas continentales	0	2000
44094	Cuevas Labradas	Zonas húmedas continentales	0	2006
44094	Cuevas Labradas	Zonas industriales, comerciales y de transportes	0	2000
44094	Cuevas Labradas	Zonas industriales, comerciales y de transportes	0	2006
44094	Cuevas Labradas	Zonas Urbanas	13,884607	2000
44094	Cuevas Labradas	Zonas Urbanas	0	2006
44094	Cuevas Labradas	Zonas verdes artificiales, no agrícolas	0	2000
44094	Cuevas Labradas	Zonas verdes artificiales, no agrícolas	0	2006
44096	Ejulve	Aguas continentales	0	2000
44096	Ejulve	Aguas continentales	0	2006
44096	Ejulve	Bosques	2970,123823	2000
44096	Ejulve	Bosques	2968,478315	2006
44096	Ejulve	Cultivos permanentes	0	2000
44096	Ejulve	Cultivos permanentes	0	2006
44096	Ejulve	Espacios abiertos con poca o sin vegetación	1,455736	2000
44096	Ejulve	Espacios abiertos con poca o sin vegetación	1,428219	2006
44096	Ejulve	Espacios de vegetación arbustiva y/o herbácea	6199,289902	2000
44096	Ejulve	Espacios de vegetación arbustiva y/o herbácea	6197,721297	2006
44096	Ejulve	Prados y praderas	17,378161	2000
44096	Ejulve	Prados y praderas	17,305946	2006
44096	Ejulve	Tierras de labor	1550,239295	2000
44096	Ejulve	Tierras de labor	1558,699418	2006
44096	Ejulve	Zonas agrícolas heterogéneas	206,240337	2000
44096	Ejulve	Zonas agrícolas heterogéneas	207,781766	2006
44096	Ejulve	Zonas de extracción minera, vertederos y de construcción	1,589842	2000
44096	Ejulve	Zonas de extracción minera, vertederos y de construcción	0	2006
44096	Ejulve	Zonas húmedas continentales	0	2000
44096	Ejulve	Zonas húmedas continentales	0	2006
44096	Ejulve	Zonas industriales, comerciales y de transportes	0	2000
44096	Ejulve	Zonas industriales, comerciales y de transportes	0	2006
44096	Ejulve	Zonas Urbanas	9,453249	2000
44096	Ejulve	Zonas Urbanas	0	2006
44096	Ejulve	Zonas verdes artificiales, no agrícolas	0	2000
44096	Ejulve	Zonas verdes artificiales, no agrícolas	0	2006
44097	Escorihuela	Aguas continentales	0	2000
44097	Escorihuela	Aguas continentales	0	2006
44097	Escorihuela	Bosques	1373,188665	2000
44097	Escorihuela	Bosques	1375,912469	2006
44097	Escorihuela	Cultivos permanentes	0	2000
44097	Escorihuela	Cultivos permanentes	0	2006
44097	Escorihuela	Espacios abiertos con poca o sin vegetación	0	2000
44097	Escorihuela	Espacios abiertos con poca o sin vegetación	0	2006
44097	Escorihuela	Espacios de vegetación arbustiva y/o herbácea	1844,651608	2000
44097	Escorihuela	Espacios de vegetación arbustiva y/o herbácea	1846,410535	2006
44097	Escorihuela	Prados y praderas	0	2000
44097	Escorihuela	Prados y praderas	0	2006
44097	Escorihuela	Tierras de labor	2454,885978	2000
44097	Escorihuela	Tierras de labor	2475,98563	2006
44097	Escorihuela	Zonas agrícolas heterogéneas	0	2000
44097	Escorihuela	Zonas agrícolas heterogéneas	0	2006
44097	Escorihuela	Zonas de extracción minera, vertederos y de construcción	0	2000
44097	Escorihuela	Zonas de extracción minera, vertederos y de construcción	0	2006
44097	Escorihuela	Zonas húmedas continentales	0	2000
44097	Escorihuela	Zonas húmedas continentales	0	2006
44097	Escorihuela	Zonas industriales, comerciales y de transportes	0	2000
44097	Escorihuela	Zonas industriales, comerciales y de transportes	0	2006
44097	Escorihuela	Zonas Urbanas	17,323174	2000
44097	Escorihuela	Zonas Urbanas	0	2006
44097	Escorihuela	Zonas verdes artificiales, no agrícolas	0	2000
44097	Escorihuela	Zonas verdes artificiales, no agrícolas	0	2006
44099	Escucha	Aguas continentales	0	2000
44099	Escucha	Aguas continentales	0	2006
44099	Escucha	Bosques	111,730619	2000
44099	Escucha	Bosques	111,863262	2006
44099	Escucha	Cultivos permanentes	0	2000
44099	Escucha	Cultivos permanentes	0	2006
44099	Escucha	Espacios abiertos con poca o sin vegetación	52,118836	2000
44099	Escucha	Espacios abiertos con poca o sin vegetación	52,002506	2006
44099	Escucha	Espacios de vegetación arbustiva y/o herbácea	2475,494926	2000
44099	Escucha	Espacios de vegetación arbustiva y/o herbácea	2493,461525	2006
44099	Escucha	Prados y praderas	0	2000
44099	Escucha	Prados y praderas	0	2006
44099	Escucha	Tierras de labor	693,928697	2000
44099	Escucha	Tierras de labor	712,268499	2006
44099	Escucha	Zonas agrícolas heterogéneas	659,517857	2000
44099	Escucha	Zonas agrícolas heterogéneas	663,136292	2006
44099	Escucha	Zonas de extracción minera, vertederos y de construcción	94,896332	2000
44099	Escucha	Zonas de extracción minera, vertederos y de construcción	68,227017	2006
44099	Escucha	Zonas húmedas continentales	0	2000
44099	Escucha	Zonas húmedas continentales	0	2006
44099	Escucha	Zonas industriales, comerciales y de transportes	32,394809	2000
44099	Escucha	Zonas industriales, comerciales y de transportes	30,669732	2006
44099	Escucha	Zonas Urbanas	34,448475	2000
44099	Escucha	Zonas Urbanas	25,38887	2006
44099	Escucha	Zonas verdes artificiales, no agrícolas	0	2000
44099	Escucha	Zonas verdes artificiales, no agrícolas	0	2006
44100	Estercuel	Aguas continentales	21,792752	2000
44100	Estercuel	Aguas continentales	21,987345	2006
44100	Estercuel	Bosques	2124,963519	2000
44100	Estercuel	Bosques	2112,014854	2006
44100	Estercuel	Cultivos permanentes	15,35023	2000
44100	Estercuel	Cultivos permanentes	15,011444	2006
44100	Estercuel	Espacios abiertos con poca o sin vegetación	0	2000
44100	Estercuel	Espacios abiertos con poca o sin vegetación	0	2006
44100	Estercuel	Espacios de vegetación arbustiva y/o herbácea	2378,162262	2000
44100	Estercuel	Espacios de vegetación arbustiva y/o herbácea	2229,769201	2006
44100	Estercuel	Prados y praderas	0	2000
44100	Estercuel	Prados y praderas	0	2006
44100	Estercuel	Tierras de labor	311,119464	2000
44100	Estercuel	Tierras de labor	259,445288	2006
44100	Estercuel	Zonas agrícolas heterogéneas	481,704516	2000
44100	Estercuel	Zonas agrícolas heterogéneas	449,811432	2006
44100	Estercuel	Zonas de extracción minera, vertederos y de construcción	213,31568	2000
44100	Estercuel	Zonas de extracción minera, vertederos y de construcción	472,246915	2006
44100	Estercuel	Zonas húmedas continentales	0	2000
44100	Estercuel	Zonas húmedas continentales	0	2006
44100	Estercuel	Zonas industriales, comerciales y de transportes	0	2000
44100	Estercuel	Zonas industriales, comerciales y de transportes	0	2006
44100	Estercuel	Zonas Urbanas	8,687434	2000
44100	Estercuel	Zonas Urbanas	0	2006
44100	Estercuel	Zonas verdes artificiales, no agrícolas	0	2000
44100	Estercuel	Zonas verdes artificiales, no agrícolas	0	2006
44101	Ferreruela de Huerva	Aguas continentales	0	2000
44101	Ferreruela de Huerva	Aguas continentales	0	2006
44101	Ferreruela de Huerva	Bosques	143,808925	2000
44101	Ferreruela de Huerva	Bosques	144,005825	2006
44101	Ferreruela de Huerva	Cultivos permanentes	0	2000
44101	Ferreruela de Huerva	Cultivos permanentes	0	2006
44101	Ferreruela de Huerva	Espacios abiertos con poca o sin vegetación	0	2000
44101	Ferreruela de Huerva	Espacios abiertos con poca o sin vegetación	0	2006
44101	Ferreruela de Huerva	Espacios de vegetación arbustiva y/o herbácea	40,099353	2000
44101	Ferreruela de Huerva	Espacios de vegetación arbustiva y/o herbácea	40,024827	2006
44101	Ferreruela de Huerva	Prados y praderas	0	2000
44101	Ferreruela de Huerva	Prados y praderas	0	2006
44101	Ferreruela de Huerva	Tierras de labor	1847,211706	2000
44101	Ferreruela de Huerva	Tierras de labor	1854,339598	2006
44101	Ferreruela de Huerva	Zonas agrícolas heterogéneas	4,857917	2000
44101	Ferreruela de Huerva	Zonas agrícolas heterogéneas	5,056328	2006
44101	Ferreruela de Huerva	Zonas de extracción minera, vertederos y de construcción	0	2000
44101	Ferreruela de Huerva	Zonas de extracción minera, vertederos y de construcción	0	2006
44101	Ferreruela de Huerva	Zonas húmedas continentales	0	2000
44101	Ferreruela de Huerva	Zonas húmedas continentales	0	2006
44101	Ferreruela de Huerva	Zonas industriales, comerciales y de transportes	0	2000
44101	Ferreruela de Huerva	Zonas industriales, comerciales y de transportes	0	2006
44101	Ferreruela de Huerva	Zonas Urbanas	6,682713	2000
44101	Ferreruela de Huerva	Zonas Urbanas	0	2006
44101	Ferreruela de Huerva	Zonas verdes artificiales, no agrícolas	0	2000
44101	Ferreruela de Huerva	Zonas verdes artificiales, no agrícolas	0	2006
44102	Fonfría	Aguas continentales	0	2000
44102	Fonfría	Aguas continentales	0	2006
44102	Fonfría	Bosques	710,280594	2000
44102	Fonfría	Bosques	712,837281	2006
44102	Fonfría	Cultivos permanentes	0	2000
44102	Fonfría	Cultivos permanentes	0	2006
44102	Fonfría	Espacios abiertos con poca o sin vegetación	0	2000
44102	Fonfría	Espacios abiertos con poca o sin vegetación	0	2006
44102	Fonfría	Espacios de vegetación arbustiva y/o herbácea	505,423676	2000
