Año	Sexo	Comarca Código	Comarca Nombre	Nº Accidentes	Grupo Grado Código	Grupo Grado Código
2006	Hombres	03	Sobrarbe	52	Leves	1
2006	Hombres	04	La Ribagorza	125	Leves	1
2006	Hombres	05	Cinco Villas	517	Leves	1
2006	Hombres	06	Hoya de Huesca / Plana de Uesca	996	Leves	1
2006	Hombres	07	Somontano de Barbastro	330	Leves	1
2006	Hombres	08	Cinca Medio	387	Leves	1
2006	Hombres	09	La Litera / La Llitera	286	Leves	1
2006	Hombres	10	Los Monegros	140	Leves	1
2006	Hombres	11	Bajo Cinca / Baix Cinca	388	Leves	1
2006	Hombres	12	Tarazona y el Moncayo	207	Leves	1
2006	Hombres	13	Campo de Borja	266	Leves	1
2006	Hombres	14	Aranda	59	Leves	1
2006	Hombres	15	Ribera Alta del Ebro	766	Leves	1
2006	Hombres	16	Valdejalón	655	Leves	1
2006	Hombres	17	Central	9840	Leves	1
2006	Hombres	18	Ribera Baja del Ebro	128	Leves	1
2006	Hombres	19	Bajo Aragón-Caspe / Baix Aragó-Casp	148	Leves	1
2006	Hombres	20	Comunidad de Calatayud	314	Leves	1
2006	Hombres	21	Campo de Cariñena	216	Leves	1
2006	Hombres	22	Campo de Belchite	35	Leves	1
2006	Hombres	23	Bajo Martín	94	Leves	1
2006	Hombres	24	Campo de Daroca	31	Leves	1
2006	Hombres	25	Jiloca	144	Leves	1
2006	Hombres	26	Cuencas Mineras	128	Leves	1
2006	Hombres	27	Andorra-Sierra de Arcos	260	Leves	1
2006	Hombres	28	Bajo Aragón	358	Leves	1
2006	Hombres	29	Comunidad de Teruel	408	Leves	1
2006	Hombres	30	Maestrazgo	22	Leves	1
2006	Hombres	31	Sierra de Albarracín	22	Leves	1
2006	Hombres	32	Gúdar-Javalambre	84	Leves	1
2006	Hombres	33	Matarraña / Matarranya	73	Leves	1
2006	Hombres	NC	Municipio del centro de trabajo fuera de Aragón	250	Leves	1
2006	Mujeres	01	La Jacetania	62	Leves	1
2006	Mujeres	02	Alto Gállego	48	Leves	1
2006	Mujeres	03	Sobrarbe	13	Leves	1
2006	Mujeres	04	La Ribagorza	51	Leves	1
2006	Mujeres	05	Cinco Villas	128	Leves	1
2006	Mujeres	06	Hoya de Huesca / Plana de Uesca	226	Leves	1
2006	Mujeres	07	Somontano de Barbastro	60	Leves	1
2006	Mujeres	08	Cinca Medio	46	Leves	1
2006	Mujeres	09	La Litera / La Llitera	37	Leves	1
2006	Mujeres	10	Los Monegros	22	Leves	1
2006	Mujeres	11	Bajo Cinca / Baix Cinca	68	Leves	1
2006	Mujeres	12	Tarazona y el Moncayo	71	Leves	1
2006	Mujeres	13	Campo de Borja	89	Leves	1
2006	Mujeres	14	Aranda	10	Leves	1
2006	Mujeres	15	Ribera Alta del Ebro	245	Leves	1
2006	Mujeres	16	Valdejalón	173	Leves	1
2006	Mujeres	17	Central	2932	Leves	1
2006	Mujeres	18	Ribera Baja del Ebro	34	Leves	1
2006	Mujeres	19	Bajo Aragón-Caspe / Baix Aragó-Casp	49	Leves	1
2006	Mujeres	20	Comunidad de Calatayud	128	Leves	1
2006	Mujeres	21	Campo de Cariñena	35	Leves	1
2006	Mujeres	22	Campo de Belchite	12	Leves	1
2006	Mujeres	23	Bajo Martín	18	Leves	1
2006	Mujeres	24	Campo de Daroca	10	Leves	1
2006	Mujeres	25	Jiloca	35	Leves	1
2006	Mujeres	26	Cuencas Mineras	33	Leves	1
2006	Mujeres	27	Andorra-Sierra de Arcos	25	Leves	1
2006	Mujeres	28	Bajo Aragón	95	Leves	1
2006	Mujeres	29	Comunidad de Teruel	135	Leves	1
2006	Mujeres	30	Maestrazgo	2	Leves	1
2006	Mujeres	31	Sierra de Albarracín	2	Leves	1
2006	Mujeres	32	Gúdar-Javalambre	15	Leves	1
2006	Mujeres	33	Matarraña / Matarranya	13	Leves	1
2006	Mujeres	NC	Municipio del centro de trabajo fuera de Aragón	33	Leves	1
2005	Hombres	01	La Jacetania	274	Leves	1
2005	Hombres	02	Alto Gállego	191	Leves	1
2005	Hombres	03	Sobrarbe	60	Leves	1
2005	Hombres	04	La Ribagorza	98	Leves	1
2005	Hombres	05	Cinco Villas	529	Leves	1
2005	Hombres	06	Hoya de Huesca / Plana de Uesca	923	Leves	1
2005	Hombres	07	Somontano de Barbastro	272	Leves	1
2005	Hombres	08	Cinca Medio	300	Leves	1
2005	Hombres	09	La Litera / La Llitera	274	Leves	1
2005	Hombres	10	Los Monegros	161	Leves	1
2005	Hombres	11	Bajo Cinca / Baix Cinca	302	Leves	1
2005	Hombres	12	Tarazona y el Moncayo	144	Leves	1
2005	Hombres	13	Campo de Borja	296	Leves	1
2005	Hombres	14	Aranda	38	Leves	1
2005	Hombres	15	Ribera Alta del Ebro	653	Leves	1
2005	Hombres	16	Valdejalón	607	Leves	1
2005	Hombres	17	Central	9289	Leves	1
2005	Hombres	18	Ribera Baja del Ebro	114	Leves	1
2005	Hombres	19	Bajo Aragón-Caspe / Baix Aragó-Casp	147	Leves	1
2005	Hombres	20	Comunidad de Calatayud	328	Leves	1
2005	Hombres	21	Campo de Cariñena	175	Leves	1
2005	Hombres	22	Campo de Belchite	33	Leves	1
2005	Hombres	23	Bajo Martín	109	Leves	1
2005	Hombres	24	Campo de Daroca	48	Leves	1
2005	Hombres	25	Jiloca	160	Leves	1
2005	Hombres	26	Cuencas Mineras	145	Leves	1
2005	Hombres	27	Andorra-Sierra de Arcos	199	Leves	1
2005	Hombres	28	Bajo Aragón	347	Leves	1
2005	Hombres	29	Comunidad de Teruel	434	Leves	1
2005	Hombres	30	Maestrazgo	24	Leves	1
2005	Hombres	31	Sierra de Albarracín	16	Leves	1
2005	Hombres	32	Gúdar-Javalambre	89	Leves	1
2005	Hombres	33	Matarraña / Matarranya	67	Leves	1
2005	Hombres	NC	Municipio del centro de trabajo fuera de Aragón	225	Leves	1
2005	Mujeres	01	La Jacetania	64	Leves	1
2005	Mujeres	02	Alto Gállego	40	Leves	1
2005	Mujeres	03	Sobrarbe	10	Leves	1
2005	Mujeres	04	La Ribagorza	32	Leves	1
2005	Mujeres	05	Cinco Villas	154	Leves	1
2005	Mujeres	06	Hoya de Huesca / Plana de Uesca	211	Leves	1
2005	Mujeres	07	Somontano de Barbastro	57	Leves	1
2005	Mujeres	08	Cinca Medio	52	Leves	1
2005	Mujeres	09	La Litera / La Llitera	41	Leves	1
2005	Mujeres	10	Los Monegros	25	Leves	1
2005	Mujeres	11	Bajo Cinca / Baix Cinca	58	Leves	1
2005	Mujeres	12	Tarazona y el Moncayo	51	Leves	1
2005	Mujeres	13	Campo de Borja	95	Leves	1
2005	Mujeres	14	Aranda	8	Leves	1
2005	Mujeres	15	Ribera Alta del Ebro	153	Leves	1
2005	Mujeres	16	Valdejalón	164	Leves	1
2005	Mujeres	17	Central	2876	Leves	1
2005	Mujeres	18	Ribera Baja del Ebro	20	Leves	1
2005	Mujeres	19	Bajo Aragón-Caspe / Baix Aragó-Casp	73	Leves	1
2005	Mujeres	20	Comunidad de Calatayud	89	Leves	1
2005	Mujeres	21	Campo de Cariñena	33	Leves	1
2005	Mujeres	22	Campo de Belchite	11	Leves	1
2005	Mujeres	23	Bajo Martín	17	Leves	1
2005	Mujeres	24	Campo de Daroca	11	Leves	1
2005	Mujeres	25	Jiloca	30	Leves	1
2005	Mujeres	26	Cuencas Mineras	25	Leves	1
2005	Mujeres	27	Andorra-Sierra de Arcos	18	Leves	1
2005	Mujeres	28	Bajo Aragón	86	Leves	1
2005	Mujeres	29	Comunidad de Teruel	127	Leves	1
2005	Mujeres	30	Maestrazgo	6	Leves	1
2005	Mujeres	31	Sierra de Albarracín	4	Leves	1
2005	Mujeres	32	Gúdar-Javalambre	9	Leves	1
2005	Mujeres	33	Matarraña / Matarranya	11	Leves	1
2005	Mujeres	NC	Municipio del centro de trabajo fuera de Aragón	24	Leves	1
2004	Hombres	01	La Jacetania	220	Leves	1
2004	Hombres	02	Alto Gállego	158	Leves	1
2004	Hombres	03	Sobrarbe	35	Leves	1
2004	Hombres	04	La Ribagorza	118	Leves	1
2004	Hombres	05	Cinco Villas	458	Leves	1
2004	Hombres	06	Hoya de Huesca / Plana de Uesca	836	Leves	1
2004	Hombres	07	Somontano de Barbastro	299	Leves	1
2004	Hombres	08	Cinca Medio	298	Leves	1
2004	Hombres	09	La Litera / La Llitera	264	Leves	1
2004	Hombres	10	Los Monegros	150	Leves	1
2004	Hombres	11	Bajo Cinca / Baix Cinca	256	Leves	1
2004	Hombres	12	Tarazona y el Moncayo	187	Leves	1
2004	Hombres	13	Campo de Borja	234	Leves	1
2004	Hombres	14	Aranda	69	Leves	1
2004	Hombres	15	Ribera Alta del Ebro	680	Leves	1
2004	Hombres	16	Valdejalón	492	Leves	1
2004	Hombres	17	Central	9053	Leves	1
2004	Hombres	18	Ribera Baja del Ebro	91	Leves	1
2004	Hombres	19	Bajo Aragón-Caspe / Baix Aragó-Casp	167	Leves	1
2004	Hombres	20	Comunidad de Calatayud	377	Leves	1
2004	Hombres	21	Campo de Cariñena	156	Leves	1
2004	Hombres	22	Campo de Belchite	19	Leves	1
2004	Hombres	23	Bajo Martín	92	Leves	1
2004	Hombres	24	Campo de Daroca	41	Leves	1
2004	Hombres	25	Jiloca	153	Leves	1
2004	Hombres	26	Cuencas Mineras	111	Leves	1
2004	Hombres	27	Andorra-Sierra de Arcos	204	Leves	1
2004	Hombres	28	Bajo Aragón	277	Leves	1
2004	Hombres	29	Comunidad de Teruel	435	Leves	1
2004	Hombres	30	Maestrazgo	19	Leves	1
2004	Hombres	31	Sierra de Albarracín	24	Leves	1
2004	Hombres	32	Gúdar-Javalambre	91	Leves	1
2004	Hombres	33	Matarraña / Matarranya	45	Leves	1
2004	Hombres	NC	Municipio del centro de trabajo fuera de Aragón	219	Leves	1
2004	Mujeres	01	La Jacetania	40	Leves	1
2004	Mujeres	02	Alto Gállego	31	Leves	1
2004	Mujeres	03	Sobrarbe	9	Leves	1
2004	Mujeres	04	La Ribagorza	45	Leves	1
2004	Mujeres	05	Cinco Villas	106	Leves	1
2004	Mujeres	06	Hoya de Huesca / Plana de Uesca	173	Leves	1
2004	Mujeres	07	Somontano de Barbastro	59	Leves	1
2004	Mujeres	08	Cinca Medio	35	Leves	1
2004	Mujeres	09	La Litera / La Llitera	34	Leves	1
2004	Mujeres	10	Los Monegros	23	Leves	1
2004	Mujeres	11	Bajo Cinca / Baix Cinca	50	Leves	1
2004	Mujeres	12	Tarazona y el Moncayo	69	Leves	1
2004	Mujeres	13	Campo de Borja	79	Leves	1
2004	Mujeres	14	Aranda	5	Leves	1
2004	Mujeres	15	Ribera Alta del Ebro	204	Leves	1
2004	Mujeres	16	Valdejalón	150	Leves	1
2004	Mujeres	17	Central	2578	Leves	1
2004	Mujeres	18	Ribera Baja del Ebro	23	Leves	1
2004	Mujeres	19	Bajo Aragón-Caspe / Baix Aragó-Casp	63	Leves	1
2004	Mujeres	20	Comunidad de Calatayud	122	Leves	1
2004	Mujeres	21	Campo de Cariñena	22	Leves	1
2004	Mujeres	22	Campo de Belchite	6	Leves	1
2004	Mujeres	23	Bajo Martín	11	Leves	1
2004	Mujeres	24	Campo de Daroca	10	Leves	1
2004	Mujeres	25	Jiloca	21	Leves	1
2004	Mujeres	26	Cuencas Mineras	14	Leves	1
2004	Mujeres	27	Andorra-Sierra de Arcos	19	Leves	1
2004	Mujeres	28	Bajo Aragón	51	Leves	1
2004	Mujeres	29	Comunidad de Teruel	96	Leves	1
2004	Mujeres	30	Maestrazgo	2	Leves	1
2004	Mujeres	31	Sierra de Albarracín	2	Leves	1
2004	Mujeres	32	Gúdar-Javalambre	14	Leves	1
2004	Mujeres	33	Matarraña / Matarranya	13	Leves	1
2004	Mujeres	NC	Municipio del centro de trabajo fuera de Aragón	25	Leves	1
2003	Hombres	01	La Jacetania	191	Leves	1
2003	Hombres	02	Alto Gállego	145	Leves	1
2003	Hombres	03	Sobrarbe	44	Leves	1
2003	Hombres	04	La Ribagorza	110	Leves	1
2003	Hombres	05	Cinco Villas	456	Leves	1
2003	Hombres	06	Hoya de Huesca / Plana de Uesca	891	Leves	1
2003	Hombres	07	Somontano de Barbastro	279	Leves	1
2003	Hombres	08	Cinca Medio	303	Leves	1
2003	Hombres	09	La Litera / La Llitera	250	Leves	1
2003	Hombres	10	Los Monegros	152	Leves	1
2003	Hombres	11	Bajo Cinca / Baix Cinca	306	Leves	1
2003	Hombres	12	Tarazona y el Moncayo	226	Leves	1
2003	Hombres	13	Campo de Borja	236	Leves	1
2003	Hombres	14	Aranda	61	Leves	1
2003	Hombres	15	Ribera Alta del Ebro	718	Leves	1
2003	Hombres	16	Valdejalón	461	Leves	1
2003	Hombres	17	Central	9116	Leves	1
2003	Hombres	18	Ribera Baja del Ebro	100	Leves	1
2003	Hombres	19	Bajo Aragón-Caspe / Baix Aragó-Casp	132	Leves	1
2003	Hombres	20	Comunidad de Calatayud	354	Leves	1
2003	Hombres	21	Campo de Cariñena	148	Leves	1
2003	Hombres	22	Campo de Belchite	16	Leves	1
2003	Hombres	23	Bajo Martín	104	Leves	1
2003	Hombres	24	Campo de Daroca	43	Leves	1
2003	Hombres	25	Jiloca	152	Leves	1
2003	Hombres	26	Cuencas Mineras	111	Leves	1
2003	Hombres	27	Andorra-Sierra de Arcos	253	Leves	1
2003	Hombres	28	Bajo Aragón	348	Leves	1
2003	Hombres	29	Comunidad de Teruel	477	Leves	1
2003	Hombres	30	Maestrazgo	6	Leves	1
2003	Hombres	31	Sierra de Albarracín	16	Leves	1
2003	Hombres	32	Gúdar-Javalambre	58	Leves	1
2003	Hombres	33	Matarraña / Matarranya	51	Leves	1
2003	Hombres	NC	Municipio del centro de trabajo fuera de Aragón	145	Leves	1
2003	Mujeres	01	La Jacetania	39	Leves	1
2003	Mujeres	02	Alto Gállego	30	Leves	1
2003	Mujeres	03	Sobrarbe	12	Leves	1
2003	Mujeres	04	La Ribagorza	26	Leves	1
2003	Mujeres	05	Cinco Villas	97	Leves	1
2003	Mujeres	06	Hoya de Huesca / Plana de Uesca	195	Leves	1
2003	Mujeres	07	Somontano de Barbastro	55	Leves	1
2003	Mujeres	08	Cinca Medio	36	Leves	1
2003	Mujeres	09	La Litera / La Llitera	50	Leves	1
2003	Mujeres	10	Los Monegros	15	Leves	1
2003	Mujeres	11	Bajo Cinca / Baix Cinca	56	Leves	1
2003	Mujeres	12	Tarazona y el Moncayo	99	Leves	1
2003	Mujeres	13	Campo de Borja	93	Leves	1
2003	Mujeres	14	Aranda	9	Leves	1
2003	Mujeres	15	Ribera Alta del Ebro	182	Leves	1
2003	Mujeres	16	Valdejalón	104	Leves	1
2003	Mujeres	17	Central	2485	Leves	1
2003	Mujeres	18	Ribera Baja del Ebro	18	Leves	1
2003	Mujeres	19	Bajo Aragón-Caspe / Baix Aragó-Casp	30	Leves	1
2003	Mujeres	20	Comunidad de Calatayud	124	Leves	1
2003	Mujeres	21	Campo de Cariñena	24	Leves	1
2003	Mujeres	22	Campo de Belchite	11	Leves	1
2003	Mujeres	23	Bajo Martín	18	Leves	1
2003	Mujeres	24	Campo de Daroca	7	Leves	1
2003	Mujeres	25	Jiloca	23	Leves	1
2003	Mujeres	26	Cuencas Mineras	18	Leves	1
2003	Mujeres	27	Andorra-Sierra de Arcos	19	Leves	1
2003	Mujeres	28	Bajo Aragón	57	Leves	1
2003	Mujeres	29	Comunidad de Teruel	123	Leves	1
2003	Mujeres	30	Maestrazgo	3	Leves	1
2003	Mujeres	32	Gúdar-Javalambre	14	Leves	1
2003	Mujeres	33	Matarraña / Matarranya	4	Leves	1
2003	Mujeres	NC	Municipio del centro de trabajo fuera de Aragón	13	Leves	1
2020	Hombres	01	La Jacetania	1	Graves o muy graves	2
2020	Hombres	05	Cinco Villas	2	Graves o muy graves	2
2020	Hombres	06	Hoya de Huesca / Plana de Uesca	8	Graves o muy graves	2
2020	Hombres	07	Somontano de Barbastro	1	Graves o muy graves	2
2020	Hombres	08	Cinca Medio	3	Graves o muy graves	2
2020	Hombres	09	La Litera / La Llitera	4	Graves o muy graves	2
2020	Hombres	10	Los Monegros	3	Graves o muy graves	2
2020	Hombres	11	Bajo Cinca / Baix Cinca	4	Graves o muy graves	2
2020	Hombres	15	Ribera Alta del Ebro	2	Graves o muy graves	2
2020	Hombres	17	Central	35	Graves o muy graves	2
2020	Hombres	22	Campo de Belchite	1	Graves o muy graves	2
2020	Hombres	23	Bajo Martín	2	Graves o muy graves	2
2020	Hombres	26	Cuencas Mineras	1	Graves o muy graves	2
2020	Hombres	28	Bajo Aragón	3	Graves o muy graves	2
2020	Hombres	29	Comunidad de Teruel	4	Graves o muy graves	2
2020	Hombres	32	Gúdar-Javalambre	1	Graves o muy graves	2
2020	Hombres	33	Matarraña / Matarranya	1	Graves o muy graves	2
2020	Mujeres	06	Hoya de Huesca / Plana de Uesca	1	Graves o muy graves	2
2020	Mujeres	15	Ribera Alta del Ebro	1	Graves o muy graves	2
2020	Mujeres	17	Central	4	Graves o muy graves	2
2019	Hombres	01	La Jacetania	2	Graves o muy graves	2
2019	Hombres	02	Alto Gállego	1	Graves o muy graves	2
2019	Hombres	03	Sobrarbe	2	Graves o muy graves	2
2019	Hombres	05	Cinco Villas	4	Graves o muy graves	2
2019	Hombres	06	Hoya de Huesca / Plana de Uesca	6	Graves o muy graves	2
2019	Hombres	07	Somontano de Barbastro	1	Graves o muy graves	2
2019	Hombres	08	Cinca Medio	5	Graves o muy graves	2
2019	Hombres	09	La Litera / La Llitera	5	Graves o muy graves	2
2019	Hombres	10	Los Monegros	2	Graves o muy graves	2
2019	Hombres	11	Bajo Cinca / Baix Cinca	3	Graves o muy graves	2
2019	Hombres	13	Campo de Borja	2	Graves o muy graves	2
2019	Hombres	14	Aranda	1	Graves o muy graves	2
2019	Hombres	15	Ribera Alta del Ebro	3	Graves o muy graves	2
2019	Hombres	16	Valdejalón	2	Graves o muy graves	2
2019	Hombres	17	Central	39	Graves o muy graves	2
2019	Hombres	19	Bajo Aragón-Caspe / Baix Aragó-Casp	1	Graves o muy graves	2
2019	Hombres	20	Comunidad de Calatayud	3	Graves o muy graves	2
2019	Hombres	21	Campo de Cariñena	1	Graves o muy graves	2
2019	Hombres	23	Bajo Martín	2	Graves o muy graves	2
2019	Hombres	24	Campo de Daroca	3	Graves o muy graves	2
2019	Hombres	26	Cuencas Mineras	1	Graves o muy graves	2
2019	Hombres	28	Bajo Aragón	3	Graves o muy graves	2
2019	Hombres	29	Comunidad de Teruel	3	Graves o muy graves	2
2019	Hombres	30	Maestrazgo	1	Graves o muy graves	2
2019	Hombres	31	Sierra de Albarracín	1	Graves o muy graves	2
2019	Hombres	32	Gúdar-Javalambre	1	Graves o muy graves	2
2019	Hombres	NC	Municipio del centro de trabajo fuera de Aragón	1	Graves o muy graves	2
2019	Mujeres	05	Cinco Villas	1	Graves o muy graves	2
2019	Mujeres	06	Hoya de Huesca / Plana de Uesca	1	Graves o muy graves	2
2019	Mujeres	08	Cinca Medio	1	Graves o muy graves	2
2019	Mujeres	16	Valdejalón	1	Graves o muy graves	2
2019	Mujeres	17	Central	4	Graves o muy graves	2
2019	Mujeres	31	Sierra de Albarracín	1	Graves o muy graves	2
2018	Hombres	01	La Jacetania	1	Graves o muy graves	2
2018	Hombres	02	Alto Gállego	2	Graves o muy graves	2
2018	Hombres	03	Sobrarbe	1	Graves o muy graves	2
2018	Hombres	04	La Ribagorza	1	Graves o muy graves	2
2018	Hombres	05	Cinco Villas	4	Graves o muy graves	2
2018	Hombres	06	Hoya de Huesca / Plana de Uesca	9	Graves o muy graves	2
2018	Hombres	07	Somontano de Barbastro	1	Graves o muy graves	2
2018	Hombres	08	Cinca Medio	4	Graves o muy graves	2
2018	Hombres	10	Los Monegros	1	Graves o muy graves	2
2018	Hombres	11	Bajo Cinca / Baix Cinca	2	Graves o muy graves	2
2018	Hombres	12	Tarazona y el Moncayo	1	Graves o muy graves	2
2018	Hombres	13	Campo de Borja	3	Graves o muy graves	2
2018	Hombres	15	Ribera Alta del Ebro	3	Graves o muy graves	2
2018	Hombres	16	Valdejalón	3	Graves o muy graves	2
2018	Hombres	17	Central	42	Graves o muy graves	2
2018	Hombres	19	Bajo Aragón-Caspe / Baix Aragó-Casp	1	Graves o muy graves	2
2018	Hombres	20	Comunidad de Calatayud	3	Graves o muy graves	2
2018	Hombres	23	Bajo Martín	1	Graves o muy graves	2
2018	Hombres	24	Campo de Daroca	1	Graves o muy graves	2
2018	Hombres	25	Jiloca	3	Graves o muy graves	2
2018	Hombres	26	Cuencas Mineras	2	Graves o muy graves	2
2018	Hombres	28	Bajo Aragón	3	Graves o muy graves	2
2018	Hombres	29	Comunidad de Teruel	3	Graves o muy graves	2
2018	Hombres	33	Matarraña / Matarranya	1	Graves o muy graves	2
2018	Hombres	NC	Municipio del centro de trabajo fuera de Aragón	3	Graves o muy graves	2
2018	Mujeres	06	Hoya de Huesca / Plana de Uesca	2	Graves o muy graves	2
2018	Mujeres	17	Central	6	Graves o muy graves	2
2018	Mujeres	25	Jiloca	1	Graves o muy graves	2
2017	Hombres	01	La Jacetania	2	Graves o muy graves	2
2017	Hombres	03	Sobrarbe	2	Graves o muy graves	2
2017	Hombres	04	La Ribagorza	2	Graves o muy graves	2
2017	Hombres	05	Cinco Villas	2	Graves o muy graves	2
2017	Hombres	06	Hoya de Huesca / Plana de Uesca	11	Graves o muy graves	2
2017	Hombres	07	Somontano de Barbastro	4	Graves o muy graves	2
2017	Hombres	08	Cinca Medio	1	Graves o muy graves	2
2017	Hombres	09	La Litera / La Llitera	1	Graves o muy graves	2
2017	Hombres	10	Los Monegros	3	Graves o muy graves	2
2017	Hombres	11	Bajo Cinca / Baix Cinca	3	Graves o muy graves	2
2017	Hombres	13	Campo de Borja	1	Graves o muy graves	2
2017	Hombres	15	Ribera Alta del Ebro	5	Graves o muy graves	2
2017	Hombres	16	Valdejalón	2	Graves o muy graves	2
2017	Hombres	17	Central	31	Graves o muy graves	2
2017	Hombres	19	Bajo Aragón-Caspe / Baix Aragó-Casp	1	Graves o muy graves	2
2017	Hombres	20	Comunidad de Calatayud	3	Graves o muy graves	2
2017	Hombres	21	Campo de Cariñena	3	Graves o muy graves	2
2017	Hombres	24	Campo de Daroca	1	Graves o muy graves	2
2017	Hombres	26	Cuencas Mineras	2	Graves o muy graves	2
2017	Hombres	27	Andorra-Sierra de Arcos	2	Graves o muy graves	2
2017	Hombres	28	Bajo Aragón	2	Graves o muy graves	2
2017	Hombres	29	Comunidad de Teruel	4	Graves o muy graves	2
2017	Hombres	31	Sierra de Albarracín	1	Graves o muy graves	2
2017	Hombres	NC	Municipio del centro de trabajo fuera de Aragón	3	Graves o muy graves	2
2017	Mujeres	02	Alto Gállego	2	Graves o muy graves	2
2017	Mujeres	11	Bajo Cinca / Baix Cinca	1	Graves o muy graves	2
2017	Mujeres	17	Central	5	Graves o muy graves	2
2017	Mujeres	26	Cuencas Mineras	1	Graves o muy graves	2
2017	Mujeres	29	Comunidad de Teruel	1	Graves o muy graves	2
2016	Hombres	02	Alto Gállego	1	Graves o muy graves	2
2016	Hombres	04	La Ribagorza	1	Graves o muy graves	2
2016	Hombres	05	Cinco Villas	2	Graves o muy graves	2
2016	Hombres	06	Hoya de Huesca / Plana de Uesca	5	Graves o muy graves	2
2016	Hombres	07	Somontano de Barbastro	2	Graves o muy graves	2
2016	Hombres	08	Cinca Medio	5	Graves o muy graves	2
2016	Hombres	09	La Litera / La Llitera	3	Graves o muy graves	2
2016	Hombres	10	Los Monegros	2	Graves o muy graves	2
2016	Hombres	15	Ribera Alta del Ebro	4	Graves o muy graves	2
2016	Hombres	16	Valdejalón	2	Graves o muy graves	2
2016	Hombres	17	Central	26	Graves o muy graves	2
2016	Hombres	20	Comunidad de Calatayud	1	Graves o muy graves	2
2016	Hombres	21	Campo de Cariñena	2	Graves o muy graves	2
2016	Hombres	23	Bajo Martín	1	Graves o muy graves	2
2016	Hombres	24	Campo de Daroca	1	Graves o muy graves	2
2016	Hombres	25	Jiloca	2	Graves o muy graves	2
2016	Hombres	27	Andorra-Sierra de Arcos	2	Graves o muy graves	2
2016	Hombres	28	Bajo Aragón	2	Graves o muy graves	2
2016	Hombres	29	Comunidad de Teruel	5	Graves o muy graves	2
2016	Hombres	31	Sierra de Albarracín	1	Graves o muy graves	2
2016	Hombres	32	Gúdar-Javalambre	1	Graves o muy graves	2
2016	Hombres	NC	Municipio del centro de trabajo fuera de Aragón	1	Graves o muy graves	2
2016	Mujeres	03	Sobrarbe	1	Graves o muy graves	2
2016	Mujeres	06	Hoya de Huesca / Plana de Uesca	1	Graves o muy graves	2
2016	Mujeres	15	Ribera Alta del Ebro	1	Graves o muy graves	2
2016	Mujeres	17	Central	2	Graves o muy graves	2
2016	Mujeres	23	Bajo Martín	1	Graves o muy graves	2
2016	Mujeres	28	Bajo Aragón	1	Graves o muy graves	2
2015	Hombres	01	La Jacetania	2	Graves o muy graves	2
2015	Hombres	03	Sobrarbe	1	Graves o muy graves	2
2015	Hombres	04	La Ribagorza	3	Graves o muy graves	2
2015	Hombres	05	Cinco Villas	3	Graves o muy graves	2
2015	Hombres	06	Hoya de Huesca / Plana de Uesca	3	Graves o muy graves	2
2015	Hombres	07	Somontano de Barbastro	3	Graves o muy graves	2
2015	Hombres	08	Cinca Medio	1	Graves o muy graves	2
2015	Hombres	09	La Litera / La Llitera	2	Graves o muy graves	2
2015	Hombres	11	Bajo Cinca / Baix Cinca	2	Graves o muy graves	2
2015	Hombres	12	Tarazona y el Moncayo	1	Graves o muy graves	2
2015	Hombres	13	Campo de Borja	1	Graves o muy graves	2
2015	Hombres	14	Aranda	1	Graves o muy graves	2
2015	Hombres	15	Ribera Alta del Ebro	2	Graves o muy graves	2
2015	Hombres	16	Valdejalón	4	Graves o muy graves	2
2015	Hombres	17	Central	27	Graves o muy graves	2
2015	Hombres	18	Ribera Baja del Ebro	1	Graves o muy graves	2
2015	Hombres	20	Comunidad de Calatayud	2	Graves o muy graves	2
2015	Hombres	23	Bajo Martín	3	Graves o muy graves	2
2015	Hombres	25	Jiloca	1	Graves o muy graves	2
2015	Hombres	26	Cuencas Mineras	1	Graves o muy graves	2
2015	Hombres	27	Andorra-Sierra de Arcos	2	Graves o muy graves	2
2015	Hombres	29	Comunidad de Teruel	4	Graves o muy graves	2
2015	Hombres	33	Matarraña / Matarranya	1	Graves o muy graves	2
2015	Hombres	NC	Municipio del centro de trabajo fuera de Aragón	2	Graves o muy graves	2
2015	Mujeres	06	Hoya de Huesca / Plana de Uesca	1	Graves o muy graves	2
2015	Mujeres	17	Central	5	Graves o muy graves	2
2015	Mujeres	20	Comunidad de Calatayud	1	Graves o muy graves	2
2014	Hombres	01	La Jacetania	2	Graves o muy graves	2
2014	Hombres	02	Alto Gállego	2	Graves o muy graves	2
2014	Hombres	04	La Ribagorza	3	Graves o muy graves	2
2014	Hombres	05	Cinco Villas	2	Graves o muy graves	2
2014	Hombres	06	Hoya de Huesca / Plana de Uesca	5	Graves o muy graves	2
2014	Hombres	07	Somontano de Barbastro	4	Graves o muy graves	2
2014	Hombres	08	Cinca Medio	1	Graves o muy graves	2
2014	Hombres	09	La Litera / La Llitera	3	Graves o muy graves	2
2014	Hombres	10	Los Monegros	1	Graves o muy graves	2
2014	Hombres	11	Bajo Cinca / Baix Cinca	2	Graves o muy graves	2
2014	Hombres	15	Ribera Alta del Ebro	2	Graves o muy graves	2
2014	Hombres	17	Central	28	Graves o muy graves	2
2014	Hombres	19	Bajo Aragón-Caspe / Baix Aragó-Casp	1	Graves o muy graves	2
2014	Hombres	20	Comunidad de Calatayud	1	Graves o muy graves	2
