Mes (código)	Mes y año	Provincia código	Provincia nombre	Edad (Grupos Quinquenales 2010)	Sexo	Afiliaciones en alta
201603	Marzo 2016	22	Huesca	25-29	Hombres	3851
201603	Marzo 2016	22	Huesca	25-29	Mujeres	3141
201603	Marzo 2016	22	Huesca	30-34	Hombres	5398
201603	Marzo 2016	22	Huesca	30-34	Mujeres	4303
201603	Marzo 2016	22	Huesca	35-39	Hombres	7406
201603	Marzo 2016	22	Huesca	35-39	Mujeres	5626
201603	Marzo 2016	22	Huesca	40-44	Hombres	7263
201603	Marzo 2016	22	Huesca	40-44	Mujeres	5796
201603	Marzo 2016	22	Huesca	45-49	Hombres	7010
201603	Marzo 2016	22	Huesca	45-49	Mujeres	5780
201603	Marzo 2016	22	Huesca	50-54	Hombres	6793
201603	Marzo 2016	22	Huesca	50-54	Mujeres	5491
201603	Marzo 2016	22	Huesca	55-59	Hombres	5710
201603	Marzo 2016	22	Huesca	55-59	Mujeres	4438
201603	Marzo 2016	22	Huesca	60-64	Hombres	3534
201603	Marzo 2016	22	Huesca	60-64	Mujeres	2583
201603	Marzo 2016	22	Huesca	65-69	Hombres	522
201603	Marzo 2016	22	Huesca	65-69	Mujeres	363
201603	Marzo 2016	22	Huesca	Más de 69	Hombres	170
201603	Marzo 2016	22	Huesca	Más de 69	Mujeres	81
201603	Marzo 2016	44	Teruel	16-19	Hombres	140
201603	Marzo 2016	44	Teruel	16-19	Mujeres	54
201603	Marzo 2016	44	Teruel	20-24	Hombres	1175
201603	Marzo 2016	44	Teruel	20-24	Mujeres	689
201603	Marzo 2016	44	Teruel	25-29	Hombres	2350
201603	Marzo 2016	44	Teruel	25-29	Mujeres	1994
201603	Marzo 2016	44	Teruel	30-34	Hombres	3288
201603	Marzo 2016	44	Teruel	30-34	Mujeres	2504
201603	Marzo 2016	44	Teruel	35-39	Hombres	4050
201603	Marzo 2016	44	Teruel	35-39	Mujeres	3050
201603	Marzo 2016	44	Teruel	40-44	Hombres	4183
201603	Marzo 2016	44	Teruel	40-44	Mujeres	3206
201603	Marzo 2016	44	Teruel	45-49	Hombres	4230
201603	Marzo 2016	44	Teruel	45-49	Mujeres	3264
201603	Marzo 2016	44	Teruel	50-54	Hombres	4174
201603	Marzo 2016	44	Teruel	50-54	Mujeres	3233
201603	Marzo 2016	44	Teruel	55-59	Hombres	3418
201603	Marzo 2016	44	Teruel	55-59	Mujeres	2502
201603	Marzo 2016	44	Teruel	60-64	Hombres	1873
201603	Marzo 2016	44	Teruel	60-64	Mujeres	1473
201603	Marzo 2016	44	Teruel	65-69	Hombres	132
201603	Marzo 2016	44	Teruel	65-69	Mujeres	157
201603	Marzo 2016	44	Teruel	Más de 69	Hombres	40
201603	Marzo 2016	44	Teruel	Más de 69	Mujeres	27
201603	Marzo 2016	50	Zaragoza	16-19	Hombres	967
201603	Marzo 2016	50	Zaragoza	16-19	Mujeres	602
201603	Marzo 2016	50	Zaragoza	20-24	Hombres	8202
201603	Marzo 2016	50	Zaragoza	20-24	Mujeres	7206
201603	Marzo 2016	50	Zaragoza	25-29	Hombres	16107
201603	Marzo 2016	50	Zaragoza	25-29	Mujeres	16425
201603	Marzo 2016	50	Zaragoza	30-34	Hombres	22311
201603	Marzo 2016	50	Zaragoza	30-34	Mujeres	21115
201603	Marzo 2016	50	Zaragoza	35-39	Hombres	30366
201603	Marzo 2016	50	Zaragoza	35-39	Mujeres	26859
201603	Marzo 2016	50	Zaragoza	40-44	Hombres	32373
201603	Marzo 2016	50	Zaragoza	40-44	Mujeres	28162
201603	Marzo 2016	50	Zaragoza	45-49	Hombres	29742
201603	Marzo 2016	50	Zaragoza	45-49	Mujeres	25931
201603	Marzo 2016	50	Zaragoza	50-54	Hombres	27173
201603	Marzo 2016	50	Zaragoza	50-54	Mujeres	23015
201603	Marzo 2016	50	Zaragoza	55-59	Hombres	21940
201603	Marzo 2016	50	Zaragoza	55-59	Mujeres	18199
201603	Marzo 2016	50	Zaragoza	60-64	Hombres	13332
201603	Marzo 2016	50	Zaragoza	60-64	Mujeres	10577
201603	Marzo 2016	50	Zaragoza	65-69	Hombres	1217
201603	Marzo 2016	50	Zaragoza	65-69	Mujeres	1109
201603	Marzo 2016	50	Zaragoza	Más de 69	Hombres	384
201603	Marzo 2016	50	Zaragoza	Más de 69	Mujeres	307
201603	Marzo 2016	50	Zaragoza	Sin clasificar	Mujeres	5
201512	Diciembre 2015	22	Huesca	16-19	Hombres	300
201512	Diciembre 2015	22	Huesca	16-19	Mujeres	156
201512	Diciembre 2015	22	Huesca	20-24	Hombres	2115
201512	Diciembre 2015	22	Huesca	20-24	Mujeres	1445
201512	Diciembre 2015	22	Huesca	25-29	Hombres	3846
201512	Diciembre 2015	22	Huesca	25-29	Mujeres	3220
201512	Diciembre 2015	22	Huesca	30-34	Hombres	5483
201512	Diciembre 2015	22	Huesca	30-34	Mujeres	4360
201512	Diciembre 2015	22	Huesca	35-39	Hombres	7354
201512	Diciembre 2015	22	Huesca	35-39	Mujeres	5649
201512	Diciembre 2015	22	Huesca	40-44	Hombres	7250
201512	Diciembre 2015	22	Huesca	40-44	Mujeres	5792
201512	Diciembre 2015	22	Huesca	45-49	Hombres	6961
201512	Diciembre 2015	22	Huesca	45-49	Mujeres	5798
201512	Diciembre 2015	22	Huesca	50-54	Hombres	6809
201512	Diciembre 2015	22	Huesca	50-54	Mujeres	5437
201512	Diciembre 2015	22	Huesca	55-59	Hombres	5685
201512	Diciembre 2015	22	Huesca	55-59	Mujeres	4338
201512	Diciembre 2015	22	Huesca	60-64	Hombres	3437
201512	Diciembre 2015	22	Huesca	60-64	Mujeres	2559
201512	Diciembre 2015	22	Huesca	65-69	Hombres	520
201512	Diciembre 2015	22	Huesca	65-69	Mujeres	356
201512	Diciembre 2015	22	Huesca	Más de 69	Hombres	161
201512	Diciembre 2015	22	Huesca	Más de 69	Mujeres	80
201512	Diciembre 2015	44	Teruel	16-19	Hombres	151
201512	Diciembre 2015	44	Teruel	16-19	Mujeres	57
201512	Diciembre 2015	44	Teruel	20-24	Hombres	1163
201512	Diciembre 2015	44	Teruel	20-24	Mujeres	732
201512	Diciembre 2015	44	Teruel	25-29	Hombres	2341
201512	Diciembre 2015	44	Teruel	25-29	Mujeres	1997
201512	Diciembre 2015	44	Teruel	30-34	Hombres	3277
201512	Diciembre 2015	44	Teruel	30-34	Mujeres	2528
201512	Diciembre 2015	44	Teruel	35-39	Hombres	4003
201512	Diciembre 2015	44	Teruel	35-39	Mujeres	2976
201512	Diciembre 2015	44	Teruel	40-44	Hombres	4135
201512	Diciembre 2015	44	Teruel	40-44	Mujeres	3171
201512	Diciembre 2015	44	Teruel	45-49	Hombres	4204
201512	Diciembre 2015	44	Teruel	45-49	Mujeres	3289
201512	Diciembre 2015	44	Teruel	50-54	Hombres	4128
201512	Diciembre 2015	44	Teruel	50-54	Mujeres	3220
201512	Diciembre 2015	44	Teruel	55-59	Hombres	3386
201512	Diciembre 2015	44	Teruel	55-59	Mujeres	2439
201512	Diciembre 2015	44	Teruel	60-64	Hombres	1836
201512	Diciembre 2015	44	Teruel	60-64	Mujeres	1446
201512	Diciembre 2015	44	Teruel	65-69	Hombres	132
201512	Diciembre 2015	44	Teruel	65-69	Mujeres	142
201512	Diciembre 2015	44	Teruel	Más de 69	Hombres	39
201512	Diciembre 2015	44	Teruel	Más de 69	Mujeres	26
201512	Diciembre 2015	50	Zaragoza	16-19	Hombres	1010
201512	Diciembre 2015	50	Zaragoza	16-19	Mujeres	679
201512	Diciembre 2015	50	Zaragoza	20-24	Hombres	7936
201512	Diciembre 2015	50	Zaragoza	20-24	Mujeres	7626
201512	Diciembre 2015	50	Zaragoza	25-29	Hombres	15729
201512	Diciembre 2015	50	Zaragoza	25-29	Mujeres	16681
201512	Diciembre 2015	50	Zaragoza	30-34	Hombres	22248
201512	Diciembre 2015	50	Zaragoza	30-34	Mujeres	21451
201512	Diciembre 2015	50	Zaragoza	35-39	Hombres	30165
201512	Diciembre 2015	50	Zaragoza	35-39	Mujeres	26854
201512	Diciembre 2015	50	Zaragoza	40-44	Hombres	31857
201512	Diciembre 2015	50	Zaragoza	40-44	Mujeres	28054
201512	Diciembre 2015	50	Zaragoza	45-49	Hombres	29462
201512	Diciembre 2015	50	Zaragoza	45-49	Mujeres	25800
201512	Diciembre 2015	50	Zaragoza	50-54	Hombres	26955
201512	Diciembre 2015	50	Zaragoza	50-54	Mujeres	22911
201512	Diciembre 2015	50	Zaragoza	55-59	Hombres	21736
201512	Diciembre 2015	50	Zaragoza	55-59	Mujeres	17981
201512	Diciembre 2015	50	Zaragoza	60-64	Hombres	13243
201512	Diciembre 2015	50	Zaragoza	60-64	Mujeres	10271
201512	Diciembre 2015	50	Zaragoza	65-69	Hombres	1214
201512	Diciembre 2015	50	Zaragoza	65-69	Mujeres	1117
201512	Diciembre 2015	50	Zaragoza	Más de 69	Hombres	368
201512	Diciembre 2015	50	Zaragoza	Más de 69	Mujeres	296
201512	Diciembre 2015	50	Zaragoza	Sin clasificar	Mujeres	3
201509	Septiembre 2015	22	Huesca	16-19	Hombres	281
201509	Septiembre 2015	22	Huesca	16-19	Mujeres	137
201509	Septiembre 2015	22	Huesca	20-24	Hombres	2008
201509	Septiembre 2015	22	Huesca	20-24	Mujeres	1301
201509	Septiembre 2015	22	Huesca	25-29	Hombres	3753
201509	Septiembre 2015	22	Huesca	25-29	Mujeres	3092
201509	Septiembre 2015	22	Huesca	30-34	Hombres	5421
201509	Septiembre 2015	22	Huesca	30-34	Mujeres	4263
201509	Septiembre 2015	22	Huesca	35-39	Hombres	7319
201509	Septiembre 2015	22	Huesca	35-39	Mujeres	5527
201509	Septiembre 2015	22	Huesca	40-44	Hombres	7195
201509	Septiembre 2015	22	Huesca	40-44	Mujeres	5706
201509	Septiembre 2015	22	Huesca	45-49	Hombres	6961
201509	Septiembre 2015	22	Huesca	45-49	Mujeres	5721
201509	Septiembre 2015	22	Huesca	50-54	Hombres	6793
201509	Septiembre 2015	22	Huesca	50-54	Mujeres	5370
201509	Septiembre 2015	22	Huesca	55-59	Hombres	5680
201509	Septiembre 2015	22	Huesca	55-59	Mujeres	4257
201509	Septiembre 2015	22	Huesca	60-64	Hombres	3411
201509	Septiembre 2015	22	Huesca	60-64	Mujeres	2513
201509	Septiembre 2015	22	Huesca	65-69	Hombres	514
201509	Septiembre 2015	22	Huesca	65-69	Mujeres	325
201509	Septiembre 2015	22	Huesca	Más de 69	Hombres	144
201509	Septiembre 2015	22	Huesca	Más de 69	Mujeres	81
201509	Septiembre 2015	44	Teruel	16-19	Hombres	171
201509	Septiembre 2015	44	Teruel	16-19	Mujeres	70
201509	Septiembre 2015	44	Teruel	20-24	Hombres	1222
201509	Septiembre 2015	44	Teruel	20-24	Mujeres	732
201509	Septiembre 2015	44	Teruel	25-29	Hombres	2438
201509	Septiembre 2015	44	Teruel	25-29	Mujeres	1973
201509	Septiembre 2015	44	Teruel	30-34	Hombres	3415
201509	Septiembre 2015	44	Teruel	30-34	Mujeres	2512
201509	Septiembre 2015	44	Teruel	35-39	Hombres	4103
201509	Septiembre 2015	44	Teruel	35-39	Mujeres	3004
201509	Septiembre 2015	44	Teruel	40-44	Hombres	4223
201509	Septiembre 2015	44	Teruel	40-44	Mujeres	3238
201509	Septiembre 2015	44	Teruel	45-49	Hombres	4278
201509	Septiembre 2015	44	Teruel	45-49	Mujeres	3330
201509	Septiembre 2015	44	Teruel	50-54	Hombres	4185
201509	Septiembre 2015	44	Teruel	50-54	Mujeres	3244
201509	Septiembre 2015	44	Teruel	55-59	Hombres	3387
201509	Septiembre 2015	44	Teruel	55-59	Mujeres	2388
201509	Septiembre 2015	44	Teruel	60-64	Hombres	1872
201509	Septiembre 2015	44	Teruel	60-64	Mujeres	1430
201509	Septiembre 2015	44	Teruel	65-69	Hombres	131
201509	Septiembre 2015	44	Teruel	65-69	Mujeres	139
201509	Septiembre 2015	44	Teruel	Más de 69	Hombres	38
201509	Septiembre 2015	44	Teruel	Más de 69	Mujeres	29
201509	Septiembre 2015	50	Zaragoza	16-19	Hombres	1047
201509	Septiembre 2015	50	Zaragoza	16-19	Mujeres	639
201509	Septiembre 2015	50	Zaragoza	20-24	Hombres	8028
201509	Septiembre 2015	50	Zaragoza	20-24	Mujeres	6913
201509	Septiembre 2015	50	Zaragoza	25-29	Hombres	16158
201509	Septiembre 2015	50	Zaragoza	25-29	Mujeres	16126
201509	Septiembre 2015	50	Zaragoza	30-34	Hombres	23046
201509	Septiembre 2015	50	Zaragoza	30-34	Mujeres	21259
201509	Septiembre 2015	50	Zaragoza	35-39	Hombres	31197
201509	Septiembre 2015	50	Zaragoza	35-39	Mujeres	26884
201509	Septiembre 2015	50	Zaragoza	40-44	Hombres	32384
201509	Septiembre 2015	50	Zaragoza	40-44	Mujeres	27831
201509	Septiembre 2015	50	Zaragoza	45-49	Hombres	29909
201509	Septiembre 2015	50	Zaragoza	45-49	Mujeres	25569
201509	Septiembre 2015	50	Zaragoza	50-54	Hombres	27158
201509	Septiembre 2015	50	Zaragoza	50-54	Mujeres	22451
201509	Septiembre 2015	50	Zaragoza	55-59	Hombres	21714
201509	Septiembre 2015	50	Zaragoza	55-59	Mujeres	17733
201509	Septiembre 2015	50	Zaragoza	60-64	Hombres	13263
201509	Septiembre 2015	50	Zaragoza	60-64	Mujeres	10061
201509	Septiembre 2015	50	Zaragoza	65-69	Hombres	1156
201509	Septiembre 2015	50	Zaragoza	65-69	Mujeres	1069
201509	Septiembre 2015	50	Zaragoza	Más de 69	Hombres	346
201509	Septiembre 2015	50	Zaragoza	Más de 69	Mujeres	296
201509	Septiembre 2015	50	Zaragoza	Sin clasificar	Hombres	1
201509	Septiembre 2015	50	Zaragoza	Sin clasificar	Mujeres	3
201506	Junio 2015	22	Huesca	16-19	Hombres	520
201506	Junio 2015	22	Huesca	16-19	Mujeres	305
201506	Junio 2015	22	Huesca	20-24	Hombres	2553
201506	Junio 2015	22	Huesca	20-24	Mujeres	1640
201506	Junio 2015	22	Huesca	25-29	Hombres	4384
201506	Junio 2015	22	Huesca	25-29	Mujeres	3510
201506	Junio 2015	22	Huesca	30-34	Hombres	6190
201506	Junio 2015	22	Huesca	30-34	Mujeres	4619
201506	Junio 2015	22	Huesca	35-39	Hombres	8182
201506	Junio 2015	22	Huesca	35-39	Mujeres	5846
201506	Junio 2015	22	Huesca	40-44	Hombres	7895
201506	Junio 2015	22	Huesca	40-44	Mujeres	6006
201506	Junio 2015	22	Huesca	45-49	Hombres	7425
201506	Junio 2015	22	Huesca	45-49	Mujeres	5938
201506	Junio 2015	22	Huesca	50-54	Hombres	6997
201506	Junio 2015	22	Huesca	50-54	Mujeres	5349
201506	Junio 2015	22	Huesca	55-59	Hombres	5752
201506	Junio 2015	22	Huesca	55-59	Mujeres	4101
201506	Junio 2015	22	Huesca	60-64	Hombres	3397
201506	Junio 2015	22	Huesca	60-64	Mujeres	2416
201506	Junio 2015	22	Huesca	65-69	Hombres	490
201506	Junio 2015	22	Huesca	65-69	Mujeres	347
201506	Junio 2015	22	Huesca	Más de 69	Hombres	139
201506	Junio 2015	22	Huesca	Más de 69	Mujeres	73
201506	Junio 2015	44	Teruel	16-19	Hombres	187
201506	Junio 2015	44	Teruel	16-19	Mujeres	88
201506	Junio 2015	44	Teruel	20-24	Hombres	1252
201506	Junio 2015	44	Teruel	20-24	Mujeres	786
201506	Junio 2015	44	Teruel	25-29	Hombres	2477
201506	Junio 2015	44	Teruel	25-29	Mujeres	1947
201506	Junio 2015	44	Teruel	30-34	Hombres	3411
201506	Junio 2015	44	Teruel	30-34	Mujeres	2572
201506	Junio 2015	44	Teruel	35-39	Hombres	4114
201506	Junio 2015	44	Teruel	35-39	Mujeres	3063
201506	Junio 2015	44	Teruel	40-44	Hombres	4182
201506	Junio 2015	44	Teruel	40-44	Mujeres	3169
201506	Junio 2015	44	Teruel	45-49	Hombres	4300
201506	Junio 2015	44	Teruel	45-49	Mujeres	3316
201506	Junio 2015	44	Teruel	50-54	Hombres	4137
201506	Junio 2015	44	Teruel	50-54	Mujeres	3133
201506	Junio 2015	44	Teruel	55-59	Hombres	3313
201506	Junio 2015	44	Teruel	55-59	Mujeres	2351
201506	Junio 2015	44	Teruel	60-64	Hombres	1835
201506	Junio 2015	44	Teruel	60-64	Mujeres	1413
201506	Junio 2015	44	Teruel	65-69	Hombres	131
201506	Junio 2015	44	Teruel	65-69	Mujeres	144
201506	Junio 2015	44	Teruel	Más de 69	Hombres	39
201506	Junio 2015	44	Teruel	Más de 69	Mujeres	30
201506	Junio 2015	50	Zaragoza	16-19	Hombres	1284
201506	Junio 2015	50	Zaragoza	16-19	Mujeres	756
201506	Junio 2015	50	Zaragoza	20-24	Hombres	8596
201506	Junio 2015	50	Zaragoza	20-24	Mujeres	7490
201506	Junio 2015	50	Zaragoza	25-29	Hombres	16822
201506	Junio 2015	50	Zaragoza	25-29	Mujeres	16676
201506	Junio 2015	50	Zaragoza	30-34	Hombres	23694
201506	Junio 2015	50	Zaragoza	30-34	Mujeres	21785
201506	Junio 2015	50	Zaragoza	35-39	Hombres	31768
201506	Junio 2015	50	Zaragoza	35-39	Mujeres	27119
201506	Junio 2015	50	Zaragoza	40-44	Hombres	32630
201506	Junio 2015	50	Zaragoza	40-44	Mujeres	27569
201506	Junio 2015	50	Zaragoza	45-49	Hombres	29811
201506	Junio 2015	50	Zaragoza	45-49	Mujeres	25054
201506	Junio 2015	50	Zaragoza	50-54	Hombres	27085
201506	Junio 2015	50	Zaragoza	50-54	Mujeres	21881
201506	Junio 2015	50	Zaragoza	55-59	Hombres	21585
201506	Junio 2015	50	Zaragoza	55-59	Mujeres	17000
201506	Junio 2015	50	Zaragoza	60-64	Hombres	13191
201506	Junio 2015	50	Zaragoza	60-64	Mujeres	9672
201506	Junio 2015	50	Zaragoza	65-69	Hombres	1175
201506	Junio 2015	50	Zaragoza	65-69	Mujeres	1040
201506	Junio 2015	50	Zaragoza	Más de 69	Hombres	345
201506	Junio 2015	50	Zaragoza	Más de 69	Mujeres	284
201506	Junio 2015	50	Zaragoza	Sin clasificar	Hombres	1
201506	Junio 2015	50	Zaragoza	Sin clasificar	Mujeres	3
201503	Marzo 2015	22	Huesca	16-19	Hombres	217
201503	Marzo 2015	22	Huesca	16-19	Mujeres	137
201503	Marzo 2015	22	Huesca	20-24	Hombres	1905
201503	Marzo 2015	22	Huesca	20-24	Mujeres	1330
201503	Marzo 2015	22	Huesca	25-29	Hombres	3866
201503	Marzo 2015	22	Huesca	25-29	Mujeres	3289
201503	Marzo 2015	22	Huesca	30-34	Hombres	5625
201503	Marzo 2015	22	Huesca	30-34	Mujeres	4437
201503	Marzo 2015	22	Huesca	35-39	Hombres	7259
201503	Marzo 2015	22	Huesca	35-39	Mujeres	5595
201503	Marzo 2015	22	Huesca	40-44	Hombres	7110
201503	Marzo 2015	22	Huesca	40-44	Mujeres	5658
201503	Marzo 2015	22	Huesca	45-49	Hombres	6876
201503	Marzo 2015	22	Huesca	45-49	Mujeres	5703
201503	Marzo 2015	22	Huesca	50-54	Hombres	6680
201503	Marzo 2015	22	Huesca	50-54	Mujeres	5329
201503	Marzo 2015	22	Huesca	55-59	Hombres	5534
201503	Marzo 2015	22	Huesca	55-59	Mujeres	4106
201503	Marzo 2015	22	Huesca	60-64	Hombres	3358
201503	Marzo 2015	22	Huesca	60-64	Mujeres	2419
201503	Marzo 2015	22	Huesca	65-69	Hombres	490
201503	Marzo 2015	22	Huesca	65-69	Mujeres	353
201503	Marzo 2015	22	Huesca	Más de 69	Hombres	137
201503	Marzo 2015	22	Huesca	Más de 69	Mujeres	64
201503	Marzo 2015	44	Teruel	16-19	Hombres	119
201503	Marzo 2015	44	Teruel	16-19	Mujeres	63
201503	Marzo 2015	44	Teruel	20-24	Hombres	1127
201503	Marzo 2015	44	Teruel	20-24	Mujeres	699
201503	Marzo 2015	44	Teruel	25-29	Hombres	2304
201503	Marzo 2015	44	Teruel	25-29	Mujeres	1899
201503	Marzo 2015	44	Teruel	30-34	Hombres	3337
201503	Marzo 2015	44	Teruel	30-34	Mujeres	2568
201503	Marzo 2015	44	Teruel	35-39	Hombres	4025
201503	Marzo 2015	44	Teruel	35-39	Mujeres	2961
201503	Marzo 2015	44	Teruel	40-44	Hombres	4000
201503	Marzo 2015	44	Teruel	40-44	Mujeres	3056
201503	Marzo 2015	44	Teruel	45-49	Hombres	4233
201503	Marzo 2015	44	Teruel	45-49	Mujeres	3230
201503	Marzo 2015	44	Teruel	50-54	Hombres	4057
201503	Marzo 2015	44	Teruel	50-54	Mujeres	3138
201503	Marzo 2015	44	Teruel	55-59	Hombres	3193
201503	Marzo 2015	44	Teruel	55-59	Mujeres	2308
201503	Marzo 2015	44	Teruel	60-64	Hombres	1808
201503	Marzo 2015	44	Teruel	60-64	Mujeres	1408
201503	Marzo 2015	44	Teruel	65-69	Hombres	120
201503	Marzo 2015	44	Teruel	65-69	Mujeres	123
201503	Marzo 2015	44	Teruel	Más de 69	Hombres	36
201503	Marzo 2015	44	Teruel	Más de 69	Mujeres	32
201503	Marzo 2015	50	Zaragoza	16-19	Hombres	810
201503	Marzo 2015	50	Zaragoza	16-19	Mujeres	549
201503	Marzo 2015	50	Zaragoza	20-24	Hombres	7478
201503	Marzo 2015	50	Zaragoza	20-24	Mujeres	6790
201503	Marzo 2015	50	Zaragoza	25-29	Hombres	16086
201503	Marzo 2015	50	Zaragoza	25-29	Mujeres	16607
201503	Marzo 2015	50	Zaragoza	30-34	Hombres	22943
201503	Marzo 2015	50	Zaragoza	30-34	Mujeres	21688
201503	Marzo 2015	50	Zaragoza	35-39	Hombres	30604
201503	Marzo 2015	50	Zaragoza	35-39	Mujeres	26882
201503	Marzo 2015	50	Zaragoza	40-44	Hombres	31134
201503	Marzo 2015	50	Zaragoza	40-44	Mujeres	27169
201503	Marzo 2015	50	Zaragoza	45-49	Hombres	28497
201503	Marzo 2015	50	Zaragoza	45-49	Mujeres	24948
201503	Marzo 2015	50	Zaragoza	50-54	Hombres	26229
201503	Marzo 2015	50	Zaragoza	50-54	Mujeres	21846
201503	Marzo 2015	50	Zaragoza	55-59	Hombres	20844
201503	Marzo 2015	50	Zaragoza	55-59	Mujeres	17041
201503	Marzo 2015	50	Zaragoza	60-64	Hombres	12961
201503	Marzo 2015	50	Zaragoza	60-64	Mujeres	9639
201503	Marzo 2015	50	Zaragoza	65-69	Hombres	1130
201503	Marzo 2015	50	Zaragoza	65-69	Mujeres	1035
201503	Marzo 2015	50	Zaragoza	Más de 69	Hombres	334
201503	Marzo 2015	50	Zaragoza	Más de 69	Mujeres	282
201503	Marzo 2015	50	Zaragoza	Sin clasificar	Hombres	1
201503	Marzo 2015	50	Zaragoza	Sin clasificar	Mujeres	3
201412	Diciembre 2014	22	Huesca	16-19	Hombres	196
201412	Diciembre 2014	22	Huesca	16-19	Mujeres	135
201412	Diciembre 2014	22	Huesca	20-24	Hombres	1886
201412	Diciembre 2014	22	Huesca	20-24	Mujeres	1395
201412	Diciembre 2014	22	Huesca	25-29	Hombres	3847
201412	Diciembre 2014	22	Huesca	25-29	Mujeres	3270
201412	Diciembre 2014	22	Huesca	30-34	Hombres	5611
201412	Diciembre 2014	22	Huesca	30-34	Mujeres	4518
201412	Diciembre 2014	22	Huesca	35-39	Hombres	7162
201412	Diciembre 2014	22	Huesca	35-39	Mujeres	5616
201412	Diciembre 2014	22	Huesca	40-44	Hombres	6915
201412	Diciembre 2014	22	Huesca	40-44	Mujeres	5649
201412	Diciembre 2014	22	Huesca	45-49	Hombres	6814
201412	Diciembre 2014	22	Huesca	45-49	Mujeres	5680
201412	Diciembre 2014	22	Huesca	50-54	Hombres	6601
201412	Diciembre 2014	22	Huesca	50-54	Mujeres	5294
201412	Diciembre 2014	22	Huesca	55-59	Hombres	5481
201412	Diciembre 2014	22	Huesca	55-59	Mujeres	4034
201412	Diciembre 2014	22	Huesca	60-64	Hombres	3319
201412	Diciembre 2014	22	Huesca	60-64	Mujeres	2359
201412	Diciembre 2014	22	Huesca	65-69	Hombres	477
201412	Diciembre 2014	22	Huesca	65-69	Mujeres	316
201412	Diciembre 2014	22	Huesca	Más de 69	Hombres	141
201412	Diciembre 2014	22	Huesca	Más de 69	Mujeres	69
201412	Diciembre 2014	44	Teruel	16-19	Hombres	109
201412	Diciembre 2014	44	Teruel	16-19	Mujeres	65
201412	Diciembre 2014	44	Teruel	20-24	Hombres	1072
201412	Diciembre 2014	44	Teruel	20-24	Mujeres	721
201412	Diciembre 2014	44	Teruel	25-29	Hombres	2273
201412	Diciembre 2014	44	Teruel	25-29	Mujeres	1917
201412	Diciembre 2014	44	Teruel	30-34	Hombres	3293
201412	Diciembre 2014	44	Teruel	30-34	Mujeres	2572
201412	Diciembre 2014	44	Teruel	35-39	Hombres	3915
201412	Diciembre 2014	44	Teruel	35-39	Mujeres	2959
201412	Diciembre 2014	44	Teruel	40-44	Hombres	3922
201412	Diciembre 2014	44	Teruel	40-44	Mujeres	3006
201412	Diciembre 2014	44	Teruel	45-49	Hombres	4166
201412	Diciembre 2014	44	Teruel	45-49	Mujeres	3224
201412	Diciembre 2014	44	Teruel	50-54	Hombres	4020
201412	Diciembre 2014	44	Teruel	50-54	Mujeres	3126
201412	Diciembre 2014	44	Teruel	55-59	Hombres	3086
201412	Diciembre 2014	44	Teruel	55-59	Mujeres	2279
201412	Diciembre 2014	44	Teruel	60-64	Hombres	1794
201412	Diciembre 2014	44	Teruel	60-64	Mujeres	1396
201412	Diciembre 2014	44	Teruel	65-69	Hombres	121
201412	Diciembre 2014	44	Teruel	65-69	Mujeres	110
201412	Diciembre 2014	44	Teruel	Más de 69	Hombres	35
201412	Diciembre 2014	44	Teruel	Más de 69	Mujeres	29
201412	Diciembre 2014	50	Zaragoza	16-19	Hombres	826
201412	Diciembre 2014	50	Zaragoza	16-19	Mujeres	609
201412	Diciembre 2014	50	Zaragoza	20-24	Hombres	7392
201412	Diciembre 2014	50	Zaragoza	20-24	Mujeres	7347
201412	Diciembre 2014	50	Zaragoza	25-29	Hombres	15695
201412	Diciembre 2014	50	Zaragoza	25-29	Mujeres	17150
201412	Diciembre 2014	50	Zaragoza	30-34	Hombres	22719
201412	Diciembre 2014	50	Zaragoza	30-34	Mujeres	22068
201412	Diciembre 2014	50	Zaragoza	35-39	Hombres	30230
201412	Diciembre 2014	50	Zaragoza	35-39	Mujeres	27086
201412	Diciembre 2014	50	Zaragoza	40-44	Hombres	30650
201412	Diciembre 2014	50	Zaragoza	40-44	Mujeres	27026
201412	Diciembre 2014	50	Zaragoza	45-49	Hombres	27883
201412	Diciembre 2014	50	Zaragoza	45-49	Mujeres	24837
201412	Diciembre 2014	50	Zaragoza	50-54	Hombres	25967
201412	Diciembre 2014	50	Zaragoza	50-54	Mujeres	22018
201412	Diciembre 2014	50	Zaragoza	55-59	Hombres	20581
201412	Diciembre 2014	50	Zaragoza	55-59	Mujeres	16873
201412	Diciembre 2014	50	Zaragoza	60-64	Hombres	12814
201412	Diciembre 2014	50	Zaragoza	60-64	Mujeres	9509
201412	Diciembre 2014	50	Zaragoza	65-69	Hombres	1153
201412	Diciembre 2014	50	Zaragoza	65-69	Mujeres	1020
201412	Diciembre 2014	50	Zaragoza	Más de 69	Hombres	324
201412	Diciembre 2014	50	Zaragoza	Más de 69	Mujeres	274
201412	Diciembre 2014	50	Zaragoza	Sin clasificar	Hombres	1
201412	Diciembre 2014	50	Zaragoza	Sin clasificar	Mujeres	2
201409	Septiembre 2014	22	Huesca	16-19	Hombres	195
201409	Septiembre 2014	22	Huesca	16-19	Mujeres	139
201409	Septiembre 2014	22	Huesca	20-24	Hombres	1923
