Año	Municipio código	Municipio nombre	Tipo de presupuesto	Estado de la información	Total gastos	Gastos de personal	Gastos en bienes corrientes y servicios	Gastos financieros	Transferencias corrientes	Inversiones reales	Transferencias de capital	Activos financieros	Pasivos financieros	Gastos, fondo de contingencia
2013	22253	Yésero	Presupuestos	Consolidada	160000	9900	53300	0	2800	94000	0	0	0	0
2013	22254	Zaidín	Presupuestos	Consolidada	1038000	297356	457830	27371,88	57500	167765,16	0	0	30176,96	0
2013	22901	Valle de Hecho	Presupuestos	Consolidada	963183	216400	428882	26000	32060	203841	0	0	56000	0
2013	22902	Puente la Reina de Jaca	Presupuestos	Consolidada	310400	143708,31	117489	5411,02	9000	17000	0	0	17791,67	0
2013	22903	San Miguel del Cinca	Presupuestos	Consolidada	740043	155748,88	215378,36	22151,62	115000	206620	0	0	25144,14	0
2013	22904	Sotonera (La)	Presupuestos	Consolidada	745988,06	182547	335286	3500	45175	112857,3	12614,76	0	54008	0
2013	22905	Lupiñén-Ortilla	Presupuestos	Consolidada	696000	138900	327000	9960	38500	156000	0	0	25640	0
2013	22906	Santa María de Dulcis	Presupuestos	Consolidada	209232,84	57700	63550	2700	13200	67482,84	0	0	4600	0
2013	22907	Aínsa-Sobrarbe	Presupuestos	Consolidada	2585333,04	868321,04	592560	129200	194900	455352	0	0	345000	0
2013	22908	Hoz y Costeán	Presupuestos	Consolidada	302850	41450	91000	5000	44000	121400	0	0	0	0
2013	22909	Vencillón	Presupuestos	Consolidada	324074,17	98074,65	157742,4	300	25000	39357,12	0	0	3600	0
2013	44001	Ababuj	Presupuestos	Consolidada	209432,62	17132,62	74200	3700	15400	99000	0	0	0	0
2013	44002	Abejuela	Presupuestos	Consolidada	220680	40700	56100	4500	12300	84280	0	0	22800	0
2013	44003	Aguatón	Presupuestos	Consolidada	61208	14200	21448	50	4255	19000	0	0	2255	0
2013	44004	Aguaviva	Presupuestos	Sin información										
2013	44005	Aguilar del Alfambra	Presupuestos	Consolidada	188845	18253	80602	6700	8790	50500	0	4000	20000	0
2013	44006	Alacón	Presupuestos	Consolidada	266100	71459,64	128840,71	2606,04	7575,1	48318,67	0	0	7299,84	0
2013	44007	Alba	Presupuestos	Consolidada	293026	47972	102300	3000	31500	106000	0	0	2254	0
2013	44008	Albalate del Arzobispo	Presupuestos	Consolidada	1989920	709530	612920	6250	99290	544430	0	0	17500	0
2013	44009	Albarracín	Presupuestos	Consolidada	1833405,03	408543,5	663338,65	3700	135216,75	537000	0	0	85606,13	0
2013	44010	Albentosa	Presupuestos	Consolidada	597500	106000	240700	18200	1000	206000	0	0	25600	0
2013	44011	Alcaine	Presupuestos	Consolidada	145228	18908,08	53990	0	11803	60526,92	0	0	0	0
2013	44012	Alcalá de la Selva	Presupuestos	Consolidada	898027,86	335104,36	318207,91	33630,96	36500	149800	0	0	24784,63	0
2013	44013	Alcañiz	Presupuestos	Consolidada	11457699,54	5203600,36	3312319,72	447553,35	911595,59	1500	0	18000	1563130,52	0
2013	44014	Alcorisa	Presupuestos	Consolidada	3318962,5	1025892,5	871750	70000	250020	846000	0	0	255300	0
2013	44016	Alfambra	Presupuestos	Consolidada	355000	94050	97450	10000	33200	68500	0	0	51800	0
2013	44017	Aliaga	Presupuestos	Consolidada	565600	116000	318300	1000	23300	106000	0	0	1000	0
2013	44018	Almohaja	Presupuestos	Consolidada	120724	17000	35100	800	6824	58000	0	0	3000	0
2013	44019	Alobras	Presupuestos	Consolidada	248830,18	17830,18	77800	0	13200	140000	0	0	0	0
2013	44020	Alpeñés	Presupuestos	Consolidada	120000	9000	35200	0	6800	69000	0	0	0	0
2013	44021	Allepuz	Presupuestos	Sin información										
2013	44022	Alloza	Presupuestos	Consolidada	560100	130000	190000	12000	18600	7500	0	0	202000	0
2013	44023	Allueva	Presupuestos	Consolidada	40000	9279,89	18561,08	300	2859,03	9000	0	0	0	0
2013	44024	Anadón	Presupuestos	Consolidada	43140	10640	22500	0	0	10000	0	0	0	0
2013	44025	Andorra	Presupuestos	Consolidada	6628030	3494810	2452920	124100	203400	217500	0	0	135300	0
2013	44026	Arcos de las Salinas	Presupuestos	Consolidada	267340	89300	74172	5500	19818	56300	0	0	22250	0
2013	44027	Arens de Lledó	Presupuestos	Sin información										
2013	44028	Argente	Presupuestos	Consolidada	205649	66100	81449	0	23100	35000	0	0	0	0
2013	44029	Ariño	Presupuestos	Consolidada	1059563,45	539223,91	446500	9338,23	54900	0	0	0	9601,31	0
2013	44031	Azaila	Presupuestos	Consolidada	118252,74	35709,28	68161,81	845,67	11281,98	0	0	0	2254	0
2013	44032	Bádenas	Presupuestos	Consolidada	85850	6000	26200	0	7800	45850	0	0	0	0
2013	44033	Báguena	Presupuestos	Consolidada	312083	64733	127800	6000	20550	87000	0	0	6000	0
2013	44034	Bañón	Presupuestos	Consolidada	236500	16407,58	80522,96	2800	8800	116969,46	0	0	11000	0
2013	44035	Barrachina	Presupuestos	Consolidada	200372	23200	63226	5022	6500	79774	0	0	22650	0
2013	44036	Bea	Presupuestos	Consolidada	104750	1600	23350	1850	8500	65450	0	0	4000	0
2013	44037	Beceite	Presupuestos	Consolidada	500331,23	81400	166741,53	7500	25445,84	164089,47	0	0	55154,39	0
2013	44038	Belmonte de San José	Presupuestos	Consolidada	319100	23500	90400	21500	19500	44200	0	0	120000	0
2013	44039	Bello	Presupuestos	Sin información										
2013	44040	Berge	Presupuestos	Sin información										
2013	44041	Bezas	Presupuestos	Consolidada	161404,48	33480	58924,48	2000	4000	58000	0	0	5000	0
2013	44042	Blancas	Presupuestos	Consolidada	149000	21900	84000	0	18100	23000	0	0	2000	0
2013	44043	Blesa	Presupuestos	Consolidada	235083,96	27760	75667,98	1350	2055	112240,85	10000	0	6010,13	0
2013	44044	Bordón	Presupuestos	Consolidada	218750	34506,7	62125,9	1800	17250	103067,4	0	0	0	0
2013	44045	Bronchales	Presupuestos	Consolidada	678000	196962	294601	8000	63200	112237	0	0	3000	0
2013	44046	Bueña	Presupuestos	Consolidada	75700	28300	39200	200	3500	4500	0	0	0	0
2013	44047	Burbáguena	Presupuestos	Consolidada	187708,12	29967,78	84750	700	6430	63610,34	0	0	2250	0
2013	44048	Cabra de Mora	Presupuestos	Consolidada	191267	30780	59750	11865	11770	72000	0	0	5102	0
2013	44049	Calaceite	Presupuestos	Consolidada	1437000	247000	695800	22500	72300	262100	0	0	137300	0
2013	44050	Calamocha	Presupuestos	Consolidada	3710909,62	541909,61	908611,2	107283,09	1044030,81	690255,72	0,01	0	418819,18	0
2013	44051	Calanda	Presupuestos	Consolidada	4665489,16	1555887,68	1432328,28	60458	207900	562555,4	0,6	1,2	846358	0
2013	44052	Calomarde	Presupuestos	Consolidada	164800	31000	61550	0	5000	65000	0	0	2250	0
2013	44053	Camañas	Presupuestos	Consolidada	165467	48700	49000	4200	26067	27000	0	0	10500	0
2013	44054	Camarena de la Sierra	Presupuestos	Consolidada	354732	116170	168860	0	10002	59700	0	0	0	0
2013	44055	Camarillas	Presupuestos	Consolidada	222783	53761,76	103721,24	1000	10600	53700	0	0	0	0
2013	44056	Caminreal	Presupuestos	Consolidada	515285	126547	224561	1500	21600	138452	0	0	2625	0
2013	44059	Cantavieja	Presupuestos	Consolidada	701200	174500	288500	23100	56900	130500	0	0	27700	0
2013	44060	Cañada de Benatanduz	Presupuestos	Consolidada	105212,5	14600	51349,82	2300	7790,05	28235,13	0	0	937,5	0
2013	44061	Cañada de Verich (La)	Presupuestos	Consolidada	271800	28600	69300	5000	7650	159000	0	0	2250	0
2013	44062	Cañada Vellida	Presupuestos	Sin información										
2013	44063	Cañizar del Olivar	Presupuestos	Sin información										
2013	44064	Cascante del Río	Presupuestos	Consolidada	93332	24451,86	56630,14	1000	5000	4000	0	0	2250	0
2013	44065	Castejón de Tornos	Presupuestos	Consolidada	82135,24	9675,24	48400	200	2860	21000	0	0	0	0
2013	44066	Castel de Cabra	Presupuestos	Consolidada	378800	51000	91500	4600	8500	223200	0	0	0	0
2013	44067	Castelnou	Presupuestos	Consolidada	1098800	129060	245490	500	104770	618980	0	0	0	0
2013	44068	Castelserás	Presupuestos	Consolidada	525100	215400	161650	4500	50	30500	58000	0	55000	0
2013	44070	Castellar (El)	Presupuestos	Consolidada	171412	14622	55436	5000	11054	80000	0	0	5300	0
2013	44071	Castellote	Presupuestos	Consolidada	1073500	307700	391694,44	19400	118200	180505,56	0	0	56000	0
2013	44074	Cedrillas	Presupuestos	Consolidada	600000	119033,11	169369,4	2930	61000	234227	0	0	13440,49	0
2013	44075	Celadas	Presupuestos	Consolidada	360758,89	93600,86	91428,19	250	24300	151179,84	0	0	0	0
2013	44076	Cella	Presupuestos	Consolidada	2216459,5	756000	803000	8000	242500	316959,5	36000	0	54000	0
2013	44077	Cerollera (La)	Presupuestos	Consolidada	111668	42229	51202	500	17737	0	0	0	0	0
2013	44080	Codoñera (La)	Presupuestos	Consolidada	397908,4	106200	141873	1000	38500	110335,4	0	0	0	0
2013	44082	Corbalán	Presupuestos	Consolidada	228323	33323	82700	300	23000	88000	0	0	1000	0
2013	44084	Cortes de Aragón	Presupuestos	Consolidada	160000	22000	57500	1000	3000	76500	0	0	0	0
2013	44085	Cosa	Presupuestos	Consolidada	145000	13491,6	44918,16	0	6500	80090,24	0	0	0	0
2013	44086	Cretas	Presupuestos	Consolidada	551000	107000	247500	8000	40000	123500	0	0	25000	0
2013	44087	Crivillén	Presupuestos	Consolidada	168863,48	21060,5	89142,1	300	10525	47835,88	0	0	0	0
2013	44088	Cuba (La)	Presupuestos	Consolidada	195500	25500	51150	1350	10000	105000	0	0	2500	0
2013	44089	Cubla	Presupuestos	Consolidada	83967,31	7076,04	44300	0	7591,27	25000	0	0	0	0
2013	44090	Cucalón	Presupuestos	Consolidada	170150	32950	61650	1400	3850	63000	0	0	7300	0
2013	44092	Cuervo (El)	Presupuestos	Consolidada	140607	11457	69800	5700	15000	27000	0	0	11650	0
2013	44093	Cuevas de Almudén	Presupuestos	Consolidada	355000	18600	84750	0	35500	196150	20000	0	0	0
2013	44094	Cuevas Labradas	Presupuestos	Consolidada	179523	28873	81734	300	8000	58366	0	0	2250	0
2013	44096	Ejulve	Presupuestos	Consolidada	213950,28	51143,28	61542	5765	4500	91000	0	0	0	0
2013	44097	Escorihuela	Presupuestos	Consolidada	108000	19100	59400	700	19800	9000	0	0	0	0
2013	44099	Escucha	Presupuestos	Consolidada	1735422,49	592903	730208,87	32742,36	68913,1	161842,7	0	0	148812,46	0
2013	44100	Estercuel	Presupuestos	Consolidada	680450	151500	161450	2400	214000	130500	0	0	20600	0
2013	44101	Ferreruela de Huerva	Presupuestos	Consolidada	141600	49500	60300	0	4100	27700	0	0	0	0
2013	44102	Fonfría	Presupuestos	Consolidada	84950	7000	32150	500	3300	42000	0	0	0	0
2013	44103	Formiche Alto	Presupuestos	Consolidada	302038	39096	94751	6800	19669	131722	0	0	10000	0
2013	44105	Fórnoles	Presupuestos	Consolidada	418300	22200	105700	14800	31500	237000	0	0	7100	0
2013	44106	Fortanete	Presupuestos	Consolidada	197000	61850	76805	1800	21545	35000	0	0	0	0
2013	44107	Foz-Calanda	Presupuestos	Consolidada	376736,51	72010,81	98000	11517,89	22672,62	135583,23	0	0	36951,96	0
2013	44108	Fresneda (La)	Presupuestos	Consolidada	342253	101800	165464	12399	20220	0	0	0	42370	0
2013	44109	Frías de Albarracín	Presupuestos	Consolidada	219850	60000	81000	3000	8500	65100	0	0	2250	0
2013	44110	Fuenferrada	Presupuestos	Consolidada	60000	14823,59	27698,03	100	2278,38	15000	0	0	100	0
2013	44111	Fuentes Calientes	Presupuestos	Consolidada	180000	33000	43500	14000	14500	63000	0	0	12000	0
2013	44112	Fuentes Claras	Presupuestos	Consolidada	320600	129950	158250	0	18500	13900	0	0	0	0
2013	44113	Fuentes de Rubielos	Presupuestos	Consolidada	142521	39871	68478	3100	12400	14572	0	0	4100	0
2013	44114	Fuentespalda	Presupuestos	Consolidada	414000	71000	99600	5950	21500	187700	0	0	28250	0
2013	44115	Galve	Presupuestos	Sin información										
2013	44116	Gargallo	Presupuestos	Consolidada	276678,17	48439,03	110909,21	0	8777,04	108552,89	0	0	0	0
2013	44117	Gea de Albarracín	Presupuestos	Consolidada	446332,99	102450	147992,99	8300	49850	98886	0	0	38854	0
2013	44118	Ginebrosa (La)	Presupuestos	Consolidada	347100	57500	131000	3600	18150	134600	0	0	2250	0
2013	44119	Griegos	Presupuestos	Consolidada	230000	49598	88201	0	3600	88601	0	0	0	0
2013	44120	Guadalaviar	Presupuestos	Consolidada	287895	96300	100500	800	9000	79045	0	0	2250	0
2013	44121	Gúdar	Presupuestos	Consolidada	312079,3	53104,85	36170,52	7080,6	13400	180588,23	0	0	21735,1	0
2013	44122	Híjar	Presupuestos	Consolidada	1938656,28	440128,65	484500,32	15684,13	143206,71	796463,38	0	0	58673,09	0
2013	44123	Hinojosa de Jarque	Presupuestos	Consolidada	193700	58700	51350	0	9100	72300	0	0	2250	0
2013	44124	Hoz de la Vieja (La)	Presupuestos	Consolidada	160000	36000	60000	1000	5000	58000	0	0	0	0
2013	44125	Huesa del Común	Presupuestos	Consolidada	153363,69	20160	54450	1500	4790,14	64863,55	0	0	7600	0
2013	44126	Iglesuela del Cid (La)	Presupuestos	Consolidada	507700	99500	145000	16500	63200	148500	0	0	35000	0
2013	44127	Jabaloyas	Presupuestos	Consolidada	81369,31	11160	41100	0	11300	15559,31	0	0	2250	0
2013	44128	Jarque de la Val	Presupuestos	Consolidada	134000	6600	65900	0	22400	39100	0	0	0	0
2013	44129	Jatiel	Presupuestos	Consolidada	118889	10	48844	600	10591	58809	35	0	0	0
2013	44130	Jorcas	Presupuestos	Consolidada	78285,5	11385,5	32700	200	4900	29100	0	0	0	0
2013	44131	Josa	Presupuestos	Consolidada	123500	11700	36500	800	5000	69500	0	0	0	0
2013	44132	Lagueruela	Presupuestos	Consolidada	135500	8000	52500	0	12000	63000	0	0	0	0
2013	44133	Lanzuela	Presupuestos	Consolidada	71880	3880	22000	3000	2000	31000	0	0	10000	0
2013	44135	Libros	Presupuestos	Consolidada	246896	28000	57000	500	12000	136000	0	0	13396	0
2013	44136	Lidón	Presupuestos	Consolidada	194595,3	20822,58	55074,13	152,55	9296,04	107000	0	0	2250	0
2013	44137	Linares de Mora	Presupuestos	Consolidada	394937,67	85000	137000	3000	15000	148137,67	0	0	6800	0
2013	44138	Loscos	Presupuestos	Consolidada	137772	28112	41260	0	6000	34100	0	0	28300	0
2013	44141	Lledó	Presupuestos	Consolidada	167800	21850	69650	200	16400	59700	0	0	0	0
2013	44142	Maicas	Presupuestos	Consolidada	122000	12000	30500	500	5000	74000	0	0	0	0
2013	44143	Manzanera	Presupuestos	Consolidada	1205553	202753	216300	5500	54500	592000	0	0	134500	0
2013	44144	Martín del Río	Presupuestos	Sin información										
2013	44145	Mas de las Matas	Presupuestos	Consolidada	1510500	713006,97	485174	10160	113250	123409,03	0	0	65500	0
2013	44146	Mata de los Olmos (La)	Presupuestos	Sin información										
2013	44147	Mazaleón	Presupuestos	Consolidada	474080,44	96250,44	143605	8000	47325	170500	0	0	8400	0
2013	44148	Mezquita de Jarque	Presupuestos	Consolidada	274200	51700	99800	0	17700	60000	0	0	45000	0
2013	44149	Mirambel	Presupuestos	Consolidada	316100	52000	71400	3000	16500	155000	0	0	18200	0
2013	44150	Miravete de la Sierra	Presupuestos	Sin información										
2013	44151	Molinos	Presupuestos	Consolidada	469063,2	183500	96100	14300	31800	124363,2	0	0	19000	0
2013	44152	Monforte de Moyuela	Presupuestos	Consolidada	127364	13000	37200	900	4150	69864	0	0	2250	0
2013	44153	Monreal del Campo	Presupuestos	Consolidada	1631236	742700	466836	113200	110500	0	0	0	198000	0
2013	44154	Monroyo	Presupuestos	Sin información										
2013	44155	Montalbán	Presupuestos	Consolidada	854215,21	311887,75	319911,4	18204,64	81280,11	36300	0	0	86631,31	0
2013	44156	Monteagudo del Castillo	Presupuestos	Consolidada	223910	34930	87980	2000	13000	83000	0	0	3000	0
2013	44157	Monterde de Albarracín	Presupuestos	Sin información										
2013	44158	Mora de Rubielos	Presupuestos	Consolidada	1065801	318000	409100	25000	147300	135000	0	0	31401	0
2013	44159	Moscardón	Presupuestos	Consolidada	123000	19000	60000	5000	5000	25000	0	0	9000	0
2013	44160	Mosqueruela	Presupuestos	Consolidada	1031400	250000	285706,75	10600	142400	330693,25	0	0	12000	0
2013	44161	Muniesa	Presupuestos	Consolidada	820000	210000	254000	8000	13000	316000	0	0	19000	0
2013	44163	Noguera de Albarracín	Presupuestos	Consolidada	186630	61000	68800	6000	6500	23330	0	0	21000	0
2013	44164	Nogueras	Presupuestos	Consolidada	92950	4000	36450	2800	8500	34500	0	0	6700	0
2013	44165	Nogueruelas	Presupuestos	Consolidada	477796	219825	240471	2000	15500	0	0	0	0	0
2013	44167	Obón	Presupuestos	Consolidada	153100	17527,08	85224,85	150	6835,37	43362,7	0	0	0	0
2013	44168	Odón	Presupuestos	Consolidada	337000	50500	110500	6000	13000	133000	0	0	24000	0
2013	44169	Ojos Negros	Presupuestos	Consolidada	463100	132300	142800	2800	37700	131500	0	0	16000	0
2013	44171	Olba	Presupuestos	Consolidada	356300	74500	141900	19400	4300	96000	0	0	20200	0
2013	44172	Oliete	Presupuestos	Consolidada	414500	71100	165615,2	8269,58	18550	144100	0	0	6865,22	0
2013	44173	Olmos (Los)	Presupuestos	Sin información										
2013	44174	Orihuela del Tremedal	Presupuestos	Consolidada	827844	126499	329600	15000	83800	259945	0	0	13000	0
2013	44175	Orrios	Presupuestos	Consolidada	227283,79	28367,28	45916,72	254,25	12361,63	140383,91	0	0	0	0
2013	44176	Palomar de Arroyos	Presupuestos	Consolidada	270700	26500	81100	5500	10100	132500	0	0	15000	0
2013	44177	Pancrudo	Presupuestos	Consolidada	453000	40000	184000	0	21000	204000	4000	0	0	0
2013	44178	Parras de Castellote (Las)	Presupuestos	Sin información										
2013	44179	Peñarroya de Tastavins	Presupuestos	Consolidada	442828	93350	138793	10050	41250	150784	601	0	8000	0
2013	44180	Peracense	Presupuestos	Consolidada	226878	55500	68800	600	11550	90428	0	0	0	0
2013	44181	Peralejos	Presupuestos	Consolidada	139600	16200	75000	300	13100	35000	0	0	0	0
2013	44182	Perales del Alfambra	Presupuestos	Consolidada	169707,27	46783,19	109594,46	7749,86	5579,76	0	0	0	0	0
2013	44183	Pitarque	Presupuestos	Consolidada	111914	22360	47180	300	5000	34824	0	0	2250	0
2013	44184	Plou	Presupuestos	Consolidada	84407	10020	27718,1	50	1550	45068,9	0	0	0	0
2013	44185	Pobo (El)	Presupuestos	Consolidada	378550	39434	105368	2000	17748	214000	0	0	0	0
2013	44187	Portellada (La)	Presupuestos	Consolidada	578288	52488	130600	3200	19800	370200	0	0	2000	0
2013	44189	Pozondón	Presupuestos	Consolidada	153700	22100	48600	0	10100	72900	0	0	0	0
2013	44190	Pozuel del Campo	Presupuestos	Consolidada	100429	11066	38902	0	4711	43500	0	0	2250	0
2013	44191	Puebla de Híjar (La)	Presupuestos	Consolidada	879651	255810	311529	2300	179225	115687	0	0	15100	0
2013	44192	Puebla de Valverde (La)	Presupuestos	Consolidada	635000	201672,24	293282,76	3000	60300	74745	2000	0	0	0
2013	44193	Puertomingalvo	Presupuestos	Consolidada	291500	116000	124800	2300	24700	14000	0	0	9700	0
2013	44194	Ráfales	Presupuestos	Consolidada	525359	37189	93556	6175	16200	354989	0	0	17250	0
2013	44195	Rillo	Presupuestos	Consolidada	190000	18000	66500	6000	13200	58000	1800	0	26500	0
2013	44196	Riodeva	Presupuestos	Consolidada	648200	35000	105500	0	19500	485500	0	0	2700	0
2013	44197	Ródenas	Presupuestos	Consolidada	180400	21900	39250	500	3000	113500	0	0	2250	0
2013	44198	Royuela	Presupuestos	Consolidada	168000	21500	75000	500	10000	58000	0	0	3000	0
2013	44199	Rubiales	Presupuestos	Consolidada	155000	22600	52800	0	0	79600	0	0	0	0
2013	44200	Rubielos de la Cérida	Presupuestos	Consolidada	114000	10905,08	26750	1200	4800	70344,92	0	0	0	0
2013	44201	Rubielos de Mora	Presupuestos	Consolidada	994774	262848	332200	32642	74500	184000	0	0	108584	0
2013	44203	Salcedillo	Presupuestos	Consolidada	50000	8980,89	15888,3	0	4130,81	21000	0	0	0	0
2013	44204	Saldón	Presupuestos	Consolidada	138580	17100	46000	0	0	75480	0	0	0	0
2013	44205	Samper de Calanda	Presupuestos	Consolidada	669180	219170	256610	250	72150	121000	0	0	0	0
2013	44206	San Agustín	Presupuestos	Consolidada	290200	70200	105500	12000	0	85000	0	0	17500	0
2013	44207	San Martín del Río	Presupuestos	Consolidada	245624	29190	97834	0	7000	111600	0	0	0	0
2013	44208	Santa Cruz de Nogueras	Presupuestos	Consolidada	71750	2750	21700	100	6400	38500	0	0	2300	0
2013	44209	Santa Eulalia	Presupuestos	Consolidada	1032087	312400	390353	12900	73500	224034	0	0	18900	0
2013	44210	Sarrión	Presupuestos	Consolidada	902319,29	404918,39	359532,84	5100	77600	3000	0	0	52168,06	0
2013	44211	Segura de los Baños	Presupuestos	Consolidada	1290000	21060,54	17834,71	2200	3100,25	1241004,5	0	0	4800	0
2013	44212	Seno	Presupuestos	Consolidada	91800	17500	35250	150,49	3750	35149,51	0	0	0	0
2013	44213	Singra	Presupuestos	Consolidada	190000	20700	65200	1000	3400	99700	0	0	0	0
2013	44215	Terriente	Presupuestos	Consolidada	192100	59000	63000	6000	13000	46100	0	0	5000	0
2013	44216	Teruel	Presupuestos	Consolidada	32436380,29	10213725,69	7667421	1121100	1536482,91	4131470,05	546361	859000	6110819,64	250000
2013	44217	Toril y Masegoso	Presupuestos	Consolidada	45962,95	7590	16995,68	550	4354,32	9172,95	0	0	7300	0
2013	44218	Tormón	Presupuestos	Consolidada	136364,7	14174,7	48700	100	12100	59000	0	0	2290	0
2013	44219	Tornos	Presupuestos	Consolidada	164519,12	34783,57	76888,61	300	5630	44666,94	0	0	2250	0
2013	44220	Torralba de los Sisones	Presupuestos	Consolidada	252450	51400	131400	11000	12000	32400	0	0	14250	0
2013	44221	Torrecilla de Alcañiz	Presupuestos	Consolidada	703054,47	87305,54	120500	2800	102979,15	373469,78	0	0	16000	0
2013	44222	Torrecilla del Rebollar	Presupuestos	Consolidada	241922	24700	74156	500	11600	130966	0	0	0	0
2013	44223	Torre de Arcas	Presupuestos	Sin información										
2013	44224	Torre de las Arcas	Presupuestos	Consolidada	209900	3000	90300	3800	15800	96000	0	0	1000	0
2013	44225	Torre del Compte	Presupuestos	Consolidada	237498,45	40922,42	118049,4	7000	16800	46418,94	0	0	8307,69	0
2013	44226	Torrelacárcel	Presupuestos	Consolidada	230408	65000	92560	800	17500	46298	0	0	8250	0
2013	44227	Torre los Negros	Presupuestos	Consolidada	93900	11050	56100	2500	6000	16000	0	0	2250	0
2013	44228	Torremocha de Jiloca	Presupuestos	Consolidada	155860	34000	68930	1675	13500	31500	0	0	6255	0
2013	44229	Torres de Albarracín	Presupuestos	Consolidada	218140	59000	82000	7100	7500	50000	0	0	12540	0
2013	44230	Torrevelilla	Presupuestos	Consolidada	202390,76	40500	93181,33	2000	50000	12009,43	0	0	4700	0
2013	44231	Torrijas	Presupuestos	Consolidada	276869,43	39700	62000	0	12900	162269,43	0	0	0	0
2013	44232	Torrijo del Campo	Presupuestos	Consolidada	527750	215900	259800	3550	20000	24000	0	0	4500	0
2013	44234	Tramacastiel	Presupuestos	Consolidada	329265	20000	78500	0	13800	216265	0	0	700	0
2013	44235	Tramacastilla	Presupuestos	Consolidada	92935	18000	63935	1000	10000	0	0	0	0	0
2013	44236	Tronchón	Presupuestos	Consolidada	298150	35000	95150	4500	20000	127500	0	0	16000	0
2013	44237	Urrea de Gaén	Presupuestos	Consolidada	370930,55	103863	167564	4320	22460	53998,55	0	0	18725	0
2013	44238	Utrillas	Presupuestos	Consolidada	2222000	562206,92	876982,74	3108,4	178719,38	600982,56	0	0	0	0
2013	44239	Valacloche	Presupuestos	Consolidada	52010	10513	31897	0	5600	4000	0	0	0	0
2013	44240	Valbona	Presupuestos	Consolidada	354200	86000	152100	0	9900	106200	0	0	0	0
2013	44241	Valdealgorfa	Presupuestos	Consolidada	473050	119200	210625,42	8900	52974,04	75500	0	0	5850,54	0
2013	44243	Valdecuenca	Presupuestos	Consolidada	140600	18200	55700	0	2700	64000	0	0	0	0
2013	44244	Valdelinares	Presupuestos	Sin información										
2013	44245	Valdeltormo	Presupuestos	Consolidada	350086,84	48647,24	170542,84	2800	33620,97	84860,41	0	0	9615,38	0
2013	44246	Valderrobres	Presupuestos	Consolidada	1920866,23	496110	616968,85	40627	184175,38	504100	0	0	78885	0
2013	44247	Valjunquera	Presupuestos	Consolidada	400500	113800	156200	3000	36000	87000	0	0	4500	0
2013	44249	Vallecillo (El)	Presupuestos	Consolidada	104400	23000	41650	1000	6500	30000	0	0	2250	0
2013	44250	Veguillas de la Sierra	Presupuestos	Consolidada	119550,32	11150,32	47300	0	9400	51700	0	0	0	0
2013	44251	Villafranca del Campo	Presupuestos	Consolidada	420000	103300	109200	2000	12500	163000	30000	0	0	0
2013	44252	Villahermosa del Campo	Presupuestos	Consolidada	138250	9700	37550	1500	9500	75000	0	0	5000	0
2013	44256	Villanueva del Rebollar de la Sierra	Presupuestos	Consolidada	64000	17246,32	24852,16	200	3100,51	18000	0	0	601,01	0
2013	44257	Villar del Cobo	Presupuestos	Consolidada	170613	78453	82100	300	8560	0	0	0	1200	0
2013	44258	Villar del Salz	Presupuestos	Consolidada	162800	12900	23300	200	3900	122500	0	0	0	0
2013	44260	Villarluengo	Presupuestos	Consolidada	296900	64350	99150	12000	10400	81000	0	0	30000	0
2013	44261	Villarquemado	Presupuestos	Consolidada	736370	212370	341500	3000	64500	115000	0	0	0	0
2013	44262	Villarroya de los Pinares	Presupuestos	Sin información										
2013	44263	Villastar	Presupuestos	Consolidada	327688,09	93931,05	98550,5	901,82	58510	69700	0	0	6094,72	0
2013	44264	Villel	Presupuestos	Consolidada	365000	59400	147700	2500	22000	124900	0	0	8500	0
2013	44265	Vinaceite	Presupuestos	Consolidada	279823,82	52462,66	137392,13	2000	12831,12	75137,91	0	0	0	0
2013	44266	Visiedo	Presupuestos	Consolidada	281816,49	30007,73	40073,56	3055,2	23680	180000	0	0	5000	0
2013	44267	Vivel del Río Martín	Presupuestos	Consolidada	185000	31851,42	53148,58	600	8400	90000	0	0	1000	0
2013	44268	Zoma (La)	Presupuestos	Consolidada	47651	2772,21	14534	150	2900	27294,79	0	0	0	0
2013	50001	Abanto	Presupuestos	Consolidada	75200	14000	44200	1500	15500	0	0	0	0	0
2013	50002	Acered	Presupuestos	Consolidada	267773,61	32300	72990,4	700	487,45	150995,76	0	0	10300	0
2013	50003	Agón	Presupuestos	Consolidada	295705,63	36864,39	54841,24	100	9900	174000	20000	0	0	0
2013	50004	Aguarón	Presupuestos	Consolidada	934550	244800	435350	25300	27500	161300	0	0	40300	0
2013	50005	Aguilón	Presupuestos	Consolidada	998600	142000	261000	13000	66600	468000	0	0	48000	0
2013	50006	Ainzón	Presupuestos	Consolidada	715606	283320,82	239600	29000	65000	24945,18	0	0	73740	0
2013	50007	Aladrén	Presupuestos	Consolidada	76827,5	16865	35900	400	3789,69	19772,81	100	0	0	0
2013	50008	Alagón	Presupuestos	Consolidada	5217205,15	1868710,22	1374688,45	37200	281752	1540166,55	0	0	114687,93	0
2013	50009	Alarba	Presupuestos	Consolidada	290000	47500	86400	6100	5000	145000	0	0	0	0
2013	50010	Alberite de San Juan	Presupuestos	Consolidada	239158,4	40700	77200	500	6800	113958,4	0	0	0	0
2013	50011	Albeta	Presupuestos	Consolidada	382622,41	64300	77108,07	8000	11500	211714,34	0	0	10000	0
