Año	Municipio código	Municipio nombre	Residencial	BI Almacén, estacionamiento	BI Comercial	BI Ocio, hostelería	BI Industrial	BI Cultural	BI Deportivo	BI Oficinas	BI Edificios singulares	BI Religioso	BI Espectáculos	BI Sin definir	BI Suelo vacante	BI Sanidad, benefic	Total
2014	22182	Plan	275	30	7	3	98	2	1	1	1	4	0	219	71	1	494
2014	22184	Poleñino	119	0	0	0	61	1	2	0	0	2	0	94	28	0	213
2014	22186	Pozán de Vero	156	2	0	0	79	1	2	0	1	2	1	160	72	0	316
2014	22187	Puebla de Castro (La)	423	47	1	3	114	1	3	1	4	6	0	598	418	0	1021
2014	22188	Puente de Montañana	139	0	0	4	79	1	1	0	1	4	0	163	73	0	302
2014	22189	Puértolas	274	17	3	6	4	0	0	1	0	5	0	68	32	0	342
2014	22190	Pueyo de Araguás (El)	117	0	0	1	39	0	0	0	2	5	0	133	86	0	250
2014	22193	Pueyo de Santa Cruz	184	0	1	0	54	1	1	0	1	1	0	105	45	1	289
2014	22195	Quicena	129	0	0	4	48	1	19	1	0	2	0	96	21	0	225
2014	22197	Robres	294	3	3	0	358	0	3	0	0	3	1	458	87	0	752
2014	22199	Sabiñánigo	7322	6041	322	30	382	13	20	29	18	26	1	7841	954	5	15163
2014	22200	Sahún	422	199	31	6	100	2	1	0	1	5	0	452	107	0	874
2014	22201	Salas Altas	176	0	0	0	97	0	2	0	0	1	0	133	33	0	309
2014	22202	Salas Bajas	169	10	0	2	7	0	2	0	1	1	0	74	51	0	243
2014	22203	Salillas	111	1	0	0	16	1	1	0	0	1	0	37	17	0	148
2014	22204	Sallent de Gállego	5547	840	69	43	344	3	8	12	2	8	0	1660	326	5	7207
2014	22205	San Esteban de Litera	608	19	5	0	206	1	1	2	2	3	0	408	169	0	1016
2014	22206	Sangarrén	145	3	0	1	136	0	2	1	1	1	0	163	18	0	308
2014	22207	San Juan de Plan	117	32	6	2	28	5	0	0	1	1	0	102	27	0	219
2014	22208	Santa Cilia	189	5	0	2	100	0	1	1	3	2	0	184	70	0	373
2014	22209	Santa Cruz de la Serós	170	50	3	3	59	0	1	0	1	5	0	150	28	0	320
2014	22212	Santaliestra y San Quílez	53	1	0	1	50	1	0	0	0	1	0	67	13	0	120
2014	22213	Sariñena	2296	193	62	8	750	12	11	15	2	9	5	1532	460	5	3828
2014	22214	Secastilla	149	3	0	0	8	1	0	0	1	3	0	31	14	1	180
2014	22215	Seira	190	105	0	2	63	2	1	0	1	5	0	199	20	0	389
2014	22217	Sena	560	2	2	0	14	1	0	0	2	3	0	113	88	1	673
2014	22218	Senés de Alcubierre	33	0	0	0	57	0	0	0	1	1	0	69	10	0	102
2014	22220	Sesa	139	0	0	2	80	0	1	0	0	1	0	105	21	0	244
2014	22221	Sesué	302	53	0	0	8	0	2	0	1	2	0	151	85	0	453
2014	22222	Siétamo	404	1	0	1	415	0	2	0	2	5	0	588	162	0	992
2014	22223	Sopeira	132	8	0	0	72	0	3	0	2	4	0	124	35	0	256
2014	22225	Tamarite de Litera	1803	271	71	2	354	6	4	7	4	6	0	1115	387	3	2918
2014	22226	Tardienta	735	32	30	3	93	2	6	0	3	3	0	279	106	1	1014
2014	22227	Tella-Sin	217	6	5	3	71	1	1	1	1	8	0	166	69	0	383
2014	22228	Tierz	273	2	1	0	46	0	4	1	1	2	0	198	141	0	471
2014	22229	Tolva	153	2	1	0	106	0	2	0	1	4	0	182	66	0	335
2014	22230	Torla-Ordesa	338	30	5	21	122	1	0	0	2	5	0	203	17	0	541
2014	22232	Torralba de Aragón	79	1	0	0	121	0	0	0	0	3	0	158	32	1	237
2014	22233	Torre la Ribera	69	2	0	1	6	1	0	0	1	4	0	27	12	0	96
2014	22234	Torrente de Cinca	467	32	10	1	171	0	7	0	2	1	0	317	91	2	784
2014	22235	Torres de Alcanadre	79	0	0	1	49	1	0	0	1	4	0	79	23	0	158
2014	22236	Torres de Barbués	153	0	0	0	98	1	2	0	2	2	1	130	24	0	283
2014	22239	Tramaced	41	0	0	1	50	1	1	0	0	2	0	64	9	0	105
2014	22242	Valfarta	50	0	0	0	27	0	0	0	2	3	0	54	22	0	104
2014	22243	Valle de Bardají	12	0	0	0	23	0	0	0	0	4	0	30	3	0	42
2014	22244	Valle de Lierp	67	38	0	0	22	0	0	0	0	2	0	67	5	0	134
2014	22245	Velilla de Cinca	244	2	1	0	155	1	1	0	1	2	0	220	57	0	464
2014	22246	Beranuy	109	1	0	0	2	0	0	0	1	3	0	49	42	0	158
2014	22247	Viacamp y Litera	23	0	0	0	30	0	2	0	0	5	0	60	23	0	83
2014	22248	Vicién	70	0	0	0	81	0	3	0	1	1	0	97	11	0	167
2014	22249	Villanova	245	32	1	3	39	0	1	0	1	1	0	102	24	0	347
2014	22250	Villanúa	2300	965	12	46	52	2	4	0	1	1	0	1301	215	3	3601
2014	22251	Villanueva de Sigena	356	19	0	1	1	3	2	1	1	3	0	76	45	0	432
2014	22252	Yebra de Basa	140	1	0	3	9	1	1	0	1	4	1	96	75	0	236
2014	22253	Yésero	69	1	0	0	35	0	1	0	1	1	0	124	85	0	193
2014	22254	Zaidín	764	99	8	2	339	1	5	2	1	3	1	655	193	1	1419
2014	22901	Valle de Hecho	793	157	19	13	280	7	2	4	2	5	0	596	107	0	1389
2014	22902	Puente la Reina de Jaca	368	17	1	2	124	1	0	0	2	5	0	187	34	1	555
2014	22903	San Miguel del Cinca	451	12	0	2	177	1	1	2	1	4	0	270	69	1	721
2014	22904	Sotonera (La)	751	14	1	7	487	1	3	1	2	7	0	767	243	1	1518
2014	22905	Lupiñén-Ortilla	266	7	0	2	412	0	8	0	0	9	0	502	63	1	768
2014	22906	Santa María de Dulcis	127	6	0	2	66	2	0	0	1	5	0	122	40	0	249
2014	22907	Aínsa-Sobrarbe	1407	430	74	19	364	7	2	11	5	15	0	1219	289	3	2626
2014	22908	Hoz y Costeán	171	1	0	2	124	0	0	0	1	5	0	171	38	0	342
2014	22909	Vencillón	148	0	0	0	38	1	0	0	1	0	0	61	20	1	209
2014	44001	Ababuj	89	6	0	0	55	0	1	0	0	2	0	90	26	0	179
2014	44002	Abejuela	151	20	0	0	83	0	2	0	0	2	0	164	57	0	315
2014	44003	Aguatón	26	0	0	0	23	0	0	0	1	1	0	38	13	0	64
2014	44004	Aguaviva	609	21	1	1	92	1	2	0	1	3	0	360	238	0	969
2014	44005	Aguilar del Alfambra	108	9	0	0	61	0	0	0	1	1	0	150	78	0	258
2014	44006	Alacón	488	6	0	0	36	2	1	2	0	4	0	111	59	1	599
2014	44007	Alba	222	8	0	0	42	1	0	0	1	5	0	195	138	0	417
2014	44008	Albalate del Arzobispo	1575	166	23	2	372	1	2	1	1	5	1	1053	473	6	2628
2014	44009	Albarracín	823	61	21	25	99	7	1	3	2	12	0	682	449	2	1505
2014	44010	Albentosa	480	27	1	2	41	1	1	0	2	5	0	277	197	0	757
2014	44011	Alcaine	210	0	1	0	73	0	0	0	1	1	0	103	27	0	313
2014	44012	Alcalá de la Selva	1708	442	10	10	29	4	4	1	2	2	0	1077	572	1	2785
2014	44013	Alcañiz	9049	4804	532	17	574	19	18	90	4	11	3	6400	320	8	15449
2014	44014	Alcorisa	2117	615	50	5	509	2	5	4	1	7	2	1617	414	3	3734
2014	44016	Alfambra	435	26	3	0	154	1	2	1	1	2	1	338	147	0	773
2014	44017	Aliaga	526	24	2	2	196	0	3	1	3	5	0	349	112	1	875
2014	44018	Almohaja	77	0	0	0	6	0	0	0	0	1	0	21	13	1	98
2014	44019	Alobras	118	6	0	0	42	0	1	0	1	1	0	114	63	0	232
2014	44020	Alpeñés	32	0	0	0	19	1	0	0	0	1	0	50	29	0	82
2014	44021	Allepuz	234	4	0	0	2	0	0	0	1	2	0	35	26	0	269
2014	44022	Alloza	944	44	4	0	13	1	2	1	0	2	0	191	124	0	1135
2014	44023	Allueva	44	0	0	0	21	0	0	0	1	1	0	49	26	0	93
2014	44024	Anadón	60	0	0	0	38	0	0	1	1	1	1	71	29	0	131
2014	44025	Andorra	3941	1325	109	12	593	15	6	22	5	6	2	2511	410	6	6452
2014	44026	Arcos de las Salinas	376	55	1	6	111	0	1	0	1	2	0	240	63	0	616
2014	44027	Arens de Lledó	223	5	0	0	5	2	0	0	0	1	1	50	36	0	273
2014	44028	Argente	183	0	0	0	119	1	0	0	0	1	0	153	32	0	336
2014	44029	Ariño	642	83	5	2	167	4	3	0	1	3	0	403	132	3	1045
2014	44031	Azaila	207	8	1	1	34	0	1	0	1	1	0	86	38	1	293
2014	44032	Bádenas	40	0	0	0	42	0	0	0	1	1	0	63	19	0	103
2014	44033	Báguena	673	0	0	0	3	1	0	0	1	2	0	200	193	0	873
2014	44034	Bañón	193	1	0	0	114	1	1	0	0	2	0	175	56	0	368
2014	44035	Barrachina	170	2	1	0	87	2	1	0	1	1	0	115	19	1	285
2014	44036	Bea	41	0	0	0	19	2	0	0	0	1	0	28	6	0	69
2014	44037	Beceite	692	27	1	7	36	2	3	0	2	4	0	311	229	0	1003
2014	44038	Belmonte de San José	244	0	0	0	27	1	1	0	1	4	0	64	30	0	308
2014	44039	Bello	540	1	0	2	2	1	0	0	1	0	0	114	107	0	654
2014	44040	Berge	225	15	2	2	81	0	2	1	1	2	0	145	38	1	370
2014	44041	Bezas	113	2	0	1	31	0	1	0	0	3	0	61	23	0	174
2014	44042	Blancas	230	17	0	0	95	1	0	0	2	3	0	174	56	0	404
2014	44043	Blesa	276	0	1	0	67	1	1	0	1	1	0	80	8	0	356
2014	44044	Bordón	144	4	1	0	84	1	0	0	1	1	0	114	22	0	258
2014	44045	Bronchales	982	128	9	4	17	1	0	2	1	4	1	337	170	0	1319
2014	44046	Bueña	80	0	0	1	83	1	0	0	0	2	0	117	30	0	197
2014	44047	Burbáguena	444	2	0	1	4	2	0	0	0	2	0	101	89	1	545
2014	44048	Cabra de Mora	163	15	2	2	25	1	1	0	1	3	0	99	49	0	262
2014	44049	Calaceite	850	9	6	6	213	5	5	0	1	7	1	369	114	2	1219
2014	44050	Calamocha	3498	953	112	8	967	13	5	19	8	23	5	2732	615	4	6230
2014	44051	Calanda	2503	263	43	2	127	2	5	7	2	6	1	913	455	0	3416
2014	44052	Calomarde	128	37	0	0	59	0	1	0	2	1	0	159	59	0	287
2014	44053	Camañas	93	2	0	0	74	0	0	0	1	2	0	107	28	0	200
2014	44054	Camarena de la Sierra	333	75	0	2	134	2	1	0	0	0	0	358	144	0	691
2014	44055	Camarillas	168	0	0	1	76	0	1	1	0	2	0	101	20	0	269
2014	44056	Caminreal	708	9	3	1	21	1	4	0	1	3	0	149	106	0	857
2014	44059	Cantavieja	520	204	9	6	228	1	1	2	1	7	1	522	62	0	1042
2014	44060	Cañada de Benatanduz	107	4	1	1	73	0	0	0	0	4	0	156	73	0	263
2014	44061	Cañada de Verich (La)	85	0	0	0	60	2	0	0	1	1	0	67	3	0	152
2014	44062	Cañada Vellida	41	0	0	0	24	1	0	0	1	2	0	36	8	0	77
2014	44063	Cañizar del Olivar	144	1	2	0	109	1	1	0	0	1	0	142	27	0	286
2014	44064	Cascante del Río	172	1	0	0	25	2	0	0	1	0	0	64	35	0	236
2014	44065	Castejón de Tornos	181	0	0	0	0	0	0	0	0	1	0	41	40	0	222
2014	44066	Castel de Cabra	161	20	0	0	101	0	0	0	1	2	0	183	59	0	344
2014	44067	Castelnou	202	13	0	1	7	1	0	0	1	1	0	67	43	0	269
2014	44068	Castelserás	568	0	5	1	186	0	3	0	1	3	1	432	232	0	1000
2014	44070	Castellar (El)	138	5	1	0	8	1	0	0	1	2	0	54	34	2	192
2014	44071	Castellote	904	76	11	11	393	2	8	0	9	14	1	795	266	4	1699
2014	44074	Cedrillas	476	21	0	2	111	2	2	0	3	1	0	346	201	3	822
2014	44075	Celadas	203	3	1	1	70	1	0	1	1	1	0	97	18	0	300
2014	44076	Cella	1672	53	15	5	330	3	3	2	1	5	3	1010	590	0	2682
2014	44077	Cerollera (La)	95	0	0	1	65	2	1	0	0	1	0	96	25	1	191
2014	44080	Codoñera (La)	399	2	0	1	71	0	1	0	2	1	0	193	115	0	592
2014	44082	Corbalán	126	2	0	1	5	2	0	0	1	2	0	37	24	0	163
2014	44084	Cortes de Aragón	137	13	0	1	67	1	0	0	1	1	0	101	16	1	238
2014	44085	Cosa	141	0	0	0	1	0	0	0	0	2	0	24	21	0	165
2014	44086	Cretas	552	17	1	4	25	1	3	0	1	2	1	135	80	0	687
2014	44087	Crivillén	202	2	4	0	64	1	0	0	1	2	0	96	22	0	298
2014	44088	Cuba (La)	69	0	0	0	82	1	1	0	1	1	0	119	33	0	188
2014	44089	Cubla	101	1	0	0	19	0	0	0	1	1	0	51	29	0	152
2014	44090	Cucalón	138	0	0	1	71	0	1	0	0	1	0	103	29	0	241
2014	44092	Cuervo (El)	166	8	0	2	74	1	1	0	1	1	0	170	81	1	336
2014	44093	Cuevas de Almudén	64	0	0	0	34	0	1	0	2	1	0	55	17	0	119
2014	44094	Cuevas Labradas	131	0	0	0	10	1	2	0	0	3	0	49	33	0	180
2014	44096	Ejulve	238	4	1	1	146	0	0	0	1	3	0	249	93	0	487
2014	44097	Escorihuela	179	0	0	0	67	1	0	0	1	1	0	98	28	0	277
2014	44099	Escucha	583	120	18	4	163	4	4	1	3	2	0	470	150	1	1053
2014	44100	Estercuel	357	7	0	1	166	2	0	1	0	5	1	245	62	0	602
2014	44101	Ferreruela de Huerva	97	1	0	1	60	0	0	0	2	2	0	81	15	0	178
2014	44102	Fonfría	42	0	0	0	27	0	0	0	1	1	0	42	13	0	84
2014	44103	Formiche Alto	270	19	2	0	10	2	1	0	2	3	0	113	74	0	383
2014	44105	Fórnoles	284	6	0	0	2	0	0	1	0	2	0	65	54	0	349
2014	44106	Fortanete	305	5	0	1	165	1	0	1	2	6	0	236	55	0	541
2014	44107	Foz-Calanda	303	3	0	0	14	1	2	0	1	2	0	93	70	0	396
2014	44108	Fresneda (La)	512	106	2	3	39	0	2	0	1	3	0	280	123	1	792
2014	44109	Frías de Albarracín	255	3	0	0	9	1	1	0	1	3	0	168	150	0	423
2014	44110	Fuenferrada	71	2	0	1	41	0	0	0	1	1	0	68	22	0	139
2014	44111	Fuentes Calientes	103	0	0	0	39	1	0	0	2	1	0	53	10	0	156
2014	44112	Fuentes Claras	510	4	0	1	99	1	1	0	0	5	0	275	164	0	785
2014	44113	Fuentes de Rubielos	263	2	0	1	16	1	0	0	0	1	0	157	136	0	420
2014	44114	Fuentespalda	321	7	0	1	12	2	2	0	1	4	0	83	54	0	404
2014	44115	Galve	94	3	0	2	37	1	0	0	1	1	0	72	27	0	166
2014	44116	Gargallo	144	4	1	0	44	0	2	0	1	2	0	93	38	1	237
2014	44117	Gea de Albarracín	422	17	2	0	93	3	1	1	0	5	0	387	265	0	809
2014	44118	Ginebrosa (La)	249	35	1	0	151	0	1	0	1	1	0	233	43	0	482
2014	44119	Griegos	190	6	0	0	18	0	1	0	1	1	0	76	49	0	266
2014	44120	Guadalaviar	256	0	0	5	88	2	2	0	1	2	0	162	62	0	418
2014	44121	Gúdar	179	21	0	1	7	1	1	0	0	1	0	76	44	0	255
2014	44122	Híjar	1486	141	15	5	40	3	1	9	0	6	0	351	130	1	1837
2014	44123	Hinojosa de Jarque	107	0	0	1	59	1	1	0	1	3	0	88	22	0	195
2014	44124	Hoz de la Vieja (La)	251	0	0	0	116	0	0	0	0	1	0	141	24	0	392
2014	44125	Huesa del Común	237	27	0	0	126	1	0	0	0	2	0	241	85	0	478
2014	44126	Iglesuela del Cid (La)	393	7	4	1	225	0	2	0	1	3	0	286	43	0	679
2014	44127	Jabaloyas	193	0	0	1	38	1	0	0	1	4	0	123	78	0	316
2014	44128	Jarque de la Val	73	0	0	0	42	0	0	0	1	1	0	64	20	0	137
2014	44129	Jatiel	101	7	0	0	2	1	0	0	1	1	0	22	10	0	123
2014	44130	Jorcas	83	0	0	0	32	0	0	0	0	3	0	45	10	0	128
2014	44131	Josa	139	3	0	0	68	0	1	0	1	1	0	92	18	0	231
2014	44132	Lagueruela	100	1	0	1	48	0	0	0	0	2	0	67	15	0	167
2014	44133	Lanzuela	45	0	0	0	30	0	0	0	1	1	0	42	10	0	87
2014	44135	Libros	187	2	1	0	72	1	0	2	1	1	0	139	59	0	326
2014	44136	Lidón	78	2	0	0	56	1	0	0	1	3	0	94	31	0	172
2014	44137	Linares de Mora	322	96	0	1	73	1	1	0	1	6	0	318	139	0	640
2014	44138	Loscos	272	3	1	0	279	0	0	0	1	2	0	318	32	0	590
2014	44141	Lledó	164	8	0	1	14	1	0	0	1	1	0	96	70	0	260
2014	44142	Maicas	82	0	0	0	31	0	1	0	1	1	0	55	21	0	137
2014	44143	Manzanera	998	74	10	4	415	1	3	0	2	6	0	925	409	1	1923
2014	44144	Martín del Río	332	28	1	0	125	2	2	0	2	4	0	339	175	0	671
2014	44145	Mas de las Matas	1103	126	9	0	130	3	4	0	1	1	0	593	317	2	1696
2014	44146	Mata de los Olmos (La)	147	2	1	0	86	1	2	0	0	3	0	126	31	0	273
2014	44147	Mazaleón	540	18	2	0	52	3	1	0	1	2	0	157	78	0	697
2014	44148	Mezquita de Jarque	73	0	0	1	41	0	2	0	1	1	0	72	26	0	145
2014	44149	Mirambel	144	6	1	0	99	1	0	0	1	7	1	136	20	0	280
2014	44150	Miravete de la Sierra	84	1	0	0	49	0	0	0	0	2	0	56	4	0	140
2014	44151	Molinos	306	11	3	1	178	1	0	0	1	4	0	223	24	0	529
2014	44152	Monforte de Moyuela	118	0	0	0	101	0	1	0	1	2	0	131	26	0	249
2014	44153	Monreal del Campo	1726	90	22	7	206	3	0	5	1	3	1	652	314	0	2378
2014	44154	Monroyo	241	7	3	2	90	1	3	0	1	1	0	132	24	0	373
2014	44155	Montalbán	1139	196	21	3	427	2	2	4	1	3	1	917	257	0	2056
2014	44156	Monteagudo del Castillo	146	0	0	0	7	1	0	0	1	2	0	43	32	0	189
2014	44157	Monterde de Albarracín	220	4	0	1	2	2	0	0	0	1	0	72	62	0	292
2014	44158	Mora de Rubielos	1911	236	39	5	494	1	4	4	1	8	1	1312	518	1	3223
2014	44159	Moscardón	138	0	0	0	6	0	0	0	1	3	0	51	41	0	189
2014	44160	Mosqueruela	743	14	3	2	124	3	2	1	3	9	0	326	165	0	1069
2014	44161	Muniesa	749	17	0	2	60	1	4	1	2	4	0	209	118	0	958
2014	44163	Noguera de Albarracín	271	20	0	0	7	2	1	0	0	2	0	102	70	0	373
2014	44164	Nogueras	95	0	0	1	73	0	0	0	1	1	0	95	19	0	190
2014	44165	Nogueruelas	277	90	0	4	85	1	0	0	0	1	0	248	66	1	525
2014	44167	Obón	281	28	0	0	68	0	0	0	0	1	0	117	20	0	398
2014	44168	Odón	284	2	1	0	2	0	0	0	1	1	0	80	73	0	364
2014	44169	Ojos Negros	594	25	1	4	182	0	4	1	1	6	0	367	142	1	961
2014	44171	Olba	562	62	0	4	157	3	2	0	1	2	0	535	304	0	1097
2014	44172	Oliete	787	22	0	0	3	1	0	0	1	5	0	93	61	0	880
2014	44173	Olmos (Los)	129	1	0	0	120	1	0	0	1	1	0	140	16	0	269
2014	44174	Orihuela del Tremedal	733	8	6	5	15	1	3	0	0	1	1	239	195	4	972
2014	44175	Orrios	122	0	0	0	56	1	0	0	1	1	0	93	33	1	215
2014	44176	Palomar de Arroyos	183	6	0	1	89	1	0	0	1	1	0	125	26	0	308
2014	44177	Pancrudo	190	0	0	0	146	1	0	0	2	4	0	199	46	0	389
2014	44178	Parras de Castellote (Las)	175	6	0	0	130	2	0	0	1	2	0	200	58	1	375
2014	44179	Peñarroya de Tastavins	462	10	1	2	12	2	2	0	1	3	0	73	40	0	535
2014	44180	Peracense	167	0	0	0	0	1	0	0	1	1	0	33	30	0	200
2014	44181	Peralejos	99	5	0	0	8	1	1	0	2	2	0	33	14	0	132
2014	44182	Perales del Alfambra	244	4	0	2	68	0	0	0	2	3	0	140	61	0	384
2014	44183	Pitarque	158	1	0	0	77	1	0	0	1	1	0	111	30	0	269
2014	44184	Plou	84	19	0	0	49	0	1	0	1	1	0	97	25	1	181
2014	44185	Pobo (El)	177	1	2	0	13	1	0	0	1	2	0	33	13	0	210
2014	44187	Portellada (La)	213	4	1	0	93	2	1	0	1	2	0	160	56	0	373
2014	44189	Pozondón	198	3	0	2	1	0	1	0	1	1	0	28	19	0	226
2014	44190	Pozuel del Campo	168	5	0	0	95	0	0	0	1	4	0	156	51	0	324
2014	44191	Puebla de Híjar (La)	951	34	6	1	107	1	5	0	2	3	0	366	206	1	1317
2014	44192	Puebla de Valverde (La)	457	29	1	3	173	1	0	0	1	3	0	344	132	1	801
2014	44193	Puertomingalvo	348	79	4	1	33	0	1	1	1	2	0	150	27	1	498
2014	44194	Ráfales	170	8	0	1	109	1	3	0	0	2	0	171	46	1	341
2014	44195	Rillo	120	0	0	0	54	0	0	1	1	2	0	78	20	0	198
2014	44196	Riodeva	219	1	0	0	91	0	1	0	0	1	0	437	343	0	656
2014	44197	Ródenas	225	3	0	1	15	0	1	0	0	1	0	61	40	0	286
2014	44198	Royuela	381	5	0	0	3	0	0	0	1	2	0	120	109	0	501
2014	44199	Rubiales	69	1	0	0	16	0	0	0	1	1	0	69	50	0	138
2014	44200	Rubielos de la Cérida	69	0	0	0	75	0	0	1	1	2	0	109	30	0	178
2014	44201	Rubielos de Mora	1084	192	11	2	166	1	1	3	3	11	0	780	389	1	1864
2014	44203	Salcedillo	21	0	0	1	21	0	1	0	1	1	0	44	19	0	65
2014	44204	Saldón	177	1	0	0	5	0	0	0	1	4	0	38	27	0	215
2014	44205	Samper de Calanda	826	15	7	0	60	4	2	1	2	5	1	194	97	0	1020
2014	44206	San Agustín	438	31	0	2	22	2	3	0	3	3	0	170	104	0	608
2014	44207	San Martín del Río	514	0	1	0	6	0	0	0	0	1	0	132	124	0	646
2014	44208	Santa Cruz de Nogueras	51	0	0	1	52	0	0	0	0	2	0	87	32	0	138
2014	44209	Santa Eulalia	814	71	8	2	159	3	3	1	2	2	0	433	178	4	1247
2014	44210	Sarrión	1313	75	6	4	267	3	6	2	2	4	0	737	367	1	2050
2014	44211	Segura de los Baños	123	0	0	0	66	0	0	0	0	1	0	107	40	0	230
2014	44212	Seno	76	4	0	0	44	0	0	0	2	1	0	81	30	0	157
2014	44213	Singra	93	0	0	0	87	1	0	0	1	3	0	113	21	0	206
2014	44215	Terriente	303	14	0	1	21	1	1	0	2	3	0	117	74	0	420
2014	44216	Teruel	19786	11833	950	39	2125	51	41	262	38	47	0	16923	1518	19	36709
2014	44217	Toril y Masegoso	95	2	0	0	3	0	0	0	1	4	0	16	6	0	111
2014	44218	Tormón	81	1	0	1	16	1	1	0	1	1	0	38	16	0	119
2014	44219	Tornos	409	0	0	0	4	0	1	0	1	1	0	124	117	0	533
2014	44220	Torralba de los Sisones	156	3	0	0	83	1	2	0	2	1	0	126	34	0	282
2014	44221	Torrecilla de Alcañiz	327	12	3	0	108	1	1	0	1	1	0	206	79	0	533
2014	44222	Torrecilla del Rebollar	197	29	0	4	68	0	1	0	1	2	0	176	70	1	373
2014	44223	Torre de Arcas	93	1	0	0	61	2	0	0	1	1	0	71	4	1	164
2014	44224	Torre de las Arcas	80	4	0	0	46	0	1	0	1	3	0	86	31	0	166
2014	44225	Torre del Compte	278	15	0	9	20	1	1	0	1	3	0	102	52	0	380
2014	44226	Torrelacárcel	230	9	0	0	50	0	1	3	0	2	0	281	216	0	511
2014	44227	Torre los Negros	126	1	0	0	73	0	1	0	0	1	0	92	15	1	218
2014	44228	Torremocha de Jiloca	197	1	0	0	4	0	2	1	0	1	0	41	31	1	238
2014	44229	Torres de Albarracín	222	23	0	2	37	0	1	1	1	2	0	171	104	0	393
2014	44230	Torrevelilla	196	10	0	1	63	0	2	0	3	1	0	103	23	0	299
2014	44231	Torrijas	205	11	1	0	74	0	0	0	2	1	0	173	83	1	378
2014	44232	Torrijo del Campo	485	2	3	0	37	1	1	0	0	2	0	89	42	1	574
2014	44234	Tramacastiel	146	13	0	0	93	1	0	0	0	1	0	215	107	0	361
2014	44235	Tramacastilla	149	91	0	1	24	1	0	2	1	2	0	227	105	0	376
2014	44236	Tronchón	175	10	0	1	86	0	1	0	3	2	0	121	18	0	296
2014	44237	Urrea de Gaén	430	21	1	1	39	1	0	1	1	3	0	243	172	3	673
2014	44238	Utrillas	1733	510	71	8	349	6	6	8	0	5	0	1222	254	5	2955
2014	44239	Valacloche	64	0	0	0	10	1	0	0	0	0	0	23	12	0	87
2014	44240	Valbona	182	106	2	1	205	1	2	2	0	3	0	449	126	1	631
2014	44241	Valdealgorfa	449	9	1	1	246	1	3	0	2	3	0	391	125	0	840
2014	44243	Valdecuenca	115	18	0	2	40	0	0	0	1	1	0	98	36	0	213
2014	44244	Valdelinares	278	3	0	0	26	0	0	0	1	3	0	116	83	0	394
2014	44245	Valdeltormo	269	5	0	0	162	0	1	0	1	2	0	268	96	1	537
2014	44246	Valderrobres	1567	409	33	7	271	4	4	10	4	2	2	966	217	3	2533
2014	44247	Valjunquera	405	2	0	0	12	4	1	0	1	2	0	68	46	0	473
2014	44249	Vallecillo (El)	86	13	0	1	30	1	1	0	1	2	0	61	12	0	147
2014	44250	Veguillas de la Sierra	64	5	0	1	22	0	0	0	0	2	0	46	16	0	110
2014	44251	Villafranca del Campo	264	5	2	1	32	0	1	0	1	2	0	247	203	0	511
2014	44252	Villahermosa del Campo	76	1	0	1	39	1	1	0	0	1	0	62	18	0	138
2014	44256	Villanueva del Rebollar de la Sierra	56	0	0	0	58	0	0	0	1	2	0	75	14	0	131
2014	44257	Villar del Cobo	295	2	2	1	27	1	1	0	0	2	1	98	61	0	393
2014	44258	Villar del Salz	155	1	0	1	0	0	0	0	0	1	0	26	23	0	181
2014	44260	Villarluengo	216	14	0	3	136	1	0	0	5	4	0	256	91	2	472
2014	44261	Villarquemado	524	6	5	1	64	0	1	1	1	0	0	334	255	0	858
2014	44262	Villarroya de los Pinares	196	4	1	0	88	1	0	0	1	4	0	135	36	0	331
2014	44263	Villastar	419	131	4	0	32	1	1	0	1	3	0	281	108	0	700
2014	44264	Villel	459	11	0	0	19	0	0	0	1	1	1	154	119	2	613
2014	44265	Vinaceite	246	4	1	0	28	0	1	1	1	1	0	55	18	0	301
2014	44266	Visiedo	144	0	1	0	75	0	0	0	2	2	0	114	34	0	258
2014	44267	Vivel del Río Martín	172	1	0	0	101	0	0	0	1	4	0	167	60	0	339
2014	44268	Zoma (La)	28	0	0	0	45	0	0	0	1	1	0	60	13	0	88
2014	50001	Abanto	150	0	0	1	136	1	0	0	0	3	0	160	19	0	310
2014	50002	Acered	312	21	0	0	18	1	1	0	1	1	0	79	36	0	391
2014	50003	Agón	128	0	0	1	40	1	6	1	0	1	0	62	12	0	190
2014	50004	Aguarón	543	5	5	0	272	0	1	0	0	2	1	378	92	0	921
2014	50005	Aguilón	476	0	0	0	7	0	0	0	1	2	0	40	30	0	516
2014	50006	Ainzón	849	5	6	2	90	2	2	0	0	2	1	223	110	3	1072
2014	50007	Aladrén	175	13	0	0	3	0	0	0	0	1	0	34	17	0	209
2014	50008	Alagón	3412	1144	96	7	278	5	5	14	1	4	1	1796	238	3	5208
2014	50009	Alarba	207	0	0	0	0	0	2	0	0	2	0	22	18	0	229
2014	50010	Alberite de San Juan	57	0	0	1	45	0	0	0	0	1	1	53	5	0	110
2014	50011	Albeta	141	0	3	2	14	2	0	0	1	1	0	142	119	0	283
2014	50012	Alborge	111	0	0	0	57	0	2	0	0	1	0	82	21	1	193
2014	50013	Alcalá de Ebro	176	0	1	2	53	1	0	1	0	1	0	99	40	0	275
2014	50014	Alcalá de Moncayo	176	0	0	1	119	1	0	0	0	1	0	145	23	0	321
