Mes y año	Mes (código)	Mes nombre	Año	Sexo	Número de contratos	Número trabajadores (CC)	CCAA nombre
Octubre 2012	201210	Octubre	2012	Hombres	525	08 De 1.000 a 4.999 trabajadores	Aragón
Octubre 2012	201210	Octubre	2012	Mujeres	599	08 De 1.000 a 4.999 trabajadores	Aragón
Octubre 2012	201210	Octubre	2012	Hombres	80	09 De 5.000 o más trabajadores	Aragón
Octubre 2012	201210	Octubre	2012	Mujeres	14	09 De 5.000 o más trabajadores	Aragón
Octubre 2012	201210	Octubre	2012	Hombres	428	99 No consta	Aragón
Octubre 2012	201210	Octubre	2012	Mujeres	487	99 No consta	Aragón
Septiembre 2012	201209	Septiembre	2012	Hombres	7217	01 De 1 a 9 trabajadores	Aragón
Septiembre 2012	201209	Septiembre	2012	Mujeres	5934	01 De 1 a 9 trabajadores	Aragón
Septiembre 2012	201209	Septiembre	2012	Hombres	2110	02 De 10 a 19 trabajadores	Aragón
Septiembre 2012	201209	Septiembre	2012	Mujeres	1628	02 De 10 a 19 trabajadores	Aragón
Septiembre 2012	201209	Septiembre	2012	Hombres	2752	03 De 20 a 49 trabajadores	Aragón
Septiembre 2012	201209	Septiembre	2012	Mujeres	2489	03 De 20 a 49 trabajadores	Aragón
Septiembre 2012	201209	Septiembre	2012	Hombres	2058	04 De 50 a 99 trabajadores	Aragón
Septiembre 2012	201209	Septiembre	2012	Mujeres	1887	04 De 50 a 99 trabajadores	Aragón
Septiembre 2012	201209	Septiembre	2012	Hombres	1609	05 De 100 a 199 trabajadores	Aragón
Septiembre 2012	201209	Septiembre	2012	Mujeres	1205	05 De 100 a 199 trabajadores	Aragón
Septiembre 2012	201209	Septiembre	2012	Hombres	1905	06 De 200 a 499 trabajadores	Aragón
Septiembre 2012	201209	Septiembre	2012	Mujeres	2392	06 De 200 a 499 trabajadores	Aragón
Septiembre 2012	201209	Septiembre	2012	Hombres	1463	07 De 500 a 999 trabajadores	Aragón
Septiembre 2012	201209	Septiembre	2012	Mujeres	1371	07 De 500 a 999 trabajadores	Aragón
Septiembre 2012	201209	Septiembre	2012	Hombres	402	08 De 1.000 a 4.999 trabajadores	Aragón
Septiembre 2012	201209	Septiembre	2012	Mujeres	419	08 De 1.000 a 4.999 trabajadores	Aragón
Septiembre 2012	201209	Septiembre	2012	Hombres	36	09 De 5.000 o más trabajadores	Aragón
Septiembre 2012	201209	Septiembre	2012	Mujeres	5	09 De 5.000 o más trabajadores	Aragón
Septiembre 2012	201209	Septiembre	2012	Hombres	855	99 No consta	Aragón
Septiembre 2012	201209	Septiembre	2012	Mujeres	305	99 No consta	Aragón
Agosto 2012	201208	Agosto	2012	Hombres	6255	01 De 1 a 9 trabajadores	Aragón
Agosto 2012	201208	Agosto	2012	Mujeres	4342	01 De 1 a 9 trabajadores	Aragón
Agosto 2012	201208	Agosto	2012	Hombres	2089	02 De 10 a 19 trabajadores	Aragón
Agosto 2012	201208	Agosto	2012	Mujeres	1192	02 De 10 a 19 trabajadores	Aragón
Agosto 2012	201208	Agosto	2012	Hombres	2814	03 De 20 a 49 trabajadores	Aragón
Agosto 2012	201208	Agosto	2012	Mujeres	1990	03 De 20 a 49 trabajadores	Aragón
Agosto 2012	201208	Agosto	2012	Hombres	1523	04 De 50 a 99 trabajadores	Aragón
Agosto 2012	201208	Agosto	2012	Mujeres	1662	04 De 50 a 99 trabajadores	Aragón
Agosto 2012	201208	Agosto	2012	Hombres	2390	05 De 100 a 199 trabajadores	Aragón
Agosto 2012	201208	Agosto	2012	Mujeres	1361	05 De 100 a 199 trabajadores	Aragón
Agosto 2012	201208	Agosto	2012	Hombres	1331	06 De 200 a 499 trabajadores	Aragón
Agosto 2012	201208	Agosto	2012	Mujeres	1986	06 De 200 a 499 trabajadores	Aragón
Agosto 2012	201208	Agosto	2012	Hombres	1640	07 De 500 a 999 trabajadores	Aragón
Agosto 2012	201208	Agosto	2012	Mujeres	1356	07 De 500 a 999 trabajadores	Aragón
Agosto 2012	201208	Agosto	2012	Hombres	343	08 De 1.000 a 4.999 trabajadores	Aragón
Agosto 2012	201208	Agosto	2012	Mujeres	289	08 De 1.000 a 4.999 trabajadores	Aragón
Agosto 2012	201208	Agosto	2012	Hombres	40	09 De 5.000 o más trabajadores	Aragón
Agosto 2012	201208	Agosto	2012	Mujeres	7	09 De 5.000 o más trabajadores	Aragón
Agosto 2012	201208	Agosto	2012	Hombres	660	99 No consta	Aragón
Agosto 2012	201208	Agosto	2012	Mujeres	203	99 No consta	Aragón
Julio 2012	201207	Julio	2012	Hombres	7330	01 De 1 a 9 trabajadores	Aragón
Julio 2012	201207	Julio	2012	Mujeres	9019	01 De 1 a 9 trabajadores	Aragón
Julio 2012	201207	Julio	2012	Hombres	2598	02 De 10 a 19 trabajadores	Aragón
Julio 2012	201207	Julio	2012	Mujeres	1715	02 De 10 a 19 trabajadores	Aragón
Julio 2012	201207	Julio	2012	Hombres	3271	03 De 20 a 49 trabajadores	Aragón
Julio 2012	201207	Julio	2012	Mujeres	2888	03 De 20 a 49 trabajadores	Aragón
Julio 2012	201207	Julio	2012	Hombres	2245	04 De 50 a 99 trabajadores	Aragón
Julio 2012	201207	Julio	2012	Mujeres	2381	04 De 50 a 99 trabajadores	Aragón
Julio 2012	201207	Julio	2012	Hombres	2248	05 De 100 a 199 trabajadores	Aragón
Julio 2012	201207	Julio	2012	Mujeres	1566	05 De 100 a 199 trabajadores	Aragón
Julio 2012	201207	Julio	2012	Hombres	2381	06 De 200 a 499 trabajadores	Aragón
Julio 2012	201207	Julio	2012	Mujeres	2269	06 De 200 a 499 trabajadores	Aragón
Julio 2012	201207	Julio	2012	Hombres	1491	07 De 500 a 999 trabajadores	Aragón
Julio 2012	201207	Julio	2012	Mujeres	1388	07 De 500 a 999 trabajadores	Aragón
Julio 2012	201207	Julio	2012	Hombres	307	08 De 1.000 a 4.999 trabajadores	Aragón
Julio 2012	201207	Julio	2012	Mujeres	366	08 De 1.000 a 4.999 trabajadores	Aragón
Julio 2012	201207	Julio	2012	Hombres	32	09 De 5.000 o más trabajadores	Aragón
Julio 2012	201207	Julio	2012	Mujeres	6	09 De 5.000 o más trabajadores	Aragón
Julio 2012	201207	Julio	2012	Hombres	613	99 No consta	Aragón
Julio 2012	201207	Julio	2012	Mujeres	268	99 No consta	Aragón
Junio 2012	201206	Junio	2012	Hombres	6814	01 De 1 a 9 trabajadores	Aragón
Junio 2012	201206	Junio	2012	Mujeres	7698	01 De 1 a 9 trabajadores	Aragón
Junio 2012	201206	Junio	2012	Hombres	2571	02 De 10 a 19 trabajadores	Aragón
Junio 2012	201206	Junio	2012	Mujeres	1672	02 De 10 a 19 trabajadores	Aragón
Junio 2012	201206	Junio	2012	Hombres	3471	03 De 20 a 49 trabajadores	Aragón
Junio 2012	201206	Junio	2012	Mujeres	3185	03 De 20 a 49 trabajadores	Aragón
Junio 2012	201206	Junio	2012	Hombres	2066	04 De 50 a 99 trabajadores	Aragón
Junio 2012	201206	Junio	2012	Mujeres	2172	04 De 50 a 99 trabajadores	Aragón
Junio 2012	201206	Junio	2012	Hombres	2114	05 De 100 a 199 trabajadores	Aragón
Junio 2012	201206	Junio	2012	Mujeres	1354	05 De 100 a 199 trabajadores	Aragón
Junio 2012	201206	Junio	2012	Hombres	2543	06 De 200 a 499 trabajadores	Aragón
Junio 2012	201206	Junio	2012	Mujeres	2272	06 De 200 a 499 trabajadores	Aragón
Junio 2012	201206	Junio	2012	Hombres	1450	07 De 500 a 999 trabajadores	Aragón
Junio 2012	201206	Junio	2012	Mujeres	1462	07 De 500 a 999 trabajadores	Aragón
Junio 2012	201206	Junio	2012	Hombres	248	08 De 1.000 a 4.999 trabajadores	Aragón
Junio 2012	201206	Junio	2012	Mujeres	315	08 De 1.000 a 4.999 trabajadores	Aragón
Junio 2012	201206	Junio	2012	Hombres	55	09 De 5.000 o más trabajadores	Aragón
Junio 2012	201206	Junio	2012	Mujeres	13	09 De 5.000 o más trabajadores	Aragón
Junio 2012	201206	Junio	2012	Hombres	640	99 No consta	Aragón
Junio 2012	201206	Junio	2012	Mujeres	317	99 No consta	Aragón
Mayo 2012	201205	Mayo	2012	Hombres	7382	01 De 1 a 9 trabajadores	Aragón
Mayo 2012	201205	Mayo	2012	Mujeres	5606	01 De 1 a 9 trabajadores	Aragón
Mayo 2012	201205	Mayo	2012	Hombres	2737	02 De 10 a 19 trabajadores	Aragón
Mayo 2012	201205	Mayo	2012	Mujeres	1760	02 De 10 a 19 trabajadores	Aragón
Mayo 2012	201205	Mayo	2012	Hombres	3403	03 De 20 a 49 trabajadores	Aragón
Mayo 2012	201205	Mayo	2012	Mujeres	2345	03 De 20 a 49 trabajadores	Aragón
Mayo 2012	201205	Mayo	2012	Hombres	2699	04 De 50 a 99 trabajadores	Aragón
Mayo 2012	201205	Mayo	2012	Mujeres	2553	04 De 50 a 99 trabajadores	Aragón
Mayo 2012	201205	Mayo	2012	Hombres	2979	05 De 100 a 199 trabajadores	Aragón
Mayo 2012	201205	Mayo	2012	Mujeres	1667	05 De 100 a 199 trabajadores	Aragón
Mayo 2012	201205	Mayo	2012	Hombres	2143	06 De 200 a 499 trabajadores	Aragón
Mayo 2012	201205	Mayo	2012	Mujeres	1917	06 De 200 a 499 trabajadores	Aragón
Mayo 2012	201205	Mayo	2012	Hombres	936	07 De 500 a 999 trabajadores	Aragón
Mayo 2012	201205	Mayo	2012	Mujeres	1199	07 De 500 a 999 trabajadores	Aragón
Mayo 2012	201205	Mayo	2012	Hombres	219	08 De 1.000 a 4.999 trabajadores	Aragón
Mayo 2012	201205	Mayo	2012	Mujeres	294	08 De 1.000 a 4.999 trabajadores	Aragón
Mayo 2012	201205	Mayo	2012	Hombres	61	09 De 5.000 o más trabajadores	Aragón
Mayo 2012	201205	Mayo	2012	Mujeres	6	09 De 5.000 o más trabajadores	Aragón
Mayo 2012	201205	Mayo	2012	Hombres	817	99 No consta	Aragón
Mayo 2012	201205	Mayo	2012	Mujeres	256	99 No consta	Aragón
Abril 2012	201204	Abril	2012	Hombres	4552	01 De 1 a 9 trabajadores	Aragón
Abril 2012	201204	Abril	2012	Mujeres	4314	01 De 1 a 9 trabajadores	Aragón
Abril 2012	201204	Abril	2012	Hombres	1615	02 De 10 a 19 trabajadores	Aragón
Abril 2012	201204	Abril	2012	Mujeres	1050	02 De 10 a 19 trabajadores	Aragón
Abril 2012	201204	Abril	2012	Hombres	2393	03 De 20 a 49 trabajadores	Aragón
Abril 2012	201204	Abril	2012	Mujeres	1993	03 De 20 a 49 trabajadores	Aragón
Abril 2012	201204	Abril	2012	Hombres	1009	04 De 50 a 99 trabajadores	Aragón
Abril 2012	201204	Abril	2012	Mujeres	1235	04 De 50 a 99 trabajadores	Aragón
Abril 2012	201204	Abril	2012	Hombres	1554	05 De 100 a 199 trabajadores	Aragón
Abril 2012	201204	Abril	2012	Mujeres	934	05 De 100 a 199 trabajadores	Aragón
Abril 2012	201204	Abril	2012	Hombres	1480	06 De 200 a 499 trabajadores	Aragón
Abril 2012	201204	Abril	2012	Mujeres	1538	06 De 200 a 499 trabajadores	Aragón
Abril 2012	201204	Abril	2012	Hombres	990	07 De 500 a 999 trabajadores	Aragón
Abril 2012	201204	Abril	2012	Mujeres	999	07 De 500 a 999 trabajadores	Aragón
Abril 2012	201204	Abril	2012	Hombres	213	08 De 1.000 a 4.999 trabajadores	Aragón
Abril 2012	201204	Abril	2012	Mujeres	297	08 De 1.000 a 4.999 trabajadores	Aragón
Abril 2012	201204	Abril	2012	Hombres	39	09 De 5.000 o más trabajadores	Aragón
Abril 2012	201204	Abril	2012	Mujeres	1	09 De 5.000 o más trabajadores	Aragón
Abril 2012	201204	Abril	2012	Hombres	271	99 No consta	Aragón
Abril 2012	201204	Abril	2012	Mujeres	125	99 No consta	Aragón
Marzo 2012	201203	Marzo	2012	Hombres	4707	01 De 1 a 9 trabajadores	Aragón
Marzo 2012	201203	Marzo	2012	Mujeres	4263	01 De 1 a 9 trabajadores	Aragón
Marzo 2012	201203	Marzo	2012	Hombres	1785	02 De 10 a 19 trabajadores	Aragón
Marzo 2012	201203	Marzo	2012	Mujeres	1050	02 De 10 a 19 trabajadores	Aragón
Marzo 2012	201203	Marzo	2012	Hombres	2302	03 De 20 a 49 trabajadores	Aragón
Marzo 2012	201203	Marzo	2012	Mujeres	2212	03 De 20 a 49 trabajadores	Aragón
Marzo 2012	201203	Marzo	2012	Hombres	1308	04 De 50 a 99 trabajadores	Aragón
Marzo 2012	201203	Marzo	2012	Mujeres	1433	04 De 50 a 99 trabajadores	Aragón
Marzo 2012	201203	Marzo	2012	Hombres	1414	05 De 100 a 199 trabajadores	Aragón
Marzo 2012	201203	Marzo	2012	Mujeres	866	05 De 100 a 199 trabajadores	Aragón
Marzo 2012	201203	Marzo	2012	Hombres	1407	06 De 200 a 499 trabajadores	Aragón
Marzo 2012	201203	Marzo	2012	Mujeres	1715	06 De 200 a 499 trabajadores	Aragón
Marzo 2012	201203	Marzo	2012	Hombres	953	07 De 500 a 999 trabajadores	Aragón
Marzo 2012	201203	Marzo	2012	Mujeres	1302	07 De 500 a 999 trabajadores	Aragón
Marzo 2012	201203	Marzo	2012	Hombres	217	08 De 1.000 a 4.999 trabajadores	Aragón
Marzo 2012	201203	Marzo	2012	Mujeres	311	08 De 1.000 a 4.999 trabajadores	Aragón
Marzo 2012	201203	Marzo	2012	Hombres	48	09 De 5.000 o más trabajadores	Aragón
Marzo 2012	201203	Marzo	2012	Mujeres	9	09 De 5.000 o más trabajadores	Aragón
Marzo 2012	201203	Marzo	2012	Hombres	342	99 No consta	Aragón
Marzo 2012	201203	Marzo	2012	Mujeres	189	99 No consta	Aragón
Febrero 2012	201202	Febrero	2012	Hombres	4247	01 De 1 a 9 trabajadores	Aragón
Febrero 2012	201202	Febrero	2012	Mujeres	3909	01 De 1 a 9 trabajadores	Aragón
Febrero 2012	201202	Febrero	2012	Hombres	1345	02 De 10 a 19 trabajadores	Aragón
Febrero 2012	201202	Febrero	2012	Mujeres	937	02 De 10 a 19 trabajadores	Aragón
Febrero 2012	201202	Febrero	2012	Hombres	1808	03 De 20 a 49 trabajadores	Aragón
Febrero 2012	201202	Febrero	2012	Mujeres	1837	03 De 20 a 49 trabajadores	Aragón
Febrero 2012	201202	Febrero	2012	Hombres	1291	04 De 50 a 99 trabajadores	Aragón
Febrero 2012	201202	Febrero	2012	Mujeres	1372	04 De 50 a 99 trabajadores	Aragón
Febrero 2012	201202	Febrero	2012	Hombres	931	05 De 100 a 199 trabajadores	Aragón
Febrero 2012	201202	Febrero	2012	Mujeres	978	05 De 100 a 199 trabajadores	Aragón
Febrero 2012	201202	Febrero	2012	Hombres	2445	06 De 200 a 499 trabajadores	Aragón
Febrero 2012	201202	Febrero	2012	Mujeres	1923	06 De 200 a 499 trabajadores	Aragón
Febrero 2012	201202	Febrero	2012	Hombres	817	07 De 500 a 999 trabajadores	Aragón
Febrero 2012	201202	Febrero	2012	Mujeres	1027	07 De 500 a 999 trabajadores	Aragón
Febrero 2012	201202	Febrero	2012	Hombres	613	08 De 1.000 a 4.999 trabajadores	Aragón
Febrero 2012	201202	Febrero	2012	Mujeres	536	08 De 1.000 a 4.999 trabajadores	Aragón
Febrero 2012	201202	Febrero	2012	Hombres	45	09 De 5.000 o más trabajadores	Aragón
Febrero 2012	201202	Febrero	2012	Mujeres	8	09 De 5.000 o más trabajadores	Aragón
Febrero 2012	201202	Febrero	2012	Hombres	220	99 No consta	Aragón
Febrero 2012	201202	Febrero	2012	Mujeres	123	99 No consta	Aragón
Enero 2012	201201	Enero	2012	Hombres	3833	01 De 1 a 9 trabajadores	Aragón
Enero 2012	201201	Enero	2012	Mujeres	2928	01 De 1 a 9 trabajadores	Aragón
Enero 2012	201201	Enero	2012	Hombres	1567	02 De 10 a 19 trabajadores	Aragón
Enero 2012	201201	Enero	2012	Mujeres	966	02 De 10 a 19 trabajadores	Aragón
Enero 2012	201201	Enero	2012	Hombres	2036	03 De 20 a 49 trabajadores	Aragón
Enero 2012	201201	Enero	2012	Mujeres	2045	03 De 20 a 49 trabajadores	Aragón
Enero 2012	201201	Enero	2012	Hombres	1375	04 De 50 a 99 trabajadores	Aragón
Enero 2012	201201	Enero	2012	Mujeres	1510	04 De 50 a 99 trabajadores	Aragón
Enero 2012	201201	Enero	2012	Hombres	1519	05 De 100 a 199 trabajadores	Aragón
Enero 2012	201201	Enero	2012	Mujeres	1055	05 De 100 a 199 trabajadores	Aragón
Enero 2012	201201	Enero	2012	Hombres	1566	06 De 200 a 499 trabajadores	Aragón
Enero 2012	201201	Enero	2012	Mujeres	1737	06 De 200 a 499 trabajadores	Aragón
Enero 2012	201201	Enero	2012	Hombres	1380	07 De 500 a 999 trabajadores	Aragón
Enero 2012	201201	Enero	2012	Mujeres	1470	07 De 500 a 999 trabajadores	Aragón
Enero 2012	201201	Enero	2012	Hombres	363	08 De 1.000 a 4.999 trabajadores	Aragón
Enero 2012	201201	Enero	2012	Mujeres	356	08 De 1.000 a 4.999 trabajadores	Aragón
Enero 2012	201201	Enero	2012	Hombres	235	09 De 5.000 o más trabajadores	Aragón
Enero 2012	201201	Enero	2012	Mujeres	21	09 De 5.000 o más trabajadores	Aragón
Enero 2012	201201	Enero	2012	Hombres	377	99 No consta	Aragón
Enero 2012	201201	Enero	2012	Mujeres	126	99 No consta	Aragón
Diciembre 2011	201112	Diciembre	2011	Hombres	3902	01 De 1 a 9 trabajadores	Aragón
Diciembre 2011	201112	Diciembre	2011	Mujeres	2881	01 De 1 a 9 trabajadores	Aragón
Diciembre 2011	201112	Diciembre	2011	Hombres	1465	02 De 10 a 19 trabajadores	Aragón
Diciembre 2011	201112	Diciembre	2011	Mujeres	1060	02 De 10 a 19 trabajadores	Aragón
Diciembre 2011	201112	Diciembre	2011	Hombres	1596	03 De 20 a 49 trabajadores	Aragón
Diciembre 2011	201112	Diciembre	2011	Mujeres	1623	03 De 20 a 49 trabajadores	Aragón
Diciembre 2011	201112	Diciembre	2011	Hombres	1140	04 De 50 a 99 trabajadores	Aragón
Diciembre 2011	201112	Diciembre	2011	Mujeres	1699	04 De 50 a 99 trabajadores	Aragón
Diciembre 2011	201112	Diciembre	2011	Hombres	1277	05 De 100 a 199 trabajadores	Aragón
Diciembre 2011	201112	Diciembre	2011	Mujeres	1099	05 De 100 a 199 trabajadores	Aragón
Diciembre 2011	201112	Diciembre	2011	Hombres	1530	06 De 200 a 499 trabajadores	Aragón
Diciembre 2011	201112	Diciembre	2011	Mujeres	1635	06 De 200 a 499 trabajadores	Aragón
Diciembre 2011	201112	Diciembre	2011	Hombres	1474	07 De 500 a 999 trabajadores	Aragón
Diciembre 2011	201112	Diciembre	2011	Mujeres	1796	07 De 500 a 999 trabajadores	Aragón
Diciembre 2011	201112	Diciembre	2011	Hombres	196	08 De 1.000 a 4.999 trabajadores	Aragón
Diciembre 2011	201112	Diciembre	2011	Mujeres	255	08 De 1.000 a 4.999 trabajadores	Aragón
Diciembre 2011	201112	Diciembre	2011	Hombres	31	09 De 5.000 o más trabajadores	Aragón
Diciembre 2011	201112	Diciembre	2011	Mujeres	6	09 De 5.000 o más trabajadores	Aragón
Diciembre 2011	201112	Diciembre	2011	Hombres	198	99 No consta	Aragón
Diciembre 2011	201112	Diciembre	2011	Mujeres	109	99 No consta	Aragón
Noviembre 2011	201111	Noviembre	2011	Hombres	4817	01 De 1 a 9 trabajadores	Aragón
Noviembre 2011	201111	Noviembre	2011	Mujeres	3251	01 De 1 a 9 trabajadores	Aragón
Noviembre 2011	201111	Noviembre	2011	Hombres	1764	02 De 10 a 19 trabajadores	Aragón
Noviembre 2011	201111	Noviembre	2011	Mujeres	1134	02 De 10 a 19 trabajadores	Aragón
Noviembre 2011	201111	Noviembre	2011	Hombres	2274	03 De 20 a 49 trabajadores	Aragón
Noviembre 2011	201111	Noviembre	2011	Mujeres	2137	03 De 20 a 49 trabajadores	Aragón
Noviembre 2011	201111	Noviembre	2011	Hombres	1545	04 De 50 a 99 trabajadores	Aragón
Noviembre 2011	201111	Noviembre	2011	Mujeres	1883	04 De 50 a 99 trabajadores	Aragón
Noviembre 2011	201111	Noviembre	2011	Hombres	1427	05 De 100 a 199 trabajadores	Aragón
Noviembre 2011	201111	Noviembre	2011	Mujeres	910	05 De 100 a 199 trabajadores	Aragón
Noviembre 2011	201111	Noviembre	2011	Hombres	1718	06 De 200 a 499 trabajadores	Aragón
Noviembre 2011	201111	Noviembre	2011	Mujeres	2100	06 De 200 a 499 trabajadores	Aragón
Noviembre 2011	201111	Noviembre	2011	Hombres	1476	07 De 500 a 999 trabajadores	Aragón
Noviembre 2011	201111	Noviembre	2011	Mujeres	1557	07 De 500 a 999 trabajadores	Aragón
Noviembre 2011	201111	Noviembre	2011	Hombres	357	08 De 1.000 a 4.999 trabajadores	Aragón
Noviembre 2011	201111	Noviembre	2011	Mujeres	472	08 De 1.000 a 4.999 trabajadores	Aragón
Noviembre 2011	201111	Noviembre	2011	Hombres	28	09 De 5.000 o más trabajadores	Aragón
Noviembre 2011	201111	Noviembre	2011	Mujeres	2	09 De 5.000 o más trabajadores	Aragón
Noviembre 2011	201111	Noviembre	2011	Hombres	203	99 No consta	Aragón
Noviembre 2011	201111	Noviembre	2011	Mujeres	122	99 No consta	Aragón
Octubre 2011	201110	Octubre	2011	Hombres	5470	01 De 1 a 9 trabajadores	Aragón
Octubre 2011	201110	Octubre	2011	Mujeres	4368	01 De 1 a 9 trabajadores	Aragón
Octubre 2011	201110	Octubre	2011	Hombres	1942	02 De 10 a 19 trabajadores	Aragón
Octubre 2011	201110	Octubre	2011	Mujeres	1597	02 De 10 a 19 trabajadores	Aragón
Octubre 2011	201110	Octubre	2011	Hombres	2697	03 De 20 a 49 trabajadores	Aragón
Octubre 2011	201110	Octubre	2011	Mujeres	2644	03 De 20 a 49 trabajadores	Aragón
Octubre 2011	201110	Octubre	2011	Hombres	1948	04 De 50 a 99 trabajadores	Aragón
Octubre 2011	201110	Octubre	2011	Mujeres	2174	04 De 50 a 99 trabajadores	Aragón
Octubre 2011	201110	Octubre	2011	Hombres	1249	05 De 100 a 199 trabajadores	Aragón
Octubre 2011	201110	Octubre	2011	Mujeres	1543	05 De 100 a 199 trabajadores	Aragón
Octubre 2011	201110	Octubre	2011	Hombres	2091	06 De 200 a 499 trabajadores	Aragón
Octubre 2011	201110	Octubre	2011	Mujeres	1999	06 De 200 a 499 trabajadores	Aragón
Octubre 2011	201110	Octubre	2011	Hombres	1377	07 De 500 a 999 trabajadores	Aragón
Octubre 2011	201110	Octubre	2011	Mujeres	1443	07 De 500 a 999 trabajadores	Aragón
Octubre 2011	201110	Octubre	2011	Hombres	377	08 De 1.000 a 4.999 trabajadores	Aragón
Octubre 2011	201110	Octubre	2011	Mujeres	460	08 De 1.000 a 4.999 trabajadores	Aragón
Octubre 2011	201110	Octubre	2011	Hombres	19	09 De 5.000 o más trabajadores	Aragón
Octubre 2011	201110	Octubre	2011	Mujeres	4	09 De 5.000 o más trabajadores	Aragón
Octubre 2011	201110	Octubre	2011	Hombres	227	99 No consta	Aragón
Octubre 2011	201110	Octubre	2011	Mujeres	158	99 No consta	Aragón
Septiembre 2011	201109	Septiembre	2011	Hombres	7451	01 De 1 a 9 trabajadores	Aragón
Septiembre 2011	201109	Septiembre	2011	Mujeres	4791	01 De 1 a 9 trabajadores	Aragón
Septiembre 2011	201109	Septiembre	2011	Hombres	2363	02 De 10 a 19 trabajadores	Aragón
Septiembre 2011	201109	Septiembre	2011	Mujeres	1653	02 De 10 a 19 trabajadores	Aragón
Septiembre 2011	201109	Septiembre	2011	Hombres	3122	03 De 20 a 49 trabajadores	Aragón
Septiembre 2011	201109	Septiembre	2011	Mujeres	2868	03 De 20 a 49 trabajadores	Aragón
Septiembre 2011	201109	Septiembre	2011	Hombres	1986	04 De 50 a 99 trabajadores	Aragón
Septiembre 2011	201109	Septiembre	2011	Mujeres	2355	04 De 50 a 99 trabajadores	Aragón
Septiembre 2011	201109	Septiembre	2011	Hombres	1562	05 De 100 a 199 trabajadores	Aragón
Septiembre 2011	201109	Septiembre	2011	Mujeres	1356	05 De 100 a 199 trabajadores	Aragón
Septiembre 2011	201109	Septiembre	2011	Hombres	2110	06 De 200 a 499 trabajadores	Aragón
Septiembre 2011	201109	Septiembre	2011	Mujeres	2446	06 De 200 a 499 trabajadores	Aragón
Septiembre 2011	201109	Septiembre	2011	Hombres	1790	07 De 500 a 999 trabajadores	Aragón
Septiembre 2011	201109	Septiembre	2011	Mujeres	1555	07 De 500 a 999 trabajadores	Aragón
Septiembre 2011	201109	Septiembre	2011	Hombres	407	08 De 1.000 a 4.999 trabajadores	Aragón
Septiembre 2011	201109	Septiembre	2011	Mujeres	554	08 De 1.000 a 4.999 trabajadores	Aragón
Septiembre 2011	201109	Septiembre	2011	Hombres	37	09 De 5.000 o más trabajadores	Aragón
Septiembre 2011	201109	Septiembre	2011	Mujeres	9	09 De 5.000 o más trabajadores	Aragón
Septiembre 2011	201109	Septiembre	2011	Hombres	591	99 No consta	Aragón
Septiembre 2011	201109	Septiembre	2011	Mujeres	246	99 No consta	Aragón
Agosto 2011	201108	Agosto	2011	Hombres	6048	01 De 1 a 9 trabajadores	Aragón
Agosto 2011	201108	Agosto	2011	Mujeres	3347	01 De 1 a 9 trabajadores	Aragón
Agosto 2011	201108	Agosto	2011	Hombres	2076	02 De 10 a 19 trabajadores	Aragón
Agosto 2011	201108	Agosto	2011	Mujeres	1278	02 De 10 a 19 trabajadores	Aragón
Agosto 2011	201108	Agosto	2011	Hombres	2999	03 De 20 a 49 trabajadores	Aragón
Agosto 2011	201108	Agosto	2011	Mujeres	2427	03 De 20 a 49 trabajadores	Aragón
Agosto 2011	201108	Agosto	2011	Hombres	1781	04 De 50 a 99 trabajadores	Aragón
Agosto 2011	201108	Agosto	2011	Mujeres	1606	04 De 50 a 99 trabajadores	Aragón
Agosto 2011	201108	Agosto	2011	Hombres	2327	05 De 100 a 199 trabajadores	Aragón
Agosto 2011	201108	Agosto	2011	Mujeres	1301	05 De 100 a 199 trabajadores	Aragón
Agosto 2011	201108	Agosto	2011	Hombres	2486	06 De 200 a 499 trabajadores	Aragón
Agosto 2011	201108	Agosto	2011	Mujeres	1992	06 De 200 a 499 trabajadores	Aragón
Agosto 2011	201108	Agosto	2011	Hombres	1107	07 De 500 a 999 trabajadores	Aragón
Agosto 2011	201108	Agosto	2011	Mujeres	1180	07 De 500 a 999 trabajadores	Aragón
Agosto 2011	201108	Agosto	2011	Hombres	320	08 De 1.000 a 4.999 trabajadores	Aragón
Agosto 2011	201108	Agosto	2011	Mujeres	349	08 De 1.000 a 4.999 trabajadores	Aragón
Agosto 2011	201108	Agosto	2011	Hombres	16	09 De 5.000 o más trabajadores	Aragón
Agosto 2011	201108	Agosto	2011	Mujeres	2	09 De 5.000 o más trabajadores	Aragón
Agosto 2011	201108	Agosto	2011	Hombres	632	99 No consta	Aragón
Agosto 2011	201108	Agosto	2011	Mujeres	187	99 No consta	Aragón
Julio 2011	201107	Julio	2011	Hombres	6284	01 De 1 a 9 trabajadores	Aragón
Julio 2011	201107	Julio	2011	Mujeres	4500	01 De 1 a 9 trabajadores	Aragón
Julio 2011	201107	Julio	2011	Hombres	2525	02 De 10 a 19 trabajadores	Aragón
Julio 2011	201107	Julio	2011	Mujeres	1738	02 De 10 a 19 trabajadores	Aragón
Julio 2011	201107	Julio	2011	Hombres	4094	03 De 20 a 49 trabajadores	Aragón
Julio 2011	201107	Julio	2011	Mujeres	3513	03 De 20 a 49 trabajadores	Aragón
Julio 2011	201107	Julio	2011	Hombres	2025	04 De 50 a 99 trabajadores	Aragón
