Comarca codigo	Comarca nombre	Grado, código	Grado	Sexo, código	Sexo	Grandes grupos, código	Grandes grupos	Personas
20	Comunidad de Calatayud	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	1	Hombre	2	De 26 a 45	976,8019279315
20	Comunidad de Calatayud	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	1	Hombre	3	De 46 a 64	531,3549322461
20	Comunidad de Calatayud	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	1	Hombre	4	De 65 a 84	137,4475421792
20	Comunidad de Calatayud	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	1	Hombre	5	85 y más	7,6055975771
20	Comunidad de Calatayud	2	Analfabetos o sin estudios	1	Hombre	1	De 16 a 25	11,8337685066
20	Comunidad de Calatayud	2	Analfabetos o sin estudios	1	Hombre	2	De 26 a 45	49,1468704801
20	Comunidad de Calatayud	2	Analfabetos o sin estudios	1	Hombre	3	De 46 a 64	260,3810405344
20	Comunidad de Calatayud	2	Analfabetos o sin estudios	1	Hombre	4	De 65 a 84	1021,048788223
20	Comunidad de Calatayud	2	Analfabetos o sin estudios	1	Hombre	5	85 y más	294,1369781078
21	Campo de Cariñena	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	1	De 16 a 25	93,148790527
21	Campo de Cariñena	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	2	De 26 a 45	110,8178260469
21	Campo de Cariñena	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	3	De 46 a 64	196,3622055203
21	Campo de Cariñena	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	4	De 65 a 84	390,5742952776
21	Campo de Cariñena	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	5	85 y más	49,9726536586
21	Campo de Cariñena	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	1	De 16 a 25	477,5964558732
21	Campo de Cariñena	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	2	De 26 a 45	1384,1868778161
21	Campo de Cariñena	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	3	De 46 a 64	1154,9716352982
21	Campo de Cariñena	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	4	De 65 a 84	350,9987572467
21	Campo de Cariñena	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	5	85 y más	14,7988508807
21	Campo de Cariñena	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	1	Hombre	1	De 16 a 25	17,4743741651
21	Campo de Cariñena	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	1	Hombre	2	De 26 a 45	293,2637299135
21	Campo de Cariñena	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	1	Hombre	3	De 46 a 64	94,7261791309
21	Campo de Cariñena	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	1	Hombre	4	De 65 a 84	35,9365705965
21	Campo de Cariñena	2	Analfabetos o sin estudios	1	Hombre	1	De 16 a 25	20,1483743874
21	Campo de Cariñena	2	Analfabetos o sin estudios	1	Hombre	2	De 26 a 45	103,6685690073
21	Campo de Cariñena	2	Analfabetos o sin estudios	1	Hombre	3	De 46 a 64	41,6805251038
21	Campo de Cariñena	2	Analfabetos o sin estudios	1	Hombre	4	De 65 a 84	276,8032744801
21	Campo de Cariñena	2	Analfabetos o sin estudios	1	Hombre	5	85 y más	72,5532877772
22	Campo de Belchite	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	1	De 16 a 25	17,252698906
22	Campo de Belchite	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	2	De 26 a 45	52,6791095351
22	Campo de Belchite	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	3	De 46 a 64	153,9209796032
22	Campo de Belchite	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	4	De 65 a 84	202,6137248648
22	Campo de Belchite	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	5	85 y más	29,4418404506
22	Campo de Belchite	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	1	De 16 a 25	165,0632965456
22	Campo de Belchite	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	2	De 26 a 45	634,7556488554
22	Campo de Belchite	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	3	De 46 a 64	510,4045696816
22	Campo de Belchite	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	4	De 65 a 84	226,2819035551
22	Campo de Belchite	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	5	85 y más	8,4279010921
22	Campo de Belchite	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	1	Hombre	1	De 16 a 25	11,6769157306
22	Campo de Belchite	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	1	Hombre	2	De 26 a 45	60,1554129417
22	Campo de Belchite	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	1	Hombre	3	De 46 a 64	47,7581840039
22	Campo de Belchite	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	1	Hombre	4	De 65 a 84	30,6726755113
22	Campo de Belchite	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	1	Hombre	5	85 y más	2,7369300061
22	Campo de Belchite	2	Analfabetos o sin estudios	1	Hombre	2	De 26 a 45	14,7082562728
22	Campo de Belchite	2	Analfabetos o sin estudios	1	Hombre	3	De 46 a 64	26,3495127192
22	Campo de Belchite	2	Analfabetos o sin estudios	1	Hombre	4	De 65 a 84	281,5562756384
22	Campo de Belchite	2	Analfabetos o sin estudios	1	Hombre	5	85 y más	38,921066629
23	Bajo Martín	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	1	De 16 a 25	78,0045397121
23	Bajo Martín	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	2	De 26 a 45	127,9073481416
23	Bajo Martín	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	3	De 46 a 64	215,3261209254
23	Bajo Martín	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	4	De 65 a 84	330,2526775666
23	Bajo Martín	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	5	85 y más	40,9782365151
23	Bajo Martín	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	1	De 16 a 25	301,8322306601
23	Bajo Martín	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	2	De 26 a 45	644,0051826631
23	Bajo Martín	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	3	De 46 a 64	622,6767424939
23	Bajo Martín	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	4	De 65 a 84	189,8976554647
23	Bajo Martín	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	5	85 y más	8,6648790489
23	Bajo Martín	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	1	Hombre	1	De 16 a 25	22,816248283
23	Bajo Martín	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	1	Hombre	2	De 26 a 45	79,9069195464
23	Bajo Martín	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	1	Hombre	3	De 46 a 64	78,4244528966
23	Bajo Martín	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	1	Hombre	4	De 65 a 84	15,5642676361
23	Bajo Martín	2	Analfabetos o sin estudios	1	Hombre	1	De 16 a 25	3,1580153843
23	Bajo Martín	2	Analfabetos o sin estudios	1	Hombre	2	De 26 a 45	22,4423981701
23	Bajo Martín	2	Analfabetos o sin estudios	1	Hombre	3	De 46 a 64	25,9261347378
23	Bajo Martín	2	Analfabetos o sin estudios	1	Hombre	4	De 65 a 84	261,8168916607
23	Bajo Martín	2	Analfabetos o sin estudios	1	Hombre	5	85 y más	61,5283798821
24	Campo de Daroca	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	1	De 16 a 25	51,446013938
24	Campo de Daroca	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	2	De 26 a 45	24,7187429419
24	Campo de Daroca	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	3	De 46 a 64	168,1188822293
24	Campo de Daroca	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	4	De 65 a 84	412,5642137923
24	Campo de Daroca	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	5	85 y más	44,1301581668
24	Campo de Daroca	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	1	De 16 a 25	180,4989121003
24	Campo de Daroca	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	2	De 26 a 45	636,3906331716
24	Campo de Daroca	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	3	De 46 a 64	629,2387992578
24	Campo de Daroca	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	4	De 65 a 84	300,7275219861
24	Campo de Daroca	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	5	85 y más	11,6606721117
24	Campo de Daroca	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	1	Hombre	1	De 16 a 25	19,1501295092
24	Campo de Daroca	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	1	Hombre	2	De 26 a 45	98,3594247547
24	Campo de Daroca	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	1	Hombre	3	De 46 a 64	96,2294877433
24	Campo de Daroca	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	1	Hombre	4	De 65 a 84	17,5433245385
24	Campo de Daroca	2	Analfabetos o sin estudios	1	Hombre	2	De 26 a 45	25,0866843366
24	Campo de Daroca	2	Analfabetos o sin estudios	1	Hombre	3	De 46 a 64	37,3047480488
24	Campo de Daroca	2	Analfabetos o sin estudios	1	Hombre	4	De 65 a 84	194,5137887706
24	Campo de Daroca	2	Analfabetos o sin estudios	1	Hombre	5	85 y más	56,4947923674
25	Jiloca	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	1	De 16 a 25	138,0665031727
25	Jiloca	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	2	De 26 a 45	142,1073181858
25	Jiloca	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	3	De 46 a 64	262,6319050729
25	Jiloca	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	4	De 65 a 84	621,5660615357
25	Jiloca	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	5	85 y más	102,8535771468
25	Jiloca	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	1	De 16 a 25	435,0390220428
25	Jiloca	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	2	De 26 a 45	1421,9639638742
25	Jiloca	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	3	De 46 a 64	1297,9692106083
25	Jiloca	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	4	De 65 a 84	546,6443430174
25	Jiloca	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	5	85 y más	24,9274709783
25	Jiloca	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	1	Hombre	1	De 16 a 25	94,9958084969
25	Jiloca	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	1	Hombre	2	De 26 a 45	204,394455994
25	Jiloca	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	1	Hombre	3	De 46 a 64	181,4489159108
25	Jiloca	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	1	Hombre	4	De 65 a 84	33,5063070599
25	Jiloca	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	1	Hombre	5	85 y más	2,3595813546
25	Jiloca	2	Analfabetos o sin estudios	1	Hombre	1	De 16 a 25	22,2064142014
25	Jiloca	2	Analfabetos o sin estudios	1	Hombre	2	De 26 a 45	90,2363947913
25	Jiloca	2	Analfabetos o sin estudios	1	Hombre	3	De 46 a 64	52,6727881078
25	Jiloca	2	Analfabetos o sin estudios	1	Hombre	4	De 65 a 84	457,3025728899
25	Jiloca	2	Analfabetos o sin estudios	1	Hombre	5	85 y más	90,0121355747
26	Cuencas Mineras	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	1	De 16 a 25	140,3372400211
26	Cuencas Mineras	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	2	De 26 a 45	95,7359717729
26	Cuencas Mineras	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	3	De 46 a 64	241,343902798
26	Cuencas Mineras	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	4	De 65 a 84	300,4989921156
26	Cuencas Mineras	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	5	85 y más	48,317246164
26	Cuencas Mineras	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	1	De 16 a 25	363,5210640571
26	Cuencas Mineras	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	2	De 26 a 45	972,8072978755
26	Cuencas Mineras	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	3	De 46 a 64	904,8359609867
26	Cuencas Mineras	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	4	De 65 a 84	301,6620125464
26	Cuencas Mineras	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	5	85 y más	9,9188374155
26	Cuencas Mineras	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	1	Hombre	1	De 16 a 25	28,3612209023
26	Cuencas Mineras	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	1	Hombre	2	De 26 a 45	120,1592593736
26	Cuencas Mineras	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	1	Hombre	3	De 46 a 64	69,8956285144
26	Cuencas Mineras	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	1	Hombre	4	De 65 a 84	11,2982483886
26	Cuencas Mineras	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	1	Hombre	5	85 y más	1,8509869192
26	Cuencas Mineras	2	Analfabetos o sin estudios	1	Hombre	1	De 16 a 25	29,5357266416
26	Cuencas Mineras	2	Analfabetos o sin estudios	1	Hombre	2	De 26 a 45	94,8286536181
26	Cuencas Mineras	2	Analfabetos o sin estudios	1	Hombre	3	De 46 a 64	110,3336416232
26	Cuencas Mineras	2	Analfabetos o sin estudios	1	Hombre	4	De 65 a 84	280,9418545152
26	Cuencas Mineras	2	Analfabetos o sin estudios	1	Hombre	5	85 y más	44,0545541011
27	Andorra-Sierra de Arcos	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	1	De 16 a 25	145,2191912038
27	Andorra-Sierra de Arcos	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	2	De 26 a 45	144,8277904552
27	Andorra-Sierra de Arcos	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	3	De 46 a 64	320,4387746054
27	Andorra-Sierra de Arcos	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	4	De 65 a 84	251,4616180237
27	Andorra-Sierra de Arcos	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	5	85 y más	50,3202632728
27	Andorra-Sierra de Arcos	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	1	De 16 a 25	593,7680572492
27	Andorra-Sierra de Arcos	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	2	De 26 a 45	1263,1004166261
27	Andorra-Sierra de Arcos	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	3	De 46 a 64	1087,3214100248
27	Andorra-Sierra de Arcos	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	4	De 65 a 84	256,809516778
27	Andorra-Sierra de Arcos	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	5	85 y más	33,5087900295
27	Andorra-Sierra de Arcos	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	1	Hombre	1	De 16 a 25	22,120247495
27	Andorra-Sierra de Arcos	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	1	Hombre	2	De 26 a 45	148,2901614875
27	Andorra-Sierra de Arcos	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	1	Hombre	3	De 46 a 64	139,972737383
27	Andorra-Sierra de Arcos	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	1	Hombre	4	De 65 a 84	8,1865375154
27	Andorra-Sierra de Arcos	2	Analfabetos o sin estudios	1	Hombre	1	De 16 a 25	10,804307557
27	Andorra-Sierra de Arcos	2	Analfabetos o sin estudios	1	Hombre	2	De 26 a 45	52,3155697512
27	Andorra-Sierra de Arcos	2	Analfabetos o sin estudios	1	Hombre	3	De 46 a 64	101,3065778921
27	Andorra-Sierra de Arcos	2	Analfabetos o sin estudios	1	Hombre	4	De 65 a 84	339,980279482
27	Andorra-Sierra de Arcos	2	Analfabetos o sin estudios	1	Hombre	5	85 y más	62,599069374
28	Bajo Aragón	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	1	De 16 a 25	154,631487117
28	Bajo Aragón	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	2	De 26 a 45	352,9214024576
28	Bajo Aragón	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	3	De 46 a 64	661,2471420487
28	Bajo Aragón	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	4	De 65 a 84	885,5364795279
28	Bajo Aragón	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	5	85 y más	82,9084661667
28	Bajo Aragón	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	1	De 16 a 25	1270,6934016555
28	Bajo Aragón	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	2	De 26 a 45	3592,5122678867
28	Bajo Aragón	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	3	De 46 a 64	2364,2362094074
28	Bajo Aragón	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	4	De 65 a 84	862,5260811573
28	Bajo Aragón	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	5	85 y más	89,649185636
28	Bajo Aragón	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	1	Hombre	1	De 16 a 25	93,0951512114
28	Bajo Aragón	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	1	Hombre	2	De 26 a 45	658,8324050333
28	Bajo Aragón	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	1	Hombre	3	De 46 a 64	442,5112264143
28	Bajo Aragón	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	1	Hombre	4	De 65 a 84	57,5033103784
28	Bajo Aragón	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	1	Hombre	5	85 y más	13,4438312674
28	Bajo Aragón	2	Analfabetos o sin estudios	1	Hombre	1	De 16 a 25	28,385032351
28	Bajo Aragón	2	Analfabetos o sin estudios	1	Hombre	2	De 26 a 45	135,8705487612
28	Bajo Aragón	2	Analfabetos o sin estudios	1	Hombre	3	De 46 a 64	69,9034914077
28	Bajo Aragón	2	Analfabetos o sin estudios	1	Hombre	4	De 65 a 84	553,3595685375
28	Bajo Aragón	2	Analfabetos o sin estudios	1	Hombre	5	85 y más	107,1743510801
29	Comunidad de Teruel	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	1	De 16 a 25	262,1968017927
29	Comunidad de Teruel	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	2	De 26 a 45	428,5620297562
29	Comunidad de Teruel	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	3	De 46 a 64	821,0014882014
29	Comunidad de Teruel	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	4	De 65 a 84	1114,4356265046
29	Comunidad de Teruel	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	5	85 y más	186,6127340337
29	Comunidad de Teruel	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	1	De 16 a 25	2185,3382051331
29	Comunidad de Teruel	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	2	De 26 a 45	4787,6192373362
29	Comunidad de Teruel	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	3	De 46 a 64	3710,0209830223
29	Comunidad de Teruel	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	4	De 65 a 84	1326,7018348109
29	Comunidad de Teruel	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	5	85 y más	141,4584720628
29	Comunidad de Teruel	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	1	Hombre	1	De 16 a 25	252,4305608811
29	Comunidad de Teruel	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	1	Hombre	2	De 26 a 45	1494,820175795
29	Comunidad de Teruel	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	1	Hombre	3	De 46 a 64	956,8233403668
29	Comunidad de Teruel	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	1	Hombre	4	De 65 a 84	196,8344800595
29	Comunidad de Teruel	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	1	Hombre	5	85 y más	5,3494918738
29	Comunidad de Teruel	2	Analfabetos o sin estudios	1	Hombre	1	De 16 a 25	46,6485928386
29	Comunidad de Teruel	2	Analfabetos o sin estudios	1	Hombre	2	De 26 a 45	141,1363896982
29	Comunidad de Teruel	2	Analfabetos o sin estudios	1	Hombre	3	De 46 a 64	267,3616201399
29	Comunidad de Teruel	2	Analfabetos o sin estudios	1	Hombre	4	De 65 a 84	910,9046220675
29	Comunidad de Teruel	2	Analfabetos o sin estudios	1	Hombre	5	85 y más	185,8181066819
30	Maestrazgo	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	1	De 16 a 25	20,3594775337
30	Maestrazgo	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	2	De 26 a 45	36,3184807656
30	Maestrazgo	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	3	De 46 a 64	136,1339006805
30	Maestrazgo	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	4	De 65 a 84	144,2385088356
30	Maestrazgo	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	5	85 y más	7,3898791957
30	Maestrazgo	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	1	De 16 a 25	133,2947277447
30	Maestrazgo	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	2	De 26 a 45	423,781983897
30	Maestrazgo	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	3	De 46 a 64	352,8674108228
30	Maestrazgo	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	4	De 65 a 84	88,9296396293
30	Maestrazgo	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	5	85 y más	4,7839379585
30	Maestrazgo	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	1	Hombre	1	De 16 a 25	11,2806841665
30	Maestrazgo	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	1	Hombre	2	De 26 a 45	45,3010627524
30	Maestrazgo	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	1	Hombre	3	De 46 a 64	21,1879482117
